tic_id,Sector,Filename
441796960,25,tess2020133194932-s0025-0000000441796960-0182-s_lc.fits
257214809,25,tess2020133194932-s0025-0000000257214809-0182-s_lc.fits
235681891,25,tess2020133194932-s0025-0000000235681891-0182-s_lc.fits
229668649,25,tess2020133194932-s0025-0000000229668649-0182-s_lc.fits
236390287,25,tess2020133194932-s0025-0000000236390287-0182-s_lc.fits
188768068,25,tess2020133194932-s0025-0000000188768068-0182-s_lc.fits
441802949,25,tess2020133194932-s0025-0000000441802949-0182-s_lc.fits
396389296,25,tess2020133194932-s0025-0000000396389296-0182-s_lc.fits
428740087,25,tess2020133194932-s0025-0000000428740087-0182-s_lc.fits
17342155,25,tess2020133194932-s0025-0000000017342155-0182-s_lc.fits
232634632,25,tess2020133194932-s0025-0000000232634632-0182-s_lc.fits
341813451,25,tess2020133194932-s0025-0000000341813451-0182-s_lc.fits
274507367,25,tess2020133194932-s0025-0000000274507367-0182-s_lc.fits
17413550,25,tess2020133194932-s0025-0000000017413550-0182-s_lc.fits
157448336,25,tess2020133194932-s0025-0000000157448336-0182-s_lc.fits
219858309,25,tess2020133194932-s0025-0000000219858309-0182-s_lc.fits
353895991,25,tess2020133194932-s0025-0000000353895991-0182-s_lc.fits
198185064,25,tess2020133194932-s0025-0000000198185064-0182-s_lc.fits
219090281,25,tess2020133194932-s0025-0000000219090281-0182-s_lc.fits
229614485,25,tess2020133194932-s0025-0000000229614485-0182-s_lc.fits
1884497349,25,tess2020133194932-s0025-0000001884497349-0182-s_lc.fits
362104394,25,tess2020133194932-s0025-0000000362104394-0182-s_lc.fits
116123612,25,tess2020133194932-s0025-0000000116123612-0182-s_lc.fits
85902320,25,tess2020133194932-s0025-0000000085902320-0182-s_lc.fits
236350754,25,tess2020133194932-s0025-0000000236350754-0182-s_lc.fits
298418002,25,tess2020133194932-s0025-0000000298418002-0182-s_lc.fits
165554484,25,tess2020133194932-s0025-0000000165554484-0182-s_lc.fits
237278955,25,tess2020133194932-s0025-0000000237278955-0182-s_lc.fits
441806827,25,tess2020133194932-s0025-0000000441806827-0182-s_lc.fits
198357824,25,tess2020133194932-s0025-0000000198357824-0182-s_lc.fits
160535351,25,tess2020133194932-s0025-0000000160535351-0182-s_lc.fits
279210810,25,tess2020133194932-s0025-0000000279210810-0182-s_lc.fits
421335341,25,tess2020133194932-s0025-0000000421335341-0182-s_lc.fits
359410780,25,tess2020133194932-s0025-0000000359410780-0182-s_lc.fits
328999817,25,tess2020133194932-s0025-0000000328999817-0182-s_lc.fits
274724639,25,tess2020133194932-s0025-0000000274724639-0182-s_lc.fits
233624204,25,tess2020133194932-s0025-0000000233624204-0182-s_lc.fits
353490430,25,tess2020133194932-s0025-0000000353490430-0182-s_lc.fits
392569693,25,tess2020133194932-s0025-0000000392569693-0182-s_lc.fits
407518613,25,tess2020133194932-s0025-0000000407518613-0182-s_lc.fits
284800417,25,tess2020133194932-s0025-0000000284800417-0182-s_lc.fits
420137341,25,tess2020133194932-s0025-0000000420137341-0182-s_lc.fits
345727990,25,tess2020133194932-s0025-0000000345727990-0182-s_lc.fits
233499404,25,tess2020133194932-s0025-0000000233499404-0182-s_lc.fits
103174743,25,tess2020133194932-s0025-0000000103174743-0182-s_lc.fits
353383728,25,tess2020133194932-s0025-0000000353383728-0182-s_lc.fits
427641000,25,tess2020133194932-s0025-0000000427641000-0182-s_lc.fits
235983031,25,tess2020133194932-s0025-0000000235983031-0182-s_lc.fits
405544774,25,tess2020133194932-s0025-0000000405544774-0182-s_lc.fits
219765170,25,tess2020133194932-s0025-0000000219765170-0182-s_lc.fits
219738210,25,tess2020133194932-s0025-0000000219738210-0182-s_lc.fits
357525302,25,tess2020133194932-s0025-0000000357525302-0182-s_lc.fits
322378034,25,tess2020133194932-s0025-0000000322378034-0182-s_lc.fits
308067992,25,tess2020133194932-s0025-0000000308067992-0182-s_lc.fits
229935880,25,tess2020133194932-s0025-0000000229935880-0182-s_lc.fits
199715780,25,tess2020133194932-s0025-0000000199715780-0182-s_lc.fits
428735978,25,tess2020133194932-s0025-0000000428735978-0182-s_lc.fits
229937671,25,tess2020133194932-s0025-0000000229937671-0182-s_lc.fits
230126339,25,tess2020133194932-s0025-0000000230126339-0182-s_lc.fits
269701379,25,tess2020133194932-s0025-0000000269701379-0182-s_lc.fits
237104846,25,tess2020133194932-s0025-0000000237104846-0182-s_lc.fits
287079885,25,tess2020133194932-s0025-0000000287079885-0182-s_lc.fits
57189661,25,tess2020133194932-s0025-0000000057189661-0182-s_lc.fits
258177284,25,tess2020133194932-s0025-0000000258177284-0182-s_lc.fits
57297132,25,tess2020133194932-s0025-0000000057297132-0182-s_lc.fits
230026509,25,tess2020133194932-s0025-0000000230026509-0182-s_lc.fits
398357569,25,tess2020133194932-s0025-0000000398357569-0182-s_lc.fits
359587078,25,tess2020133194932-s0025-0000000359587078-0182-s_lc.fits
47518707,25,tess2020133194932-s0025-0000000047518707-0182-s_lc.fits
233725961,25,tess2020133194932-s0025-0000000233725961-0182-s_lc.fits
172602645,25,tess2020133194932-s0025-0000000172602645-0182-s_lc.fits
287259193,25,tess2020133194932-s0025-0000000287259193-0182-s_lc.fits
357939155,25,tess2020133194932-s0025-0000000357939155-0182-s_lc.fits
237119483,25,tess2020133194932-s0025-0000000237119483-0182-s_lc.fits
233726761,25,tess2020133194932-s0025-0000000233726761-0182-s_lc.fits
235979714,25,tess2020133194932-s0025-0000000235979714-0182-s_lc.fits
233501351,25,tess2020133194932-s0025-0000000233501351-0182-s_lc.fits
1551749198,25,tess2020133194932-s0025-0000001551749198-0182-s_lc.fits
207467034,25,tess2020133194932-s0025-0000000207467034-0182-s_lc.fits
119958426,25,tess2020133194932-s0025-0000000119958426-0182-s_lc.fits
160489437,25,tess2020133194932-s0025-0000000160489437-0182-s_lc.fits
395519868,25,tess2020133194932-s0025-0000000395519868-0182-s_lc.fits
284383833,25,tess2020133194932-s0025-0000000284383833-0182-s_lc.fits
39390660,25,tess2020133194932-s0025-0000000039390660-0182-s_lc.fits
219105238,25,tess2020133194932-s0025-0000000219105238-0182-s_lc.fits
462615350,25,tess2020133194932-s0025-0000000462615350-0182-s_lc.fits
257714673,25,tess2020133194932-s0025-0000000257714673-0182-s_lc.fits
17468556,25,tess2020133194932-s0025-0000000017468556-0182-s_lc.fits
402655865,25,tess2020133194932-s0025-0000000402655865-0182-s_lc.fits
288269589,25,tess2020133194932-s0025-0000000288269589-0182-s_lc.fits
435680892,25,tess2020133194932-s0025-0000000435680892-0182-s_lc.fits
347701260,25,tess2020133194932-s0025-0000000347701260-0182-s_lc.fits
399690699,25,tess2020133194932-s0025-0000000399690699-0182-s_lc.fits
289590826,25,tess2020133194932-s0025-0000000289590826-0182-s_lc.fits
323400285,25,tess2020133194932-s0025-0000000323400285-0182-s_lc.fits
297899564,25,tess2020133194932-s0025-0000000297899564-0182-s_lc.fits
230016109,25,tess2020133194932-s0025-0000000230016109-0182-s_lc.fits
219815120,25,tess2020133194932-s0025-0000000219815120-0182-s_lc.fits
399765721,25,tess2020133194932-s0025-0000000399765721-0182-s_lc.fits
366513573,25,tess2020133194932-s0025-0000000366513573-0182-s_lc.fits
219864415,25,tess2020133194932-s0025-0000000219864415-0182-s_lc.fits
1551555236,25,tess2020133194932-s0025-0000001551555236-0182-s_lc.fits
68875649,25,tess2020133194932-s0025-0000000068875649-0182-s_lc.fits
219762237,25,tess2020133194932-s0025-0000000219762237-0182-s_lc.fits
417550083,25,tess2020133194932-s0025-0000000417550083-0182-s_lc.fits
424438769,25,tess2020133194932-s0025-0000000424438769-0182-s_lc.fits
459857588,25,tess2020133194932-s0025-0000000459857588-0182-s_lc.fits
235676238,25,tess2020133194932-s0025-0000000235676238-0182-s_lc.fits
39517919,25,tess2020133194932-s0025-0000000039517919-0182-s_lc.fits
161838991,25,tess2020133194932-s0025-0000000161838991-0182-s_lc.fits
255864289,25,tess2020133194932-s0025-0000000255864289-0182-s_lc.fits
224607491,25,tess2020133194932-s0025-0000000224607491-0182-s_lc.fits
441762631,25,tess2020133194932-s0025-0000000441762631-0182-s_lc.fits
420474912,25,tess2020133194932-s0025-0000000420474912-0182-s_lc.fits
313494045,25,tess2020133194932-s0025-0000000313494045-0182-s_lc.fits
160599512,25,tess2020133194932-s0025-0000000160599512-0182-s_lc.fits
367738954,25,tess2020133194932-s0025-0000000367738954-0182-s_lc.fits
219066321,25,tess2020133194932-s0025-0000000219066321-0182-s_lc.fits
207433212,25,tess2020133194932-s0025-0000000207433212-0182-s_lc.fits
198408455,25,tess2020133194932-s0025-0000000198408455-0182-s_lc.fits
235679295,25,tess2020133194932-s0025-0000000235679295-0182-s_lc.fits
219429062,25,tess2020133194932-s0025-0000000219429062-0182-s_lc.fits
310531774,25,tess2020133194932-s0025-0000000310531774-0182-s_lc.fits
393878072,25,tess2020133194932-s0025-0000000393878072-0182-s_lc.fits
420947520,25,tess2020133194932-s0025-0000000420947520-0182-s_lc.fits
362064899,25,tess2020133194932-s0025-0000000362064899-0182-s_lc.fits
334754311,25,tess2020133194932-s0025-0000000334754311-0182-s_lc.fits
392471860,25,tess2020133194932-s0025-0000000392471860-0182-s_lc.fits
420287111,25,tess2020133194932-s0025-0000000420287111-0182-s_lc.fits
154664304,25,tess2020133194932-s0025-0000000154664304-0182-s_lc.fits
395406444,25,tess2020133194932-s0025-0000000395406444-0182-s_lc.fits
72766061,25,tess2020133194932-s0025-0000000072766061-0182-s_lc.fits
259039782,25,tess2020133194932-s0025-0000000259039782-0182-s_lc.fits
255929154,25,tess2020133194932-s0025-0000000255929154-0182-s_lc.fits
219898343,25,tess2020133194932-s0025-0000000219898343-0182-s_lc.fits
398356400,25,tess2020133194932-s0025-0000000398356400-0182-s_lc.fits
230091005,25,tess2020133194932-s0025-0000000230091005-0182-s_lc.fits
357893709,25,tess2020133194932-s0025-0000000357893709-0182-s_lc.fits
229511748,25,tess2020133194932-s0025-0000000229511748-0182-s_lc.fits
417257231,25,tess2020133194932-s0025-0000000417257231-0182-s_lc.fits
233721982,25,tess2020133194932-s0025-0000000233721982-0182-s_lc.fits
322201692,25,tess2020133194932-s0025-0000000322201692-0182-s_lc.fits
274204123,25,tess2020133194932-s0025-0000000274204123-0182-s_lc.fits
445912557,25,tess2020133194932-s0025-0000000445912557-0182-s_lc.fits
367144074,25,tess2020133194932-s0025-0000000367144074-0182-s_lc.fits
17434517,25,tess2020133194932-s0025-0000000017434517-0182-s_lc.fits
1400276002,25,tess2020133194932-s0025-0000001400276002-0182-s_lc.fits
162589720,25,tess2020133194932-s0025-0000000162589720-0182-s_lc.fits
219501568,25,tess2020133194932-s0025-0000000219501568-0182-s_lc.fits
289572405,25,tess2020133194932-s0025-0000000289572405-0182-s_lc.fits
441800221,25,tess2020133194932-s0025-0000000441800221-0182-s_lc.fits
233727455,25,tess2020133194932-s0025-0000000233727455-0182-s_lc.fits
233528503,25,tess2020133194932-s0025-0000000233528503-0182-s_lc.fits
460058876,25,tess2020133194932-s0025-0000000460058876-0182-s_lc.fits
288526515,25,tess2020133194932-s0025-0000000288526515-0182-s_lc.fits
353731640,25,tess2020133194932-s0025-0000000353731640-0182-s_lc.fits
207425948,25,tess2020133194932-s0025-0000000207425948-0182-s_lc.fits
402149028,25,tess2020133194932-s0025-0000000402149028-0182-s_lc.fits
229618614,25,tess2020133194932-s0025-0000000229618614-0182-s_lc.fits
388529207,25,tess2020133194932-s0025-0000000388529207-0182-s_lc.fits
274698962,25,tess2020133194932-s0025-0000000274698962-0182-s_lc.fits
286341636,25,tess2020133194932-s0025-0000000286341636-0182-s_lc.fits
2023685221,25,tess2020133194932-s0025-0000002023685221-0182-s_lc.fits
334780121,25,tess2020133194932-s0025-0000000334780121-0182-s_lc.fits
400407348,25,tess2020133194932-s0025-0000000400407348-0182-s_lc.fits
199635160,25,tess2020133194932-s0025-0000000199635160-0182-s_lc.fits
403332896,25,tess2020133194932-s0025-0000000403332896-0182-s_lc.fits
367855611,25,tess2020133194932-s0025-0000000367855611-0182-s_lc.fits
85516970,25,tess2020133194932-s0025-0000000085516970-0182-s_lc.fits
375782459,25,tess2020133194932-s0025-0000000375782459-0182-s_lc.fits
237236168,25,tess2020133194932-s0025-0000000237236168-0182-s_lc.fits
237216990,25,tess2020133194932-s0025-0000000237216990-0182-s_lc.fits
8590161,25,tess2020133194932-s0025-0000000008590161-0182-s_lc.fits
232649744,25,tess2020133194932-s0025-0000000232649744-0182-s_lc.fits
162685894,25,tess2020133194932-s0025-0000000162685894-0182-s_lc.fits
162687665,25,tess2020133194932-s0025-0000000162687665-0182-s_lc.fits
219750629,25,tess2020133194932-s0025-0000000219750629-0182-s_lc.fits
284383494,25,tess2020133194932-s0025-0000000284383494-0182-s_lc.fits
159889664,25,tess2020133194932-s0025-0000000159889664-0182-s_lc.fits
21721790,25,tess2020133194932-s0025-0000000021721790-0182-s_lc.fits
366674858,25,tess2020133194932-s0025-0000000366674858-0182-s_lc.fits
39829001,25,tess2020133194932-s0025-0000000039829001-0182-s_lc.fits
7675859,25,tess2020133194932-s0025-0000000007675859-0182-s_lc.fits
356735190,25,tess2020133194932-s0025-0000000356735190-0182-s_lc.fits
198459916,25,tess2020133194932-s0025-0000000198459916-0182-s_lc.fits
424730417,25,tess2020133194932-s0025-0000000424730417-0182-s_lc.fits
395389820,25,tess2020133194932-s0025-0000000395389820-0182-s_lc.fits
