tic_id,Sector,Filename
281631335,36,tess2021065132309-s0036-0000000281631335-0207-s_lc.fits
410451312,36,tess2021065132309-s0036-0000000410451312-0207-s_lc.fits
902226637,36,tess2021065132309-s0036-0000000902226637-0207-s_lc.fits
335500031,36,tess2021065132309-s0036-0000000335500031-0207-s_lc.fits
260268711,36,tess2021065132309-s0036-0000000260268711-0207-s_lc.fits
340215551,36,tess2021065132309-s0036-0000000340215551-0207-s_lc.fits
36377030,36,tess2021065132309-s0036-0000000036377030-0207-s_lc.fits
302792853,36,tess2021065132309-s0036-0000000302792853-0207-s_lc.fits
73117994,36,tess2021065132309-s0036-0000000073117994-0207-s_lc.fits
303438173,36,tess2021065132309-s0036-0000000303438173-0207-s_lc.fits
396875664,36,tess2021065132309-s0036-0000000396875664-0207-s_lc.fits
149349037,36,tess2021065132309-s0036-0000000149349037-0207-s_lc.fits
135925581,36,tess2021065132309-s0036-0000000135925581-0207-s_lc.fits
340356099,36,tess2021065132309-s0036-0000000340356099-0207-s_lc.fits
371015951,36,tess2021065132309-s0036-0000000371015951-0207-s_lc.fits
257721027,36,tess2021065132309-s0036-0000000257721027-0207-s_lc.fits
410445955,36,tess2021065132309-s0036-0000000410445955-0207-s_lc.fits
434485422,36,tess2021065132309-s0036-0000000434485422-0207-s_lc.fits
279093423,36,tess2021065132309-s0036-0000000279093423-0207-s_lc.fits
358762627,36,tess2021065132309-s0036-0000000358762627-0207-s_lc.fits
140892373,36,tess2021065132309-s0036-0000000140892373-0207-s_lc.fits
398245963,36,tess2021065132309-s0036-0000000398245963-0207-s_lc.fits
349572491,36,tess2021065132309-s0036-0000000349572491-0207-s_lc.fits
55652035,36,tess2021065132309-s0036-0000000055652035-0207-s_lc.fits
179369863,36,tess2021065132309-s0036-0000000179369863-0207-s_lc.fits
57692304,36,tess2021065132309-s0036-0000000057692304-0207-s_lc.fits
322735989,36,tess2021065132309-s0036-0000000322735989-0207-s_lc.fits
152597296,36,tess2021065132309-s0036-0000000152597296-0207-s_lc.fits
29781292,36,tess2021065132309-s0036-0000000029781292-0207-s_lc.fits
146897920,36,tess2021065132309-s0036-0000000146897920-0207-s_lc.fits
398270970,36,tess2021065132309-s0036-0000000398270970-0207-s_lc.fits
53858553,36,tess2021065132309-s0036-0000000053858553-0207-s_lc.fits
422371624,36,tess2021065132309-s0036-0000000422371624-0207-s_lc.fits
334813254,36,tess2021065132309-s0036-0000000334813254-0207-s_lc.fits
80296685,36,tess2021065132309-s0036-0000000080296685-0207-s_lc.fits
257720966,36,tess2021065132309-s0036-0000000257720966-0207-s_lc.fits
140689601,36,tess2021065132309-s0036-0000000140689601-0207-s_lc.fits
106058118,36,tess2021065132309-s0036-0000000106058118-0207-s_lc.fits
38813141,36,tess2021065132309-s0036-0000000038813141-0207-s_lc.fits
71246171,36,tess2021065132309-s0036-0000000071246171-0207-s_lc.fits
101327890,36,tess2021065132309-s0036-0000000101327890-0207-s_lc.fits
308080984,36,tess2021065132309-s0036-0000000308080984-0207-s_lc.fits
1007241,36,tess2021065132309-s0036-0000000001007241-0207-s_lc.fits
335498771,36,tess2021065132309-s0036-0000000335498771-0207-s_lc.fits
48432304,36,tess2021065132309-s0036-0000000048432304-0207-s_lc.fits
349065541,36,tess2021065132309-s0036-0000000349065541-0207-s_lc.fits
443183773,36,tess2021065132309-s0036-0000000443183773-0207-s_lc.fits
23223951,36,tess2021065132309-s0036-0000000023223951-0207-s_lc.fits
152852338,36,tess2021065132309-s0036-0000000152852338-0207-s_lc.fits
279516815,36,tess2021065132309-s0036-0000000279516815-0207-s_lc.fits
