,Unnamed: 0,TIC_ID,T0,Depth,Period,Period_Uncertainity,Duration,TMag,Teff,Radius,NumTransits,a,b,logg,rp_rs,DepthEven,DepthOdd,odd_even_mismatch,snr,sde,Mass,distance,lum,rho,Camera,CCD,RA,DEC,PMRA,PMDEC,PMTOTAL,MH
0,0,335995445,1740.0471655845975,0.9973426938687401,4.173020615148254,0.04263434061024229,4.465430278213388,10.74839973,7037.0,2.18911,6.0,0.2961,0.2276,3.94869995,0.04789811621409313,0.9973658404438964,0.9979041575131804,3.0468007593176805,39.88789352149446,11.160367109425415,1.5530000000000002,516.528,10.5872183,0.148036,2,4,333.356242609103,62.5344312623422,6.42788,11.3306,13.02690054,
1,1,332474962,1743.6128505696058,0.997352102965348,8.11480951946513,0.06041564840743253,1.9523569386602522,11.19839954,4421.10986328,0.75231,3.0,0.5098,0.1592,4.52538013,0.04612671168181553,0.9985452215258104,0.9951689406016336,7.198394420629356,16.46513414629499,4.504463783355282,0.6920000000000001,105.00200000000001,0.19481107600000003,1.62523,3,1,265.316040317304,54.5660034988687,-17.8267,15.907,23.89192085,-0.125
2,2,233651958,1740.5803487116214,0.9995419086834754,2.792053428555082,0.016598145528468278,1.9275511044323217,10.94929981,4976.0,0.7472439999999999,8.0,0.4508,0.1887,4.60600996,0.01936100435041613,0.999608640434491,0.9995708188974188,0.16855341061749107,5.3881864364335925,6.553828378182456,0.8220000000000001,121.887,0.308419,1.9700799999999998,4,1,229.271480037339,44.6637487978558,3.9079,23.2341,23.56045596,
3,3,229774022,1738.7174520961048,0.9991417679447252,10.832458359082922,0.02529913356648006,1.017893389111109,10.17490005,5842.0,0.993607,2.0,0.3495,0.2247,4.46647978,0.0269463769432024,0.9991779075628059,,,5.595308072775168,4.337622974582655,1.054,153.971,1.036024,1.0744799999999999,3,2,282.608889837353,69.1389047414184,9.54951,57.3767,58.1659595,
4,4,219896037,1739.6778826935706,0.9998465242178418,3.5500168624482034,0.03956239781285542,4.758368737021789,7.67592001,6840.0,2.40009,6.0,0.3096,0.2225,3.84729004,0.01148676141700065,0.9998788096875828,0.9998958085278342,0.4640034819948595,9.014536199300656,3.97680498678452,1.4780000000000002,151.559,11.3598461,0.106904,3,2,263.187990739712,66.9823365319177,-15.3606,29.8552,33.57500558,
5,5,198155069,1738.9188775121509,0.9987092225937066,0.6903693990040194,0.003544878877957014,1.7621656132973271,7.33209991,6881.20019531,1.59345,32.0,0.3026,0.2256,4.20658016,0.033347380128508845,0.998842716268862,0.9987981712841424,0.8444639386277855,52.15784852391183,9.106586904188957,1.49,87.601,5.12896967,0.368272,4,4,211.315663542577,46.5917308769006,-38.8654,20.8244,44.09279933,
6,6,356784787,1739.1897260187252,0.999599115799277,0.8548811497697683,0.0008584428693381718,0.18943954781250955,10.50269985,4675.0,0.711865,25.0,0.4776,0.1729,4.60832977,0.018041931426090795,0.9996349226181594,0.9995638926487204,0.2391326841756861,3.631096707740294,4.9455198759816685,0.75,83.3927,0.21808011800000002,2.07907,3,2,268.48769207314,72.1909541884322,19.833,0.278234,19.83495155,
7,7,427151794,1739.6546098983786,0.999566090174844,11.916057078333314,inf,9.974172947451688,5.0875001,3246.0,,2.0,0.4573,0.3914,4.0,0.018424497818947047,1.0000048436831517,0.9995421274453664,11.392488306093714,5.567982932391622,6.754792098698603,,3546.25,,,2,4,321.4413268198,62.5740088242428,-7.06012,-1.60909,7.24116462,
8,8,236769827,1738.7025023719962,0.99701270519333,0.6035033483302799,0.000802176571884472,0.5204414542640531,9.02200985,7517.0,1.99634,37.0,0.2353,0.2551,4.07690001,0.05124433139190419,0.9972479852382826,0.9971562383952486,0.3121229531070279,21.22810157697383,9.1685119956164,1.735,267.105,11.4641695,0.218069,3,2,274.110204258024,67.6301955723006,-0.907908,30.4671,30.48062465,
9,9,233005149,1740.903958482458,0.9988760633603699,3.8960555403023935,0.006604638082263081,1.5323502001850882,11.38409996,5792.0,0.982321,6.0,0.3495,0.2247,4.47059011,0.030836773403827688,0.9991807437954424,0.9999542122448948,1.9837210369943308,3.4668227028627427,4.768691773829445,1.04,258.922,0.978398,1.09717,3,3,242.128391163921,68.2957414066538,-97.2829,-14.3099,98.32973035,
