tic_id,Sector,Filename
399854786,18,tess2019306063752-s0018-0000000399854786-0162-s_lc.fits
388525969,18,tess2019306063752-s0018-0000000388525969-0162-s_lc.fits
184739650,18,tess2019306063752-s0018-0000000184739650-0162-s_lc.fits
259249436,18,tess2019306063752-s0018-0000000259249436-0162-s_lc.fits
177918389,18,tess2019306063752-s0018-0000000177918389-0162-s_lc.fits
259126645,18,tess2019306063752-s0018-0000000259126645-0162-s_lc.fits
428785484,18,tess2019306063752-s0018-0000000428785484-0162-s_lc.fits
302544361,18,tess2019306063752-s0018-0000000302544361-0162-s_lc.fits
165470925,18,tess2019306063752-s0018-0000000165470925-0162-s_lc.fits
199682037,18,tess2019306063752-s0018-0000000199682037-0162-s_lc.fits
235940609,18,tess2019306063752-s0018-0000000235940609-0162-s_lc.fits
28782834,18,tess2019306063752-s0018-0000000028782834-0162-s_lc.fits
229687225,18,tess2019306063752-s0018-0000000229687225-0162-s_lc.fits
333870463,18,tess2019306063752-s0018-0000000333870463-0162-s_lc.fits
309299573,18,tess2019306063752-s0018-0000000309299573-0162-s_lc.fits
229689279,18,tess2019306063752-s0018-0000000229689279-0162-s_lc.fits
101347228,18,tess2019306063752-s0018-0000000101347228-0162-s_lc.fits
82376960,18,tess2019306063752-s0018-0000000082376960-0162-s_lc.fits
333804979,18,tess2019306063752-s0018-0000000333804979-0162-s_lc.fits
263970449,18,tess2019306063752-s0018-0000000263970449-0162-s_lc.fits
328998344,18,tess2019306063752-s0018-0000000328998344-0162-s_lc.fits
255996670,18,tess2019306063752-s0018-0000000255996670-0162-s_lc.fits
71974442,18,tess2019306063752-s0018-0000000071974442-0162-s_lc.fits
284060365,18,tess2019306063752-s0018-0000000284060365-0162-s_lc.fits
288391042,18,tess2019306063752-s0018-0000000288391042-0162-s_lc.fits
200795634,18,tess2019306063752-s0018-0000000200795634-0162-s_lc.fits
353880135,18,tess2019306063752-s0018-0000000353880135-0162-s_lc.fits
230131178,18,tess2019306063752-s0018-0000000230131178-0162-s_lc.fits
441726938,18,tess2019306063752-s0018-0000000441726938-0162-s_lc.fits
237204273,18,tess2019306063752-s0018-0000000237204273-0162-s_lc.fits
312857975,18,tess2019306063752-s0018-0000000312857975-0162-s_lc.fits
285091164,18,tess2019306063752-s0018-0000000285091164-0162-s_lc.fits
368450584,18,tess2019306063752-s0018-0000000368450584-0162-s_lc.fits
387237576,18,tess2019306063752-s0018-0000000387237576-0162-s_lc.fits
233529981,18,tess2019306063752-s0018-0000000233529981-0162-s_lc.fits
207496971,18,tess2019306063752-s0018-0000000207496971-0162-s_lc.fits
436933712,18,tess2019306063752-s0018-0000000436933712-0162-s_lc.fits
367857493,18,tess2019306063752-s0018-0000000367857493-0162-s_lc.fits
101219978,18,tess2019306063752-s0018-0000000101219978-0162-s_lc.fits
272327409,18,tess2019306063752-s0018-0000000272327409-0162-s_lc.fits
21119523,18,tess2019306063752-s0018-0000000021119523-0162-s_lc.fits
367910985,18,tess2019306063752-s0018-0000000367910985-0162-s_lc.fits
53974577,18,tess2019306063752-s0018-0000000053974577-0162-s_lc.fits
177820253,18,tess2019306063752-s0018-0000000177820253-0162-s_lc.fits
54124149,18,tess2019306063752-s0018-0000000054124149-0162-s_lc.fits
444595941,18,tess2019306063752-s0018-0000000444595941-0162-s_lc.fits
34690309,18,tess2019306063752-s0018-0000000034690309-0162-s_lc.fits
219808183,18,tess2019306063752-s0018-0000000219808183-0162-s_lc.fits
429066731,18,tess2019306063752-s0018-0000000429066731-0162-s_lc.fits
376111739,18,tess2019306063752-s0018-0000000376111739-0162-s_lc.fits
252864874,18,tess2019306063752-s0018-0000000252864874-0162-s_lc.fits
233688184,18,tess2019306063752-s0018-0000000233688184-0162-s_lc.fits
250661921,18,tess2019306063752-s0018-0000000250661921-0162-s_lc.fits
233722655,18,tess2019306063752-s0018-0000000233722655-0162-s_lc.fits
288675985,18,tess2019306063752-s0018-0000000288675985-0162-s_lc.fits
370269139,18,tess2019306063752-s0018-0000000370269139-0162-s_lc.fits
374568766,18,tess2019306063752-s0018-0000000374568766-0162-s_lc.fits
323308158,18,tess2019306063752-s0018-0000000323308158-0162-s_lc.fits
229750195,18,tess2019306063752-s0018-0000000229750195-0162-s_lc.fits
229586343,18,tess2019306063752-s0018-0000000229586343-0162-s_lc.fits
445133704,18,tess2019306063752-s0018-0000000445133704-0162-s_lc.fits
258875192,18,tess2019306063752-s0018-0000000258875192-0162-s_lc.fits
322384339,18,tess2019306063752-s0018-0000000322384339-0162-s_lc.fits
371426766,18,tess2019306063752-s0018-0000000371426766-0162-s_lc.fits
349976424,18,tess2019306063752-s0018-0000000349976424-0162-s_lc.fits
139579789,18,tess2019306063752-s0018-0000000139579789-0162-s_lc.fits
229687624,18,tess2019306063752-s0018-0000000229687624-0162-s_lc.fits
265428360,18,tess2019306063752-s0018-0000000265428360-0162-s_lc.fits
420113561,18,tess2019306063752-s0018-0000000420113561-0162-s_lc.fits
441743003,18,tess2019306063752-s0018-0000000441743003-0162-s_lc.fits
229687631,18,tess2019306063752-s0018-0000000229687631-0162-s_lc.fits
288635620,18,tess2019306063752-s0018-0000000288635620-0162-s_lc.fits
219897064,18,tess2019306063752-s0018-0000000219897064-0162-s_lc.fits
441734144,18,tess2019306063752-s0018-0000000441734144-0162-s_lc.fits
235999838,18,tess2019306063752-s0018-0000000235999838-0162-s_lc.fits
63395663,18,tess2019306063752-s0018-0000000063395663-0162-s_lc.fits
256100539,18,tess2019306063752-s0018-0000000256100539-0162-s_lc.fits
353854310,18,tess2019306063752-s0018-0000000353854310-0162-s_lc.fits
352278039,18,tess2019306063752-s0018-0000000352278039-0162-s_lc.fits
269038440,18,tess2019306063752-s0018-0000000269038440-0162-s_lc.fits
251469806,18,tess2019306063752-s0018-0000000251469806-0162-s_lc.fits
