,Unnamed: 0,TIC_ID,T0,Depth,Period,Period_Uncertainity,Duration,TMag,Teff,Radius,NumTransits,a,b,logg,rp_rs,DepthEven,DepthOdd,odd_even_mismatch,snr,sde,Mass,distance,lum,rho,Camera,CCD,RA,DEC,PMRA,PMDEC,PMTOTAL,MH
0,0,332516661,2256.0633286468155,0.9989366396625521,0.9749215454318524,0.001007446377424781,0.4076514432413282,9.35151958,7600.0,1.68652,20,0.2353,0.2551,4.23156977,0.03057363087095791,0.998616002760976,0.9991018732324832,1.9216122500836368,11.610295849239625,8.333245138015796,1.768,259.836,8.549344,0.368559,2,4,136.617085922199,-17.0725420038818,-19.0437,-5.12443,19.72111286,
1,1,60785171,2261.2319619560612,0.996594182317936,5.205121430043196,0.028476186361841908,1.5729878124111305,12.60109997,3466.0,0.398363,3,0.1604,0.4325,4.82815981,0.0545730452886854,0.9984473866088358,0.9960313834861408,1.987997734553828,7.808679861187973,8.002278514999428,0.389631,62.8743,0.0206332169,6.16335,1,1,139.100520817103,-9.19819731682503,-52.4371,-41.8651,67.09944899,
2,2,36943769,2258.8646965042003,0.9984820684101936,5.110084003643381,0.050641988385528684,1.3865225114023023,10.58510017,5545.0,0.940244,4,0.3862,0.2061,4.48104,0.03564242200480646,0.9989547128377514,0.9974509655509836,3.1267268470552008,15.70976257973533,4.964902111693978,0.976,158.338,0.752977252,1.17416,1,2,156.847985889788,-11.0942506389972,74.6329,-83.2361,111.79587696,
3,3,60382241,2256.6045146655624,0.8591398373046506,11.51850125796639,0.08161174243608915,6.0170171070532525,11.62360001,6387.0,3.87645,2,0.3309,0.2359,3.36841011,0.34609989119724793,0.8533051764717217,,,110.30908927233514,14.111680507113135,1.28,1093.42,22.529401800000002,0.021974,3,3,112.289395177944,-47.4477455167123,1.18594,4.00155,4.17359031,
4,4,79646262,2260.947961441809,0.9984727957983176,6.624196658845228,0.038920928364810425,1.7455621665152845,11.80179977,9118.0,1.65175,2,0.174,0.2313,4.36578989,0.03714502168541515,0.9988407992333388,,,4.157733708809278,5.958363432867267,2.31,853.916,16.9896336,0.512596,3,2,120.339978223308,-44.7536477864567,-5.48107,-0.0136875,5.48108709,
5,5,268301217,2256.3174313538325,0.9860032987359676,0.946233371129672,0.002431286350962403,0.8390653847541785,12.49330044,5707.0,1.07015,21,0.371,0.2094,4.38778019,0.10852322792962693,0.9858339054246632,0.9867358430546028,1.2596633918637543,60.30602922551609,20.499238997366888,1.02,415.135,1.094503,0.8322700000000001,3,3,116.370761394625,-52.3833073590714,-5.67527,11.2959,12.64144163,
6,6,167526485,2256.489675841477,0.9898420620004472,5.009651410484271,0.03582774770544628,4.807549705815329,9.81949997,6967.72021484,3.66964,4,0.2894,0.2507,3.49351001,0.09356069191233464,0.991087750361788,0.9882159929425208,10.073629501028536,112.45145750264008,14.769366805079448,1.53,579.0219999999999,28.5959988,0.0309613,4,2,100.51388753207,-60.6702796283928,-0.0736367,4.23166,4.23230064,0.0680567
7,7,294090620,2260.236257722648,0.9951850199294664,8.036554062438666,0.04199909231858978,3.4027989882877763,7.81306982,9871.0,2.04114,2,0.1655,0.2473,4.22024012,0.06596132382996878,0.9951850101261418,,,100.78180453282921,22.97795223036045,2.523,210.139,35.63576,0.296686,2,4,130.396036073076,-22.1943263114806,-25.2409,6.4792,26.05922227,
8,8,262718795,2255.8635736177757,0.9658141239112156,12.073547160880013,inf,0.9160747493724296,12.71899986,3504.0,0.506933,1,0.1959,0.4178,4.73133993,0.17196820018597786,0.9642904911358148,,,21.970352145602718,11.606387396593075,0.504866,129.65074199999998,0.0349021554,3.8754699999999995,1,4,149.131328506776,3.74325133081259,-27.78,-58.98,65.19485256,
9,9,269400980,2258.2177205772227,0.9958778784752425,9.835240227649424,0.05486706681150544,1.9153087074288573,11.20470047,6831.52001953,2.86532,2,0.3011,0.2475,3.69397998,0.05948411901362045,0.9956072242760144,,,23.9558742792992,14.931643373147235,1.48,797.4739999999999,16.1105881,0.0629131,3,3,119.245982750705,-49.4735671719106,-5.23153,0.943145,5.31586575,-0.101732
