,Unnamed: 0,TIC_ID,T0,Depth,Period,Period_Uncertainity,Duration,TMag,Teff,Radius,NumTransits,a,b,logg,rp_rs,DepthEven,DepthOdd,odd_even_mismatch,snr,sde,Mass,distance,lum,rho,Camera,CCD,RA,DEC,PMRA,PMDEC,PMTOTAL,MH
11,11,305691760,2281.9455257958284,0.9996171498149096,1.5018185614133617,0.0168134537063791,1.257719402592982,9.02000046,4495.0,13.3604,16.0,0.4794,0.2623,4.0,0.017462353552376617,0.9995546314953592,0.9996510992298046,1.1266509460384753,12.698720997116931,5.092945209013863,,670.302,,,3,1,165.951510040401,-54.7278876136123,-17.6191,4.34202,18.14623439,
12,12,31800397,2281.930009815754,0.9996171179586072,5.932234417647361,0.05560224216553111,4.6222376731196695,8.58790016,4004.0,55.3629,4.0,0.5595,0.2153,4.0,0.017255012510991975,0.9996320244785748,0.9996594827571406,0.3573313635507548,14.977536970743566,6.766989413199393,,1238.96,,,3,2,136.713098243357,-44.3176638256622,-15.3907,13.439,20.43233632,
13,13,280735101,2282.085049644061,0.9890957948042234,5.848857478484706,0.01637931906956336,1.2251835967793103,10.41479969,7796.0,1.76132,4.0,0.2396,0.2457,4.2135601,0.09791218244617746,0.9889555926297541,0.9892985078142312,0.5185996706169176,61.96522672732251,22.852550840393,1.85,459.324,10.3242311,0.33857800000000005,3,2,144.605948449153,-52.0017587141357,-13.7638,4.53354,14.49121028,
14,14,89626082,2283.227921374537,0.909680160097724,0.9655976606447736,0.004073439843138682,2.5156598466028663,11.65139961,6014.87988281,1.2719200000000002,22.0,0.3345,0.2282,4.27446985,0.2771534109037008,0.915467876909409,0.9146437427179656,0.6702928084733392,311.88427628752726,18.464662586992144,1.11,392.329,1.9077680000000001,0.539434,3,3,127.676767715643,-59.4293314893502,-9.57902,-1.14416,9.64710974,-0.327968
15,15,461970045,2281.9915922183136,0.9972784023751546,0.7894102330041158,0.001134589381380502,0.6198937219191082,11.49810028,6000.0,,28.0,0.3685,0.5069,4.0,0.04644744424889818,0.997570967851475,0.9976603930958841,0.24176652572846666,16.6842948959816,9.773608398690788,,648.328,,,3,1,149.967938819553,-56.3660978271161,-8.34332,6.36513,10.49408731,
16,16,272129477,2282.6591247776314,0.9996974623333994,1.0197271213350765,0.010820059097537804,2.6789963017005736,8.62539959,7547.0,1.60706,21.0,0.2559,0.2329,4.26904011,0.016278442796564478,0.9997321028179624,0.9997290131233514,0.09001181795480985,21.874574908884593,8.483619538265271,1.75,161.347,7.548446,0.421638,4,1,116.250936211132,-73.8419165376569,-16.3894,67.5015,69.46268736,
17,17,30722560,2286.749941920717,0.994571017248772,6.494976410124048,0.06406385605070762,2.156847975222079,11.63500023,6000.0,,2.0,0.3685,0.5069,4.0,0.06560079377456207,0.9946821577965974,,,19.5184696973851,6.602755655630905,,10091.1,,,4,4,75.3843553372078,-68.1785943385253,1.73082,0.124048,1.73525957,
18,18,23582886,2282.2853894673794,0.9065904679600292,1.1433439557560132,0.005676215358429659,2.101217637114402,10.66819954,6521.0,1.93528,19.0,0.3276,0.218,3.99168992,0.2825160729535351,0.9128706750858141,0.913244653452392,0.21294970944971384,154.16530272877554,17.484352942754818,1.34,433.593,6.10151625,0.184874,2,3,169.364089067108,-34.0132860234296,-18.891,4.46706,19.41196811,
19,19,57795673,2292.77532895493,0.9983640664268308,11.349008294520367,0.10748940399213236,4.322845837487371,5.86049986,3966.0,60.1467,2.0,0.5595,0.2153,4.0,0.03566692041732511,0.998161345538397,0.9990774910120312,10.628891991606231,67.05010596849812,12.058031186557386,,522.085,,,2,3,174.939478990852,-34.9820358224614,3.3558,-9.19131,9.78476229,
20,20,23188170,2282.115414085989,0.9996479087296056,9.135932038494976,0.1421204436361645,3.511188347979049,8.04629993,6474.0,3.32186,3.0,0.3237,0.2388,3.51588011,0.017323030616985844,0.999547826647442,0.9998511619342983,4.1791184128475525,13.279267266339446,4.862186103720764,1.32,222.92700000000002,17.46423,0.036010400000000005,2,3,166.608270890882,-33.7476219952885,-40.2277,3.98359,40.4244584,
21,21,309616959,2286.867629282149,0.9991921723543368,6.371568102947262,0.02550937614403504,0.8020187941304232,10.5237999,4393.0,0.683253,3.0,0.5098,0.1592,4.60774994,0.025477763655365863,0.9994765159325376,0.9989059497914534,1.2623193319442263,4.046510832237553,6.6948064192029415,0.69,70.086,0.156639948,2.16324,4,3,79.0299904453109,-60.9339410737536,-69.9065,-18.58,72.33349945,
22,22,453100169,2292.777059746024,0.9987983262067746,11.342698678176241,0.0943167308315278,4.335078106032742,5.7874999,3639.0,76.7759,2.0,0.5324,0.2372,4.0,0.030674265762940814,0.998605352108516,0.9993097806138832,12.306958942538767,50.17361687896175,10.067033472183406,,506.092,,,4,1,116.222711556147,-68.7567644731217,-5.7484,14.1475,15.27075174,
23,23,49042926,2282.0947320245205,0.9994137416814106,11.566534187143269,0.0275608670913714,1.1188436254494798,8.09440041,7604.0,1.7447700000000002,2.0,0.2353,0.2551,4.20255995,0.022701329805894573,0.9994074418266268,,,11.787333774241748,9.380461846930816,1.77,151.47799999999998,9.16939449,0.33324000000000004,2,3,164.297778560872,-32.0334878284981,-36.7385,-7.61437,37.51927522,
24,24,469246256,2282.3946249797264,0.9972009626863542,0.9421966717303644,0.0009527427209337637,0.6802552473039323,10.8597002,9647.0,1.64715,25.0,0.1669,0.2313,4.39554024,0.05035290110134959,0.9973320402828012,0.9974003862498416,0.18105145380292986,17.013843108559104,11.739340521892546,2.46,550.556,21.170372,0.5504760000000001,3,1,148.752776048831,-58.7475958776235,-9.61242,2.57462,9.95124547,
25,25,464732822,2285.60316232845,0.9997898146189312,7.051835428439517,0.14888287060316951,5.312534297686487,4.08570004,5856.0,171.49,3.0,0.3539,0.3109,4.0,0.013209822347517408,0.9998495268006874,0.9997310772839958,2.143870560452055,25.50699385339045,4.918971934399839,,1622.8,,,3,1,156.85195379343,-57.6388031588188,-6.54339,3.18361,7.27676613,
26,26,31921921,2281.8301989143483,0.9799429558710862,0.6477682980202389,0.002615197236085553,1.6935523525669467,6.78599977,6000.0,,36.0,0.3685,0.5069,4.0,0.12609077919071318,0.9830797426054472,0.9829847553818902,0.26171685455117843,37.582040473618704,12.514319835663695,,159.33700000000002,,,3,2,136.927159696071,-44.6324470616124,-6.1,4.8,7.76208735,
27,27,178343211,2282.670159431052,0.9994988120965188,0.6079285059027665,0.0008147534977344106,0.3956143895886334,10.05840015,8371.0,1.56869,35.0,0.2093,0.2355,4.36295986,0.02113173132684866,0.9994949714027156,0.9995031652210012,0.048545906483288416,8.138756734863053,10.287072690201502,2.07,355.535,10.8862886,0.536237,2,2,164.377363695004,-43.918134039202,-13.2619,4.70402,14.07145322,
28,28,102419876,2282.5472123102772,0.9945883616830704,0.8014531856556462,0.0015817054731973035,0.6165342303164068,9.9854002,8047.0,1.8273,27.0,0.2273,0.2465,4.20448017,0.06913239746744261,0.9950900218865047,0.9946787701355152,0.920817670711914,22.69872827947417,9.015422831739539,1.95,396.164,12.613896400000002,0.3196,2,2,154.683327037348,-45.4055936212084,-0.3749,-0.729366,0.82007608,
29,29,181062415,2282.202294084093,0.9987156257040408,0.6140107100100168,0.002199429290517807,1.5884383029516451,5.37300014,6000.0,,35.0,0.3685,0.5069,4.0,0.031907712205178344,0.9988320669198459,0.9988658262398298,0.4213298828726235,40.653015072767744,12.899938666681896,,118.20299999999999,,,2,3,173.404901,-40.586657,-84.0,27.0,88.23264702,
30,30,310251314,2282.066963388381,0.9981335699659696,0.8110373713757631,0.005067771015819234,2.180548074146005,8.0678997,13112.0,,28.0,0.0697,0.5636,4.0,0.040592445705776636,0.9982797407741166,0.9982968917466124,0.19957444207041725,42.722126794870256,8.755892765331067,,435.56300000000005,,,3,1,152.425018325967,-52.8758911805332,-18.5351,-0.0969488,18.53535355,
31,31,372913200,2282.63997581496,0.9983054909934292,0.6481984105167733,0.0005971304900445618,0.4120792354976599,10.81659985,7425.0,1.53504,33.0,0.2438,0.2464,4.29627991,0.038564414573977385,0.9979477667940166,0.9987386428688078,2.461066691521916,13.066644177284086,10.743543534015787,1.7,420.642,6.45238924,0.46998999999999996,3,3,119.408940412124,-60.9489663856563,-4.541,11.169,12.05683383,
32,32,279957640,2282.2780357483384,0.9989941815255002,1.3095162662563775,0.009116470218157202,3.222537938872012,11.14210033,6000.0,,18.0,0.3685,0.5069,4.0,0.028236422243172413,0.9990147712350601,0.9992879516290442,1.6741079877845697,15.550410525672765,9.448925623129206,,5493.53,,,4,4,82.0740488089146,-69.0718194053827,1.58399,0.415977,1.63769997,
33,33,813529012,2285.184740714371,0.9948966354858364,4.028327790748233,0.030375819643114976,2.844265768844162,10.98929977,6229.0,0.8562379999999999,5.0,0.3216,0.2301,4.65206003,0.06603461069111402,0.9954691714886076,0.9949513283108024,1.0277967366265517,26.379239367212392,13.947951377603399,1.2,193.62099999999998,0.9943905000000001,1.9116,3,3,126.503412317806,-52.2451945564742,31.5208,-3.42981,31.70685146,
34,34,462851697,2282.258656963279,0.9979906604249168,0.8121255625126034,0.005903373011433344,2.1386836348066574,10.65320015,8755.0,1.61806,28.0,0.1887,0.2337,4.36250019,0.04248162354902385,0.99811600283588,0.9982258255759158,0.9048988049122408,33.63968987486515,8.399517848670754,2.2,501.69199999999995,13.8583193,0.519321,3,1,152.506929717011,-54.1517032778183,-12.649,3.20786,13.04942783,
35,35,45992056,2282.3090701391197,0.9997827078137744,10.928104356793792,0.051175880497058124,1.966596968254838,6.82469988,5978.56982422,1.36724,2.0,0.354,0.2157,4.20776987,0.013558763002436393,0.9997759132551746,,,10.31953796016507,6.3908348952988945,1.1,47.4751,2.15167046,0.430383,2,1,150.024657500743,-36.0432337914021,-218.791,59.5017,226.73763248,-0.0562069
36,36,176875890,2282.4651776957307,0.9998695537965336,5.825219974127773,0.03877526994053858,4.087232523604731,8.26200008,5995.60009766,1.14459,4.0,0.3345,0.2282,4.36216021,0.010532812912098243,0.9998678296393001,0.9998602989637564,0.12768382596259162,6.904477696655875,6.270629912645062,1.1,78.3657,1.5252043,0.7335649999999999,4,1,101.108787914882,-77.2457414252175,8.7205,100.008,100.3874852,0.19
37,37,813529007,2285.184165123029,0.9944386872161616,4.028327795283686,0.03037581966745106,2.8428023855546924,11.08259964,6157.0,0.827732,5.0,0.3216,0.2301,4.67047024,0.0689337631944655,0.99508371703218,0.9945156259194332,1.0454010351014886,26.51352318076946,13.981797366105653,1.17,191.96200000000002,0.887054861,2.0630900000000003,3,3,126.502837884997,-52.2459356907421,31.7138,-2.9765,31.85317351,
38,38,350518530,2287.638140436255,0.9990766909401452,8.112410999413795,0.19956300043526065,4.121523417091558,7.03550005,6283.0,2.63646,3.0,0.3374,0.2348,3.68593001,0.02798812974067461,0.9996182672292384,0.997727138719754,39.921141445477204,43.85408945631411,5.6353618846633875,1.23,107.448,9.758980000000001,0.0671186,4,3,86.0567507186521,-55.6954905677187,-9.2273,45.6162,46.54009849,
39,39,281581467,2282.7302575146177,0.9553315723911998,1.9946499382128249,0.009319078398623004,3.0224708262393616,10.95030022,5315.0,2.08193,11.0,0.402,0.2082,3.76492,0.1926988943175222,0.9673040376365988,0.9526524501616812,14.334756303081775,224.6171961790937,19.21514062489198,0.92,357.301,3.1163168,0.10195,3,3,115.984978695791,-60.3964459078163,-56.0308,13.0731,57.53569755,
40,40,458036842,2282.9315290004,0.9991789998224372,4.20928452108774,0.02457428678078033,3.218896336353632,11.50990009,7813.0,1.98245,6.0,0.2047,0.3641,4.0,0.026742467562636672,0.999151835772273,0.99913317996279,0.04473180126601789,5.831056199778769,5.3301025264516015,,904.773,,,3,1,158.942922451222,-55.0973792778605,-7.10051,5.53112,9.00058502,
41,41,279157069,2282.716020103224,0.9995062686989216,0.6733860488246314,0.003435916432250885,1.7551692014968716,11.02200031,5833.87011719,1.62479,32.0,0.3662,0.214,4.03766012,0.020392484330954832,0.9995580740547042,0.9995616260558234,0.02998015898086347,10.217098948300574,7.902035198160224,1.05,349.435,2.754982,0.24479,4,2,103.050207173637,-55.9409271586423,-4.84443,-22.7072,23.21821341,-0.0886967
42,42,307363608,2282.190995155578,0.9991135441516724,0.6106569821233829,0.0016435019303070453,0.7698067694632871,10.84669971,6778.0,2.2667,35.0,0.3096,0.2225,3.88864994,0.027606174437458046,0.9991337036678132,0.9991884742352376,0.34865137256432144,15.208144017468689,10.89787532758754,1.45,572.977,9.769905,0.12450399999999999,3,4,125.297769400002,-66.8286056341769,-7.84957,32.4565,33.39221678,
43,43,359827395,2282.4536146934493,0.9954427801821104,0.6634806948708061,0.001515599764564224,0.8450302121711222,10.23270035,6980.0,2.55111,33.0,0.2961,0.2276,3.80929995,0.06272600484199925,0.9955152734821412,0.9959763048795008,1.2302052706689706,23.80458887619564,7.8911744343005426,1.53,496.53,13.9179583,0.09215160000000001,3,4,141.293058180735,-63.4254430362988,-18.6383,22.6643,29.34376802,
44,44,296436322,2282.8709184014965,0.9991446749385396,3.499629694006563,0.016478609083609763,0.6559324991013622,11.59119987,9176.0,1.6118,6.0,0.174,0.2313,4.38893986,0.027798263017252668,0.9988083990424678,0.9995690234865134,1.0583567478415814,3.5776929401681627,5.634566966598537,2.32,559.734,16.59315,0.5540609999999999,3,2,141.380368552897,-52.0975643915911,-6.82164,7.32296,10.00802255,
45,45,387103691,2282.330126300537,0.9997903847326068,4.802400302408338,0.05043863163812512,3.832231658064964,7.32390022,5218.0,1.98338,5.0,0.411,0.2061,3.79263997,0.013179441995981226,0.9998262805933708,0.9998107044496888,0.35631181869882345,11.364730875566757,8.826262904150841,0.89,67.7663,2.627384,0.11407,3,2,140.506014806573,-54.543626663895,18.1123,120.947,122.29567539,
46,46,145879095,2283.315334455817,0.9972957537203476,2.8043170791208367,0.012345465723159863,2.122719597101596,9.97939968,6000.0,,8.0,0.3685,0.5069,4.0,0.046299146375599634,0.9975213370045112,0.997547462065784,0.17666102141007067,52.44939351447916,16.53920169764265,,862.802,,,3,2,132.873970213752,-51.328233768158,-0.759426,2.83078,2.93087756,
47,47,260708708,2282.87829682232,0.9711000279490224,0.954857655396134,0.007481340338480802,2.4420442618842357,11.43089962,5470.0,0.877706,23.0,0.3862,0.2061,4.53363991,0.15552127917318553,0.9743132287647882,0.9743684958545602,0.22290721729843604,48.527877895185966,8.54747064721693,0.96,206.44,0.621358454,1.4197899999999999,4,2,98.5707751401199,-58.225286284251,-2.407,2.69422,3.61282028,
48,48,146424925,2283.801055636414,0.9998669220295802,5.307462481494513,0.07301024971547276,4.974286223927951,8.08580017,4266.0,34.9206,4.0,0.512,0.2422,4.0,0.010246662028626893,0.9998724079683492,0.999864822519094,0.14649609926574034,7.573154588109287,6.419310706371697,,938.523,,,2,2,158.527746222878,-45.381297066109,-4.26995,1.49997,4.52574668,
49,49,440932830,2282.20550911244,0.9996550920469056,0.8733356582396105,0.0038722270064500686,1.6317523405511192,8.49190044,13255.0,,26.0,0.0697,0.5636,4.0,0.017449820569954075,0.9996474690413388,0.9997017746991615,1.3120090824077089,23.49064846196485,14.622536322085958,,378.11800000000005,,,3,1,144.869709137558,-56.5206638821738,-15.0887,8.54955,17.3425394,
50,50,188171244,2285.9828535691145,0.999602337871978,10.006663360627194,0.04546679928071652,2.2315940938452936,8.51840019,5312.0,1.17896,2.0,0.4036,0.2028,4.25410986,0.018185772913780325,0.9996858178608664,0.9998586867975248,1.6243043926032523,5.1497497995747175,6.200772771676216,0.91,72.2867,0.9970771999999999,0.5553140000000001,2,4,162.306313441489,-29.1324895323879,-151.715,40.6184,157.05825557,
51,51,362596246,2281.8602587370965,0.9991330857235908,0.747423427938102,0.0010600643269073617,0.4341680405360547,9.10690022,7455.0,1.5672700000000002,30.0,0.2438,0.2464,4.28076982,0.027583722795552428,0.9992750645795944,0.9990598482304112,1.3237376626857873,13.174269483159804,8.407069297042254,1.71,208.604,6.83557129,0.444183,3,4,146.211744232387,-64.3459014101278,-23.8452,14.0092,27.65594417,
52,52,375474411,2282.194923644904,0.9982328594289008,11.909018125524867,inf,1.137184212536838,5.97130013,4196.0,45.9304,1.0,0.529,0.231,4.0,0.03724915934274827,0.9980645569378754,,,47.557358240001314,18.471436462682085,,477.491,,,2,1,152.464620474843,-45.1943602753633,1.53312,21.0914,21.14704733,
53,53,260127606,2286.4162028634682,0.999829475790536,6.47637939357076,0.06373688962277724,4.222954377677206,8.04240036,5770.12011719,2.10434,4.0,0.3662,0.214,3.8046701,0.011984442310394371,0.9998744978344546,0.9997840954624772,1.5173917391660936,7.918310877804758,7.079720413742352,1.03,119.854,4.422472,0.11053299999999999,4,2,92.0664486218958,-57.9317046587346,54.2556,-79.0737,95.89744607,
54,54,259908714,2282.430726736205,0.9984338879395376,4.159555773982451,0.021245307103085587,2.561406984948873,11.69779968,7669.0,2.29181,5.0,0.2353,0.2551,3.97298002,0.03710378426453822,0.9982860036766854,0.9986719470635658,0.9475791116895852,11.344649899948351,12.483883408907378,1.8,852.523,16.368486400000002,0.149532,2,1,144.680915170966,-39.9089366196875,-15.88,11.6196,19.6771315,
55,55,300864518,2282.7078515836884,0.9994769695447844,0.6522930635247739,0.0008979472781132648,0.3525920038378541,11.44379997,4890.08007813,0.81033,32.0,0.4508,0.1887,4.52382994,0.020687849195329386,0.999496772482788,0.9994650949362576,0.09128674910061127,4.437201364358418,3.9278452347857327,0.8,157.62,0.338284433,1.5035,4,1,117.007035693314,-67.1510144866839,-19.1658,50.9949,54.47758911,0.105215
56,56,812787337,2282.3949884492968,0.5432683354619621,0.6663756234012341,0.002459950535498245,1.0904971877087313,17.32080078,6000.0,,32.0,0.3685,0.5069,4.0,0.6017005719499473,0.7808725637030915,0.7961883737362296,0.4363028698721047,16.036349296300788,12.746560031848016,,83.6867,,,3,3,123.554361870956,-54.4721490583565,-8.26491,-101.255,101.59175046,
57,57,151958406,2282.2835054996144,0.9993273687793628,5.882746076486226,0.03912606342608438,1.7434095893621202,10.98560047,4989.0,0.750406,4.0,0.4508,0.1887,4.60655022,0.02346066745271741,0.9992553124120662,0.9992654192403704,0.027830265905880815,5.96079176263643,6.385933491906835,0.83,122.648,0.314297855,1.96422,2,3,168.919940002147,-36.3262390137125,21.4032,-49.2944,53.74043954,
58,58,434489512,2282.372471103441,0.9979058400872718,0.8588857920594025,0.0008611520106625027,0.4570691406955714,8.80967045,8146.0,1.8813,26.0,0.2147,0.2467,4.1873498,0.043106646740716834,0.9977422695381136,0.9977785819823176,0.07790764827080897,13.960008043123224,13.512078991957667,1.9869999999999999,247.172,14.040653200000001,0.29841799999999996,1,2,172.536274681407,-20.2177827813903,-14.822,-9.20254,17.44644452,
59,59,57513388,2282.581272440303,0.9542924114291896,0.7287792674926946,0.005877335640730508,1.874812182506787,9.38049984,3585.0,1.3510799999999998,30.0,0.5324,0.2372,4.0,0.18917991925927186,0.9622304543363353,0.9608715618485606,1.9034444054354087,119.99165217638344,9.16078475502566,,49.3089,,,2,3,172.98025127326,-34.607559511721,-84.3177,-21.8782,87.10987412,
60,60,53207115,2282.5126178235905,0.9984409690291306,4.003938086857444,0.07722077382852223,10.26113607912557,10.05990028,5984.62988281,2.19448,5.0,0.354,0.2157,3.7967999,0.03631828950961288,0.9985422244980552,0.9986009334547804,0.6805595195299718,41.51931919438702,5.989484777859392,1.1,320.061,5.56552267,0.10408800000000001,1,4,166.700682442476,-2.64760017549506,14.2915,-24.0327,27.96100216,0.111
61,61,272472282,2282.9381325229433,0.9976868704145953,0.9142689235843928,0.0009410477822713317,0.4874128255383325,11.16629982,7253.0,2.20263,23.0,0.2801,0.2331,3.96437001,0.044802849262681736,0.9980186097953528,0.9975490811139812,1.1776397501506002,14.543365396713279,8.132960074470441,1.63,698.95,12.0962286,0.152532,4,1,120.818686086669,-76.5393479256258,-6.8399,13.8149,15.41543687,
62,62,302007902,2285.463015223977,0.9987502204383152,7.133560656346991,0.13620688910765244,3.924373873222128,8.85509968,3983.0,37.7665,3.0,0.5595,0.2153,4.0,0.03117449946391378,0.9991384770877596,0.9986175915396336,3.6873861080474986,29.49424215192111,6.7055016023976926,,1305.85,,,3,4,131.97780547882,-67.0546538152346,-7.68919,3.20524,8.33049856,
63,63,238491701,2282.311530561784,0.9984343967151348,0.6652582907430487,0.0036528101600790115,1.7445196796600793,8.26949978,13812.0,,32.0,0.0697,0.5636,4.0,0.03717750350218894,0.9985691353888856,0.9985672390924876,0.02728046290903512,41.86504729591336,8.154589273597507,,392.32199999999995,,,3,3,121.634969746665,-49.2020502695327,-9.01911,4.57203,10.1117656,
64,64,78008158,2282.0445383724223,0.9965937444932872,0.7561775043346786,0.003933633686057758,2.011099825012634,8.02429962,12901.0,,30.0,0.0697,0.5636,4.0,0.054837541002275,0.9968513437875216,0.9969605552361318,1.9235853012467856,64.34449706472704,10.859183266235387,,504.024,,,3,2,142.47935200824,-43.2214068790696,-1.34314,-3.67161,3.90957095,
65,65,260242697,2282.22474779788,0.9997085190932236,2.42328597598176,0.010291388812801784,0.5920853673659947,8.23919964,5269.0,8.50801,9.0,0.3987,0.2865,4.0,0.015453960041597041,0.9997124906288358,0.9997130956509784,0.006258101105406175,8.104679286140907,5.760008201602478,,435.291,,,4,2,93.825724287007,-54.5585921440017,3.5717,24.3872,24.64736426,
66,66,257720377,2282.844931008785,0.999492001426886,4.198203935554214,0.03270922751475691,1.8529291008248847,8.274100299999999,5555.0,1.06423,5.0,0.3785,0.2075,4.37521982,0.020647949110888467,0.999020196794408,0.9996499967790224,5.319848137482722,16.73424770702405,4.903770363561762,0.98,62.8948,0.9716402,0.813044,4,3,78.2847014040585,-59.9830561482411,21.7123,134.399,136.14152626,
67,67,372913367,2282.3483609578698,0.997043790026362,1.0349473441513122,0.009876999250481466,2.730771085396737,8.91959953,11023.0,7.1064300000000005,21.0,0.0949,0.5372,4.0,0.05097073537987775,0.9973620805292128,0.9972724698365719,1.4836662580400413,45.4496947646661,7.880363538344357,,1149.34,,,3,3,119.441359110901,-60.8263417664771,-3.6936,9.43395,10.13124344,
68,68,459290360,2281.6134227503853,0.9884287996325832,12.218282374156153,inf,1.5886040330429472,5.30100012,6000.0,,1.0,0.3685,0.5069,4.0,0.09577211325804462,0.9889422550114656,,,16.64237725902698,18.053374215897037,,,,,3,1,162.248346550267,-56.6024960823925,-12.4,0.7,12.41974235,
69,69,143068836,2285.489654610457,0.9979407536791204,6.241637073255242,0.11466629384030692,10.76291827754405,8.42035961,7038.0,1.50459,4.0,0.2847,0.231,4.27440023,0.042243849986410696,0.9977789043437252,0.9985727828777105,9.0083840576235,47.857896593383636,5.442231182807358,1.5530000000000002,138.653,5.00412941,0.455949,1,4,168.118372509319,-9.97927916809087,5.94759,-13.8752,15.09619163,
70,70,220408527,2285.690659847732,0.9991800688314671,3.371849416850861,0.03274826046289725,1.7670465475953567,11.24730015,4246.0,0.710939,7.0,0.4429,0.2201,4.55394983,0.025861248783706686,0.9993337022119408,0.9992696338606756,0.17885944640284054,5.791683563822661,6.531886256771389,0.66,93.4156,0.148005828,1.83674,4,3,70.4932981106789,-58.3840337339018,16.9363,83.0746,84.78341479,
