,Unnamed: 0,TIC_ID,T0,Depth,Period,Period_Uncertainity,Duration,TMag,Teff,Radius,NumTransits,a,b,logg,rp_rs,DepthEven,DepthOdd,odd_even_mismatch,snr,sde,Mass,distance,lum,rho,Camera,CCD,RA,DEC,PMRA,PMDEC,PMTOTAL,MH
14,14,2055498715,2061.9838147843207,0.9956014805074376,11.588223235522106,0.07083375994725749,3.1169911883112587,10.64999962,4969.0,0.7317600000000001,1,0.4508,0.1887,4.62313986,0.059993626262343176,0.9964717711197032,,,5.961753750382286,9.111836890799276,0.82,104.26799999999999,0.29410857,2.09271,2,3,340.823908549781,-46.8171565147253,235.996,-100.581,256.53586411,
15,15,270219048,2062.6187988224938,0.9927346283061456,2.6799507965963936,0.0102979355792705,1.1845696264459291,12.22939968,5604.0,1.285,8,0.3789,0.2128,4.21588993,0.07803894369380687,0.9935023320258832,0.9929458879775096,0.8921554609072092,32.79205765752664,16.83624950950969,0.99,470.156,1.46722209,0.46657600000000005,1,3,330.135836040771,-29.1485035084716,21.8899,-19.9432,29.6124796,
16,16,231704059,2062.141554233468,0.9997555939277384,0.6126155656694757,0.0008440797780810971,0.5653298420084933,8.59039974,7212.0,1.94768,33,0.2801,0.2331,4.06855011,0.014563362114367304,0.9997889124692318,0.999762957335889,0.4207682919205473,9.6395656212384,10.10399151910416,1.62,201.94799999999998,9.246014,0.21925999999999998,2,4,335.488100488228,-55.0216966132745,19.7545,-21.9718,29.5465779,
17,17,237881844,2062.709932530661,0.9997204721297293,2.123693697292786,0.010113170543534887,1.8472253997500645,10.33880043,4832.0,0.734193,10,0.4642,0.1807,4.59853983,0.015094937676293947,0.9997830189001248,0.99962943640407,0.9102851795956056,4.5475687748924685,5.539205142214963,0.78,85.7969,0.264742225,1.9708900000000003,3,1,20.02005922927,-61.2675506427808,-30.5712,-30.5132,43.19321294,
18,18,150143153,2062.5163472635872,0.9974793232288026,0.6718387595579124,0.0013664897025341127,0.5718950885529046,11.87749958,7104.0,2.46481,24,0.2801,0.2331,3.8531599,0.04676966207666642,0.997603002680572,0.9974143320703008,0.4307701227155864,14.476981095653331,9.356004346875912,1.58,1109.62,13.940398199999999,0.10551300000000001,4,4,92.6986767619237,-61.4799310240732,0.438356,0.384667,0.5832021,
19,19,231839085,2067.9333054676918,0.974229990845501,10.439360996741724,0.04846652382089189,1.9990570949673905,13.32199955,6000.0,,2,0.3685,0.5069,4.0,0.1429246541245379,0.9760316955267596,0.9811350205629144,1.1461089670490536,15.335372587895673,13.731421722211545,,,,,3,1,25.003034,-62.543587,,,,
20,20,219176895,2062.1195130710407,0.999632275847685,0.6945022812526362,0.0030435839099948736,1.23282500468269,10.29580021,4579.0,1.02367,28,0.4913,0.1645,4.2750802000000006,0.0172459103305175,0.9996592140107188,0.999669035243692,0.0940642353867118,8.921424465605151,8.90526799801161,0.72,101.979,0.415047079,0.671201,4,4,91.4810552719435,-53.7462980366762,-15.5918,39.712,42.66318285,
21,21,177313167,2062.5466344404454,0.9918521311684024,0.8982426188341193,0.0041650899327622115,2.2673512845934707,12.88210011,3197.0,0.243917,23,0.1533,0.4776,4.99461985,0.08416021848419639,0.9924087644814834,0.9919444536980864,1.0695036663294997,36.66866160612902,10.084958022224283,0.214306,34.3937,0.005599501999999999,14.7675,4,2,103.849792875085,-74.0485743549164,-44.2071,100.641,109.92214777,
22,22,141871560,2062.2463914031327,0.7813337186274688,0.6305673786913166,0.0031702849629082768,1.6036566218239652,10.59860039,7011.0,2.29785,32,0.2961,0.2276,3.90294003,0.4344987669269013,0.8018784781979956,0.8023511205790171,0.6337255022617071,59.95224695673551,11.935712129455744,1.54,533.6619999999999,11.493699099999999,0.126927,4,2,94.1155828754611,-74.4470312649346,6.33163,13.3695,14.79300743,
23,23,237933451,2061.8735741570067,0.9995953151865544,11.873735837624276,inf,2.191098135325495,8.00189972,5128.81982422,0.7538819999999999,1,0.4244,0.1961,4.61795998,0.018281382693438104,0.9994148909342284,,,8.367595312613563,8.468750358630183,0.86,33.9703,0.35429970000000005,2.00719,4,1,58.8263152460576,-65.2847189383172,-8.92366,75.4148,75.94092287,-0.204
24,24,284194837,2062.1648089473365,0.9996236156573096,0.6025536979803673,0.0014104533321576134,0.8749939213305693,9.62290001,5952.66992188,1.54865,32,0.354,0.2157,4.09559011,0.01784488647016839,0.9996163658831976,0.9996653700404704,0.5963160312603225,12.161857428486421,13.267811746701796,1.09,183.014,2.71298814,0.293473,4,3,105.681372851782,-67.7956142724355,4.89079,-45.7852,46.04567695,0.136067
25,25,261744973,2061.9175117111067,0.99210965862801,0.7920107206499131,0.0019475134944658128,1.0822869679431766,7.56839991,6969.0,3.19407,27,0.2894,0.2507,3.61406994,0.08245909093188179,0.9929217433905168,0.9922657359395156,1.1650943058914354,27.537543555007893,8.261238856557313,1.53,191.12599999999998,21.6803551,0.0469523,3,3,25.5482250905594,-79.9127831885302,36.9701,29.2587,47.14721434,
26,26,348842168,2062.5125003055095,0.9993454840170202,0.9610414163786652,0.0033000853938556785,0.8691226149202413,11.49300003,6299.06982422,1.36882,17,0.3217,0.3251,4.0,0.02342789351877735,0.999431649722345,0.9993109295327168,0.31647437575789705,4.65815338884033,6.233708727065532,,446.55800000000005,,,4,4,98.8556814941202,-57.2715473571359,-1.9,-0.1,1.90262976,-0.45801899
27,27,355653467,2062.2853776101347,0.9996333806501218,3.160634280640482,0.029468325077094626,1.5700750251078754,8.08740044,4314.0,32.6948,7,0.512,0.2422,4.0,0.017007364475689443,0.9996390849174004,0.9995971419313779,0.5568997694232466,14.48334040207143,5.736646026159687,,1023.27,,,3,2,0.215631210955298,-65.6468331496999,5.77857,2.38983,6.25325185,
28,28,231088597,2062.6130090711004,0.9967432095929588,0.7827885853118373,0.0011925260082362164,0.4916262948248749,11.38259983,7483.0,2.10945,24,0.2683,0.2357,4.02525997,0.05326900789215964,0.99700726972544,0.9967779506339324,0.5099857532961674,16.375658366105366,8.68010041868436,1.72,802.182,12.5700445,0.18324000000000001,4,1,68.8146551062017,-68.3395893067298,-1.63188,-2.6897,3.14603217,
29,29,279161495,2062.0566423971854,0.6925447094633101,0.887068621421241,0.004825015078108175,2.0588915178914555,10.17249966,6581.0,2.70527,20,0.3176,0.2406,3.71037006,0.5124227421065712,0.711672655209524,0.7116889537648585,0.005468239352594043,99.76216535629592,13.983412365812953,1.37,484.5,12.3675528,0.0691972,4,4,103.210011947518,-56.7501563232127,-5.54527,5.74978,7.98811551,
30,30,167524561,2062.190921569363,0.9262541599512584,0.8222233643639522,0.00509942279629355,1.9728518512132205,10.58570004,5135.0,0.843038,24,0.4244,0.1961,4.52588987,0.24678533587766754,0.9357582587628988,0.9324292060875506,3.5175930399166475,54.05240184684162,9.905465337747193,0.87,122.795,0.445195615,1.45204,4,3,100.527725815072,-64.5248400531516,1.33914,18.3022,18.35112587,
31,31,237940785,2063.596209789644,0.999120739744808,5.856562301563897,0.08330925116503796,1.5916210715768302,5.67579985,3682.0,46.4965,4,0.5624,0.2059,4.0,0.026158268003213355,0.9990748666202292,0.9987504316062428,1.9446503685463887,35.93416895956818,6.268004121374212,,318.693,,,4,1,59.7179145376323,-65.8814332945462,-11.2402,-0.649684,11.25896022,
32,32,50379749,2062.4831594195207,0.9980024993322454,0.6479407654871903,0.0008940958266069887,0.26144157825401515,8.13329983,7372.0,2.28226,32,0.2683,0.2357,3.94665003,0.041717970230307225,0.9978770594319856,0.9977885583094328,0.2953314346193424,15.482882467157399,8.479831651842753,1.68,193.36700000000002,13.8601236,0.141323,3,3,32.9706441561349,-74.0874944160951,-4.73158,10.7622,11.75639393,
33,33,55662711,2061.9434253366644,0.9988716288666524,9.389394655238911,0.0631775261741252,0.8139455984181971,10.52180004,5886.74023438,1.5864,3,0.3599,0.215,4.06661987,0.030863747516657363,0.9992163348995912,0.9986783666146164,1.0696847066766535,6.1428282766289035,6.142101109849903,1.07,285.251,2.722833,0.268005,4,1,74.2963325107338,-62.7787220170744,-14.0428,-6.12224,15.31933597,-0.140227
34,34,350710135,2064.6965398900247,0.9950855609604241,6.524492506667242,0.012971860818254743,0.7841938338454356,13.35159969,3506.0,0.491459,4,0.1959,0.4178,4.74489021,0.06520212725442669,0.9972187360416678,0.9940602883050198,1.1177876224648566,4.857329584521426,5.796930415186175,0.48955200000000004,114.461,0.0328788757,4.1241699999999994,4,4,88.2334314230907,-56.8982693872949,14.2673,135.999,136.74532478,
35,35,290604670,2063.0452452845952,0.9991903665300712,3.21343385553366,0.005044406663201828,0.6627286245310882,11.00909996,5302.0,0.799824,7,0.4036,0.2028,4.59111977,0.0259488953359762,0.9992697695046407,0.9990897097459392,0.4154566360038909,5.304543670120777,5.63293304441285,0.91,148.97799999999998,0.45545187600000003,1.77852,3,3,6.67332247976667,-79.2516831004115,-17.5342,5.50316,18.37751179,
36,36,141152400,2062.0655811590477,0.998462936174447,11.612407886314251,inf,4.499358926769244,10.14540005,5914.0,1.91448,1,0.3599,0.215,3.90739012,0.03602206659162981,0.998758908053064,,,12.71057953982812,4.820372547021012,1.08,275.18,4.0394454,0.153912,4,2,80.5271067620304,-74.319243968742,-5.48306,18.3693,19.17016248,
37,37,141096229,2064.530817647249,0.952485416747465,5.294772771354712,0.06888910006868487,4.120167856059396,9.959899900000002,6124.0,2.7284900000000003,4,0.3494,0.2332,3.63068008,0.20033468160549373,0.9999394273888552,0.9142944543829822,15.322661496088346,63.03954711343577,13.488256210961628,1.16,389.472,9.43365,0.0571073,4,2,79.6567934973322,-75.1044319995424,-7.19226,-12.8585,14.73328294,
38,38,211376134,2065.1624864134064,0.99075663061709,6.501835797872992,0.10206988799303396,1.5040769234613371,10.17240047,6286.0,1.11619,2,0.3174,0.2305,4.43249989,0.0889399879791881,0.9902568267613502,,,60.996042230038526,12.015419762569227,1.23,181.275,1.752535,0.884491,1,4,320.741070749301,-32.4880863597849,6.34296,1.78012,6.58801706,
39,39,281779297,2062.5602589207933,0.9979613035742156,0.9854472861466604,0.0031167013533122123,1.6488494032500245,13.11030006,3072.0,0.28186500000000003,22,0.1606,0.4974,4.94634008,0.04195891176806117,0.9979382549469004,0.9983307918363044,0.6367266618020601,7.9974267547022535,7.347520929050269,0.25606799999999996,42.4752,0.00637473073,11.4349,3,1,12.9200785092541,-59.2255767278445,96.1563,-50.767,108.73510159,
40,40,159875384,2062.000811688064,0.7547517012519216,1.2664669597022122,0.0093158845311031,2.867540831847582,11.75689983,6536.0,3.4574300000000004,15,0.3237,0.2388,3.49089003,0.4571926563528632,0.7765752202972113,0.774611505493251,1.5889619492270517,180.0974081609346,13.35285257763543,1.35,1322.1,19.65397,0.0326642,1,1,325.702515008522,-40.273967623596,-3.98288,-9.96221,10.72888443,
41,41,235004484,2064.581201357511,0.9996309969624954,3.342137306515348,0.02203737209642332,0.6455768883231462,5.22200012,3936.0,69.0276,6,0.5718,0.2059,4.0,0.016911774132811294,0.9995726236457204,0.9996116600569476,0.5405984027223573,17.580952425519925,4.880450460029149,,459.316,,,2,1,351.789881985042,-62.7371250110564,2.27043,1.0891,2.51813248,
42,42,231840927,2061.8750006039263,0.9975485398686031,0.8181120197681953,0.00202177064430148,0.9018365801791864,10.0031004,5726.39990234,1.00042,27,0.371,0.2094,4.44631004,0.045417400518908316,0.9980478976892594,0.997424566007688,4.936680846621141,60.9506189933858,19.385282496119288,1.02,137.751,0.9695797559999999,1.01873,3,1,25.1763534389006,-65.4194430920839,25.7254,9.24534,27.33628572,-0.05
43,43,737578901,2062.0662412762827,0.9928222517130808,4.273221005546538,0.015394461214222057,1.4331601480000296,17.56240082,6000.0,,5,0.3685,0.5069,4.0,0.07542997705092333,0.9945745300770714,0.9916357301861296,0.8618033731222551,5.590639692686247,5.262051372323134,,999.058,,,4,4,96.111911978792,-52.6685134443524,-5.05936,8.44048,9.84067204,
44,44,140900726,2062.8921733609027,0.9972034882944408,4.637863326682206,0.0420166067205594,4.681028207507115,13.23789978,5840.0,1.042,4,0.3495,0.2247,4.42352009,0.04864143016491435,0.9967313709111241,0.997828194010112,1.2474491488345794,8.851743417727468,9.329506751817297,1.05,621.0509999999999,1.13783431,0.92809,4,2,77.1195469529562,-75.4836068380819,0.473733,28.3806,28.38455353,
45,45,206603521,2065.009501101556,0.9975245346287718,10.367966536673864,0.18838021480949507,2.890030974868411,11.05560017,3605.0,0.5215609999999999,2,0.2125,0.3984,4.71858978,0.04621416456870489,0.9983279098551232,0.9972801415844894,2.7640247002581746,13.969454832435725,4.050033292176157,0.518955,45.776,0.041392915,3.65775,3,1,21.800521788557,-57.2935005930326,95.9703,-36.4302,102.65212104,
46,46,141471870,2064.970778136743,0.999740502100276,10.314808221700318,0.059426857394482724,1.9495612597840657,8.65369987,6059.10009766,1.43596,3,0.3507,0.2158,4.17685986,0.014826642262704116,0.9997771052855297,0.9997384012539032,0.3102243075165925,5.8776303828663545,5.93065942903824,1.13,111.633,2.50385761,0.381641,4,2,86.5376130075638,-74.049129780918,28.5952,26.8782,39.24440213,-0.36000001
47,47,140632571,2063.744751089205,0.9997745176910628,8.20553115709341,0.12284697134074385,8.957606942348566,9.10779953,6461.79003906,1.98459,3,0.3276,0.218,3.96000004,0.013880458094383171,0.9998208564063508,0.9997636804531258,0.8083729428767025,8.713466707023409,7.0264286525359525,1.31,207.122,6.186532,0.167594,4,2,71.8296603502207,-72.4475478955787,-21.3929,74.5288,77.53836599,-0.57999998
48,48,55404385,2061.85444016493,0.917037879615166,2.953786180754248,0.008996587991449534,2.0459540231745708,6.60809994,6562.0,1.68762,8,0.3215,0.2192,4.11706018,0.26653416982731004,0.9198641271484108,0.91965160122804,0.08981317744963467,230.06951264845367,20.541139008255147,1.36,61.8944,4.75763035,0.282952,4,1,78.012766604452,-65.1757098074089,40.0909,58.9075,71.25569324,
49,49,289952026,2061.975303931527,0.9996358534641316,9.453502264136986,0.05540603987197912,3.5482240309333157,6.75239992,5728.0,0.955331,3,0.371,0.2094,4.48636007,0.01750442896804976,0.9996478064082416,0.999753552359913,2.3728986602981266,22.16471633630288,6.367706494977411,1.02,29.9321,0.8851449,1.16987,1,4,318.507505775101,-29.6635230892889,232.892,-36.8855,235.79487648,0.09
50,50,219196281,2067.4077796265005,0.9970041062446244,7.52381520830733,0.0627469405864356,3.604639601768163,11.88379955,6630.20019531,1.15034,2,0.3014,0.231,4.45943022,0.05078941214961676,0.99711428665969,,,11.498153680969086,5.347573123723416,1.39,466.684,2.30385017,0.9131360000000001,4,4,92.3039781842073,-51.0454468622439,10.298,-0.588404,10.31479633,-0.51999998
51,51,139368904,2064.807746171632,0.9995700242419376,10.063149101320604,0.09405089839798376,4.445438348477413,8.28460026,4365.0,22.6483,2,0.4951,0.2532,4.0,0.018462677174954117,0.9995756098648884,,,14.329221209839673,4.699172869048491,,809.942,,,2,3,349.845535650842,-47.2293849693215,17.7684,-12.9039,21.95966015,
52,52,33832932,2063.807612878499,0.9996595518231128,5.761990625581068,0.04937982718692879,3.7917157101299535,8.819299699999998,3766.0,74.4226,4,0.5833,0.1816,4.0,0.016246521829016355,0.9996973571421612,0.9997303363216564,0.4393325742412412,10.491434789399053,7.857609940200497,,2185.79,,,4,2,63.504408365587,-76.8196274909293,1.58165,3.17399,3.54624157,
53,53,238874890,2062.852993415718,0.99962686173377,1.8053337600149808,0.010532088427531505,2.738601934389344,8.32279968,4732.10009766,11.6037,12,0.4534,0.2702,4.0,0.01731880412551235,0.9996583323698058,0.9996790794138624,0.4166171180925097,17.915266925011434,5.503208835473952,,490.07199999999995,,,3,3,39.4678694553155,-73.7935751320125,-7.2632,-1.73079,7.46657273,-0.57999998
54,54,2026518709,2063.02473059746,0.4694796871088355,1.1869931111757206,0.00974521610324508,2.8538609473557077,17.20140076,6000.0,,16,0.3685,0.5069,4.0,0.6484863992587749,0.5390042019859327,0.5501043120741506,0.5495722630490814,38.52862529473626,9.1515467533646,,97.6285,,,2,1,335.052213862181,-63.3116652187621,54.5613,-33.5846,64.06918772,
55,55,231708952,2062.6617278165145,0.9995522677205438,8.883068923134223,0.04056029411479845,1.5065986606473138,9.22900009,5612.0,0.99855,3,0.3785,0.2075,4.43495989,0.019384512259367825,0.9997262888032468,0.9992953567676968,2.525828757232276,6.462371572178498,5.349121736905395,0.99,94.0746,0.8910555,0.9943200000000001,2,1,339.852667753215,-59.8722338052052,47.2222,-87.7217,99.62445896,
56,56,278898255,2062.429613795409,0.9998000358196748,0.6165575736788242,0.0033265312446718602,1.415545556396828,9.45100021,9885.0,2.37164,28,0.1655,0.2473,4.0910902,0.013442133985278751,0.9998152192266452,0.9998237965682484,0.14523188699497205,8.202099013296772,8.8201297453883,2.53,489.95599999999996,48.383804299999994,0.189659,4,4,101.291189215744,-59.6890170493526,-3.87893,13.4279,13.97693086,
57,57,55651278,2062.420792187157,0.9986849623906991,2.5868285094495818,0.007538491540839187,1.15249802932576,12.51290035,3269.0,0.34291900000000003,8,0.1529,0.4604,4.88092995,0.03386897262382094,0.9991716186275637,0.9987460661046116,0.6196521582160582,4.0746059010364455,4.756104366528684,0.326023,44.416000000000004,0.012098666299999998,8.08488,4,1,73.8999098532316,-60.8618406545,15.4249,31.036,34.65776733,
58,58,139454437,2068.201294447836,0.993824827532812,6.53882593142344,0.046352172774607237,2.0511752684769307,11.41870022,5665.0,0.916056,2,0.371,0.2094,4.51853991,0.07208325709188118,0.9937475620201373,,,26.765089127733297,5.660164602001848,1.01,237.755,0.778643548,1.31388,2,3,336.608747532736,-42.8360052916297,18.1156,-0.00067717,18.11560001,
59,59,394657039,2062.384806669233,0.9888030395408328,3.7660329027205295,0.01925779780195902,3.1933598114155117,10.51319981,6979.20019531,1.58746,5,0.2961,0.2276,4.22135019,0.09832132234886612,0.9890155691352972,0.9894578150510008,2.2073978475834286,127.46754617994465,19.93835515690338,1.53,347.593,5.38671,0.382456,3,3,51.7820156922767,-78.549839275776,11.6156,1.95907,11.77964849,0.17
60,60,177238322,2066.5344721616225,0.9996517066918392,8.677832693642618,0.10885848182141622,6.746959328855968,10.3657999,4223.0,0.977885,3,0.4429,0.2201,4.27704,0.01685517862789308,0.99971214029224,0.9995648252302368,0.8407627781053802,6.110008567591247,4.086027068940084,0.66,83.4944,0.2740026,0.7057979999999999,4,3,105.352515596111,-69.1020298573005,-7.40067,30.5774,31.46024964,
61,61,140802498,2062.1555070549807,0.8910574394984089,3.9615931755387033,0.013728244840538695,2.6439323982822414,10.87749958,6131.91992188,1.84881,5,0.3507,0.2158,3.96873999,0.3037908399204644,0.8953896625543625,0.8954296522366731,0.012183982797073277,180.5520077094424,20.118258136885885,1.16,396.894,4.35377932,0.183561,4,2,75.1267786575765,-73.0893988663168,-6.19593,-16.4574,17.58509492,-0.100668
62,62,237885807,2062.068229883846,0.9902515744684759,0.9153523188796028,0.007053675103807222,2.321870821250486,11.46510029,3300.0,0.492605,23,0.171,0.4514,4.74388981,0.09197477224075476,0.9912773862057253,0.9911268874959483,0.817242027667001,93.76493874254244,10.49668870916176,0.4907,45.5704,0.025926752,4.10506,3,1,20.6880077350381,-63.3124244562278,92.0723,-33.2305,97.88551761,
63,63,391887875,2073.7062177234725,0.9953346503851452,11.886064766660402,inf,1.2442267099198012,9.33990002,6000.0,,1,0.3685,0.5069,4.0,0.06081237443044276,,0.9956466211001412,,11.485151466760767,10.579500330585,,4252.73,,,4,2,82.6990506787851,-71.0673130763339,3.21095,0.666427,3.27937873,
64,64,355687188,2062.029592838739,0.957048004142348,0.6102954495668167,0.0008854534253613376,0.8540947715964198,9.70419979,6876.5,3.55537,29,0.2964,0.2488,3.50949001,0.19216467566131545,0.9574909813072408,0.9581836429774808,0.2230527977450386,21.217126327694714,22.433397346585426,1.49,572.564,25.4643955,0.033153800000000004,2,2,0.317607930723866,-60.615871778272,26.1401,-0.22976,26.14110973,-0.07
65,65,38907808,2062.406384329262,0.8658263928954455,0.690076970672092,0.0016798895921111279,1.0191178519993702,11.98139954,5938.0,1.04437,28,0.3454,0.2253,4.43378019,0.3371758199018341,0.8746830249506671,0.8679190289917441,1.966527491523917,39.41494521467389,11.543814458612573,1.08,374.348,1.22170722,0.948105,4,1,69.448216104554,-65.2761189467694,-5.18188,-11.1416,12.28768208,
66,66,237922465,2062.9086473534117,0.9936622597073004,8.2697252939882,0.062407890021138,3.7313804528396277,12.43330002,5640.10009766,1.38931,3,0.3789,0.2128,4.15247011,0.0728869341607293,0.9945396303983686,0.9944562875550592,0.11566732794003452,24.796682900962672,13.738053873253868,1.0,557.7330000000001,1.75969684,0.37291199999999997,4,1,57.3388646152597,-60.7871423303485,8.64411,-10.1645,13.34307678,0.33000001
67,67,142108935,2062.301277943436,0.995979378840944,1.0989470105091128,0.0024048825688947053,0.7604528838413633,11.60070038,6212.0,1.33106,20,0.3339,0.3162,4.0,0.057976195882197226,0.9965877899185768,0.9961086459549474,1.1333237269021834,20.339889355330122,8.368294752756585,,571.7819999999999,,,4,2,99.5502034998014,-77.5811658830021,-11.4,-7.6,13.70109485,
68,68,38699825,2062.4337932179487,0.7380462282026059,1.04207279176617,0.005606715815127061,2.6367388016891757,8.29599953,6762.0,3.46729,20,0.3011,0.2475,3.51945996,0.4741906281388177,0.7845097204686455,0.7370929446108927,24.117015595560236,650.7838837118871,15.262346722454385,1.45,285.079,22.6451168,0.0347856,4,1,66.3975451361866,-60.7569145245974,-6.62272,13.5934,15.12087774,
69,69,405425913,2071.5337344241884,0.997628264437038,9.731832434942405,0.06880545736867916,2.0552347145227112,10.07960033,5761.0,0.8986290000000001,2,0.3495,0.2247,4.5437398,0.04479516573296718,0.9975484938220024,0.998090527808902,1.6820056559650611,19.919994424264654,6.734768515989837,1.03,129.76,0.801395,1.41937,2,1,337.254866918163,-66.7044401200077,-0.98156,10.9875,11.03125633,
70,70,261091911,2068.909038672347,0.999687513281498,7.061310648488253,0.08595545029083773,10.845811796615038,8.3416996,4462.79980469,24.0236,3,0.4794,0.2623,4.0,0.015776262649147832,0.9998564576931878,0.9997808813817459,1.7064654353134152,10.22618399254385,4.327453290230333,,792.0269999999999,,,4,2,82.3808359621993,-82.4605333672951,-4.5423,51.7842,51.98303434,-1.17999995
