tic_id,Sector,Filename
248948023,30,tess2020266004630-s0030-0000000248948023-0195-s_lc.fits
231740631,30,tess2020266004630-s0030-0000000231740631-0195-s_lc.fits
92227520,30,tess2020266004630-s0030-0000000092227520-0195-s_lc.fits
11518056,30,tess2020266004630-s0030-0000000011518056-0195-s_lc.fits
114500897,30,tess2020266004630-s0030-0000000114500897-0195-s_lc.fits
167524563,30,tess2020266004630-s0030-0000000167524563-0195-s_lc.fits
41954560,30,tess2020266004630-s0030-0000000041954560-0195-s_lc.fits
72746671,30,tess2020266004630-s0030-0000000072746671-0195-s_lc.fits
122615567,30,tess2020266004630-s0030-0000000122615567-0195-s_lc.fits
25002411,30,tess2020266004630-s0030-0000000025002411-0195-s_lc.fits
333640149,30,tess2020266004630-s0030-0000000333640149-0195-s_lc.fits
439411981,30,tess2020266004630-s0030-0000000439411981-0195-s_lc.fits
115273584,30,tess2020266004630-s0030-0000000115273584-0195-s_lc.fits
92225029,30,tess2020266004630-s0030-0000000092225029-0195-s_lc.fits
31703520,30,tess2020266004630-s0030-0000000031703520-0195-s_lc.fits
33523371,30,tess2020266004630-s0030-0000000033523371-0195-s_lc.fits
348960917,30,tess2020266004630-s0030-0000000348960917-0195-s_lc.fits
279251590,30,tess2020266004630-s0030-0000000279251590-0195-s_lc.fits
306830265,30,tess2020266004630-s0030-0000000306830265-0195-s_lc.fits
248955543,30,tess2020266004630-s0030-0000000248955543-0195-s_lc.fits
358710425,30,tess2020266004630-s0030-0000000358710425-0195-s_lc.fits
29927939,30,tess2020266004630-s0030-0000000029927939-0195-s_lc.fits
146727245,30,tess2020266004630-s0030-0000000146727245-0195-s_lc.fits
272232849,30,tess2020266004630-s0030-0000000272232849-0195-s_lc.fits
321043898,30,tess2020266004630-s0030-0000000321043898-0195-s_lc.fits
439457256,30,tess2020266004630-s0030-0000000439457256-0195-s_lc.fits
220526779,30,tess2020266004630-s0030-0000000220526779-0195-s_lc.fits
175532059,30,tess2020266004630-s0030-0000000175532059-0195-s_lc.fits
100917143,30,tess2020266004630-s0030-0000000100917143-0195-s_lc.fits
179317684,30,tess2020266004630-s0030-0000000179317684-0195-s_lc.fits
293456246,30,tess2020266004630-s0030-0000000293456246-0195-s_lc.fits
259389713,30,tess2020266004630-s0030-0000000259389713-0195-s_lc.fits
149571506,30,tess2020266004630-s0030-0000000149571506-0195-s_lc.fits
165889301,30,tess2020266004630-s0030-0000000165889301-0195-s_lc.fits
268769471,30,tess2020266004630-s0030-0000000268769471-0195-s_lc.fits
144108556,30,tess2020266004630-s0030-0000000144108556-0195-s_lc.fits
141805493,30,tess2020266004630-s0030-0000000141805493-0195-s_lc.fits
260159769,30,tess2020266004630-s0030-0000000260159769-0195-s_lc.fits
175532610,30,tess2020266004630-s0030-0000000175532610-0195-s_lc.fits
229099027,30,tess2020266004630-s0030-0000000229099027-0195-s_lc.fits
209406801,30,tess2020266004630-s0030-0000000209406801-0195-s_lc.fits
32051091,30,tess2020266004630-s0030-0000000032051091-0195-s_lc.fits
153044863,30,tess2020266004630-s0030-0000000153044863-0195-s_lc.fits
295071643,30,tess2020266004630-s0030-0000000295071643-0195-s_lc.fits
423725649,30,tess2020266004630-s0030-0000000423725649-0195-s_lc.fits
630201026,30,tess2020266004630-s0030-0000000630201026-0195-s_lc.fits
166766762,30,tess2020266004630-s0030-0000000166766762-0195-s_lc.fits
219389784,30,tess2020266004630-s0030-0000000219389784-0195-s_lc.fits
287776334,30,tess2020266004630-s0030-0000000287776334-0195-s_lc.fits
257499753,30,tess2020266004630-s0030-0000000257499753-0195-s_lc.fits
237925916,30,tess2020266004630-s0030-0000000237925916-0195-s_lc.fits
268531775,30,tess2020266004630-s0030-0000000268531775-0195-s_lc.fits
268858501,30,tess2020266004630-s0030-0000000268858501-0195-s_lc.fits
72637175,30,tess2020266004630-s0030-0000000072637175-0195-s_lc.fits
279251184,30,tess2020266004630-s0030-0000000279251184-0195-s_lc.fits
241862246,30,tess2020266004630-s0030-0000000241862246-0195-s_lc.fits
396694905,30,tess2020266004630-s0030-0000000396694905-0195-s_lc.fits
268863706,30,tess2020266004630-s0030-0000000268863706-0195-s_lc.fits
322737813,30,tess2020266004630-s0030-0000000322737813-0195-s_lc.fits
178172313,30,tess2020266004630-s0030-0000000178172313-0195-s_lc.fits
404517033,30,tess2020266004630-s0030-0000000404517033-0195-s_lc.fits
231300383,30,tess2020266004630-s0030-0000000231300383-0195-s_lc.fits
146687902,30,tess2020266004630-s0030-0000000146687902-0195-s_lc.fits
55857159,30,tess2020266004630-s0030-0000000055857159-0195-s_lc.fits
369395190,30,tess2020266004630-s0030-0000000369395190-0195-s_lc.fits
350522186,30,tess2020266004630-s0030-0000000350522186-0195-s_lc.fits
100991527,30,tess2020266004630-s0030-0000000100991527-0195-s_lc.fits
685317863,30,tess2020266004630-s0030-0000000685317863-0195-s_lc.fits
164771203,30,tess2020266004630-s0030-0000000164771203-0195-s_lc.fits
287187603,30,tess2020266004630-s0030-0000000287187603-0195-s_lc.fits
38699083,30,tess2020266004630-s0030-0000000038699083-0195-s_lc.fits
33549486,30,tess2020266004630-s0030-0000000033549486-0195-s_lc.fits
33590713,30,tess2020266004630-s0030-0000000033590713-0195-s_lc.fits
115379156,30,tess2020266004630-s0030-0000000115379156-0195-s_lc.fits
260640693,30,tess2020266004630-s0030-0000000260640693-0195-s_lc.fits
358510446,30,tess2020266004630-s0030-0000000358510446-0195-s_lc.fits
65361471,30,tess2020266004630-s0030-0000000065361471-0195-s_lc.fits
24942376,30,tess2020266004630-s0030-0000000024942376-0195-s_lc.fits
238193885,30,tess2020266004630-s0030-0000000238193885-0195-s_lc.fits
219253008,30,tess2020266004630-s0030-0000000219253008-0195-s_lc.fits
167205767,30,tess2020266004630-s0030-0000000167205767-0195-s_lc.fits
64072261,30,tess2020266004630-s0030-0000000064072261-0195-s_lc.fits
231272957,30,tess2020266004630-s0030-0000000231272957-0195-s_lc.fits
311410486,30,tess2020266004630-s0030-0000000311410486-0195-s_lc.fits
92993992,30,tess2020266004630-s0030-0000000092993992-0195-s_lc.fits
439410158,30,tess2020266004630-s0030-0000000439410158-0195-s_lc.fits
