TIC_ID,TESS Disposition,TFOPWG Disposition,Planet SNR,Sectors,Comments,Full TOI ID,Group Disposition,Orbital Epoch Value,Orbital Period Error,Orbital Period Value,Public Comment
81212286,PC,,7.60182,20,centroid offset towards a brighter star (TIC 81212289).,1724.01,PC,1843.027821,9.9e-05,0.685081,centroid offset towards a brighter star (TIC 81212289).
81247740,PC,,54.0,23,Grazing/V-shaped transit; large radius; nearby star within one pixel,1855.01,PC,1929.44256,4e-05,1.36416,Grazing/V-shaped transit; large radius; nearby star within one pixel
81419525,PC,,43.0,"8,9",3 GAIA stars within 5,580.01,PC,1518.38132,0.00027,1.54959,"3 GAIA stars within 5"""
81429971,PC,,32.0,"7,8",possible offset to North,598.01,PC,1494.82278,0.0005200000000000001,3.04375,possible offset to North
81831095,PC,,15.0,"18,19",check nearby stars,1675.01,PC,1794.77733,0.00027,3.13282,check nearby stars
82010657,PC,,37.0,"18,19",single event,1591.01,PC,1807.93693,,,single event
82128636,PC,,12.282331,9,,666.01,PC,1543.9367,0.001339,7.47428,
82308728,KP,KP,11.0,22,HD 97658 b,1821.01,KP,1904.92627,0.00275,9.497,HD 97658 b
82362447,PC,FP,12.677918,8,Crowded field; likely EB off target to SSE; but check if nearby PC (not a cut and paste error; same comment as line 104).,639.01,FP,1517.560677,0.001165,2.819817,Crowded field; likely EB off target to SSE; but check if nearby PC (not a cut and paste error; same comment as line 104).
82707763,PC,,47.0,10,,1991.01,PC,1573.8864,0.00046,6.65642,
83092282,PC,,82.862122,8,possible hot Saturn,622.01,PC,1520.692903,0.000272,6.402053,possible hot Saturn
83210867,PC,FP,12.0,14,Could be on neighbor,1185.01,FP,1684.4745100000002,0.00033,1.19573,Could be on neighbor
85031598,PC,,16.399036,19,Possibly EB; difference image suggests some centroid shift but not consistent between the two orbits; minor depth-aperture correlation,1684.01,PC,1816.411666,0.00011,1.155109,Possibly EB; difference image suggests some centroid shift but not consistent between the two orbits; minor depth-aperture correlation
85242435,PC,,13.539359,20,Possible secondary,1722.01,PC,1844.1106,0.0013,9.606666,Possible secondary 
85293053,PC,,9.0,21,,1772.01,PC,1871.75589,0.00358,8.05147,
86280613,PC,,57.0,"20,21",v shaped,1786.01,PC,1851.5904,0.00044,9.5727,v shaped
86396382,KP,KP,188.50305,20,WASP-12b,1725.01,KP,1843.005184,1.6e-05,1.09141,WASP-12b
87090944,PC,,14.0,19,v-shaped,1677.01,PC,1818.20905,0.00012,0.64367,v-shaped
88684250,PC,,61.0,7,ephemerides match to M dwarf 88684237 where Rp=7.9,990.01,PC,1494.73416,0.0006,4.58776,ephemerides match to M dwarf 88684237 where Rp=7.9
88863718,PC,,25.0,7,V-shaped,1001.01,PC,1492.83893,0.00054,1.93217,V-shaped
88977253,PC,FP,68.144279,7,V-shaped; Large planet; but could be close to 2 R_Jup.,496.01,FP,1492.708311,0.000112,2.767691,V-shaped; Large planet; but could be close to 2 R_Jup.
89020549,PC,,0.8454860000000001,1,Possible centroid shift toward faint star to the SE,132.01,PC,1326.903983,0.00025,2.109307,Possible centroid shift toward faint star to the SE
89256802,PC,,13.896864,4,hint of odd-even,457.01,PC,1411.56089,0.000103,1.176044,hint of odd-even
89389197,PC,,11.0,14,Matched to 1963523488,1137.01,PC,1684.62997,0.00025,1.32047,Matched to 1963523488
89510024,PC,,13.0,14,,1160.01,PC,1683.7372,0.00136,2.3654900000000003,
89535068,PC,,18.0,10,minor centroid offset,1983.01,PC,1518.34381,0.00063,6.10824,minor centroid offset
89643259,PC,FP,22.0,14,,1193.01,FP,1684.20475,0.00043,2.22223,
89759617,PC,,18.0,"14,15",Slight depth aperture correlation,1335.01,PC,1685.60275,0.0006799999999999999,3.33041,Slight depth aperture correlation
90448944,PC,,16.0,"8,9",,1043.01,PC,1518.26924,0.00021,1.44095,
90504905,PC,,7.4423710000000005,14,Period may be at another multiple,1234.01,PC,1685.613152,0.00106,2.264539,Period may be at another multiple
90544017,PC,FP,15.0,9,crowded,1038.01,FP,1519.04538,0.00044,3.2237400000000003,crowded
90919952,PC,FP,70.0,13,Likely EB,1118.01,FP,1660.16316,0.00036,4.13812,Likely EB
91576611,PC,FP,20.0,13,centroid shift; slightly v-shaped transit,1129.01,FP,1659.06927,0.00101,4.43651,centroid shift; slightly v-shaped transit
91987762,PC,,44.283577,21,Single transit; ~10 Re; CTOI from Planet Hunters,1898.01,PC,1894.253679,,,Single transit; ~10 Re; CTOI from Planet Hunters
92013169,PC,,10.0,6,might be synchronized; 2 stars in the same pixel; SG1 need to check 92013174,882.01,PC,1468.9574699999994,0.00095,2.35538,might be synchronized; 2 stars in the same pixel; SG1 need to check 92013174
92226327,KP,KP,12.301941000000001,3,LHS-1140b,256.02,KP,1389.293276,0.000784,3.778378,LHS-1140c
92352620,KP,KP,0.8602,1,WASP-94A (planet host),107.01,KP,1328.29934,8.8e-05,3.950054,WASP-94A (planet host)
92359850,PC,FP,66.0,4,should check 92359852 with follow-up photometry,387.01,FP,1411.50406,0.00034,4.15493,should check 92359852 with follow-up photometry
92677094,PC,,18.0,14,,1197.01,PC,1684.08653,0.00085,4.59463,
92783821,PC,,10.0,"14,15",,1336.01,PC,1685.18631,0.00059,3.86283,
92880568,PC,,85.0,"5,6",V shaped.,958.01,PC,1438.54071,1e-05,0.5884,V shaped.
92992033,PC,,13.0,6,v-shaped; evolved star,647.01,PC,1470.60184,0.0050100000000000006,4.90765,v-shaped; evolved star
93125144,PC,,15.278281,6,Transits could be the result of detrending residuals from stellar variability,523.01,PC,1472.959693,0.001685,9.91102,Transits could be the result of detrending residuals from stellar variability
93594834,PC,,15.0,7,Low priority; questionable transit shape; might be stellar variability / noise,980.01,PC,1491.8681,0.00055,1.33476,Low priority; questionable transit shape; might be stellar variability / noise
93963408,PC,,14.0,7,low priority; no radius,994.01,PC,1493.1150699999994,0.00103,2.40057,low priority; no radius
94986319,PC,,47.177959,"5,6",follow up in progress,421.01,PC,1440.131101,0.000422,16.068919,follow up in progress
95129101,PC,,14.0,20,check 95129100; v-shaped,1704.01,PC,1844.21597,0.00116,3.93064,check 95129100; v-shaped
