tic_id,Sector,Filename
415705259,26,tess2020160202036-s0026-0000000415705259-0188-s_lc.fits
279979689,26,tess2020160202036-s0026-0000000279979689-0188-s_lc.fits
334854821,26,tess2020160202036-s0026-0000000334854821-0188-s_lc.fits
229962476,26,tess2020160202036-s0026-0000000229962476-0188-s_lc.fits
258777185,26,tess2020160202036-s0026-0000000258777185-0188-s_lc.fits
85535904,26,tess2020160202036-s0026-0000000085535904-0188-s_lc.fits
377099548,26,tess2020160202036-s0026-0000000377099548-0188-s_lc.fits
235717374,26,tess2020160202036-s0026-0000000235717374-0188-s_lc.fits
232618367,26,tess2020160202036-s0026-0000000232618367-0188-s_lc.fits
198185371,26,tess2020160202036-s0026-0000000198185371-0188-s_lc.fits
233153273,26,tess2020160202036-s0026-0000000233153273-0188-s_lc.fits
441806297,26,tess2020160202036-s0026-0000000441806297-0188-s_lc.fits
1884091865,26,tess2020160202036-s0026-0000001884091865-0188-s_lc.fits
284904049,26,tess2020160202036-s0026-0000000284904049-0188-s_lc.fits
359678455,26,tess2020160202036-s0026-0000000359678455-0188-s_lc.fits
229687337,26,tess2020160202036-s0026-0000000229687337-0188-s_lc.fits
154343870,26,tess2020160202036-s0026-0000000154343870-0188-s_lc.fits
420731033,26,tess2020160202036-s0026-0000000420731033-0188-s_lc.fits
233203884,26,tess2020160202036-s0026-0000000233203884-0188-s_lc.fits
362104094,26,tess2020160202036-s0026-0000000362104094-0188-s_lc.fits
950823027,26,tess2020160202036-s0026-0000000950823027-0188-s_lc.fits
88893153,26,tess2020160202036-s0026-0000000088893153-0188-s_lc.fits
335655857,26,tess2020160202036-s0026-0000000335655857-0188-s_lc.fits
389913701,26,tess2020160202036-s0026-0000000389913701-0188-s_lc.fits
359634548,26,tess2020160202036-s0026-0000000359634548-0188-s_lc.fits
159241649,26,tess2020160202036-s0026-0000000159241649-0188-s_lc.fits
322193396,26,tess2020160202036-s0026-0000000322193396-0188-s_lc.fits
219869329,26,tess2020160202036-s0026-0000000219869329-0188-s_lc.fits
149229009,26,tess2020160202036-s0026-0000000149229009-0188-s_lc.fits
420129284,26,tess2020160202036-s0026-0000000420129284-0188-s_lc.fits
198412566,26,tess2020160202036-s0026-0000000198412566-0188-s_lc.fits
288131230,26,tess2020160202036-s0026-0000000288131230-0188-s_lc.fits
219874414,26,tess2020160202036-s0026-0000000219874414-0188-s_lc.fits
229706224,26,tess2020160202036-s0026-0000000229706224-0188-s_lc.fits
230394694,26,tess2020160202036-s0026-0000000230394694-0188-s_lc.fits
158417251,26,tess2020160202036-s0026-0000000158417251-0188-s_lc.fits
298969838,26,tess2020160202036-s0026-0000000298969838-0188-s_lc.fits
103032249,26,tess2020160202036-s0026-0000000103032249-0188-s_lc.fits
269596616,26,tess2020160202036-s0026-0000000269596616-0188-s_lc.fits
420134808,26,tess2020160202036-s0026-0000000420134808-0188-s_lc.fits
459968648,26,tess2020160202036-s0026-0000000459968648-0188-s_lc.fits
154874765,26,tess2020160202036-s0026-0000000154874765-0188-s_lc.fits
158123330,26,tess2020160202036-s0026-0000000158123330-0188-s_lc.fits
135357185,26,tess2020160202036-s0026-0000000135357185-0188-s_lc.fits
366578561,26,tess2020160202036-s0026-0000000366578561-0188-s_lc.fits
237197651,26,tess2020160202036-s0026-0000000237197651-0188-s_lc.fits
233080908,26,tess2020160202036-s0026-0000000233080908-0188-s_lc.fits
9731248,26,tess2020160202036-s0026-0000000009731248-0188-s_lc.fits
470241860,26,tess2020160202036-s0026-0000000470241860-0188-s_lc.fits
333733290,26,tess2020160202036-s0026-0000000333733290-0188-s_lc.fits
237097061,26,tess2020160202036-s0026-0000000237097061-0188-s_lc.fits
402898106,26,tess2020160202036-s0026-0000000402898106-0188-s_lc.fits
39429875,26,tess2020160202036-s0026-0000000039429875-0188-s_lc.fits
39302123,26,tess2020160202036-s0026-0000000039302123-0188-s_lc.fits
219878540,26,tess2020160202036-s0026-0000000219878540-0188-s_lc.fits
274675375,26,tess2020160202036-s0026-0000000274675375-0188-s_lc.fits
367767001,26,tess2020160202036-s0026-0000000367767001-0188-s_lc.fits
284459496,26,tess2020160202036-s0026-0000000284459496-0188-s_lc.fits
157801366,26,tess2020160202036-s0026-0000000157801366-0188-s_lc.fits
376593757,26,tess2020160202036-s0026-0000000376593757-0188-s_lc.fits
302399089,26,tess2020160202036-s0026-0000000302399089-0188-s_lc.fits
470238296,26,tess2020160202036-s0026-0000000470238296-0188-s_lc.fits
288162518,26,tess2020160202036-s0026-0000000288162518-0188-s_lc.fits
28121030,26,tess2020160202036-s0026-0000000028121030-0188-s_lc.fits
68764564,26,tess2020160202036-s0026-0000000068764564-0188-s_lc.fits
460002894,26,tess2020160202036-s0026-0000000460002894-0188-s_lc.fits
154964655,26,tess2020160202036-s0026-0000000154964655-0188-s_lc.fits
224604034,26,tess2020160202036-s0026-0000000224604034-0188-s_lc.fits
158272742,26,tess2020160202036-s0026-0000000158272742-0188-s_lc.fits
286134482,26,tess2020160202036-s0026-0000000286134482-0188-s_lc.fits
353896754,26,tess2020160202036-s0026-0000000353896754-0188-s_lc.fits
329172918,26,tess2020160202036-s0026-0000000329172918-0188-s_lc.fits
357101046,26,tess2020160202036-s0026-0000000357101046-0188-s_lc.fits
259265911,26,tess2020160202036-s0026-0000000259265911-0188-s_lc.fits
236776750,26,tess2020160202036-s0026-0000000236776750-0188-s_lc.fits
188834179,26,tess2020160202036-s0026-0000000188834179-0188-s_lc.fits
158325335,26,tess2020160202036-s0026-0000000158325335-0188-s_lc.fits
159540510,26,tess2020160202036-s0026-0000000159540510-0188-s_lc.fits
376870006,26,tess2020160202036-s0026-0000000376870006-0188-s_lc.fits
441794509,26,tess2020160202036-s0026-0000000441794509-0188-s_lc.fits
441606527,26,tess2020160202036-s0026-0000000441606527-0188-s_lc.fits
351681834,26,tess2020160202036-s0026-0000000351681834-0188-s_lc.fits
160488002,26,tess2020160202036-s0026-0000000160488002-0188-s_lc.fits
274969138,26,tess2020160202036-s0026-0000000274969138-0188-s_lc.fits
159397934,26,tess2020160202036-s0026-0000000159397934-0188-s_lc.fits
219083778,26,tess2020160202036-s0026-0000000219083778-0188-s_lc.fits
229618115,26,tess2020160202036-s0026-0000000229618115-0188-s_lc.fits
88994025,26,tess2020160202036-s0026-0000000088994025-0188-s_lc.fits
229598750,26,tess2020160202036-s0026-0000000229598750-0188-s_lc.fits
257002431,26,tess2020160202036-s0026-0000000257002431-0188-s_lc.fits
28774136,26,tess2020160202036-s0026-0000000028774136-0188-s_lc.fits
316601613,26,tess2020160202036-s0026-0000000316601613-0188-s_lc.fits
219761293,26,tess2020160202036-s0026-0000000219761293-0188-s_lc.fits
