tic_id,Sector,Filename
103073928,19,tess2019331140908-s0019-0000000103073928-0164-s_lc.fits
367837910,19,tess2019331140908-s0019-0000000367837910-0164-s_lc.fits
369214163,19,tess2019331140908-s0019-0000000369214163-0164-s_lc.fits
462547076,19,tess2019331140908-s0019-0000000462547076-0164-s_lc.fits
160439300,19,tess2019331140908-s0019-0000000160439300-0164-s_lc.fits
122778206,19,tess2019331140908-s0019-0000000122778206-0164-s_lc.fits
394051802,19,tess2019331140908-s0019-0000000394051802-0164-s_lc.fits
116255113,19,tess2019331140908-s0019-0000000116255113-0164-s_lc.fits
233715668,19,tess2019331140908-s0019-0000000233715668-0164-s_lc.fits
288299882,19,tess2019331140908-s0019-0000000288299882-0164-s_lc.fits
367188402,19,tess2019331140908-s0019-0000000367188402-0164-s_lc.fits
265869770,19,tess2019331140908-s0019-0000000265869770-0164-s_lc.fits
258803516,19,tess2019331140908-s0019-0000000258803516-0164-s_lc.fits
67029546,19,tess2019331140908-s0019-0000000067029546-0164-s_lc.fits
366489827,19,tess2019331140908-s0019-0000000366489827-0164-s_lc.fits
368535450,19,tess2019331140908-s0019-0000000368535450-0164-s_lc.fits
233527303,19,tess2019331140908-s0019-0000000233527303-0164-s_lc.fits
467358466,19,tess2019331140908-s0019-0000000467358466-0164-s_lc.fits
286024187,19,tess2019331140908-s0019-0000000286024187-0164-s_lc.fits
159289795,19,tess2019331140908-s0019-0000000159289795-0164-s_lc.fits
310349997,19,tess2019331140908-s0019-0000000310349997-0164-s_lc.fits
368900868,19,tess2019331140908-s0019-0000000368900868-0164-s_lc.fits
369334453,19,tess2019331140908-s0019-0000000369334453-0164-s_lc.fits
160536588,19,tess2019331140908-s0019-0000000160536588-0164-s_lc.fits
160603250,19,tess2019331140908-s0019-0000000160603250-0164-s_lc.fits
353936253,19,tess2019331140908-s0019-0000000353936253-0164-s_lc.fits
62101669,19,tess2019331140908-s0019-0000000062101669-0164-s_lc.fits
334779551,19,tess2019331140908-s0019-0000000334779551-0164-s_lc.fits
85668676,19,tess2019331140908-s0019-0000000085668676-0164-s_lc.fits
58467657,19,tess2019331140908-s0019-0000000058467657-0164-s_lc.fits
233071986,19,tess2019331140908-s0019-0000000233071986-0164-s_lc.fits
160618342,19,tess2019331140908-s0019-0000000160618342-0164-s_lc.fits
115814621,19,tess2019331140908-s0019-0000000115814621-0164-s_lc.fits
331868510,19,tess2019331140908-s0019-0000000331868510-0164-s_lc.fits
229938859,19,tess2019331140908-s0019-0000000229938859-0164-s_lc.fits
440354222,19,tess2019331140908-s0019-0000000440354222-0164-s_lc.fits
288471592,19,tess2019331140908-s0019-0000000288471592-0164-s_lc.fits
467144019,19,tess2019331140908-s0019-0000000467144019-0164-s_lc.fits
417415878,19,tess2019331140908-s0019-0000000417415878-0164-s_lc.fits
420684846,19,tess2019331140908-s0019-0000000420684846-0164-s_lc.fits
359677968,19,tess2019331140908-s0019-0000000359677968-0164-s_lc.fits
366563452,19,tess2019331140908-s0019-0000000366563452-0164-s_lc.fits
353535631,19,tess2019331140908-s0019-0000000353535631-0164-s_lc.fits
418290872,19,tess2019331140908-s0019-0000000418290872-0164-s_lc.fits
428738405,19,tess2019331140908-s0019-0000000428738405-0164-s_lc.fits
387411323,19,tess2019331140908-s0019-0000000387411323-0164-s_lc.fits
229598910,19,tess2019331140908-s0019-0000000229598910-0164-s_lc.fits
289909720,19,tess2019331140908-s0019-0000000289909720-0164-s_lc.fits
258352939,19,tess2019331140908-s0019-0000000258352939-0164-s_lc.fits
441789799,19,tess2019331140908-s0019-0000000441789799-0164-s_lc.fits
420682591,19,tess2019331140908-s0019-0000000420682591-0164-s_lc.fits
467075355,19,tess2019331140908-s0019-0000000467075355-0164-s_lc.fits
383553291,19,tess2019331140908-s0019-0000000383553291-0164-s_lc.fits
85794710,19,tess2019331140908-s0019-0000000085794710-0164-s_lc.fits
198205114,19,tess2019331140908-s0019-0000000198205114-0164-s_lc.fits
406930529,19,tess2019331140908-s0019-0000000406930529-0164-s_lc.fits
284890035,19,tess2019331140908-s0019-0000000284890035-0164-s_lc.fits
137607001,19,tess2019331140908-s0019-0000000137607001-0164-s_lc.fits
236767930,19,tess2019331140908-s0019-0000000236767930-0164-s_lc.fits
58287935,19,tess2019331140908-s0019-0000000058287935-0164-s_lc.fits
397515306,19,tess2019331140908-s0019-0000000397515306-0164-s_lc.fits
470121167,19,tess2019331140908-s0019-0000000470121167-0164-s_lc.fits
289904969,19,tess2019331140908-s0019-0000000289904969-0164-s_lc.fits
440478246,19,tess2019331140908-s0019-0000000440478246-0164-s_lc.fits
379602354,19,tess2019331140908-s0019-0000000379602354-0164-s_lc.fits
462619524,19,tess2019331140908-s0019-0000000462619524-0164-s_lc.fits
280072704,19,tess2019331140908-s0019-0000000280072704-0164-s_lc.fits
276184328,19,tess2019331140908-s0019-0000000276184328-0164-s_lc.fits
470115185,19,tess2019331140908-s0019-0000000470115185-0164-s_lc.fits
339389451,19,tess2019331140908-s0019-0000000339389451-0164-s_lc.fits
401497601,19,tess2019331140908-s0019-0000000401497601-0164-s_lc.fits
286417409,19,tess2019331140908-s0019-0000000286417409-0164-s_lc.fits
229615354,19,tess2019331140908-s0019-0000000229615354-0164-s_lc.fits
268286024,19,tess2019331140908-s0019-0000000268286024-0164-s_lc.fits
29298031,19,tess2019331140908-s0019-0000000029298031-0164-s_lc.fits
55248316,19,tess2019331140908-s0019-0000000055248316-0164-s_lc.fits
286558481,19,tess2019331140908-s0019-0000000286558481-0164-s_lc.fits
154964800,19,tess2019331140908-s0019-0000000154964800-0164-s_lc.fits
229700662,19,tess2019331140908-s0019-0000000229700662-0164-s_lc.fits
399926398,19,tess2019331140908-s0019-0000000399926398-0164-s_lc.fits
236758438,19,tess2019331140908-s0019-0000000236758438-0164-s_lc.fits
357954501,19,tess2019331140908-s0019-0000000357954501-0164-s_lc.fits
359498099,19,tess2019331140908-s0019-0000000359498099-0164-s_lc.fits
