rowid,TIC_ID,Probability,T0,Depth,Period,Period_Uncertainity,Duration,TMag,Teff,Radius,NumTransits,a,b,logg,rp_rs,DepthEven,DepthOdd,odd_even_mismatch,snr,sde,Mass,distance,lum,rho,Camera,CCD,RA,DEC,PMRA,PMDEC,PMTOTAL,MH,Disposition,Comments
10,383648802,1.7134260232865014e-08,1900.82960547982,0.9968073876091548,0.7285975500321524,0.0009505746457322274,0.4313519708430503,11.72459984,7499.0,1.80888,32.0,0.2683,0.2357,4.16130018,0.05274153928296873,0.9968853754856536,0.9968161529008212,0.1414808848259772,15.878477991381555,9.255893049232727,1.73,818.697,9.3223505,0.292294,4,3,278.975754834212,64.2596114284676,-2.76507,-5.95225,6.56314651,,,
11,229913521,2.5406299755559306e-05,1900.491486967308,0.774442191286799,0.9542717542874238,0.006824088779647852,2.263851055120379,9.91250038,6447.0,4.72593,24.0,0.3257,0.2667,3.20637012,0.4370854661084824,0.7969971031947617,0.7949543811821371,1.137056948381242,45.956082781170366,8.75120956199338,1.31,755.177,34.7615471,0.0124111,4,4,287.427531016791,64.8589261858533,9.90424,3.74305,10.58793621,,,
12,240173623,5.9803905969602064e-06,1900.052921762884,0.9921122046440978,0.6500613019841844,0.003727823101671525,1.5748344059831243,12.64949989,3363.0,0.299641,35.0,0.1555,0.4459,4.92609978,0.08302258711793534,0.992693362675064,0.9929710696214455,0.659833406678192,45.62668602976024,10.673314134142007,0.276208,43.7722,0.0103467666,10.2667,1,4,168.916657673824,12.560199480563499,162.41299999999995,-110.918,196.67431274,,,
13,359587754,2.534472969273338e-06,1900.8306800867329,0.9971893120105656,1.19153245493811,0.009664125833016457,3.0584156531520943,11.68179989,3433.0,0.615754,20.0,0.1819,0.4364,4.63794994,0.04935418828472004,0.9975367264864902,0.9972314735329202,1.5650289788572431,32.837282575055276,8.571435422938148,0.6007560000000001,70.849556,0.0474465229,2.57322,4,3,280.059176680524,54.047532356020795,16.77,-55.08,57.57637797,,,
14,236818973,1.0374806151958182e-05,1900.3335716971787,0.9955858332256212,0.6179387076972352,0.0030199799190424037,1.5715581886492926,14.08180046,3042.0,0.224375,39.0,0.1933,0.5347,5.02321005,0.06112586577033501,0.9963476190142676,0.9952489842042932,0.8905672161390217,9.62591873864054,7.95530647582276,0.193682,51.6475,0.00388401118,17.1461,4,3,283.612045172388,54.3477944430104,69.7863,96.7769,119.31427426,,,
15,287080092,0.16400301456451416,1909.686574413015,0.9997430613812988,11.265213177745904,0.13453323327694378,6.458630160402577,8.80615997,6114.0,1.26841,2.0,0.3276,0.2297,4.29300022,0.014800150497651024,0.9998189404367088,0.9997313702990384,1.1495036490495585,7.9945526156667635,7.329783153300713,1.152,113.335,2.02542877,0.5645100000000001,4,2,243.488772732584,63.5342737177148,8.35295,-172.81,173.01175646,,PC,potential L1 candidate
16,359007837,7.040282071102409e-05,1900.6215119920212,0.9947323428105984,0.8818295147488352,0.004846710777619501,2.1021253905920894,9.88230038,7302.0,1.12304,26.0,0.2438,0.2464,4.55475998,0.0679944639405657,0.995377584343142,0.9949388880300049,1.6361561875727757,40.329440332681045,7.8505756830880715,1.65,214.686,3.2303834,1.1649200000000002,1,2,174.73420604773602,33.7907135977033,5.28015,3.36146,6.2593448,,,
17,310381204,3.5616794236137395e-11,1900.2057603314386,0.9989112076799246,0.7076269901616115,0.0005912065216465702,0.4332755060436263,4.54559994,7727.79980469,1.62797,35.0,0.2448,0.2339,4.27484989,0.03094353103336768,0.9988127724236858,0.9988432072926872,0.1171761356537216,12.4427469102547,12.139921448439065,1.82,29.1291,8.5155,0.421826,3,2,214.04137641341495,51.3672313253515,-149.628,88.8905,174.04039581,,,
18,43216747,0.0006259706569835544,1901.0886916875104,0.9436824535719186,0.8751585433802128,0.006085504053470582,2.12849174946046,10.35400009,5083.0,1.1004,26.0,0.4244,0.1961,4.28438997,0.2156614145312764,0.9502996396521252,0.9508665956572476,2.6289831312711605,47.80470596142341,8.532889151458553,0.85,141.151,0.728236735,0.63793,2,3,169.205781897485,44.907961908402605,-49.8705,-46.4511,68.15256020000001,,,
19,353780788,4.451626864465652e-06,1900.7881003521438,0.9941889221584372,0.8198326386127992,0.001855665902281478,1.0435045686393007,10.81610012,5853.0,1.02681,29.0,0.3454,0.2253,4.43915987,0.07016995871776892,0.9945276988052556,0.9946630928432828,0.6495403966406688,46.17149990044335,14.133018502650073,1.057,212.887,1.11478567,0.97634,4,3,276.564032969047,58.4425734102812,-37.3509,90.3624,97.77756933,,,
20,359677968,9.723241964820771e-05,1900.3359729143574,0.8926914707446898,0.6174296474911515,0.0025138899414062217,1.5737839204898556,7.01405001,6660.0,2.23423,39.0,0.3158,0.2206,3.88718009,0.3034256764845075,0.9032901322032538,0.9034659838922712,0.29662750066227805,141.39456590712885,16.706879126214496,1.404,100.355,8.848051,0.125888,4,3,280.940172256535,57.94814655631021,-38.0655,55.8783,67.61188284,,,
21,406731950,0.013816486112773418,1900.7104724849626,0.9997636350139272,3.5566336773126515,0.05128549087479528,7.083151917289301,8.71817017,7051.49023438,1.95445,7.0,0.2961,0.2276,4.04858017,0.014285294891685178,0.9997882836559224,0.9997749371506356,0.3227117043379281,15.174767280444891,8.129960682337494,1.558,207.46,8.508811,0.208685,1,1,188.085680357575,26.780509075233002,-32.775,-68.2741,75.73343618,0.18856201,,
22,165426108,8.646801688882988e-06,1900.8424069248472,0.9976038358431941,0.9729161586668804,0.007998510074524567,2.286182923286688,12.58100033,3302.0,0.310792,23.0,0.1529,0.4604,4.91398001,0.04571842072930738,0.99781761399921,0.9978591339332264,0.11126198993401697,16.434764261092422,8.59428926693965,0.28896700000000003,42.3406,0.0103452895,9.62584,1,3,161.822816574808,24.8937221042098,-105.041,-40.3829,112.53617327,,,
23,459190726,9.158380998997018e-05,1901.212715174064,0.8005276521242752,4.108850938338903,0.012592926648961722,3.640795252352416,8.73618031,6209.0,1.96921,6.0,0.3451,0.21600000000000005,3.92649007,0.41151594655399176,0.8108685556861378,0.8106070428416633,0.05942862974702085,225.51997373370583,32.87748436678835,1.194,172.048,5.19236374,0.156361,2,3,179.382053106487,37.163211334543,-72.3458,23.5773,76.09076063,,,
24,233571918,8.696100621818914e-07,1900.2700209921493,0.9991117548796512,0.7543825664455915,0.0009845123906686015,0.4108010030656938,9.60295963,7902.0,1.68587,32.0,0.2331,0.2353,4.26110983,0.028007043073033984,0.9992122857285146,0.9989722735828062,1.0937683450240263,11.782415810693765,15.319593664051824,1.891,311.585,9.98366,0.394658,4,3,281.890949671064,61.4934793988834,9.81573,-6.9912800000000015,12.05099795,,,
25,136995130,1.183112726721447e-05,1900.49650924994,0.9852332837664288,0.8296984159451336,0.003759140642775771,2.028520899996547,13.28730011,3152.0,0.21024,29.0,0.1533,0.4776,5.04602003,0.11329918985519412,0.9857640173409652,0.9862941319346148,0.908167466949656,41.0241535707609,11.155723388373813,0.17921800000000002,34.49,0.0039307032700000005,19.2857,2,1,196.526563303559,45.06787550710629,-178.22299999999996,-73.9424,192.95314521,,,
26,198383073,1.6178207662420618e-09,1900.6838517343008,0.9986944266327282,0.6502734719672315,0.001086595440746574,0.5744026179252102,9.09976006,8463.0,2.13271,36.0,0.2042,0.2456,4.10282993,0.0341066836593526,0.9988115894054148,0.9987398367451812,0.5262457234647349,20.603514975234653,8.184903417654157,2.102,338.782,21.0211983,0.216688,4,2,257.394172131541,59.173189867301,-8.383189999999999,20.6075,22.24740279,,,
27,219429236,4.522176823229529e-06,1900.970238714012,0.9994221501942128,0.7514552519735599,0.0009888435493620171,0.4190945798050656,9.52093983,7534.0,1.6751599999999998,31.0,0.2353,0.2551,4.23099995,0.02253794293579974,0.9994735538242352,0.9994089753014176,0.4120978096054375,10.012487015834434,9.2453076042501,1.742,282.244,8.145387,0.370575,4,2,254.602875191517,61.88670902648371,-1.01443,7.65367,7.72060443,,,
28,290975819,0.2121059596538544,1899.8663074312894,0.998416548207296,10.236124530177364,0.052473848133218766,1.448650156939551,10.84399986,5097.5,0.734768,3.0,0.4244,0.1961,4.63773012,0.036162047273413885,0.9983664780064072,0.998806393178008,0.8511547057004664,9.771064218537084,7.10142285276006,0.855,119.248,0.32841609999999993,2.1553400000000003,1,4,169.216981273822,11.3556658338672,-140.611,-16.6549,141.59392295,-0.57099998,,
29,219755088,3.363358871411037e-07,1900.488803036388,0.9995282278648436,0.654083618764463,0.0005475487832661831,0.3916649394999806,8.65291023,7979.20996094,1.6665299999999998,36.0,0.2331,0.2353,4.27819014,0.02041112710478451,0.9995180356980105,0.9994953520584038,0.20884257652612692,11.732352208510385,16.299581629568515,1.922,202.231,10.142909,0.415251,4,2,261.613723138629,61.9982936184156,-5.79424,4.22771,7.17263892,,,
30,237222864,0.2644650340080261,1907.7231792178452,0.9992832433319144,10.286828721789368,0.04336144486016913,1.5029148800559935,9.14159966,5126.0,0.865815,2.0,0.4244,0.1961,4.49771976,0.02432968339987962,0.9994142796424093,0.9993367692312148,0.3856792881837429,9.01697398128951,12.619857458182304,0.86,65.9501,0.466293037,1.32502,4,4,296.244328418828,74.0627370514966,18.6177,28.0139,33.63625048,,PC,Level 1 candidate; small centroid offset from difference images
31,236714379,0.8312268257141113,1900.5853594739808,0.9976080544455824,1.0178429743443267,0.0029341161259074373,0.9819096767907256,10.79399967,5451.0,1.0933,23.0,0.3862,0.2061,4.33923006,0.044742140094673616,0.9978098516164507,0.9977693854131108,0.2255287282868008,38.50487807445824,20.520012405126764,0.952,199.039,0.9507767,0.728481,3,3,239.201612412213,65.8890079779549,-13.8642,-39.587,41.94456593,,PC,TOI 1254 under investigation; V-shaped; could be grazing; 2 stars in pixel; possible large-amplitude phase modulation
32,230019797,0.4220169484615326,1901.3618784284527,0.9901090480773184,1.0533009021076558,0.00826350732239267,2.7830032474925246,10.07909966,7261.0,1.54718,21.0,0.2757,0.2311,4.27250004,0.09274161386758988,0.9912094350791792,0.9907760447187454,1.984350023940483,50.48917244446902,7.8577374413711505,1.635,319.817,5.994658,0.44146,4,3,291.65276165226396,60.8796240170821,-2.38231,5.20482,5.72412021,,,
33,198362148,0.039517819881439216,1901.0139369064848,0.9992299294057464,2.326520363353064,0.02671209056616997,6.049194303295567,9.89842987,6169.0,1.30741,9.0,0.3216,0.2301,4.27565002,0.02565125375610489,0.9992516010133868,0.9993500279330128,1.3460238383884693,25.413551434340825,7.393368733215842,1.176,193.767,2.23038316,0.5262220000000001,4,2,256.86489149358,57.456830773079204,-3.57453,22.1379,22.42462667,,,
34,229588059,3.4903830965049565e-05,1902.5161851430082,0.9633583062812632,0.8016468796191306,0.0045751067264128715,1.8957044410835369,11.21800041,4230.0,0.731125,24.0,0.4429,0.2201,4.52963018,0.17288151685902808,0.9672981540787888,0.9673548141136428,0.21879687398792025,49.196614747823276,9.499637138789039,0.66,93.8598,0.154183984,1.68877,4,1,271.882616529531,75.5230339297736,-33.7824,20.0631,39.29094719,,,
35,357372327,5.921017898202763e-09,1899.6369743889493,0.7860324642425455,0.6309206577719815,0.002029363566041553,1.4542067530832663,9.04152966,6320.0,1.53903,40.0,0.3383,0.2164,4.15909004,0.4267575824581836,0.8044572078863194,0.8018088522911317,0.702863646588801,56.61993978960979,13.511269169767882,1.246,161.8,3.404547,0.341801,3,2,218.12724495309502,50.8279683795408,-32.6982,-38.7701,50.71777733,,,
36,233186149,8.34507736726664e-05,1900.912500698466,0.9906216878228143,0.7032976091918294,0.0012055694788710716,0.6837613839687,9.82472992,6024.0,1.12714,33.0,0.3345,0.2282,4.38178015,0.08930812894854756,0.9915887949833816,0.991124618245658,0.3161889108736348,17.35481954432171,7.995545838978879,1.116,156.435,1.5072552,0.779356,3,4,224.584458292851,71.1365528091092,12.1289,-27.6375,30.18180945,,,
37,373675061,1.074465035344474e-05,1900.5290908872187,0.9953146930945532,1.171125091061069,0.011327093139940958,2.859601581736705,12.42679977,3215.0,0.24069,21.0,0.1533,0.4776,4.99912977,0.06381956826009465,0.9959278110778588,0.995429506805926,1.5081873999341058,31.222902885104023,7.371486585241778,0.210854,28.0733,0.00557615329,15.1219,3,1,188.442085670839,65.00137429966821,-198.86900000000003,-11.1692,199.18240432,,,
38,202427220,0.009137360379099846,1900.4641892026168,0.9890953462118244,0.78334223362568,0.006556533899179651,1.9895415709160869,11.05609989,4029.0,0.906356,31.0,0.339,0.2994,4.32281017,0.09554206239181727,0.9904461178402132,0.9904767042224772,0.24098959904827064,109.34451811070817,9.040896137394643,0.63,94.8769,0.195020825,0.846145,3,3,226.578643436357,62.170689953603,-31.115,44.1696,54.02866636,,,
39,256458460,1.0627036056698458e-10,1900.6684115392504,0.9983232550277722,0.6309220542182881,0.0005243956900012335,0.41020032927985306,9.00605965,7815.0,1.57106,36.0,0.2448,0.2339,4.31426001,0.03839996711361443,0.9982377505077012,0.9981044845368956,0.6025246562888082,18.737575734838764,20.426729504917606,1.856,214.102,8.294573,0.478633,4,4,298.876705294663,65.8316400880135,3.41946,4.16306,5.38737183,,,
40,420110967,0.20812134444713595,1900.926861763179,0.997996631127324,0.7347352926131251,0.0032128508207103787,1.128847100602854,11.25940037,3914.0,0.617384,30.0,0.2946,0.3316,4.63659,0.041181531414976505,0.9982114986016002,0.9980248851906964,0.8983636126332623,26.749564999331607,13.465235077834866,0.602046,70.2711,0.0805914,2.55837,4,4,290.077207152726,77.01972491529541,-5.51822,90.0599,90.22879995,,,
41,148673433,0.9987746477127076,1901.781904661057,0.9986349850777936,3.773211459905945,0.01420231257720683,1.7732281590985393,10.61470032,4590.0,0.757521,6.0,0.4913,0.1645,4.54260015,0.033227199992313015,0.9986683576493688,0.9989081801946048,0.9256660229402872,13.750392143090286,8.024457646480498,0.73,89.637,0.2294746,1.67934,2,3,169.82458108575898,44.989145614655285,47.3582,-15.6461,49.87584137,,,
42,377190658,2.508872739781509e-06,1900.166109419441,0.9997351246820804,1.0837412158428574,0.004269333508324924,0.6299372225312377,8.32260036,9614.0,3.04432,23.0,0.1687,0.2447,3.86025,0.015465380612610113,0.99970160968372,0.9997797367398018,1.25258745350389,11.103976886441343,7.767172712208708,2.45,388.127,71.33324,0.086835,4,3,285.776958869793,59.4448981230725,2.01922,0.167995,2.02619637,,,
43,8967242,0.0775209590792656,1904.8156694818094,0.9997754240581662,7.099856892980442,0.03258799535737689,2.5279351465164,8.36620045,5690.0,0.956941,4.0,0.371,0.2094,4.48061991,0.013746478942757384,0.9998119346982521,0.9997933370441972,0.2630333546781517,7.7732470026227185,12.26197069709514,1.01,62.1274,0.864797354,1.15257,1,2,167.232962273598,34.3031906991963,-9.03261,-40.8345,41.82157856,,PC,low SNR; possible instrument or systematic
44,198314835,6.587696361748385e-07,1900.525035198193,0.9949244485441594,1.1444664455599352,0.006295244364956987,2.5820074536802493,12.03579998,3350.0,0.448404,21.0,0.1529,0.4604,4.78293991,0.06653873710050225,0.9951244018404422,0.995411839888744,1.0057004201896578,36.35977154547708,10.760727087888782,0.444845,67.322464,0.0228146017,4.93401,3,3,233.839800436434,61.6349226400182,-72.77,32.49,79.69361957,,,
45,144311900,0.0006915814010426402,1900.4787313822967,0.9950105668863508,0.6484239614163543,0.0010735441728972894,0.7086889171987726,8.77439976,7167.0,2.92794,35.0,0.276,0.2529,3.70905995,0.06572747265377885,0.9954049510856718,0.9950194455071176,0.6960404103602148,20.67727533053835,7.915499587023491,1.6,325.749,20.3783035,0.0637433,1,2,170.685339206675,31.41084571703769,15.5927,-12.0379,19.69881544,,,
46,405504882,1.031472311296966e-05,1900.6109993468208,0.6803008567002982,1.9131478787417329,0.007892665185177283,2.9761596055851465,9.40116024,6665.0,2.061,13.0,0.3158,0.2206,3.95819998,0.5237281817059629,0.6641960171640691,0.7567051253859696,14.98224191877692,642.9521674515028,22.092339778630905,1.4069999999999998,276.475,7.551832000000001,0.160716,3,3,224.66691572135602,56.7520009285616,0.8336100000000001,-8.99531,9.03385342,,,
47,237278147,0.008981887251138687,1901.244744616254,0.999735451739014,2.193939603572398,0.02758193329312486,5.366235016625795,7.98364019,6499.0,3.61919,11.0,0.3237,0.2388,3.44501996,0.015015807765097287,0.9997544012230122,0.9997775608897018,0.8155976430976751,23.274557195889678,8.630674049966894,1.331,238.342,21.052454,0.0280766,4,4,299.18028662145804,72.9382542518242,-3.88286,-30.6611,30.90598089,,,
48,18069450,0.1902831345796585,1900.735147074878,0.9859143804982616,1.266130819976836,0.012407760159598769,3.2622876048307594,8.62769985,6929.06005859,2.7566200000000003,19.0,0.2964,0.2488,3.73628998,0.11004488450761593,0.9873653981175258,0.9874408470075624,1.0862742266068857,72.599984680794,7.833856479324173,1.51,267.326,15.7814207,0.07208510000000001,2,4,185.043417776962,41.406883006442,1.40157,-3.26877,3.55657922,,,
49,198182825,8.815209184831474e-06,1900.5956371897105,0.9988483214657244,0.7126483417026671,0.0030694022570182944,1.8040099668083711,8.47270012,7430.0,1.64615,33.0,0.2683,0.2357,4.23557997,0.031677094441757994,0.9989473112320464,0.9988922107254355,1.0418888685286507,40.563649210777456,11.034782888603008,1.7,169.31599999999997,7.440293,0.3811,4,2,245.07232034191398,64.9685261874875,-22.4201,16.9699,28.118292800000006,,,
50,386939141,2.696516621103484e-10,1900.5521470243195,0.9994017014831064,0.6953715886507054,0.0005882163217342251,0.3931202102431939,7.96038008,7859.0,1.84903,33.0,0.2396,0.2457,4.17694998,0.02293499693505401,0.9993778164616772,0.9993659416599108,0.14375473088517265,16.28119453276099,12.91921351619673,1.874,158.33100000000005,11.75034,0.296442,1,3,160.10526378241101,14.9634514864537,4.54059,-13.6034,14.34118019,,,
51,256298934,5.201789917919086e-06,1900.6543782918438,0.7675605666464096,1.0454057974548772,0.004649123415184532,2.1030411182779125,11.25790024,7036.0,1.8192,22.0,0.2961,0.2276,4.10864019,0.44797372554244536,0.7777446453160607,0.7784634491167941,0.16487953784415385,65.6281093048318,12.525661353395964,1.55,610.464,7.30736732,0.257447,4,4,276.487175040526,68.9620751193591,1.26436,-26.5216,26.55172071,,,
52,55753802,9.28679355638451e-08,1900.5783049001275,0.8264734395539913,0.6234213404889019,0.0020594717397150464,1.4929789446543729,9.68599987,6322.35009766,1.73412,36.0,0.3383,0.2164,4.05577993,0.3843176082785709,0.8229487596073052,0.8459678916794002,9.970225103404257,56.651454108287496,12.852529331721403,1.247,242.377,4.328786,0.239128,2,2,181.582465521791,57.1764413600957,-26.1572,11.4062,28.53595119,-0.099,,
53,288391801,5.5260798035305925e-06,1901.4657059461133,0.8154171266993385,0.7812932206326512,0.002471848733464121,1.2961394361177991,11.40740013,6110.0,1.36607,29.0,0.3507,0.2158,4.22781992,0.39543179530158384,0.8276994458555251,0.8272778181593455,0.1309594875106318,50.29707006132811,13.50897760007224,1.15,392.629,2.343192,0.451103,4,1,267.235295644716,78.1228551557427,-26.8993,12.0538,29.47654042,,,
54,219117956,8.411236194660887e-06,1901.7966719159087,0.9748800845734412,0.6132275256284434,0.0018313543105872847,1.4721842224185109,13.82859993,3581.0,0.453633,35.0,0.1671,0.4201,4.77827978,0.1481955579367453,0.9761797924556528,0.9755078980137328,0.7988378645111098,49.2364891722565,14.281152083918169,0.450429,126.51,0.0304874629,4.82517,4,1,272.527315321893,70.6280632689745,7.2721,-60.3919,60.82815979,,,
55,219791033,3.6695178096124437e-06,1900.7791984481012,0.9994132641625016,0.61160618471249,0.0017533119590277255,0.940305698038412,11.00580025,4005.0,0.685782,39.0,0.339,0.2994,4.5808301,0.02216205246744905,0.99945518534411,0.9994865516162676,0.20311781634721168,9.701200101300198,9.810449393115011,0.653337,75.8519,0.109012663,2.02572,4,2,264.63855043754,63.54147098198651,32.9169,-222.806,225.2244124,,,
56,284063057,1.4568472579412628e-05,1900.3275601727694,0.999643424388588,0.6562597541413546,0.0016223391794183972,0.9707765326927742,5.07490015,8551.01953125,3.37346,34.0,0.1872,0.2693,3.71029997,0.017841552377367596,0.9996421427431568,0.999663136935465,0.6052955862925574,23.55023316696979,7.74617360591459,2.13,86.5244,54.81724000000001,0.0554822,1,1,186.077280302943,26.098592104194196,-24.7075,-10.0243,26.66359216,-0.0427358,,
57,82285493,0.15405483543872833,1905.9171308591478,0.9975347921603176,4.598265079367901,0.02693363641985513,1.9642126956653576,11.31630039,3518.0,0.413577,4.0,0.1604,0.4325,4.81424999,0.04642952719348298,0.9981781499494994,0.9970466669109156,1.5777173066804555,10.147036315017552,7.926175994995893,0.406721,37.2021,0.0236042831,5.74947,1,3,164.962676229306,25.3050130834231,-126.907,1.40485,126.91477555,,,
58,359679515,0.0008669223752804099,1901.3490991094088,0.9940412397447436,1.7125091048405792,0.014706301049746906,4.511532431641593,9.06120014,7168.0,1.5606799999999998,14.0,0.2757,0.2311,4.25555992,0.07198359955781647,0.9953138612043348,0.993220664463592,14.10936131517462,48.00519910286477,7.103989927064995,1.6,199.86900000000003,5.7931300000000014,0.420901,4,3,280.991253235984,55.322676541570395,6.7733,-4.86828,8.34132742,,,
59,233162061,2.1401704193568798e-12,1899.7888287103672,0.9982491394391758,0.7085238954226454,0.0005958556740416343,0.4308652823506436,8.21918964,7954.0,1.81141,35.0,0.2273,0.2465,4.20351982,0.03932267163217524,0.998117061460944,0.9984489545763184,1.016524949591387,13.175234090909472,10.755772349079297,1.912,179.894,11.8323536,0.321689,3,1,186.339211481194,59.565148385750106,-3.08493,-1.52018,3.4391482000000004,,,
60,259128582,0.055839437991380685,1901.3100023580828,0.9914517683218506,1.1071913235989457,0.009428893288278672,2.816852310899121,8.65458965,6447.0,1.50386,20.0,0.3332,0.2167,4.19960022,0.0853819327823739,0.9923311981260812,0.9922650179318716,0.7865138590305143,66.18180389050003,9.739702539085457,1.306,134.876,3.51996565,0.383993,4,4,291.85571088493,66.0125536920133,-22.1679,-45.3622,50.48905802,,,
61,417921519,6.33452509646304e-05,1900.6373239627787,0.9974226939404394,0.7009628642254003,0.004195897454455422,1.7987777799612257,12.43109989,3227.0,0.35231,33.0,0.1533,0.4776,4.8716898,0.04733341481000563,0.9975835999704612,0.9978108101680679,0.7091325684536439,19.566740083107646,7.970402725726651,0.336877,54.13381,0.01212664,7.70365,3,1,186.203934041248,63.9473187534314,-135.84,13.93,136.55237274,,,
62,383500904,1.3111497998430366e-10,1900.585182036128,0.9991868122766056,0.7099643617199728,0.0012069624998341526,0.5746241441521142,6.44180012,7308.0,2.12474,33.0,0.2683,0.2357,4.00093985,0.026617980957705317,0.9993025449547948,0.9991455243322704,1.3107356722579186,17.505131587514075,9.217843111682033,1.65,83.4584,11.6011248,0.172015,2,4,184.62115017088902,32.748895540341394,-13.0052,-9.27878,15.97595022,,,
63,233692125,2.0938941815984435e-05,1900.727907796444,0.9914916762088384,0.6658852208533148,0.005059599185229191,1.6893455704979714,13.37119961,3131.0,0.5512239999999999,34.0,0.1621,0.4852,4.69289017,0.08579365309703173,0.9924777862773212,0.9920012699239832,0.9131160277817356,40.57967285401017,9.277778353915034,0.546354,120.669,0.02630772,3.2620400000000003,4,3,275.7605632052,61.189136592893895,-3.64709,10.2498,10.87932284,,,
