rowid,TIC_ID,Probability,T0,Depth,Period,Period_Uncertainity,Duration,TMag,Teff,Radius,NumTransits,a,b,logg,rp_rs,DepthEven,DepthOdd,odd_even_mismatch,snr,sde,Mass,distance,lum,rho,Camera,CCD,RA,DEC,PMRA,PMDEC,PMTOTAL,MH,Disposition,Comments
0,233063121,0.002767825732007623,1929.491790592208,0.9993793187446904,9.792631683054232,0.0624048627831657,1.8338392326661104,9.61763954,6643.0,1.76649,3.0,0.3215,0.2192,4.0890398,0.02305405298253604,0.9992911451988954,0.99960643917707,1.5255016884848396,7.845063180991818,7.442512692275617,1.3969999999999998,260.113,5.47490025,0.253431,4,2,269.984313974015,63.3795063067068,-13.9842,12.1328,18.51385118,,,
1,198316302,0.00994091760367155,1935.0712976132806,0.9974307584165688,5.373347630259934,0.024203445548772073,0.5514964559009666,12.12220001,5336.0,0.712232,4.0,0.4036,0.2028,4.69708014,0.046225021184999014,0.9983507185235152,0.9957900292811636,1.953602232870471,7.124665421534281,7.177508702650338,0.921,229.04,0.370510578,2.54915,3,4,234.10462461240502,65.258875760618,-33.0957,-20.8206,39.10016295,,,
2,259039782,0.7102193236351013,1930.8284842853159,0.9998010668906157,5.1510402501820325,0.04546586992998325,2.972103401645412,8.27410984,7101.0,3.04809,4.0,0.276,0.2529,3.66757011,0.01312426122722483,0.999794840469476,0.9998074251173228,0.17962635254741158,7.653598416666969,7.5295162131356275,1.5759999999999998,262.003,21.28283,0.05565080000000002,4,4,290.745624023356,71.90396606315109,-13.9912,-14.3192,20.01981933,,,
3,198388252,5.609129402728286e-06,1930.3555583392285,0.8137942643278502,0.7901081985224635,0.002552693362168901,1.2757850017745094,11.64529991,6074.0,1.4651299999999998,28.0,0.3507,0.2158,4.16321993,0.3971663197524859,0.8218368526038095,0.8227592512642383,0.2856208144926238,50.42365291447376,13.388349532588567,1.14,469.601,2.63237119,0.362472,4,2,258.19533854361,57.0528889369116,4.2079900000000015,-28.9494,29.25363123,,,
4,298246821,6.33368927083211e-06,1930.0657620901968,0.7763430664327724,0.7048158230086877,0.0018631085285656934,1.1475650979476897,9.64694023,5857.0,1.2807,31.0,0.3599,0.215,4.24766016,0.4345240883051865,0.7835983107101048,0.7823593902985244,0.36020307170024396,49.10036090411775,13.907907702437106,1.058,156.10399999999996,1.73895836,0.5036689999999999,3,2,224.118068863666,46.3622424035729,-8.25335,7.53008,11.17228227,,,
5,282834813,0.0038748444058001037,1932.2935243058826,0.9628284002349128,1.1415660292620466,0.008265991059337452,2.4941721596778725,14.08570004,7249.25976563,2.44643,15.0,0.2801,0.2331,3.87318993,0.1796020455047209,0.9661396998579008,0.9669318954144474,0.6804253466385071,67.75609564698225,12.513402422334545,1.63,3183.55,14.8913364,0.111325,2,3,203.085796144006,35.4797413334901,-2.00654,-3.13627,3.72322337,-0.36700001,,
6,389917444,0.020614227280020717,1929.6008391567952,0.9973655183611224,0.8768152434843338,0.005828926989100147,2.0814092011041163,9.37963009,7101.0,1.7174599999999998,25.0,0.2801,0.2331,4.16585016,0.047813797780458266,0.997561206111225,0.9976297813023464,0.7120716802196703,42.05486111563717,8.606480123800036,1.5759999999999998,250.255,6.75686073,0.311098,4,3,276.091613251153,58.5694579066683,12.9969,4.21644,13.66373945,,,
7,156563222,3.7880061427131295e-05,1930.390653577432,0.9726240787570888,0.8134159970560322,0.0019362313376143359,0.8292418370255665,9.60402012,6291.0,1.26612,25.0,0.3174,0.2305,4.32372999,0.15306161221654918,0.972758832986018,0.9726985044074252,0.10141090847372967,40.58464443413465,12.630763717735679,1.232,170.62,2.26214838,0.607001,2,4,213.205794807582,24.534254581596,-34.094,-15.8482,37.59742384,,,
8,162689341,0.98833829164505,1929.998399554936,0.9886728616855376,2.1747507135271857,0.0097753575953754,2.1324530471894305,12.42300034,6046.75976563,1.25619,11.0,0.3345,0.2282,4.2891797999999985,0.09814964882857727,0.9891846151777386,0.9892899001298584,0.2259852281227716,67.08175167320903,16.80404482229796,1.12,575.889,1.90062511,0.565004,3,3,246.692078315055,51.041081139219294,-5.66594,11.9958,13.26657807,0.062,KP,WASP-92 b
9,224605072,8.160879951901734e-05,1930.572993797766,0.8341318874444377,0.6648704725867716,0.0029497049977041945,1.5654171267068138,11.42710018,6923.0,2.18673,32.0,0.3026,0.2256,3.93744993,0.3780223642903977,0.8476592684074735,0.8484080968539225,0.8183550603693195,110.67547162804425,14.23854135654966,1.51,780.7660000000003,9.896086,0.14440799999999998,4,2,255.599173781734,58.86997995179401,2.9679900000000004,-11.4674,11.84526181,,,
10,417582941,1.9715214183424481e-10,1929.8331647960092,0.9987919678897472,0.6433422658292174,0.0008259681048001787,0.3705322166446157,9.18906021,7735.0,1.73147,34.0,0.2396,0.2457,4.22203016,0.03258959492638164,0.9988263593583908,0.9987262024065836,0.8171008363103998,17.65865014096918,13.931114056586418,1.823,259.193,9.668631,0.351191,3,3,240.688181970323,47.9016825159205,14.6912,-5.78989,15.79095259,,,
11,356823102,0.14536665380001068,1931.8678427615848,0.9983492986463612,2.9551340984160657,0.06294828191370394,6.905969951485822,10.53219986,6295.0,1.24548,7.0,0.3174,0.2305,4.33870983,0.037585139440408095,0.9981770785669788,0.9987402883492046,4.4578115981572966,35.46834771077197,7.035115249205294,1.234,256.773,2.19458842,0.638707,4,4,275.096993667398,69.46942283814711,4.92183,24.3134,24.80656829,,,
12,168699373,0.9939748048782348,1931.4304507591464,0.9782866330871656,4.302328504106534,0.020769116373132945,2.4310398709200767,12.44740009,5115.16015625,1.033,6.0,0.4244,0.1961,4.34436989,0.13391035831840795,0.9805144554794653,0.9805177044620704,0.0046728124124924214,83.40183155300595,17.060958028979822,0.86,347.85,0.658159,0.780189,3,1,213.144047868552,47.0147348834478,-29.6806,11.0787,31.68083979,0.36728501,KP,HAT-P-44 b
13,202427220,0.0003429820644669235,1931.8027409868084,0.9886372080078344,0.7844082012887045,0.006574824353175357,1.6486492315360373,11.05609989,4029.0,0.906356,23.0,0.339,0.2994,4.32281017,0.09752842240414708,0.9894243394555606,0.9903960008764447,4.505620263817801,88.2512712812036,8.569606800060692,0.63,94.8769,0.195020825,0.846145,3,4,226.578643436357,62.170689953603,-31.115,44.1696,54.02866636,,,
