rowid,TIC_ID,Probability,T0,Depth,Period,Period_Uncertainity,Duration,TMag,Teff,Radius,NumTransits,a,b,logg,rp_rs,DepthEven,DepthOdd,odd_even_mismatch,snr,sde,Mass,distance,lum,rho,Camera,CCD,RA,DEC,PMRA,PMDEC,PMTOTAL,MH,Disposition,Comments
43,286381230,0.005756876431405543,2010.7258587418066,0.9994802444714741,0.8080632489331226,0.006849100493463768,2.180364167939051,7.14309978,6612.24023438,1.33143,30.0,0.3014,0.231,4.32930994,0.02115483006892479,0.999561679690766,0.9995086753547688,2.08252333867542,51.098538995907106,8.23080574214975,1.38,63.2272,3.05297947,0.584692,1,2,260.699983458472,27.859359253344003,-58.2752,34.8429,67.89717679,,,
44,366517381,2.9774278118566144e-06,2011.4669420859607,0.6309553744485091,1.0895607139469834,0.004735034725842691,1.8825739204036995,9.40013981,7445.0,1.6789900000000002,21.0,0.2683,0.2357,4.2199502,0.5670471157666308,0.6595763812780735,0.6616634234165236,0.25375318259799845,77.68227623347728,13.120282692254136,1.706,252.711,7.80281544,0.360439,3,3,303.986768295102,76.8099346243236,32.8162,48.1749,58.28999891,,,
45,75938206,0.005452648736536503,2011.3507680209768,0.9944975066844894,7.860237274852357,0.0396564059566904,1.5890581908056354,8.86458969,6395.0,1.82619,4.0,0.3332,0.2167,4.02286005,0.06850268613484678,1.0000458477086385,0.9879121651320256,63.564135833502114,68.48687790144679,10.915784423326464,1.2819999999999998,179.91,5.02513933,0.2105,1,1,272.00474623997997,36.7011421307653,8.12355,-33.0611,34.04450613,,,
46,416269516,3.6072284274268895e-05,2010.4506402651627,0.7837145576345754,1.046143930655388,0.003770111044169133,1.4728553301778642,13.140600199999998,4630.0,0.973475,23.0,0.4913,0.1645,4.32473993,0.4182526396121466,0.8096342171888969,0.8096776891180839,0.00884855649741288,134.53827507130023,18.24648236546073,0.73,363.806,0.392344862,0.7913140000000001,2,1,289.576417601888,53.7239610995239,-6.562310000000001,-9.08196,11.20472713,,,
47,371706494,0.0006256186170503497,2014.1675420188492,0.9026703959464858,6.666767292812983,0.031755248007310666,2.32708374164581,11.63150024,5644.0,1.03643,4.0,0.3785,0.2075,4.40742016,0.2858039016562087,0.8289455380547283,0.9994886778944916,34.72565743378112,122.6615103465211,15.50038195429299,1.001,289.086,0.982025,0.8991129999999999,4,2,68.894735820906,83.2086646347572,53.3079,-14.8179,55.32903725,,,
48,298610959,3.4820903238141916e-05,2010.5863022606268,0.9991883032877426,0.8499034896069194,0.004074912206674553,2.3364150744178964,5.89620018,7482.29003906,2.91052,28.0,0.2605,0.2581,3.74566007,0.026576265617479413,0.999294077014342,0.9992263839187236,1.3759272461798495,32.44990496389952,8.627227346610107,1.72,93.198,23.9206619,0.0697618,1,3,267.701594981798,22.316331599839696,16.3224,-20.4124,26.13592959,,,
49,141487664,5.84439931117231e-06,2010.3209498607105,0.9992647524796984,11.785211388430962,0.17644400895867296,4.111990884402431,9.06779957,5022.0,0.767652,3.0,0.4244,0.1961,4.58682013,0.0246415130347386,0.999640865280668,0.9987439046313382,7.287392880572338,16.982996405036214,7.856911686868178,0.83,54.2077,0.337699145,1.83479,4,4,104.963021858855,72.6310950839869,-5.84957,-97.7749,97.94972455,,,
50,1981621672,3.5986538193810702e-09,2010.6615187649206,0.752615104696472,0.6955013021337288,0.0018737803746904926,1.0800920273280692,6.65749979,5031.0,1.13898,35.0,0.421,0.2031,4.24931002,0.4519895680469205,0.7886271811968372,0.7754506736122396,2.3608831047206738,43.15517420833581,12.199536557826052,0.84,26.6037,0.7487625,0.568501,3,3,309.340103529568,75.600524767578,329.631,538.448,631.33417844,,,
51,157544951,0.00011492613703012466,2015.642124982864,0.99933669838146,6.479636531172549,0.09218723368521876,4.526018457185248,10.26410007,5564.0,0.898141,4.0,0.3785,0.2075,4.52304983,0.02359397981180348,0.9995917352902124,0.9991865826342724,2.3599756734845685,9.839839429939898,7.998520739537944,0.981,133.297,0.6965174670000001,1.35405,2,4,278.903936233167,38.2439709570035,17.169,20.7804,26.95551122,,,
52,164654552,2.5710070985951458e-05,2010.479721172838,0.9984844842231724,0.6033927010990155,-5.914031264176844,1.6506647975262658,10.74030018,4617.20996094,0.7076,40.0,0.4913,0.1645,4.60180998,0.03501106137914793,0.9987601607079898,0.99857995481125,1.4646928794793872,26.33190282692133,10.334647252380325,0.73,90.8562,0.205016658,2.0604400000000003,2,4,284.02062036779,45.6599278322992,27.1886,68.4632,73.66430427,0.139939,,
53,288317543,0.06114323064684867,2010.3610168014304,0.997880422741784,0.7590523724302887,0.0017556742625098876,0.7304935262136454,10.3657999,6331.0,2.58699,32.0,0.3374,0.2348,3.70938993,0.04240577019546441,0.9981098551143844,0.99805866664859,0.2992758492598727,31.99462002413153,15.849704869683395,1.25,482.133,9.686614,0.0721985,3,4,263.103227519635,81.29448375060329,-7.51875,1.93923,7.76480615,,,
54,199716496,5.90545005252352e-06,2011.1983612650547,0.8079398885046902,1.0460722697330331,0.004840369189633821,2.045580820858732,10.63819981,5764.0,1.60015,22.0,0.3662,0.214,4.04341984,0.4022012306156993,0.8262093701777178,0.8260647155178755,0.03681815283141451,97.31306870353242,14.544480483091414,1.032,298.091,2.546327,0.25188,2,2,254.391167552351,59.5310685980902,-19.3211,37.7358,42.39452213,,,
55,346440697,2.2006749755831834e-09,2010.7344560443719,0.9988003700942576,0.7922512370066614,0.0018588391725452007,1.1402625166868103,5.81181002,7067.0,4.73746,30.0,0.2894,0.2507,3.28120995,0.032152466021651005,0.9988723857105364,0.9989381837733956,1.9093510107163685,35.27616396863992,11.135064134046473,1.564,131.737,50.434227,0.0147096,4,1,146.82501581116998,79.13663742511271,-20.009,-20.1129,28.37056269,0.04,,
56,358516596,0.7939102649688721,2011.6021725018231,0.9877350484830676,3.2430090295180682,0.01704649183434248,3.0179566126092463,10.20250034,5703.0,1.38951,8.0,0.3726,0.2129,4.15923977,0.10152065393572343,0.990143413469578,0.9883801222459192,4.276797499378262,101.84773063391943,16.536524927276087,1.016,197.572,1.84005964,0.378711,1,4,283.305517698675,24.12738257140989,-14.5826,-31.197,34.43697187,0.23,KP,KELT-8 b
57,120251815,5.3952217058395036e-06,2010.6826506525715,0.7634640790470691,0.7548889348910901,0.0027867903214711665,2.0533774854979128,11.19050026,6565.0,2.5796900000000003,32.0,0.3176,0.2406,3.74847007,0.4494547374591811,0.7935225536112692,0.7845595679798013,3.885476217714452,1479.053577918185,19.598034454055885,1.36,729.6310000000003,11.13703,0.0792201,2,4,284.352193208746,40.71469722494079,-6.758889999999999,-6.00591,9.04176692,,,
58,313993494,1.665419949858915e-05,2010.410711753532,0.9996330638302354,1.0011582121596116,0.005069065895881852,2.7088255509544967,7.69899988,6057.31005859,1.53867,24.0,0.3507,0.2158,4.116849899999999,0.017630764606596926,0.9996642396388356,0.999681103660488,0.2681144870364912,15.29277774592478,15.891522297495325,1.13,81.6965,2.87148738,0.31019800000000003,1,1,273.259613974319,28.246626986671,-3.81903,110.446,110.51200797,,,
59,289531659,7.310956107176025e-08,2010.4949653141848,0.9972016208388949,0.8442449345076868,0.0036371714977114773,2.0872814816710505,7.68946981,9874.0,2.08427,29.0,0.1655,0.2473,4.20225,0.05028580365895822,0.9973076367184224,0.9974569643737504,1.4734681074006493,49.31989754583521,10.185335456512648,2.524,203.338,37.2026138,0.27876,2,4,278.762781002488,39.530630150743704,-1.5898,0.086325,1.59214197,,,
60,459979709,5.994222647132119e-06,2010.7144059720972,0.7051352489735571,0.7068245487485505,0.001596472991329756,1.0098877580475358,12.58199978,4400.0,0.978491,34.0,0.5098,0.1592,4.29453993,0.4867583140273837,0.7146425335293386,0.7775446124011566,8.421229441523039,67.43488601282037,13.894011410652087,0.688,256.136,0.323309869,0.734375,3,1,255.84970978776403,62.5665502696315,-11.8936,-23.0362,25.92535885,,,
61,470992031,0.924773335456848,2012.0936703025607,0.9986894639386008,11.548743646283235,inf,4.7508524774554415,9.79281044,5762.0,1.24773,2.0,0.3495,0.2247,4.25907993,0.03329833381337108,0.9990296908662696,0.9982128421790514,3.9913504899475845,19.564785684600913,9.60500157736529,1.031,153.881,1.54607975,0.5307529999999999,1,4,278.584931645315,22.7544153526392,-0.977571,1.9095799999999998,2.14526009,,,
62,158173344,0.00027540174778550863,2011.152619157032,0.8441679432872563,0.8929606777013738,0.006101170064646389,2.509681385894268,11.30819988,6957.22021484,2.94326,26.0,0.2894,0.2507,3.68225002,0.3664536462804087,0.8611926330553007,0.8610611628966335,0.10232148249156167,73.19018695741336,11.11894081356895,1.52,979.138,18.2850533,0.059615,2,4,286.057197357046,45.9493540819728,-1.08118,4.97759,5.09365806,-0.35410899,,
63,366119193,9.41103728280268e-09,2010.7315614031488,0.9975364856887414,1.1866877849774762,0.0019115625004638703,0.5357990091238947,8.452099800000001,7447.0,1.62835,20.0,0.2683,0.2357,4.24680996,0.04632946104616091,0.9981831346183172,0.9972350290389721,3.3773598710433443,20.59717587572798,11.837205252312884,1.707,165.298,7.3470645,0.39536,2,1,273.789274371502,52.156923743442896,-5.29628,14.8201,15.73804136,,,
