rowid,TIC_ID,Probability,T0,Depth,Period,Period_Uncertainity,Duration,TMag,Teff,Radius,NumTransits,a,b,logg,rp_rs,DepthEven,DepthOdd,odd_even_mismatch,snr,sde,Mass,distance,lum,rho,Camera,CCD,RA,DEC,PMRA,PMDEC,PMTOTAL,MH,Disposition,Comments
10,320526252,0.004526300821453333,1843.0957466497707,0.9998838982158696,0.8963709892070606,0.006173727582769073,2.3645169988943104,8.7495203,7180.0,1.85903,28.0,0.2801,0.2331,4.10496998,0.010037489389218786,0.9999021694429641,0.9998703513830078,0.9470177386047428,9.281711480196245,7.978883489957981,1.605,206.142,8.274961,0.249813,4,3,264.953339837471,58.7082711006647,12.4341,-3.0051,12.79208618,,,
11,165553836,0.3697884380817413,1845.7081242232928,0.9982436516722514,7.678208058921744,0.02173325106469637,1.193690443357247,11.48050022,5780.66015625,0.87029,4.0,0.3495,0.2247,4.5757699,0.038548132285387365,0.9991180746704588,0.9979038253798694,2.350463699404296,7.949594218519202,7.029971219294152,1.04,237.486,0.761959553,1.57776,4,3,267.044142515334,55.205015009971504,-6.6302600000000025,26.0779,26.90756801,-0.16,,
12,197186869,0.12796491384506226,1847.4577349894907,0.9992573449868759,7.312903101162427,0.07449450887887599,5.633335569049628,8.1476202,9313.0,1.85264,3.0,0.1701,0.23,4.276130200000001,0.02592446781922437,0.9993334366160004,0.9991765331585776,0.6943617884244584,9.649750856565236,8.867609260195811,2.364,210.285,23.2613983,0.371769,1,3,104.870974460583,37.1024273785912,-1.40468,3.1674900000000004,3.46498468,,,
13,9154935,3.1620172649127203e-06,1843.334031554364,0.9928779935741644,0.8310382135079049,0.006364280782364895,2.130725935374233,14.61260033,2848.0,0.137365,27.0,0.2423,0.5479,5.20863008,0.07678820104714261,0.9934667279908798,0.9943723647778548,0.5405915894247411,10.216873915928234,7.397915601208197,0.111253,31.1866,0.00111842493,42.9223,1,1,116.72176805295,39.7527338873572,-82.37299999999998,29.4357,87.47440519,,,
14,445021749,2.9326550417544723e-17,1842.8613518633765,0.9968710694913392,0.7664841357996073,0.0016785263087739088,0.9464329134894574,8.84980011,7105.14013672,2.6368,32.0,0.2801,0.2331,3.79456997,0.05210790483769363,0.9970277624274606,0.9972119090885098,0.839632049635759,26.264786087424913,8.292884360779812,1.58,296.491,15.963975,0.0861834,2,3,113.221517327143,58.5251635731452,-10.6483,-18.9089,21.70098597,-0.152,,
15,4166514,0.13857458531856534,1852.9014500035519,0.999007425393894,11.776938386752985,0.06406034697605277,1.8494098783304047,9.76220036,5129.97998047,0.733712,2.0,0.4244,0.1961,4.64151001,0.02863071320195602,0.998944716202098,0.9993932006140808,1.7944643134945666,9.348757754552636,8.588413486995355,0.86,73.9306,0.335898817,2.17732,1,4,114.642696557117,29.9208329407759,23.496,-218.433,219.69305293,-0.54400003,,
16,224600500,9.470422810409218e-05,1842.747614072958,0.9999068782636256,0.6756692234244548,0.006253180606970055,1.796131924970631,6.76753998,8475.0,2.94865,36.0,0.2042,0.2456,3.82227993,0.00910886749873566,0.9999172263004588,0.9999130930785828,0.2693216028149311,16.19810229828939,7.833841263816643,2.106,161.067,40.4109955,0.0821465,4,3,254.958661336726,58.46258548321629,-10.0129,11.0184,14.88836139,,FA,
17,272679620,0.010165084153413773,1842.865715947284,0.999853055831068,0.8416222399980262,0.0030440098791501,1.5135710540169285,9.24370003,7303.0,1.82424,29.0,0.2683,0.2357,4.13338995,0.011315034481656746,0.9998967640509908,0.9998249393988308,1.349156790455157,7.21555119140605,7.65384483654887,1.65,260.255,8.528374000000001,0.271791,4,2,234.665342634287,67.1986956266976,-18.0089,4.1223,18.47468096,,,
18,230079674,0.0008773445151746272,1843.0482991899148,0.9418473766266218,0.682520734474477,0.004604153401024935,1.8553904306766107,11.76150036,4827.0,0.7733760000000001,36.0,0.4642,0.1807,4.5550499,0.21772255497033205,0.9496687708428893,0.950251616960964,1.9552587367100225,252.7995418022269,11.864038675687606,0.7829999999999999,171.733,0.292539775,1.69274,4,2,245.2035556991,70.2474127652886,29.8423,-39.7144,49.67692056,,,
19,229683574,2.6214302124571982e-06,1842.7441480629047,0.9897193013453368,0.6214112748199808,0.003551131276804453,1.6402886817901008,14.7883997,2988.0,0.164582,40.0,0.1933,0.5347,5.13695002,0.09328503297013707,0.9906538497979316,0.9904787809278076,0.09820764618082786,14.860062165995036,8.760675653943307,0.135408,48.0403,0.00194527837,30.3737,4,3,262.43742389600203,56.52784495000781,58.8988,8.84314,59.55896042,,,
20,377251803,8.534178050467744e-06,1843.294010097072,0.9369109421007152,1.1431420147734528,0.006291952109308219,2.7285585241130943,9.04854965,7348.0,2.07682,22.0,0.2683,0.2357,4.02546978,0.2344535021349617,0.942421487667045,0.9421756591406591,0.2687216191261979,56.0109565735361,10.1467296657793,1.668,271.446,11.328374900000002,0.186209,4,4,286.264055154833,57.125660408630885,16.5823,58.4106,60.71878511,,,
21,165528645,6.684417257929454e-06,1842.5422826562967,0.989151187534146,0.7821637763535386,0.0034509267355696807,2.071899984810839,13.66779995,3013.0,0.190131,32.0,0.1933,0.5347,5.08234978,0.09582785248414064,0.9889685252794332,0.9914499123829564,3.2207345957412485,30.389104757023567,9.837258801902916,0.15936199999999998,32.5541,0.00268409029,23.186,4,3,266.053263991797,55.8305856588305,13.9476,266.16700000000003,266.53218837,,,
22,406535548,4.007661482319236e-05,1842.9254844024576,0.9957697608829741,1.1061625735371008,0.009307079276443364,2.9319459386090605,11.77760029,3493.0,0.613348,22.0,0.1959,0.4178,4.63996983,0.06049329592747076,0.9962403396474038,0.9961793312156816,0.2777659148486942,38.520567592706506,7.544881017030803,0.598845,77.5188,0.050454855,2.59534,3,4,312.93041739372995,79.66908425449779,64.9716,61.2832,89.31371344,,,
23,441619744,5.300816610542825e-06,1843.1082209778626,0.904372668338789,0.80107790260115,0.003562680922213845,1.9860554500236247,11.3295002,7673.0,3.43299,29.0,0.2458,0.2616,3.62198997,0.2891762679751001,0.9109270348582732,0.9099533051086138,1.1743582693484036,47.97380662806698,11.617522516761046,1.8,1338.21,36.8045349,0.0444891,2,2,119.74533972980801,72.78761191984741,-1.558,-17.7385,17.80678933,,,
24,353854078,7.253574585774913e-05,1844.2407358226008,0.4423563305381821,5.167913625459385,0.059902032835617465,11.410390246211321,9.83290005,6595.0,3.84772,5.0,0.3176,0.2406,3.40754008,0.690105993194312,0.5157344127235508,0.5001285504855625,1.6758479777340438,158.72430504759006,14.756453256053016,1.38,608.6990000000002,25.2324829,0.0242253,4,3,271.141172855226,58.39841803267671,-3.59376,16.5621,16.94751508,,,
25,159298033,1.6390262317145247e-05,1842.6514551711332,0.7748788927481997,1.7251460881908558,0.007926260478212429,3.922319933459196,7.36701012,7204.0,2.0876,16.0,0.2801,0.2331,4.00668001,0.4419913402484919,0.7962058442370641,0.7969743768892774,0.1860983273058408,398.68873314418425,19.613721945313106,1.614,118.17,10.5750475,0.177404,3,4,229.489585183753,83.85946494036541,-0.204729,-5.01185,5.01602974,,,
26,198456033,8.290876252203816e-08,1843.131179687244,0.9991063210511918,0.9131371386718804,0.001271848244823126,0.5689559199555398,6.37669992,8360.48046875,2.64096,27.0,0.2042,0.2456,3.90967011,0.028218220060594056,0.9992499235196066,0.9990708092338534,1.3274287145819563,17.203846426183535,8.343931523947324,2.066,119.814,30.70038,0.11216199999999996,4,3,261.520154247667,58.651897596015104,-9.09906,14.6667,17.25992415,,,
27,233576389,0.2266242504119873,1843.5465517709522,0.9979198200059184,1.1385810128216078,0.011371788894202315,3.0655375377184386,8.30438995,7117.0,1.5789799999999998,21.0,0.2801,0.2331,4.24052,0.04248700423891237,0.9981771685641408,0.9980394626251988,2.2751321931061343,52.182993273652194,8.21419284496547,1.582,141.41299999999995,5.762798,0.401865,4,4,282.372125588456,65.48940629814071,-2.7204200000000003,26.4789,26.61828,,,
28,99571729,0.9962089657783508,1843.8965741529198,0.9986205849789968,3.5896275147143037,0.015791746970948983,1.9017520054319088,10.31569958,3493.0,0.419607,7.0,0.1604,0.4325,4.80878019,0.03473081434571027,0.9987852120295064,0.9987537842081636,0.14624926932476104,17.704051710159874,14.490329557663864,0.413428,23.558000000000003,0.0236142687,5.59592,2,2,107.385025938661,69.8492823192188,-178.127,-271.332,324.57708230000014,,,
29,346444653,0.17295078933238986,1847.8257256338927,0.998948695636136,10.738870207128203,0.1134583276704646,4.641734688660697,9.66320992,5887.0,1.05745,2.0,0.3454,0.2253,4.41811991,0.029846066897354938,0.9989902590134144,0.9989949729507724,0.029142276600783376,17.66900265783842,7.522452593684496,1.068,131.39700000000002,1.21002448,0.903205,3,1,148.366374941159,82.4229135735137,-32.2931,-51.2895,60.60905145,,,
30,309516960,0.01861819066107273,1842.712394077393,0.9998269484513528,1.4293085437758015,0.008487069874114739,2.313535160697524,8.74790001,5425.85986328,0.932727,17.0,0.3947,0.2049,4.47628021,0.012015574178706127,0.9998350546262859,0.9998363921541376,0.028016508710077163,9.849265627122573,8.081325725573965,0.95,66.2648,0.6793253,1.17074,1,3,99.19331911055141,37.8518149538151,-61.0256,-226.495,234.57218267,0.09,,
31,1551660228,5.16898071509786e-05,1842.511724234058,0.9717836103870676,0.8946892420211986,0.006188760774800906,2.3429171862163933,12.33539963,3735.0,0.451336,28.0,0.1737,0.4118,4.87726021,0.1569906869230656,0.97463124928721,0.9740487221383862,1.1117757985327208,54.067417191918594,10.611793521612793,0.56,71.126,0.0357155,6.091,4,1,278.01445591212,70.0439869766111,-50.4634,-82.7425,96.9168512,,,
32,400643882,2.541385546450669e-09,1842.581934491268,0.9962183822245736,1.037973674155364,0.0015087668709158342,0.5428309341226265,6.93109989,7543.0,2.28942,23.0,0.2353,0.2551,3.96041012,0.05765614542690727,0.9964164363495976,0.9963460932212536,0.3987597173973724,28.68368959043384,14.439820145078555,1.745,116.654,15.286953,0.145419,1,4,119.385933108645,32.6567134650399,-37.0776,-14.9847,39.99111971,,,
33,156927712,8.914005818205784e-12,1842.768609172209,0.998322543711955,0.9190775198910432,0.0012829060826707872,0.4410681254648602,9.54539013,7725.0,1.49199,26.0,0.2448,0.2339,4.35036993,0.03840811134788615,0.9984844080261716,0.9981404666425082,1.193291800572606,13.906720889016054,13.429074453975847,1.819,258.45,7.142025,0.547689,1,2,109.529549313986,42.2284028583137,-1.0163799999999998,-28.3053,28.32354209,,,
34,130158363,0.0006824017036706209,1843.166397465094,0.9524108952224084,1.4247746617663648,0.0030708303208472065,2.1193544762974925,7.73164988,7858.0,2.3651,17.0,0.2396,0.2457,3.96290994,0.20454717736676847,0.9622425199679668,0.9459578049380994,15.98216741400674,2028.8690829277011,28.36607727823888,1.873,185.636,19.215072600000006,0.141576,1,4,117.253527644608,28.5739606044909,14.5779,-13.5483,19.90154771,,,
35,229766985,1.0050956916529685e-05,1842.5883319098245,0.9975600628630564,0.6469462581219911,0.0024127848129973928,1.6813343247690191,10.50370026,5935.0,1.23007,39.0,0.3454,0.2253,4.29282999,0.04546866395388407,0.9977153576748043,0.9978143625280272,0.9935090192947256,44.6265011508057,12.312814382564142,1.083,226.587,1.69137442,0.581882,4,4,281.973937227963,66.3582401095811,2.81771,7.42275,7.93956593,,,
36,219436667,0.24359557032585144,1848.0231436102067,0.9991592907736808,10.362381395897645,0.05416576793807959,4.532993148754749,10.68630028,5614.0,0.781149,3.0,0.3785,0.2075,4.64999008,0.026562477636475842,0.9990564684518014,0.9996463796693688,2.112922629282257,7.502494293400764,7.29998209892412,0.994,143.042,0.5460745,2.08538,3,3,205.77707505989704,75.0288418129652,12.3856,-13.4742,18.30183469,,,
37,139032730,0.19810089468955994,1843.1805654143805,0.9896265636445748,0.8538529408105144,0.0062065704789530645,2.1308049582158715,9.53901005,7257.0,1.54273,27.0,0.2757,0.2311,4.27474022,0.09497666747192088,0.9909718889869916,0.9901867682314668,2.0275671183876267,36.36314893633914,7.622090932849159,1.634,241.245,5.947103500000001,0.445019,1,3,99.06772752262093,36.4627341146301,-4.31006,1.9180599999999999,4.71758109,,,
38,237197236,1.4325195196729368e-10,1842.5114366937948,0.9986450439308836,0.9173410795205764,0.001279693089785705,0.5692744413924896,8.49845982,8281.0,2.1736,27.0,0.2147,0.2467,4.07270002,0.03467383888074886,0.9988814413620604,0.9985707843532348,1.548472630840205,18.625887048127105,12.452159042684176,2.037,245.076,20.0163174,0.19836,4,1,292.460539878277,71.9562482541387,16.0853,33.1109,36.81125609,,,
39,353937856,2.9471120654989136e-08,1842.5522008392568,0.9990078164270196,0.8206358505883932,0.0014733957172726186,0.4541747388271903,8.95761013,7501.0,2.05897,32.0,0.2353,0.2551,4.0483098,0.029532676306564094,0.9991864982661532,0.9989693533785576,1.2159808486928243,15.12030096430045,8.411504315131648,1.7280000000000002,267.192,12.091242800000002,0.197968,4,3,272.328196667651,59.750810968103714,3.9562800000000014,31.4847,31.73229405,,,
40,192971157,1.0004872819990853e-05,1843.147524895656,0.9990349630964426,0.8881548982247042,0.0012271756378065546,0.4853244303555808,8.86779976,7708.20019531,4.09548,26.0,0.2217,0.2718,3.47113991,0.02915483672829228,0.9990091858967995,0.9991423874666172,1.0375895168430158,18.47780455703661,9.33163704304094,1.81,518.119,53.34774,0.026349,1,1,123.192479162128,47.1766313795294,-7.4081199999999985,-9.08383,11.72161292,-0.11800000000000001,,
41,256457971,7.99527718337023e-12,1843.0600167305493,0.9986001751599832,0.6019744823553467,-6.2781461710737085,0.4644739617147234,9.48270035,7723.0,1.72698,40.0,0.2396,0.2457,4.22309017,0.035081372107268666,0.998721278461196,0.9986569331306614,0.4472006127291883,19.466709822049868,10.511131284349156,1.818,286.336,9.558991,0.35296700000000003,4,4,298.99558715585204,65.1219972107504,-4.29018,-13.011,13.70006443,,,
42,219110898,0.05279894545674324,1842.784013558192,0.9948327930048644,0.7954074497843601,0.004940760698376956,2.1372082969821493,9.42673016,7204.0,1.61759,31.0,0.2801,0.2331,4.22823,0.06696279646387318,0.9953198348852574,0.9954008984367334,0.4607263147676905,42.20014458956825,7.876490597768848,1.614,245.233,6.349313,0.381327,4,1,271.396986077017,67.13290996959229,0.629835,27.8718,27.87891546,,,
43,160582982,0.004292866680771112,1842.5283812865805,0.9996358793000224,0.7870166010451812,0.0006958953332288352,0.4403425015685647,7.90390015,8927.0,2.73277,32.0,0.1791,0.2436,3.91704011,0.01809970700784535,0.9997308211109536,0.9995583789984236,2.3694585031481696,13.511971777119305,21.910896779215665,2.25,267.255,42.7290268,0.110249,4,2,242.655596265761,72.3932338849967,-9.9041,7.09503,12.18321171,,,
44,198386262,5.454849542729789e-06,1843.4086716341028,0.9950148626301341,0.9122984076173154,0.006787586891441377,2.513467446348608,14.54699993,31000.0,0.18,26.0,0.1258,0.235,5.59961987,0.06768192320826748,0.9949940331479736,0.9958039265531564,0.5461248423765368,9.024115716934912,7.9167629422415216,0.47,1325.43,26.9579277,80.5899,4,3,257.83523566019403,56.5925252039036,-10.5816,4.61981,11.54612069,,,
45,417023667,3.497458749279758e-07,1842.8031214502319,0.9979214195653852,0.6379158459528363,0.0010518560181927985,0.6690679773108567,8.14276981,8442.0,2.14299,36.0,0.2042,0.2456,4.09700012,0.043035045802714375,0.9980462152456848,0.9978930954610188,1.3379871439747582,33.692399804349996,15.310485893427437,2.094,215.162,21.01442,0.212772,1,2,101.56736916612499,49.3745731778615,-1.45329,0.332947,1.49094116,,,
46,138476641,2.54882456829364e-06,1843.185927498588,0.7338641676660481,0.8963300265866803,0.0024830653664746354,1.221538204959164,9.935540199999998,5302.0,1.0051,28.0,0.4036,0.2028,4.39364004,0.4704639205696188,0.7646496275500587,0.7639452495676604,0.13313004448431862,80.97373645807433,16.167914631776934,0.912,116.239,0.7192411999999999,0.89818,3,1,96.5073296591654,82.35766435678059,0.7667109999999999,-50.3892,50.39503272,,,
47,138469973,9.156536151522232e-08,1842.8062447012396,0.9991345882100212,0.6976660297482781,0.0005926147486523536,0.4339037117561737,8.74567032,7851.0,1.7696599999999998,36.0,0.2396,0.2457,4.21412992,0.02758361147890934,0.9992186765871256,0.9991231507892656,0.547767793349182,12.132176336168074,8.929116572689077,1.87,214.756,10.7194881,0.337421,3,1,94.3691233458312,79.9841407035225,-4.46983,-42.1226,42.3590936,,,
48,154925091,1.8948070109464643e-12,1842.8239175132544,0.9991698922828908,0.7194548609223974,0.0009255930274658095,0.4456828995022036,8.8559103,7719.0,1.75754,35.0,0.2396,0.2457,4.20761013,0.02701512298239116,0.9991998664165423,0.9992496944422355,0.5361622789117519,18.97137577926079,12.131557268363967,1.817,222.492,9.879806,0.334688,3,4,203.954772886125,87.2934145207315,-7.12295,5.50475,9.00214915,,,
49,252875556,1.5485031781281575e-06,1842.8614644537647,0.9883009073376394,0.7800583610017101,0.0037802688905088093,1.929972018058833,12.63949966,3006.0,0.279574,30.0,0.1693,0.5023,4.94903994,0.10029688342979927,0.9891227940472379,0.9892635093977749,0.3204511094449183,35.94571887470904,10.124813837915863,0.253494,32.8765,0.0057496866200000005,11.6005,1,2,100.24209993113001,49.741713061645,10.3921,-166.87900000000005,167.2022619,,,
50,357031563,0.07345487177371979,1847.8684738852414,0.969656438973871,10.807268868233091,0.17091772478543987,8.262954388481129,10.40159988,6030.00976563,1.44361,2.0,0.354,0.2157,4.16761017,0.16022537191767242,0.9999774619202002,0.9471262275909896,55.21536824760106,100.78516793744234,10.805170057716769,1.118,262.175,2.482359,0.371617,4,3,274.025732185968,55.8164202771939,-31.4472,9.13008,32.74575925,0.077,,
51,86231820,2.981861513262629e-08,1842.7432702129688,0.9989710426424726,1.0563098789897016,0.0010302679372554688,0.4960859576475967,8.38364029,7441.0,1.84996,24.0,0.2683,0.2357,4.13546991,0.029941833549806632,0.9990965047884818,0.9990022478192919,0.528347459038792,14.429277686812606,9.74570627550722,1.705,180.842,9.45249748,0.269299,2,1,139.676821032157,60.88674145532761,-0.6053189999999999,-1.71207,1.81592808,,,
52,417645843,7.090792745854816e-15,1842.703134611673,0.9991598784619382,0.6034431467328097,0.0007329665313494107,0.4128647130699149,8.15077019,7713.0,1.83834,42.0,0.2396,0.2457,4.16785002,0.02717757999230782,0.9992423357779509,0.999197918200606,0.7049765183846342,20.59929713441912,12.535941506258226,1.814,168.093,10.7755795,0.291984,3,4,309.953005233075,83.049022061653,20.2724,31.0747,37.10265734,,,
53,335656466,6.356639659088613e-08,1843.1319220882901,0.9964551123110118,0.7231857157057766,0.0012433656598555554,0.5548248864477424,8.82999992,7826.0,1.98737,34.0,0.2396,0.2457,4.11102009,0.055826572299371366,0.9971559011448452,0.9962722707942959,2.5740844035124413,22.440040764501706,12.661337743556757,1.86,252.677,13.3478718,0.236961,3,3,216.571657687346,81.96310569412721,-20.67,13.923,24.92185445,,,
54,68944843,2.4767407467152225e-06,1843.0728327464026,0.9983875681126788,0.6224095179427759,0.001782287990160225,1.0528432064302429,10.96420002,4683.35009766,0.7892899999999999,37.0,0.4776,0.1729,4.51692009,0.036183806027559,0.998398668304882,0.9986350509017318,1.5544573261375705,24.909038507503162,12.909111625845327,0.747,112.58,0.270018935,1.51919,1,3,107.51560698275499,30.839610874871106,-32.3168,-25.8896,41.40829567,0.0534541,,
55,51263518,0.0241816695779562,1843.3417986149084,0.9999186053881406,0.8423417892575212,0.004571351637714882,2.262572875144366,7.573530199999999,10304.0,2.2789900000000003,29.0,0.1552,0.2583,4.14616013,0.008583691468826291,0.9999301793269728,0.9999182073867764,0.5936263958743198,10.137862191485967,9.223511415162497,2.652,211.199,52.74766,0.22405,2,3,110.72445937479799,55.3408978534808,-2.8128,-31.8369,31.96091434,,,
56,468802935,2.618123176034714e-07,1843.0727894413824,0.9719607348473072,0.7814255839556733,0.002411249501727719,1.2966887833081455,14.68099976,3441.0,0.39534,31.0,0.1555,0.4459,4.83094978,0.15653150434874327,0.972599618451235,0.9750159786286712,0.8992827335856239,24.57892303168325,11.303832294259337,0.386209,152.453,0.0197412614,6.2504300000000015,2,2,91.15238378360519,67.65569695284171,-39.0316,-30.0499,49.25913406,,,
57,137501278,0.16751083731651306,1842.7494472969959,0.9909501932352379,2.13463481993537,0.005264624797573393,1.271077507153621,9.0437603,6312.0,1.5738299999999998,12.0,0.3383,0.2164,4.1382699,0.0877661316108885,0.9923698698178548,0.990773563222437,5.7263400723193225,235.30120359283825,29.827087100342652,1.242,163.09799999999996,3.54225659,0.3186,3,1,132.97305343388598,82.7733868915174,-45.5406,-3.11488,45.64700128,,,
58,198242676,1.2352725207165351e-05,1845.000542179594,0.2752583214892963,4.627242309563019,0.025873768598993152,4.216755771636929,9.1416502,6208.0,1.45458,6.0,0.3451,0.21600000000000005,4.18959999,0.7843988315899235,0.4178283361046282,0.4225557752752696,0.14213863775256366,92.6985548996574,20.77500535210556,1.194,152.917,2.83124948,0.387962,4,3,249.766962798739,60.7019447694967,23.1767,-58.6567,63.06954794,,,
59,420175925,0.00017724164354149252,1842.5918264666325,0.99581365490837,12.163343879357813,0.06691381201462399,2.564152807823823,11.75119972,5191.0,0.751365,3.0,0.4136,0.1999,4.63134003,0.05890426626621459,0.9967718870080532,0.995397097865368,2.1816060422127044,21.09480840290263,8.440268637363065,0.8809999999999999,190.006,0.36931777,2.07694,4,1,292.078974519193,74.9332372080527,15.6899,-1.92917,15.80805677,,,
60,172421366,2.4255424058150506e-12,1842.736096515108,0.9990197850153918,0.7108672013098087,0.0006076130875061202,0.41910812307126655,7.22581005,8466.0,1.87736,33.0,0.2042,0.2456,4.21380997,0.029552860289418906,0.9989944967026936,0.9990043862970904,0.06250632131236089,14.978868991271193,10.740678316315325,2.103,126.475,16.3118725,0.31783,1,3,98.99709980735001,32.290715248260696,14.6068,-44.6179,46.94800961,,,
61,233208885,1.352947606392263e-06,1842.9718991712646,0.5902639283153531,0.9873161730981942,0.002824663560212937,1.312027621735952,11.33199978,4660.0,1.1353799999999998,26.0,0.475,0.1798,4.19819021,0.5766998954277934,0.6401332462176205,0.6398976173858275,0.022038152113245092,76.49370307469758,14.767402830719373,0.742,190.766,0.5476689,0.506972,4,2,266.351894411372,69.306083284514,-12.165,27.9485,30.48123812,,,
62,272786822,0.0004990400047972798,1843.0917633642907,0.9974349354462748,0.8914348729913579,0.005357186622257926,2.3761356603908657,14.19589996,3260.0,0.261472,28.0,0.1529,0.4604,4.9712801,0.0473022812368978,0.9974466094538372,0.997725665365385,0.3104361346474079,7.390625509888362,8.907809202061296,0.2333780000000001,71.2299,0.006956896,13.0552,4,2,239.414965697794,69.7562012704642,28.7979,-31.0719,42.36486769,,,
63,147806562,0.34694796800613403,1842.7039419091668,0.9995327484551328,0.7564876713792439,0.0016494126943835676,0.9157901156401906,10.13290024,6150.0,1.07253,33.0,0.3276,0.2297,4.44469023,0.01995845007822728,0.9996216538928644,0.999504993984486,1.1281402975189352,11.635611117609693,14.106155704091172,1.168,173.472,1.48255384,0.946716,2,2,111.072302561849,67.3068678755518,3.6306,-1.16765,3.81374657,,,
