rowid,TIC_ID,Probability,T0,Depth,Period,Period_Uncertainity,Duration,TMag,Teff,Radius,NumTransits,a,b,logg,rp_rs,DepthEven,DepthOdd,odd_even_mismatch,snr,sde,Mass,distance,lum,rho,Camera,CCD,RA,DEC,PMRA,PMDEC,PMTOTAL,MH,Disposition,Comments
22,125992746,6.329937685123355e-10,1764.7306225634736,0.9988009406922621,0.7156967276887511,0.0006968077696979934,0.3594489993820145,8.71308041,7496.0,1.88945,26.0,0.2683,0.2357,4.12243986,0.03232213468368435,0.9986906067375386,0.9986100481369792,0.5181730547257292,16.04158539714674,12.441394103288353,1.726,215.816,10.1550846,0.255879,1,1,18.5497650821698,29.969777789823297,-4.65801,-13.6755,14.44701898,,,
23,317511418,0.13729479908943176,1765.1392911823193,0.9987535522365456,0.8961380801299201,0.003968859602413333,1.0731328609205997,12.03120041,4378.0,0.732586,19.0,0.5098,0.1592,4.5440402,0.031647469506966716,0.9986704937554436,0.9990719109521186,1.0125954408737765,7.993355762214337,11.44144105589509,0.685,139.532,0.177629471,1.74227,3,2,351.33563053048897,73.4253728914983,-0.879057,-22.8587,22.87559632,,,
24,336767770,2.3888831492513415e-05,1764.8983202824802,0.9064732987135506,0.9400420742501159,0.002974709965317679,1.2414199995800852,9.73725033,5148.0,1.20509,20.0,0.421,0.2031,4.21505022,0.27791349139742144,0.9103789147561856,0.9095884765461169,0.4242037783827612,212.03623077390202,22.910291156292352,0.8690000000000001,117.679,0.9189447,0.496545,1,3,13.938697640280399,16.2983835599806,-18.745,-28.3357,33.974798299999996,,,
25,267806071,0.10880408436059953,1765.4637409312213,0.9958843716852104,0.8453261580685804,0.005599369010313438,1.9213163947162681,6.59730005,7111.0,1.8006799999999998,21.0,0.2801,0.2331,4.1258502,0.059761807684918525,0.9966122187269651,0.9957471957040894,8.680666442784101,39.56125008574249,7.586084814947385,1.58,73.9893,7.469471,0.270613,1,2,10.967768303943998,33.3107123641876,1.02213,12.0756,12.1187815,,,
26,439943228,0.8449865579605103,1768.5364602481516,0.9960942551342586,5.953683791418135,0.035405923205568346,2.248950147471332,11.79170036,3924.0,0.536093,3.0,0.2946,0.3316,4.70596981,0.05750081060598696,0.9960910598961348,0.996666613775418,0.789468397124249,17.293193782129144,13.221359638655755,0.532574,74.9402,0.06138906,3.4566800000000004,2,3,1.1300441993288302,42.19884269101021,149.274,-60.3961,161.02923949,,,
27,22525919,6.970923749349822e-08,1765.2336540454332,0.9989200416354536,0.6119147074837746,0.0005595217615133596,0.3459184213174045,8.51119041,7918.0,1.66153,30.0,0.2331,0.2353,4.27511978,0.030881924040201705,0.9981245933074668,0.9982330558588702,0.2871054439130493,11.205612398231118,13.711609450547275,1.897,187.296,9.776305,0.413562,1,2,2.89848278878673,33.680294603585104,31.3073,1.38616,31.33797174,,,
28,236982983,0.0014695001300424335,1764.8630719403104,0.9996835039457374,0.8277563054167447,0.0033246303047452237,1.6081082976039214,8.65058041,7146.0,1.53357,26.0,0.2757,0.2311,4.26887989,0.016589746648233126,0.9996985691858622,0.9997108660597084,0.288081494267006,18.944463164505308,11.953732921600995,1.5930000000000002,161.889,5.525263,0.441679,3,4,305.225009019892,64.6363435814217,11.383,20.1412,23.13526802,,,
29,305293943,3.086138895014301e-05,1764.982560305867,0.999131989322318,0.7180546194219225,0.0051606107963929615,1.7870133504340633,8.62411976,6586.0,1.39509,30.0,0.3014,0.231,4.28590012,0.0273383636520807,0.9992134168634724,0.9992496353447056,0.8087292758784674,51.14168691331132,9.363109180609321,1.371,128.577,3.29903769,0.504927,3,4,312.584817719973,63.88630205950072,21.0933,6.7391,22.14368474,,,
30,353780788,0.0005460045649670063,1765.4699616320047,0.9991160962303476,0.8197165669089659,0.0021389274451059093,0.9864566636301486,10.81610012,5853.0,1.02681,23.0,0.3454,0.2253,4.43915987,0.027366885021062968,0.999072335505942,0.9991816699045694,0.6134762745588892,13.938350469306238,9.947204393049702,1.057,212.887,1.11478567,0.97634,4,4,276.564032969047,58.4425734102812,-37.3509,90.3624,97.77756933,,,
31,428040448,7.634492067154497e-05,1765.5908494666735,0.9991413542078804,1.0200995040902483,0.006663753948079275,2.392498693634503,8.99341011,6826.0,1.52598,18.0,0.3096,0.2225,4.23917007,0.02716969080148701,0.9992166364385916,0.9991510815483816,1.0188166863311665,30.29515078594619,8.155144797731646,1.473,169.733,4.5547010000000006,0.414527,2,2,350.8008413553991,45.003553176931604,-16.7998,-2.59975,16.99976412,,,
32,237082299,1.1112969268770034e-12,1765.3787545727896,0.9977337477888768,0.7369477270523438,0.0010670984606360179,0.4237469365724279,9.48291969,7467.0,1.60571,29.0,0.2438,0.2464,4.26099014,0.04459836346731299,0.9983244615458641,0.9973969835939308,4.355954621315227,19.191285513006395,9.652600713108134,1.715,260.11,7.22131062,0.414247,3,4,307.33055060352297,65.1691214966125,12.8581,9.66162,16.08345848,,,
33,600573015,2.433809243029827e-07,1764.8079875344529,0.9766184375304414,1.0171490972807158,0.005028395981290901,2.1936941399424335,11.23550034,3462.0,0.393567,19.0,0.1604,0.4325,4.89147997,0.1429895356363727,0.9774024291375676,0.9769497840960488,0.3039537495103168,31.726667082830662,9.96590434261261,0.44,30.7468,0.02004656,7.21768,2,4,15.925217228610101,40.8544298229262,132.858,-155.877,204.81427512,,,
34,26369887,2.197738103859592e-05,1764.8143305433546,0.9986863718239436,0.8810091492187373,0.0036537400633426813,1.4134125082984823,9.39990044,8536.0,2.46146,22.0,0.1911,0.2468,3.98406005,0.034291633900995766,0.9986829007697262,0.998690353823462,0.06594721375558711,28.51153101558673,9.424535382043773,2.13,424.319,28.98006,0.142823,2,2,354.464990345398,48.496566463442,0.0952007,-1.53368,1.53663187,,,
35,387702256,5.600823556051182e-07,1765.1687496962309,0.9978681771964292,0.7710162144248126,0.003091487623171185,1.828259599566667,8.92047024,7712.0,1.91358,26.0,0.2396,0.2457,4.13300991,0.0432927601166686,0.997843562696388,0.9980318829910836,3.164979216821598,46.901000389764484,11.189637275408595,1.814,239.072,11.6695938,0.25888,3,3,314.363245324838,70.4385407954105,3.95554,-14.9061,15.42200097,,,
36,57916518,0.005741205997765064,1764.7980186764512,0.9950733866989024,0.6300171737506567,0.0029939416898279725,1.3863071671818037,13.74979973,2892.0,0.17643599999999998,28.0,0.1998,0.5387,5.11027002,0.0644683883079737,0.9956281332724712,0.995370901168152,0.2817758509253716,13.304805268108993,9.926419839356745,0.146345,87.76588000000002,0.001961834,26.645,1,2,4.49164178548729,30.469479639137894,285.0,54.0,290.07068104,,,
37,229461186,1.5058665425726758e-08,1765.1046337382834,0.8417259139692643,0.6041186977330486,0.0019767279331380787,1.2915259766639575,10.85140038,6354.0,1.53269,33.0,0.3332,0.2167,4.16822004,0.3673945814358797,0.8619096356047444,0.8354119760086762,9.348296706224282,50.295458817964274,12.020366486354202,1.262,370.453,3.44980669,0.350504,4,1,295.102629858108,60.920274575704404,0.084996,11.1384,11.13872429,,,
38,272324340,2.423263140372001e-05,1764.8002413085417,0.9542279058285944,0.8666719075227484,0.003532308855323296,2.0247041536559265,11.98890018,7018.0,1.68647,25.0,0.2961,0.2276,4.17443991,0.19879160035353385,0.9563702874096704,0.9574724507574138,1.483145872963172,60.46944978997187,12.274067414715145,1.55,668.097,6.215897,0.323146,3,2,355.9350211180771,61.615272167512295,26.5477,0.043836,26.54773619,,,
39,376110330,4.641856889975315e-07,1765.0578485069007,0.9996990818740004,0.7717991115898422,0.0007739097781252482,0.3959946482426872,7.11188984,7972.0,2.48531,26.0,0.2273,0.2465,3.93038011,0.016302019598095158,0.9997049774989514,0.9996900296735254,0.2496215575608444,13.015285881653268,9.236984282378822,1.919,147.868,22.476284,0.125007,3,3,337.376796908212,70.435755898961,45.6124,15.3643,48.13058018,,,
40,243222975,1.4498390328299138e-06,1765.1908273823597,0.9997642307085436,1.0666066502833544,0.007034664317822181,1.872913971550229,7.82029009,7156.0,2.42655,18.0,0.2801,0.2331,3.87111998,0.014303728941701978,0.9997859740613309,0.999776997390414,0.2360532323341223,15.417722624201446,7.911578923386396,1.596,171.628,13.910928699999998,0.111702,1,3,17.3448435896034,18.9410134795161,-13.0204,-13.8076,18.97842549,,,
41,191461113,0.00013978249626234174,1764.8076247369552,0.9960271936838874,0.8311673284986478,0.00740291588813019,1.8030076814104536,13.17850018,3248.0,0.314882,22.0,0.1533,0.4776,4.90962982,0.058767002055547385,0.9965671437874092,0.9962868193805762,0.4599473014184945,16.843793716042725,8.576195530930816,0.293666,90.1262741,0.009941558,9.40611,2,4,10.7877989535503,47.5270265549333,5.21,-50.07,50.34033174,,,
42,198456033,2.1468235189558982e-08,1765.2636008976795,0.9990385477216328,0.9129294190411252,0.001467985826159257,0.5085050088164572,6.37669992,8360.48046875,2.64096,21.0,0.2042,0.2456,3.90967011,0.029268651831358187,0.998938618797234,0.9991952503948336,1.872560170431664,16.021028901599937,8.036864533033818,2.066,119.814,30.70038,0.11216199999999996,4,4,261.520154247667,58.651897596015104,-9.09906,14.6667,17.25992415,,,
43,237197236,2.6937053121400817e-07,1764.7233627808728,0.998672264188657,0.9169141970024058,0.001971058317757346,0.5067586342690371,8.49845982,8281.0,2.1736,21.0,0.2147,0.2467,4.07270002,0.03432378350844896,0.998715780890104,0.9986466432520454,0.34988116910085004,16.300137592483484,9.491440569721178,2.037,245.076,20.0163174,0.19836,4,2,292.460539878277,71.9562482541387,16.0853,33.1109,36.81125609,,,
44,264247117,0.016927586868405342,1764.7954421982206,0.999753894703008,1.077268600536122,0.007911859081393358,2.4490892299255145,10.01720047,7095.0,1.41893,19.0,0.2847,0.231,4.33115005,0.014603932702298119,0.9997967895882298,0.9997593985014476,0.4798958174101237,8.051949092485616,8.217668267075771,1.574,261.71,4.5965,0.55096,4,2,295.22153762357203,69.7145072708776,-12.642999999999999,-23.3509,26.55390705,,,
45,356701798,8.189140316972043e-06,1765.5151090252386,0.9195717767035004,1.072609448330854,0.006210964754825854,1.7404477076715703,10.61760044,6520.0,2.27913,12.0,0.3276,0.218,3.84963989,0.2621511698735721,0.9161389776307208,0.9164221276387924,0.2382999055286021,83.58411223746931,14.257298880522153,1.34,509.818,8.457108999999999,0.113188,4,3,254.845506201723,70.5769123239523,7.16915,-6.74887,9.84601229,,,
46,364116821,8.543803176053189e-08,1764.823224782226,0.955500006049647,0.8225360354475771,0.0029537289847528236,1.9536601712543264,11.68369961,4916.0,0.762951,24.0,0.4508,0.1887,4.57941008,0.1908234875035251,0.9580317312324408,0.9580600382898684,0.0344608975498799,66.64076638271567,18.219462704052567,0.8059999999999999,168.356,0.306292176,1.81487,3,3,306.816992945329,72.8923446838401,30.0355,29.3357,41.98469429,,,
47,229938135,4.691385584010277e-06,1764.7566367454776,0.9929958015037816,0.9001762123394941,0.006249417334424245,2.119365841910386,14.03779984,3194.0,0.210353,22.0,0.1533,0.4776,5.04582977,0.07803044119292499,0.9935066848818188,0.9937138671797326,0.1795960386819097,15.59518127697858,9.276334913220383,0.179332,50.5783,0.004148889,19.2669,4,1,287.744021903072,63.8757555415982,79.0713,-13.7748,80.26216792,,,
48,238626074,0.001435356796719134,1769.1767653941752,0.9146815670355456,5.153302911340992,0.014614102659762375,1.880730432652029,8.83889961,5772.0,1.07554,3.0,0.3495,0.2247,4.38765001,0.26867016992881204,0.9156599220014436,0.9163389449066964,0.2312415213591616,146.6221210752889,31.30208853245491,1.03,89.0475,1.15679252,0.8278549999999999,2,4,12.8483658931935,45.311694648003304,32.4198,-86.52,92.39455521,,,
49,256298025,0.08505947887897491,1765.7196529990235,0.9996021794719356,2.0598676012200805,0.03183941740764884,4.902209068870447,6.92130995,6539.58984375,2.84203,10.0,0.3237,0.2388,3.66113997,0.018413648092356988,0.9996504448005994,0.999620909608832,1.342107324293602,41.85352561312418,8.010181396335858,1.35,116.888,13.3092709,0.0588095,4,2,276.476142413905,71.7317751517423,-4.676069999999998,46.9286,47.1609916,,,
50,376891085,1.720603722787928e-05,1766.1576530924847,0.3272532174562165,2.14312978305106,0.016226590713703137,2.413732902838392,9.790100099999998,11671.0,2.8159,10.0,0.1311,0.265,4.02879,0.7833484315749515,0.3791468652726684,0.3633670218115425,0.5163815242711115,60.71398384596839,11.364061142574787,3.09,581.41,132.54402199999998,0.138391,3,2,341.25991295922,68.1319599580661,8.01407,3.44009,8.72121191,,,
51,252110114,7.734789733149228e-07,1764.7916574978942,0.9974022322435088,0.6951369348874838,0.002116059103177692,1.0218103991635918,11.68330002,2969.0,0.164683,25.0,0.1933,0.5347,5.13671017,0.04689222235597188,0.997838958187404,0.9971657164201568,1.845938699544161,17.4109842729107,10.019243255500868,0.1355,11.1156,0.001898598,30.3384,2,1,15.497890219426598,54.182697530106104,-303.428,-116.977,325.19558686,,,
52,352979549,4.465136044018436e-06,1765.3910357892405,0.6456069423132629,1.161429299801256,0.004724459249564994,1.8417150831636202,10.83950043,7910.0,2.3971,17.0,0.2273,0.2465,3.9551599,0.5594481467446665,0.6535572779138387,0.6542144376885748,0.09243335427404926,220.52538375267002,20.54574446047379,1.89,502.441,20.2662334,0.137216,3,3,310.826662685846,72.37508766259229,-2.84408,-6.55784,7.14801067,,,
53,240873079,4.6816559915896505e-05,1765.262975375793,0.7632326016096364,0.80581980341131,0.004343821193143528,1.7582468069205062,10.11909962,6937.0,2.80429,21.0,0.2964,0.2488,3.72427011,0.4511727215189418,0.7794798661253481,0.7770057265667435,1.378380497582406,58.472362372414324,11.317501828220587,1.52,513.882,16.4069138,0.06892480000000001,2,4,17.0135956871319,49.0985159800524,-7.149,-4.47076,8.43183823,,,
54,436547641,0.00043659604853019124,1765.2755213850573,0.9992007855822068,0.7768839935274123,0.005749667017843407,1.7331713558018964,8.32402992,6620.08984375,1.48584,24.0,0.3215,0.2192,4.23619986,0.02616041486590391,0.9992908844300068,0.9992559056295468,0.6991132114466044,41.79650489475637,8.778632456181557,1.3869999999999998,117.917,3.82026148,0.4228270000000001,1,3,13.801816135407698,18.2445247778514,49.0934,10.3244,50.16727179,0.09,,
55,455790537,4.905280729872175e-05,1764.9478432152082,0.659862741155075,0.9347740193931146,0.00398444960973654,2.089718105884894,10.74349976,9727.0,3.18675,20.0,0.1655,0.2473,3.82581997,0.5543948917933752,0.6695793352257283,0.6705223820051214,0.4037200959858828,273.05765914595463,17.640006438088,2.48,1043.97,81.90430450000002,0.0766315,2,2,346.345186642685,47.676310639793385,-2.8178,-4.21199,5.0676283,,,
56,264051559,0.910339057445526,1767.426133913009,0.9967428492141976,5.45474212482594,0.04228008980271891,2.684692681770432,11.07219982,5401.0,0.777776,4.0,0.3947,0.2049,4.62902021,0.05212855853319336,0.9968381437253472,0.9974670982921666,1.7832173654137922,25.917988656309532,11.850711629498205,0.939,155.327,0.4637678,1.99573,3,3,307.598839947443,77.9466914075287,41.7752,94.5328,103.3519115,,,
57,352409590,1.340842845820589e-05,1765.3692531183085,0.9954951600983202,0.7554655840494914,0.003042340323082482,1.6926744455292646,11.81599998,3191.0,0.335778,24.0,0.1533,0.4776,4.88807011,0.06257840942793506,0.9954707645076758,0.9954762988295428,0.013214789168781865,25.97329072553004,9.92726118580252,0.317767,39.53562,0.0105318921,8.39367,2,4,15.612296778157999,41.0289570888742,-152.2,-111.28,188.54198047,,,
58,219862138,0.008320963010191917,1764.712653683311,0.9994455378377508,3.94654294799372,0.03914468954381722,1.3666141568969326,10.1850996,5773.0,0.961711,5.0,0.3495,0.2247,4.48649979,0.021658779106194532,0.9993935733814376,0.9993246046622448,0.27717881885419937,7.500621936396427,7.023545491516391,1.034,146.643,0.9255291,1.16248,4,3,258.268704826777,66.0092579518539,-8.75206,1.32402,8.85164297,,,
59,237285384,0.0019390977686271074,1765.2394031049246,0.9992374477849324,0.9169143756232055,0.006879099718594628,2.158887929483363,9.52157974,6838.0,1.29805,21.0,0.293,0.2308,4.38115978,0.025665997743899,0.9993096328881214,0.9992807702241142,0.4221960704665499,28.10747956399833,7.517432903193064,1.4780000000000002,182.651,3.31887317,0.67578,4,2,300.442108217844,72.1027456176428,-0.6249180000000001,-13.1909,13.20569443,,,
60,414827885,2.127301446108732e-09,1764.9660279861791,0.9983198803541884,0.6191857565857304,0.0008486607108987854,0.34714572737996785,7.73905993,7372.0,1.68775,30.0,0.2683,0.2357,4.20824003,0.03826042662335928,0.9983885381608059,0.9983091833445279,0.3046194611520907,14.608628903739708,8.909697690347809,1.6780000000000002,117.864,7.57973957,0.349031,1,3,13.7838585616312,16.9100276052681,40.2405,-24.9901,47.3687971,,,
61,431423983,0.0010736137628555298,1772.2320452716754,0.8027167970096347,8.472583458425259,0.028120736032434486,2.3348158681587554,11.27099991,4504.0,0.7396729999999999,2.0,0.5037,0.1581,4.55002022,0.3986990604572411,0.8336449965097791,0.8336802153412766,0.002994029849974295,130.63072887363705,32.595044287550785,0.708,112.476,0.202846542,1.7495,2,2,356.463328990654,50.60627467752279,-69.8005,-87.0836,111.60494249,,,
62,233499307,7.515079232689459e-06,1764.7976078306037,0.99954115885507,0.6654521777304676,0.0026756124446948304,1.4954146923644425,9.65209961,7191.0,1.50755,27.0,0.2757,0.2311,4.28835011,0.019974999681569773,0.9995407561926204,0.9995774544227458,0.5057723422810614,16.033130520731195,7.661590620248327,1.61,253.341,5.47514629,0.469905,4,3,250.30057801610698,72.2691079882173,-5.70613,12.2869,13.54724441,,,
63,339003559,4.0660688682692125e-06,1765.1802581056945,0.9964764353901088,0.6504324276577547,0.002402761594216541,1.2936484719877148,12.85859966,3265.0,0.426871,32.0,0.1529,0.4604,4.80221987,0.05544010650430079,0.9965463434350889,0.9968531366210954,0.5048325598880108,16.005682971686912,11.409171434173036,0.421453,70.7808,0.0186560955,5.41825,3,1,341.03416192306,60.2420855382302,51.8056,8.976280000000003,52.57750274,,,
64,434340780,0.0016434643184766171,1765.0023266814514,0.9986607872936246,0.6812395384496147,0.0022407311286736786,1.3374684912077128,8.96798992,8246.0,2.87886,31.0,0.2147,0.2467,3.82605004,0.034471811013908865,0.9986954098398764,0.9987566320006428,0.9533786191912058,35.506551797238565,11.707524477574886,2.025,399.135,34.522934,0.0848722,3,2,344.842974843247,61.973145708223,5.45646,-1.38677,5.62992778,,,
