rowid,TIC_ID,Probability,Unnamed: 0,Unnamed: 0.1,T0,Depth,Period,Period_Uncertainity,Duration,TMag,Teff,Radius,NumTransits,a,b,logg,rp_rs,DepthEven,DepthOdd,odd_even_mismatch,snr,sde,Mass,distance,lum,rho,Camera,CCD,RA,DEC,PMRA,PMDEC,PMTOTAL,MH,Disposition,Comments
270,21627965,0.0,1067,1067,2174.4198328227703,0.9983630606238316,12.8528981189529,inf,5.1101587843523335,11.09469986,5940.0,1.0975,2.0,0.3454,0.2253,4.39068985,0.03724252966368302,0.9993498617758658,0.9974726803812436,5.475164289019832,12.610387638910565,9.633573027208003,1.08,262.346,1.35097361,0.8169850000000001,3,1,87.11582510671872,-40.1487761978254,9.255410000000001,11.7317,14.94307195,,,
271,449424450,0.3003401458263397,1068,1068,2174.3079966037258,0.9987115609172807,12.901544499684622,inf,1.5991742001610656,9.60869026,5237.0,1.13471,2.0,0.4136,0.1999,4.27963018,0.032678429976702415,0.9995420053422136,0.9981115165053879,4.640239017633472,9.701177596353977,8.368968100040275,0.894,110.072,0.8725657459999999,0.611896,1,2,80.5349439467587,3.3078868283684097,-39.3496,-2.146,39.4080745,,,
272,32500778,0.002349077258259058,1070,1070,2175.0198997127623,0.9996485684572448,0.8361844903120329,0.006149690115992812,2.3281576681019214,6.85750008,6701.75,1.3876899999999999,28.0,0.2969,0.2312,4.30576992,0.017410046112128617,0.9997182039347544,0.999650853908875,3.1634513704041463,43.53608233589096,8.002458249922057,1.42,59.01300000000001,3.4997046000000003,0.531389,2,2,84.4151127565657,-28.626293311964197,24.0803,-3.0997,24.27898244,,,
273,139638842,0.0006227385019883512,1072,1072,2175.0686468824874,0.6388741113211434,12.721278322922512,0.1598555216215125,6.838522282769165,10.58829975,5904.0,2.6555,2.0,0.3596,0.2317,3.61915994,0.5512653209554081,0.6872897857659619,0.685995131373161,0.09168415090519152,98.75786523738134,13.874580466556893,1.07,494.689,7.719192,0.0571408,2,4,65.4678056640596,-18.378928354952897,-9.32768,-3.01789,9.80373777,,,
274,219418430,4.445262291596919e-08,1073,1073,2174.364911928983,0.998339796698558,1.5065424089122408,0.0025304540132744524,0.518946797125547,10.84309959,7591.0,1.7219,17.0,0.2353,0.2551,4.21155977,0.03820211659231198,0.9983726043886536,0.9985348231685236,0.4959122415060968,12.535618120667634,9.859340183157519,1.76,535.798,8.869664,0.344737,3,3,79.6263207263433,-50.4078562436693,2.48462,11.077,11.35223615,,,
275,372909935,0.6669489145278931,1077,1077,2177.1113088606517,0.9912692751218852,3.612905081161287,0.013561294941958568,1.4641463182905297,11.03359985,7015.54980469,1.7872400000000002,7.0,0.2961,0.2276,4.12122011,0.0868206014469019,0.9923716957704448,0.9922653379855656,0.2258446922536411,75.17935144513388,18.043893618224367,1.54,489.295,6.97119141,0.269757,4,4,119.45354867375299,-64.2146262114586,-4.35722,12.1423,12.9004192,0.015284899999999999,,
276,272188493,0.6137880086898804,1082,1082,2179.5627588859825,0.9994454113523448,7.745134154816116,0.060035565548222085,3.4071534990438015,9.10770035,5620.0,0.8770680000000001,3.0,0.3785,0.2075,4.55200005,0.02157402425475256,0.9996562586762344,0.9992448754698414,3.5919686240480138,12.916747634447994,7.928448679947394,1.0,78.3533,0.6913637,1.4821799999999998,4,4,116.633845522633,-73.1242223979631,11.9004,-6.34812,13.48770357,,,
277,143335771,0.0013114060275256634,1083,1083,2174.58336163712,0.9435836906924132,1.4570180177491896,0.0032439660066628795,2.370837087059287,12.01430035,6261.0,1.8945299999999998,17.0,0.3383,0.2164,3.96941996,0.21913393607329373,0.9492856352691472,0.9481015249315036,1.014805735770608,550.0346206281346,31.133809770767595,1.22,722.003,4.9690660000000015,0.179412,2,3,82.0666317803994,-15.062379828336999,11.9452,-4.50335,12.76589066,,,
278,393389739,1.5676285329391252e-05,1084,1084,2174.767454984349,0.9998684859602044,0.6611049668592965,0.001959763411270299,0.8300092147074926,8.16530037,9259.0,1.6352799999999998,37.0,0.174,0.2313,4.3819499,0.010900291704961113,0.9998894836430772,0.9998595728428472,0.8058056655928542,9.308186995847802,7.911700348899695,2.35,182.876,17.7065372,0.537395,3,1,94.2099062800098,-39.6326431872846,5.99335,8.17412,10.13590065,,,
279,406499135,0.05885600298643112,1085,1085,2174.9120360582506,0.9818435247769174,1.0444390008609752,0.008264072947763434,2.8026952634829216,11.02540016,8293.0,1.75847,24.0,0.221,0.2358,4.25743008,0.12690704763217467,0.9838507030754642,0.9832576801005726,2.616650490689161,66.39127948408586,9.483165667220321,2.04,657.8489999999998,13.176843599999998,0.375167,2,1,70.9206443218917,-20.667051227784604,-6.8674800000000005,-0.541791,6.88881841,,,
280,167703195,7.444638655540459e-11,1086,1086,2174.4372263047967,0.998393574754306,0.6397015600979876,0.0013412617471036392,0.8729240985623716,8.30550003,7426.0,3.46034,39.0,0.2605,0.2581,3.59028006,0.03738757718200953,0.9985702666617302,0.998493713342869,0.862374899324799,29.254083752972452,9.712307499762137,1.7,327.035,32.8059158,0.0410291,3,1,80.4385393374605,-40.99440001267921,-8.35706,0.600164,8.37858274,,,
281,348839788,9.183974469806343e-08,1088,1088,2175.0552946611856,0.999803545258028,1.090195793881495,0.006569252414433624,2.997302190107024,9.29994965,3797.0,0.5560229999999999,21.0,0.2581,0.3609,4.68874979,0.012951306225294137,0.9998154061544248,0.9998218769249092,0.1370956171330706,10.556700757854458,7.269780949649875,0.55064,23.3637,0.0578952059,3.20324,4,1,98.84278046665979,-57.6264370698936,-17.4873,53.223,56.02225799,,,
282,143335316,1.4470157339019354e-06,1089,1089,2174.711898166552,0.998330654695704,0.6951747544632092,0.00120890824649178,0.4442665365356426,11.07199955,7478.0,1.60156,35.0,0.2438,0.2464,4.26451015,0.038276999996564455,0.9982439144768821,0.998566638095655,0.8339523254554416,12.121892252526125,11.210470766541484,1.72,505.669,7.22643042,0.418695,2,3,82.0834746668383,-14.158583548555699,-2.65939,4.51614,5.24098041,,,
283,100611936,0.6107228994369507,1091,1091,2177.035191971649,0.9993871041800886,4.228632449900785,0.07983513971524392,10.541591008294892,9.69579983,5697.0,0.94479,6.0,0.371,0.2094,4.4917202000000005,0.022709270634129388,0.9994742608049176,0.9994544430298078,0.3494758833672109,25.925243314829224,7.603974168650954,1.01,111.767,0.8471294640000001,1.19761,3,1,87.0271342898526,-35.779522333762,0.587699,-12.4952,12.50901328,,,
284,50727129,0.04336979240179062,1094,1094,2180.596174666432,0.9891526561791752,6.509014201157588,0.07108645646197997,3.9852519555420143,13.20619965,4309.0,1.33012,4.0,0.5255,0.1538,4.01635981,0.09310852367857214,0.9930010591253196,0.9816499913512701,4.251587732182654,11.561914173358964,7.294431052206904,0.67,363.226,0.5495194,0.284709,1,2,82.8728794721258,-2.08339438226204,1.39819,-1.2825600000000001,1.89733904,,,
285,169396430,0.033957965672016144,1095,1095,2174.6515994252936,0.9966794845814893,0.9643711836846736,0.008805080321302505,2.6053400381369283,9.80370045,6424.0,1.18746,26.0,0.3115,0.2298,4.40277004,0.05337189797724252,0.9971077076683356,0.9970021897008192,1.044805969197854,67.99109953619173,9.22519755654222,1.3,177.71200000000005,2.16348219,0.776406,2,3,76.7882979762265,-13.568784791728001,-12.354000000000001,-3.01855,12.71742742,,,
286,348792358,5.690389999479795e-12,1096,1096,2174.4378932294157,0.9969426982641618,0.6652595713757569,0.0005652900429146679,0.4274999929921641,9.01587009,7813.0,1.48041,37.0,0.2448,0.2339,4.36565018,0.05185211761852188,0.9972913945730008,0.9970053681406382,1.062879088213927,23.633374358058024,19.40123889397011,1.855,203.384,7.35750151,0.571738,2,3,75.70338222256692,-11.9025056931358,11.3844,4.29699,12.16834773,,,
287,213076878,5.439151573227719e-05,1098,1098,2175.5904308372305,0.8139311634675735,2.8502837033021318,0.013757565588656595,4.679537983874551,10.61590004,6425.0,2.7711799999999998,8.0,0.3309,0.2359,3.6666800999999998,0.3977811426398943,0.8229408910101645,0.8292754156592868,1.5722905279235322,283.4784543355851,21.39426382223532,1.3,598.307,11.7900972,0.0610869,1,2,75.9268459921575,-3.2545853572170698,9.92021,2.70019,10.28112798,,,
288,442960837,2.841262833723693e-17,1100,1100,2174.52650992662,0.9978516187745616,0.7058193329429948,0.0006157606300185581,0.44681531260282303,9.76150036,7966.0,2.73964,35.0,0.2273,0.2465,3.84597993,0.043558499506364916,0.9978512586511764,0.9981066853398572,1.1376440058880726,17.950573123984523,11.435102312805913,1.92,528.599,27.2296143,0.0933733,2,3,81.4179016347944,-14.481469636258499,-3.22834,0.953775,3.36628369,,,
289,231740631,0.1482326090335846,1102,1102,2174.2436140766454,0.9986374390184726,1.0422856765929256,0.004643237203864059,2.5160118399596487,13.43039989,4305.0,0.603445,24.0,0.4834,0.1895,4.70286989,0.03316583740895744,0.9987909520930688,0.9987371029931364,0.11450202449803293,7.573927851668791,10.859490962838214,0.67,214.286,0.112684265,3.04902,4,2,78.23508385493521,-66.0477238595761,0.169967,66.2258,66.22601811,,,
290,177163343,1.742643895852325e-08,1104,1104,2174.512609354357,0.9989519538950642,0.7783432188534927,0.002802379237895725,1.5689587061046164,9.73099995,6283.18017578,2.39007,31.0,0.3383,0.2164,3.77115011,0.02986740547237713,0.9990517195058513,0.9990174027029541,0.5138386560213283,34.000071171801466,12.592031081867983,1.23,316.272,8.021102,0.0900893,4,4,104.363415387323,-70.76861802280071,5.1885,10.9286,12.09772004,0.050395800000000004,,
291,50743882,3.0225995942601006e-05,1105,1105,2175.0453710693214,0.981191634825403,1.1091704339010722,0.010076279671390688,2.9790051397028043,14.688500400000002,3445.0,1.08334,22.0,0.2271,0.4253,4.00200987,0.12669401056385435,0.9833937616935248,0.9831558844128208,0.1905293817566906,32.31543045993757,8.161582013824695,0.43,371.757,0.148929179,0.338202,1,2,82.94151494293641,-0.8430765876457641,1.89169,-1.22157,2.25182689,,,
292,77842984,8.523480209987609e-05,1107,1107,2174.6794559522405,0.9994981379862532,0.6015340155123627,-6.174578484148142,1.6353489341006506,9.64050007,7344.0,1.62713,41.0,0.2683,0.2357,4.23793983,0.02091085861964286,0.9995613308542868,0.9995202801626656,0.6791603421166941,20.332489129304665,8.33266501032725,1.67,282.641,6.93856335,0.387659,3,1,78.2119375827871,-31.8435203598422,5.6966,15.6873,16.68959655,,,
293,454142682,5.228646955401928e-07,1110,1110,2174.447397865641,0.991718503832698,1.0942253791660583,0.006047900479191681,2.3300609216083346,14.53079987,3194.0,0.48287399999999997,22.0,0.1533,0.4776,4.75242996,0.08484753749069936,0.9924136499849244,0.9923256778831502,0.05427622317695472,12.97351912208488,9.444935281212485,0.4808770000000001,171.832,0.02186261,4.2710300000000005,1,4,64.9189406824236,4.52510338632672,-25.1426,-71.6458,75.92938161,,,
294,213105905,7.020123302936554e-05,1111,1111,2176.0794074864257,0.8665401854496342,2.1940473201897177,0.006954414980319124,3.8278073109900417,11.57909966,6696.0,2.39885,10.0,0.3158,0.2206,3.83034992,0.33838450352185,0.8737042748548699,0.8804413664207354,2.689790047734354,474.9847550014433,27.470354865881863,1.42,860.669,10.4222536,0.102868,1,2,76.3281628568144,-0.290944851441591,1.3402399999999999,-5.7301,5.88475057,,,
295,192826603,0.999140739440918,1116,1116,2176.6766020659784,0.9832128519076748,2.6484383867197585,0.008915974874057486,0.9485964244956818,13.91429996,3902.0,0.567866,9.0,0.2946,0.3316,4.67856979,0.11920939741377876,0.9866150201979348,0.9837404229608276,1.2708076918738846,21.157883047728657,20.584587465699588,0.561044,218.121,0.06734967,3.06379,3,1,82.7143845277343,-36.6308045994346,-31.9016,-41.0255,51.96925757,,KP,NGTS-1 b
296,262400835,0.00035586522426456213,1119,1119,2174.4588686230927,0.9685866937409732,0.8946226596786366,0.0029603688116063838,0.8972117940541695,13.54590034,3187.0,0.686524,26.0,0.1618,0.47,4.58024979,0.16510109918218688,0.9719027983169602,0.9687905169659036,1.967429568306022,44.804420606254084,11.794950652951277,0.65387,173.50799999999995,0.0438060835,2.0208,1,2,78.4850053041873,2.6106967047407403,9.630230000000001,-14.0972,17.07256213,,,
