rowid,TIC_ID,Probability,T0,Depth,Period,Period_Uncertainity,Duration,TMag,Teff,Radius,NumTransits,a,b,logg,rp_rs,DepthEven,DepthOdd,odd_even_mismatch,snr,sde,Mass,distance,lum,rho,Camera,CCD,RA,DEC,PMRA,PMDEC,PMTOTAL,MH,Disposition,Comments
0,349696100,5.722293735743732e-06,1816.343116435953,0.9987390314756608,0.8099251601192115,0.0034144300924596194,2.174033717432847,10.07479954,6518.27001953,1.42818,30.0,0.3079,0.2295,4.25560999,0.032913812835980966,0.9988741936382878,0.998843465725096,0.3962227912665445,37.43784822108857,11.338433286514414,1.34,201.022,3.31734562,0.459997,1,3,67.2558203160289,32.6382163021558,16.0947,-22.9436,28.02584787,0.038,,
1,96791888,0.28986018896102905,1824.226963363175,0.9880495750756876,9.545165554497856,0.06091361021361141,1.3317980709326247,12.42949963,3488.0,0.403652,2.0,0.1604,0.4325,4.8233099,0.10222548153501207,0.9955260166091724,0.9839204295787592,4.8950313356410735,16.06051639908975,7.961463928888005,0.395597,59.0212,0.0217277538,6.01495,1,3,74.2702912661054,31.5963494637846,160.852,48.6828,168.05767141,,,
2,366385217,2.654377273536568e-10,1816.1135298996965,0.9987587046852232,0.7053247343602099,0.0009476441484836947,0.549813888155605,8.41602993,7894.0,3.02133,34.0,0.2396,0.2457,3.75366998,0.033035225933787875,0.998883735632926,0.998804637473668,0.9791567989620402,26.670029586338877,13.190538933230767,1.888,271.435,31.9358311,0.06845570000000001,1,3,75.92741267135541,30.639552729155003,7.182689999999999,-3.28976,7.90022509,,,
3,233528503,0.7071574926376343,1816.179646761196,0.9993060872856848,6.428342037925397,0.0367119315250366,3.2736096941435284,10.85589981,4043.0,0.650406,4.0,0.339,0.2994,4.61104012,0.024101334675765126,0.9990709494449737,0.9997216634531848,2.976963013408723,7.853168010167327,9.653996739584473,0.63,62.6382,0.101830654,2.28975,4,4,280.321227106236,61.0090252860563,-23.6467,86.2663,89.44853792,,,
4,84720987,1.7986985767493024e-05,1816.322422252569,0.9982945568852424,0.7531948459265222,0.003105029700303963,2.0344104289943985,13.38070011,3329.0,0.394548,32.0,0.1529,0.4604,4.83167982,0.03857017019670991,0.9982242805493337,0.998642028859568,0.7032739096409242,7.364843778675178,9.203625813143372,0.385312,114.107529,0.017224617299999998,6.2735400000000014,2,3,63.827587741823216,60.53581745442899,39.52,-74.08,83.96235347,,,
5,428530768,2.116509676852729e-05,1816.3511251551392,0.9967676122269599,0.8378452302203343,0.004385009030676568,2.056813116208043,13.40569973,3417.0,0.34280900000000003,28.0,0.1555,0.4459,4.8810401,0.0531471735416939,0.9972142340349236,0.9966630410390612,0.5825345612428691,9.285226094950703,10.372571318919997,0.325896,137.160339,0.014433746200000003,8.08951,1,2,56.119473172163715,48.3237000074701,86.24,-72.99,112.98175826,,,
6,450228309,0.04153570532798767,1816.550106835592,0.9717437148459568,10.146501191311172,0.0774498863350832,2.7857390245895965,11.15120029,6735.0,2.6461900000000003,3.0,0.3158,0.2206,3.75118995,0.1557014797167875,1.0001224174599126,0.9222474297291192,53.573894044639864,77.07790388941874,8.734142934584662,1.44,600.862,12.9803324,0.07771439999999999,2,3,60.9244631328074,56.33035257175021,0.538037,-1.16015,1.27884004,,,
7,297899564,0.0010112072341144085,1823.560446078865,0.6608493707882104,7.975672982493572,0.08840996639526733,6.556392793007637,9.44783974,7292.0,2.05183,3.0,0.2801,0.2331,4.03047991,0.5425027774302212,0.694810648264254,0.6910229503884697,0.3027861868959497,125.12565945998621,15.570824827490261,1.6469999999999998,296.753,10.7241335,0.190666,3,2,55.016946873077096,81.0191788443052,15.3778,-16.816,22.78715842,,,
8,71103363,2.7726825919671683e-06,1817.0200449173446,0.21900842404419466,2.448303369850197,0.016930687086210483,5.482316124062713,11.84679985,8176.37011719,1.81484,10.0,0.2147,0.2467,4.22141981,0.83245831239279,0.29444769808642685,0.2925027999869286,0.16082336726313254,318.71355223932886,17.783212330859094,2.0,942.119,13.2621374,0.334592,2,4,91.9248616398999,60.801737411178294,2.64246,0.44413800000000003,2.67952485,-0.368233,,
9,428735978,0.003610093146562576,1817.1837886488654,0.6691050086897402,1.3576367963875835,0.007599522716214668,3.7148200717780853,10.29249954,9057.0,4.30011,17.0,0.1786,0.2684,3.53094006,0.5444204933226187,0.6883977758529068,0.695523685671795,1.6079928900990283,796.3821151677437,17.189677566953556,2.29,1060.08,112.096214,0.0288003,3,1,7.73329910266735,73.6684402973426,1.48702,1.01566,1.80077587,,,
