rowid,TIC_ID,Probability,Unnamed: 0,Unnamed: 0.1,T0,Depth,Period,Period_Uncertainity,Duration,TMag,Teff,Radius,NumTransits,a,b,logg,rp_rs,DepthEven,DepthOdd,odd_even_mismatch,snr,sde,Mass,distance,lum,rho,Camera,CCD,RA,DEC,PMRA,PMDEC,PMTOTAL,MH,Disposition,Comments
23,177162886,0.9987125396728516,369,369,2148.6358723726753,0.9958274005716126,6.428513723878889,0.04141718010979245,2.696626413637201,11.58650017,5591.0,1.18787,4.0,0.3785,0.2075,4.28416014,0.05917646551015154,0.9929022008899214,0.9998822630051468,16.150606763646728,26.43218018178571,11.932574737370393,0.99,304.798,1.24220312,0.590643,4,3,104.492540026043,-71.52310977337159,-6.9523600000000005,0.833709,7.00216968,0.22210300000000002,PC,Large; only two transits
24,141871560,0.00018160803301725537,371,371,2144.8386518753887,0.7786360126293084,0.6304382848486303,0.002679114901476487,1.6518836226761997,10.59860039,7011.0,2.29785,36.0,0.2961,0.2276,3.90294003,0.4371707765808187,0.8010439245603727,0.8015482808665083,0.6326999150672006,64.961051064716,12.223151288974725,1.54,533.6619999999998,11.4936991,0.126927,4,3,94.1155828754611,-74.4470312649346,6.3316300000000005,13.3695,14.79300743,,,
25,401926010,1.446630489010392e-11,374,374,2144.7917858469823,0.998989245852029,0.6753638944169201,0.0005873096826727875,0.40545116495798383,10.80239964,7789.0,2.07442,34.0,0.2396,0.2457,4.07144022,0.02981003523972524,0.9986186768796734,0.9993200690144179,2.4696759644519197,9.749971227934374,10.852385211371288,1.85,611.216,14.26977,0.207242,1,2,57.3172679893141,-4.37712565261989,2.35425,6.0252300000000005,6.468839900000001,,,
26,382266319,1.6786932974355295e-05,376,376,2144.5417492889646,0.7477443790588498,0.688432506743706,0.0018075599854385784,1.1124560572815188,11.41810036,5707.0,1.2243700000000002,34.0,0.371,0.2094,4.27084017,0.4607128042290357,0.7720951720341012,0.7693032047353421,0.664086813357541,53.36381523423826,14.278553710731128,1.02,316.758,1.4326812,0.555732,4,1,82.84712599724391,-58.2026021421406,17.9697,10.3304,20.72745238,,,
27,150166721,1.2398141734593084e-05,377,377,2144.6468973288947,0.8659121140393891,0.9717095175358816,0.005723911541037574,2.462390246189849,9.07299995,6549.0,4.46596,25.0,0.3237,0.2388,3.26856995,0.33805784298582503,0.8790448313807169,0.878686678376954,0.294413858016602,63.522829034319116,11.185440500116592,1.35,492.574,33.0540276,0.015156200000000003,4,1,93.50487202679109,-61.473201535480605,-14.2658,33.1502,36.08945566,,,
28,71343839,0.0004948257119394839,380,380,2145.513991253796,0.9993552373631012,1.028128364172186,0.010285927642764814,2.7709588241668097,9.41870022,6990.0,2.0426,22.0,0.2961,0.2276,4.00380993,0.02359378241424116,0.9994191016363017,0.9994053805708842,0.2399597647113505,28.18309453169251,8.20022707246506,1.535,294.24,8.973655,0.180119,2,4,43.4710228312988,-25.473614222919103,32.45,10.8248,34.20787621,,,
29,14126873,1.9750650767647038e-11,381,381,2144.6564263850078,0.99685570108419,0.640769878726369,0.0008208487200919713,0.4783949382284477,10.64729977,7462.0,1.78142,36.0,0.2683,0.2357,4.16952991,0.05234095184808397,0.9978247020550484,0.996277703370828,4.457627149474334,20.699936951020952,12.16286030334887,1.71,498.371,8.86433,0.302483,3,4,77.5694285180312,-41.622729285965,-3.25412,11.366,11.82265846,,,
30,136887388,0.0050800731405615815,382,382,2144.746422876344,0.9974925310783628,0.6608894435106054,0.004564780619148612,1.689669734365396,13.02159977,3114.0,0.197932,35.0,0.1606,0.4974,5.06764984,0.04653349952913946,0.9977795600609856,0.9976501019854662,0.2596003992665256,12.772515204328027,8.918980051589667,0.166961,28.0604,0.0033189535600000003,21.5311,2,3,61.1040776111846,-17.033073811475802,-67.8613,-198.206,209.50125172,,,
31,406453945,0.9223742485046388,383,383,2147.6968559758275,0.9993916472606844,8.202509342537379,0.02456228500679104,0.9251917658980708,8.78740025,5332.0,1.9191200000000002,3.0,0.402,0.2082,3.83564997,0.02248829989556898,0.999642444699772,0.9991633454494984,1.4874800699971409,7.639879675652687,7.497279724885634,0.92,129.917,2.6819942,0.130162,1,1,47.069721512071,-12.5930454404916,60.9262,50.6562,79.23416211,,,
32,308452910,0.16360431909561154,384,384,2145.550327408956,0.996155299710892,1.0628909448484312,0.004300646490576043,1.4719503796544535,12.78730011,3501.0,0.444845,21.0,0.1604,0.4325,4.78610992,0.05798274025786105,0.9962417686112188,0.996515956094744,0.5124652311353913,19.448371641183115,12.632991389745849,0.441022,79.1998,0.0267843176,5.00996,4,4,120.705687199384,-65.6686793255128,-49.6675,103.26700000000001,114.59028687,,,
33,153838692,9.756757624046486e-10,385,385,2145.0356582028107,0.9975799186687284,0.9061289045987748,0.0013045037236422696,0.4691612274355987,9.53989983,7466.0,2.00367,25.0,0.2683,0.2357,4.06740999,0.04591923920589362,0.9976147824806458,0.9977780655571941,0.4441907245481137,15.950168556590016,8.093160154499051,1.71,340.029,11.2382212,0.212579,3,4,68.1787945905297,-47.20981299385571,-7.49441,5.83239,9.49647063,,,
34,260242257,0.003218979807570577,386,386,2144.845827733377,0.9995230103290736,2.371153809291441,0.03601211047764452,6.0193803437454605,8.98390007,6836.0,2.2267200000000003,10.0,0.3096,0.2225,3.91300011,0.02025033258796592,0.9995875041126407,0.9995509898013648,0.9040169241733068,29.682266967587427,8.769633018240508,1.48,252.58900000000003,9.755182,0.134049,4,1,93.6110817667659,-54.216683164269895,5.64105,-16.1187,17.07729296,,,
35,161569528,9.359583600598853e-06,396,396,2144.5875775310183,0.9854209079413234,0.6177791682682507,0.001826324699704396,1.4231453140121837,12.24250031,5821.0,1.21794,37.0,0.3495,0.2247,4.28800011,0.11106142821089293,0.9863218516074772,0.9863970755187744,0.23634726207047865,52.69833094239323,13.984297493840609,1.05,484.462,1.53439462,0.5811810000000001,3,4,74.5519990354813,-46.9168131474658,-7.00559,29.8299,30.64149515,,,
36,410451083,0.00021111659589223564,398,398,2144.598404251016,0.9830515556487992,0.8591813456163935,0.0020252368030350687,2.192973904233237,9.51570034,10099.0,1.9039400000000002,27.0,0.1602,0.2331,4.2920599,0.12403608491000805,0.9840982640872924,0.9840562621233554,0.5595175979895173,302.2763698190492,27.423145134160446,2.59,404.65,33.971462200000005,0.375267,4,4,119.848857866199,-60.1994474848697,-4.6294900000000005,11.2197,12.13729153,,,
37,220479565,0.916448414325714,406,406,2147.266772125447,0.9969897318551786,3.700623753028464,0.011347157277488362,0.9591230226359908,12.29580021,3546.0,0.397924,6.0,0.1604,0.4325,4.82856989,0.05130622748983876,0.9969079701822836,0.9976889236462452,0.8464464742475758,9.913170079721477,16.490354865755233,0.389135,57.0225,0.022555368,6.17589,3,4,75.8460880052307,-54.1772013912077,26.471999999999998,-120.75,123.61767383,,PC,
38,167201539,0.7088512778282166,407,407,2152.338075095619,0.9702150027561685,9.466337805486194,0.05954713272352485,3.6921724305382417,10.9701004,6484.0,1.28492,2.0,0.3079,0.2295,4.34088993,0.15996495725250734,0.973898230615399,0.9740108864262784,0.07543661451303924,120.3496448599667,24.42320964794797,1.32,331.832,2.629166,0.622224,4,4,96.88076788048849,-67.7718948076381,-4.4852300000000005,40.7673,41.01329099,,,
39,206492505,8.135103416861966e-05,413,413,2145.2358238114903,0.9568966058452784,0.9228212837738816,0.007124441577789299,2.476720546527116,10.61660004,4642.0,0.798816,25.0,0.4913,0.1645,4.50240993,0.1867156757806943,0.9628676762835872,0.9628129253666516,0.1989657619891073,55.36379423616759,8.834540482554173,0.74,97.0609,0.26693690000000003,1.45175,3,3,58.6145936314203,-49.5097513052017,22.7371,42.3971,48.10914471,,,
40,170804079,2.2242925012960768e-07,414,414,2144.546577676509,0.9011975540899896,0.8583675191403546,0.0044443547370597285,2.2312390485376232,11.056400300000002,7589.0,3.7647800000000013,28.0,0.2458,0.2616,3.53209996,0.2939378259656973,0.9098266542299716,0.90961634448733,0.2405496512629243,44.67086394833385,10.613202077365246,1.76,1293.07,42.35562520000001,0.0329834,3,1,69.8209377542325,-32.8629809204627,-7.80912,6.71081,10.29647153,,,
41,325640928,0.027883868664503098,416,416,2145.1303861521455,0.9997162567009208,1.0219691607277883,0.008163016961983294,2.5737088112616213,8.64649963,6880.0,2.93538,22.0,0.2964,0.2488,3.67593002,0.015618693041614406,0.9997248934671864,0.999771525278212,1.27484885910788,18.99063387199785,8.224056820762135,1.49,290.024,17.3930473,0.0589109,1,1,36.739291257899794,-14.485069288076199,9.41588,10.0989,13.80748266,,,
42,300515536,0.0002318469632882625,418,418,2145.1450030620363,0.9990993120488539,1.0769781285938762,0.001094203358455892,0.4929715328867525,11.20559978,7502.31982422,1.87494,22.0,0.2353,0.2551,4.13013983,0.028138047968095586,0.9992397033490572,0.998827442566062,1.1481835867418528,7.7675467270417045,10.241937510359724,1.73,610.2769999999998,10.0334873,0.262473,4,4,112.487575983514,-68.1605282280979,0.716586,0.15516,0.73319174,-0.471836,,
43,259701242,0.017995169386267662,421,421,2144.7350491155794,0.9998515235199512,2.4875886979147874,0.011682709409394088,1.9151944139826504,8.23499966,5995.0,0.963393,10.0,0.3345,0.2282,4.51184988,0.011237183680330748,0.999869949368134,0.999858242221822,0.226525812406112,7.575878788179383,11.500745398879282,1.1,64.4827,1.08008623,1.23022,3,4,74.46626890995859,-53.8178874566177,25.2145,-14.1047,28.89141001,,FP,may be on 259701232
44,372913432,0.001730600604787469,423,423,2148.837560236687,0.9613922466948625,6.734242491833246,0.03155149511076427,0.5346505902508858,11.45919991,6197.0,1.45418,4.0,0.3451,0.21600000000000005,4.18837976,0.1810433529046336,0.9997311156300696,0.9075900184510586,29.68831438710763,38.50834419264853,11.719339491456294,1.19,407.007,2.8097,0.38698,4,4,119.509983919672,-60.779808928737005,-5.92532,11.0398,12.529429400000001,,,
45,178946229,1.8682020375138113e-09,425,425,2145.124221570455,0.996650048785325,0.6162288301545122,0.0005197633404224189,0.4246830519617785,9.66689968,8053.0,2.97401,37.0,0.2273,0.2465,3.78141999,0.054392181563531664,0.9964113023944622,0.9969999322198592,1.0624942209589059,14.127979601905825,9.78935192513354,1.95,572.1569999999998,33.5127144,0.0741325,2,2,68.80372360383839,-29.6363261737845,5.70361,14.8437,15.90177967,,,
46,38471811,5.925077317670003e-08,429,429,2144.6517335054223,0.9986441747313788,0.6741795097121429,0.0014640064515876185,0.9917334629460924,6.14979982,6956.89013672,2.90366,34.0,0.2894,0.2507,3.69402003,0.03418160945939104,0.9986758572339282,0.9987643199076566,1.9790153407910531,34.869251555667034,11.21922652133379,1.52,94.1879,17.79288,0.0620879,2,3,55.307485928479004,-11.8023897862136,81.8005,30.2631,87.2191322,,,
47,179439014,0.8084638714790344,430,430,2146.3369446583915,0.998780447838574,2.0391726261285057,0.011543760737691807,2.1510327765952835,12.68309975,4130.0,0.6432760000000001,11.0,0.3955,0.2618,4.63419008,0.03171058827638567,0.9989843883637702,0.9986796034873692,0.6245228023747796,7.17858128464815,10.305120711760349,0.65,140.423,0.108465061,2.44186,4,2,79.9517263899463,-67.3132252861476,3.99243,-29.2232,29.4946591,,,
48,271793579,1.741934396205791e-12,431,431,2144.8741504844684,0.9981960899615406,0.603375877817383,0.0010107482979073157,0.6136232858286993,9.29710007,7751.0,1.60239,38.0,0.2448,0.2339,4.29097986,0.03982949350655208,0.9983636990603691,0.9982321323662096,0.9431784650094645,25.124484327043827,11.731227170947713,1.83,231.446,8.349491,0.444784,4,3,111.317796395817,-77.4480348224323,-3.5763599999999998,16.714000000000002,17.09234176,,,
49,168674931,3.228172772651305e-06,433,433,2145.173380574757,0.7380247052365173,0.901804492799366,0.003020625500379237,2.1485026413042303,8.26823997,7103.0,1.7243700000000002,25.0,0.2801,0.2331,4.16264009,0.4767995328655824,0.7521044675466213,0.7532379007855117,0.24848212257593985,254.396857650749,20.816913493427183,1.577,151.296,6.8190050000000015,0.307569,2,2,61.27650579382111,-31.169686682608102,50.6367,-10.9066,51.79796628,,,
50,77437461,0.9999405741691588,434,434,2145.1231711531505,0.984725771837102,0.6079864967660739,0.0010210303742922977,0.4284908098818657,11.30519962,3788.0,0.4874020000000001,38.0,0.1828,0.4015,4.82571983,0.11541844779874455,0.9856893181925594,0.9858237202259796,0.3022407309423404,87.79270873576051,28.83555295300148,0.58,49.492,0.04406665,5.00916,3,1,73.1363686171426,-36.5338175823319,-42.0614,-219.188,223.18723242,,,
51,272357134,0.37216097116470337,437,437,2146.9601498345187,0.9820515847088688,4.194268001230623,0.010067506940279802,5.2014499911859655,8.53629971,6538.95996094,2.30649,6.0,0.3276,0.218,3.84249997,0.1238399070807219,0.9841770232050672,0.9843161277171828,0.538809316613691,194.6324256284968,31.75441678337892,1.35,181.878,8.762589,0.110022,4,3,119.47963841111,-73.4730790949495,-0.49644399999999994,-9.31808,9.33129528,,,
52,231742782,0.27036580443382263,438,438,2148.220876496789,0.9985987266315132,6.733999869655538,0.04417146781355363,3.308486816615752,11.26360035,5754.0,0.731596,4.0,0.3495,0.2247,4.72236013,0.03443177795886069,0.9993707816006616,0.9981492512408784,2.4929786437032293,7.2403781437914905,7.7091217537075805,1.03,142.641,0.5285875,2.63041,4,2,78.083282008268,-67.132291287382,49.3408,97.8954,109.62674804,,,
53,308305105,1.1378316457921758e-06,439,439,2144.738800133603,0.9956974823374668,1.0824367693853458,0.006054863601668292,2.2740127230585223,12.40429974,3153.0,0.354638,21.0,0.1533,0.4776,4.86942005,0.061156999632422375,0.9956371475209256,0.9961006201818688,1.2762277707324434,27.25273945918983,9.843199895420675,0.339566,42.4966,0.0111985328,7.61322,2,1,52.31879648748279,-37.047257907015,90.2201,-15.6279,91.56362653,,,
54,457162574,0.00011181234003743157,440,440,2144.683291325969,0.9576239530590552,1.5617081460977729,0.012571616745068348,3.8139573855706734,10.9368,7106.0,2.5253400000000004,15.0,0.2801,0.2331,3.83207989,0.1917634669792522,0.9608839500296792,0.9597054311771068,1.6110141952753316,164.13332472181833,13.328345056880693,1.58,691.398,14.6499329,0.0981063,1,3,55.82719427937321,2.1895959067376296,-2.25909,-0.597984,2.33689377,,,
55,38680132,2.1874920719255894e-07,441,441,2144.638606762789,0.9925580435257896,0.8558947793914902,0.003626968328392322,2.014360934905138,13.32079983,3301.0,0.44606899999999994,27.0,0.1529,0.4604,4.78501987,0.08057058168124237,0.9932359086345428,0.9927990323622624,0.9211180365481612,32.73367698946978,10.80810987184831,0.442339,93.9613,0.0212853551,4.98367,4,2,65.6780982757289,-61.6327847753259,-1.8220900000000002,33.6027,33.65206471,,,
56,374861595,0.3644701838493347,442,442,2145.0119505126368,0.9109486516393236,1.9376261874663558,0.005980909585561634,1.220271187672776,14.07579994,3445.0,0.615867,11.0,0.1819,0.4364,4.63785982,0.27780364804595525,0.9143444416851236,0.9158727907312793,0.5081324482660319,135.00807663957707,22.769416735478877,0.600845,222.196,0.0481310673,2.57218,4,1,88.5897756488149,-64.1297956126618,-8.21953,-6.98154,10.78436712,,,
57,306736346,0.00028377323178574443,443,443,2145.0200175877594,0.9997370206678988,1.0078829214947187,0.008519581504438711,2.631541554790509,8.30020046,6659.0,1.31905,23.0,0.2969,0.2312,4.34366989,0.015060533653797559,0.9997419542399602,0.9997855961844035,1.4346436232313342,21.34572599417187,7.0725236192314025,1.4,104.648,3.08214641,0.61002,4,4,120.947835341562,-66.3432834614116,-31.0847,45.2978,54.93768523,,,
58,9846734,8.164098730389924e-09,444,444,2145.1218382474635,0.9997088452313944,0.6320618594786159,0.0005376551726155587,0.3858475946227975,8.23674011,7401.0,1.69207,36.0,0.2683,0.2357,4.20885992,0.015927281541638444,0.9997516228561608,0.9997385016901462,0.1908576483426977,10.489600107034024,7.670687178310031,1.689,148.408,7.739189,0.348635,1,2,48.342737945539504,-9.99732027802026,0.615813,-2.21703,2.30096668,,,
59,270477247,1.4494220927641076e-11,449,449,2144.8634039738863,0.998835642939684,0.634734719775712,0.0008115072714279247,0.3876197552328705,7.97258997,7177.0,1.77466,35.0,0.2801,0.2331,4.14504004,0.03178694151677939,0.9988554429874399,0.9989143398626564,0.486333117503623,19.792305165616288,14.336349978051658,1.604,137.127,7.528269,0.286986,1,4,34.1099046200763,4.62607664608553,6.96605,-10.9151,12.94856211,,,
60,278962831,3.0810190663206568e-18,452,452,2144.596315602116,0.9600115872082864,0.6235268921983848,0.0013207486080523134,0.9813525330184034,6.70031977,7059.0,2.66493,37.0,0.2961,0.2276,3.78010011,0.18580813399114807,0.9623946776280624,0.9624636494701134,0.08373880472013677,33.25421669982931,12.61159278402323,1.561,110.812,15.8869505,0.082479,1,4,39.0107434512975,6.43242140460393,113.62100000000001,-37.4424,119.63137113,,,
61,149351763,4.6621502747257177e-07,453,453,2145.1999030064867,0.9988591204543034,1.0281560304252328,0.001028578959045845,0.4805146990647349,10.83119965,10617.0,1.48203,23.0,0.1512,0.24100000000000002,4.53567982,0.03221108331265362,0.998787224376352,0.9987964234001012,0.02908450372682752,9.947855674615353,8.941488092552184,2.75,482.169,25.14304,0.8448100000000001,4,2,84.051232504433,-65.9565891281698,3.884,13.2471,13.8047497,,,
62,91555165,0.6104852557182312,454,454,2145.166568458563,0.9995527905475684,1.0521450357360782,0.00478290322762609,1.0684980811856215,10.37590027,4621.0,0.758575,22.0,0.4913,0.1645,4.54138994,0.019018687089740426,0.9996052085679324,0.9995955719294076,0.07347812920419175,8.702807172896856,11.69189315518519,0.73,81.6541,0.23639375,1.67235,2,1,43.8837304041281,-34.977525212793196,202.40099999999998,-104.353,227.71849598,,,
