rowid,TIC_ID,Probability,T0,Depth,Period,Period_Uncertainity,Duration,TMag,Teff,Radius,NumTransits,a,b,logg,rp_rs,DepthEven,DepthOdd,odd_even_mismatch,snr,sde,Mass,distance,lum,rho,Camera,CCD,RA,DEC,PMRA,PMDEC,PMTOTAL,MH,Disposition,Comments
0,167201914,1.3463004222558086e-07,2117.2273059148183,0.9964202326247764,1.5260204130717054,0.002572532967938579,0.5644590323445903,10.91250038,7452.0,2.0998,15.0,0.2683,0.2357,4.02671003,0.05584793327637759,0.9969418489304728,0.9961969776644812,1.4861997244024163,17.1707430249157,8.194835184950456,1.71,639.363,12.25013,0.184699,4,3,96.87966936418579,-68.239467128573,-2.05048,5.7073199999999975,6.0644843,,,
1,272429196,0.11624103784561154,2116.485597660606,0.999279676222624,0.967752078750092,0.00510148951500472,2.4392115964356287,8.80360031,11467.0,3.80658,24.0,0.1338,0.2741,3.75700998,0.025598643434276046,0.9993092219923608,0.9992973470483276,0.3057370384316031,42.24471412566499,11.644311231193619,3.02,563.144,225.716324,0.0547524,4,3,120.292951582258,-72.17502788019759,-8.4188,8.6279,12.05474396,,,
2,348895477,5.3325464026031035e-14,2116.219816035123,0.9858229809001312,0.7784453708232311,0.0007242625073183848,0.4177043528131945,11.35669994,8382.0,2.37806,28.0,0.2042,0.2456,4.00158978,0.1123909427755773,0.9859480804550341,0.9838166244865738,1.1173047843268609,17.811954317560104,17.169286004437115,2.07,989.456,25.1496334,0.153922,4,4,105.77861118801701,-64.15757882296509,1.72813,2.0806400000000003,2.70471738,,,
3,287496345,5.81269624447267e-13,2116.0293158478,0.9972457516064333,0.6453030540218292,0.0005399909445677473,0.4237005234282905,9.86880016,7242.0,1.88136,37.0,0.2801,0.2331,4.10130978,0.0488885554275981,0.9973162776038578,0.9975057878566748,0.8617764991928436,21.303717117739954,13.981374304448295,1.63,330.087,8.771460000000001,0.244778,4,3,123.948186560317,-73.3470661442211,-14.2645,10.1304,17.49574132,,,
4,293164461,1.841503762989305e-05,2116.335523969758,0.9885758452629959,0.91480297852252,0.009191834615142613,2.2668703823668848,13.50759983,2955.0,0.208028,24.0,0.1933,0.5347,5.04977989,0.09833603498787677,0.9895555329801232,0.9898285044781366,0.3007947012509518,32.22089597723685,8.711284049192496,0.176991,32.7141,0.00297281751,19.6601,3,4,66.3991198006119,-57.347328678653,48.8875,226.916,232.12250798,,,
5,31999683,0.36370307207107533,2115.99452120155,0.9992304889416588,6.4265570007871,0.05149967211243745,5.137445641981038,8.65250015,5772.0,1.35714,4.0,0.3662,0.214,4.18565989,0.02545846645169735,0.9991851101152416,0.9993849463308412,2.3374396081578435,29.563425009960245,8.574177192149255,1.03,101.715,1.84181726,0.412067,4,2,55.8648301418616,-69.6900280698066,-40.1891,-113.618,120.51644569,,,
6,24225890,0.002853632904589176,2116.664712601389,0.9964857336277144,2.4931162605545456,0.031221805408623963,5.796678041630008,9.7123003,7492.0,2.16893,10.0,0.2683,0.2357,4.00111008,0.0553346339923408,0.9964893034602272,0.9971638113753968,5.177318287687884,76.18318111749761,8.522431532522193,1.72,389.666,13.35288,0.168576,1,4,14.9137018887119,-11.9336906859084,-12.2114,-1.88955,12.35672647,,,
7,231275247,0.3840817213058472,2119.622495686836,0.97871567928593,4.008109923785379,0.009214851604955276,3.8659275059893488,9.10560036,6114.18994141,1.90776,5.0,0.3507,0.2158,3.93772006,0.13427828400097264,0.9796698565070724,0.9796891248478632,0.11737990459832813,175.51664974624506,36.81338299215114,1.15,191.159,4.58244133,0.165626,3,2,41.8354388202127,-51.4528880814691,44.1362,48.3295,65.45032254,-0.428597,,
8,3887989,0.037355028092861176,2116.012066968296,0.9943365941670556,0.7555169304706786,0.002675360989647713,1.4855086348292492,13.08030033,3052.0,0.187142,30.0,0.1606,0.4974,5.08820009,0.06993374362306362,0.9946630488077259,0.9943254881673268,0.5807388861308579,24.15199220327102,12.013274862692828,0.156485,25.6034,0.002737634,23.8759,1,4,10.9139754036218,-11.4357560678929,308.775,19.947,309.41862167,,,
9,165941377,1.0167161690333158e-06,2115.9316830726393,0.9719115223274148,0.7854773978415992,0.004597267992215381,1.9684694509318263,13.31299973,2993.0,0.274393,29.0,0.1693,0.5023,4.95523977,0.15540874340516478,0.975425222814866,0.9729535591845708,1.900170976609309,42.363675851739615,9.965750777565006,0.247696,42.6354,0.005443366999999999,11.9895,2,1,31.758313540406398,-44.112320629523296,104.665,-32.7876,109.6803945,,,
10,177163343,5.200490704737604e-08,2116.160565355076,0.9990538355535448,0.7781448900470377,0.002787031379802296,1.486334529669158,9.73099995,6283.18017578,2.39007,29.0,0.3383,0.2164,3.77115011,0.02837857709624847,0.999104315752198,0.999141185856251,0.4866474378286082,28.431497779468607,12.313148854483547,1.23,316.272,8.021102,0.0900893,4,3,104.363415387323,-70.76861802280071,5.1885,10.9286,12.09772004,0.050395800000000004,,
11,220414802,2.380391370127022e-11,2116.1825233850627,0.9948050715972416,1.2033675265767243,0.0018674175756876465,0.5902957221450904,5.10559988,7623.0,2.97352,20.0,0.2458,0.2616,3.74195004,0.06740023534033103,0.9949183185565228,0.9953188195446704,0.9568983411901024,21.38020267086641,8.061868987993915,1.78,67.0147,26.8992481,0.0677029,4,1,71.0882580096665,-59.73273261859701,22.1148,38.7598,44.6249535,,,
12,281636513,3.770922148760292e-06,2115.957250504186,0.9931751336426248,0.6655108697408002,0.0014317755190323411,0.8352361938213791,8.54699993,7255.45996094,2.7779700000000003,34.0,0.2801,0.2331,3.76279998,0.07695781491932897,0.9933272257794898,0.9937527676929347,1.9230565230253769,40.723130943457114,15.217001553947592,1.63,257.939,19.26676,0.0760337,4,4,117.083093439721,-60.897174947111594,-8.45518,-14.467,16.75661535,-0.51254201,,
13,165184228,0.03379414230585098,2116.473673996305,0.8562810176525393,1.5398360003302665,0.002624188018817364,1.7535084225468855,11.40799999,5236.0,0.886295,15.0,0.4136,0.1999,4.49230003,0.34513285541360433,0.866953956444332,0.8656884284659678,0.3764907352682921,477.1755372193432,31.866126687544945,0.89,197.415,0.531924546,1.27836,2,2,47.6511899786267,-36.3822932178712,-36.6305,-46.07100000000001,58.85856413,,,
14,237357165,6.349218892864883e-06,2116.172401851066,0.9997964308474794,0.6873892433347234,0.00266357624965885,1.7223303238544188,7.16660023,6973.0,1.52519,34.0,0.2847,0.231,4.25611019,0.013282056601835832,0.9998349895255632,0.9997864887901068,2.195633765763488,22.43919795777852,7.489349836864525,1.53,79.46600000000002,4.95471525,0.431244,3,4,60.919003448589294,-52.9289513220825,64.6235,7.6955800000000005,65.08009453,,,
15,260003467,0.5717211961746216,2116.065828562156,0.9952688292310404,1.3024198533811122,0.004215551560136199,1.2131512248684209,10.68729973,5996.29980469,1.53987,18.0,0.354,0.2157,4.1084199,0.06326774082483227,0.9940593984481816,0.9971699990935966,15.009470701010745,73.60524375701266,15.60092793153911,1.11,304.874,2.76183629,0.303996,4,1,91.0828783752947,-57.302636459726,-2.5547,-15.9139,16.11765198,-0.28999999,,
16,300329728,8.006866778487165e-07,2116.9827602025766,0.9991413437854768,2.4285555807453845,0.0332051268941902,5.976698807738085,8.41499996,10881.0,2.50483,10.0,0.147,0.2659,4.09229994,0.02790213753050774,0.9991931945027128,0.9992218598200177,0.8909204727547142,34.75480139339729,9.808865581905401,2.83,342.3,79.2367,0.180074,4,3,110.966472914803,-70.7725895285329,-3.62689,12.5313,13.04560504,,,
17,167087316,0.4870980381965637,2122.4249231754266,0.9985403337878268,9.68810074619765,0.08052588766644052,2.43726659374415,10.67669964,6005.0,1.07587,3.0,0.3345,0.2282,4.4198699,0.035233470704897865,0.9982698303084718,0.9994326876046968,3.6756842480244862,11.680116948450095,9.65064522681639,1.11,214.384,1.35601783,0.891343,4,3,95.716945133771,-68.583306597879,-2.9094,35.0619,35.18240242,,,
18,399702726,2.509727664801176e-06,2116.922772688044,0.9641721041926152,1.0404475333890155,0.005637690230621439,2.6783599754502583,7.601399900000001,5260.0,1.5844,21.0,0.402,0.2082,3.99257994,0.17257963316880376,0.9675264125283852,0.9670614714511774,1.0475343726061623,66.68169497784015,12.393812717302866,0.9,62.4816,1.7312839,0.22628,1,3,20.7095624678468,0.712054258026806,-114.59200000000001,-238.95,265.00646966,,,
19,150249155,0.016216166317462918,2116.65866221627,0.9990956773068188,1.082994134821497,0.011509573746301792,2.7588083474863123,8.06919956,6482.0,1.27519,20.0,0.3079,0.2295,4.34748983,0.027873261340516882,0.999187838502262,0.9991801610217784,0.209310627587316,63.2985641787177,8.492396326854141,1.32,89.8979,2.586301,0.636578,4,4,94.33722143043371,-61.246308127945795,14.0714,30.2834,33.39294257,,,
20,201859043,1.9611063351021585e-07,2116.3691593294616,0.9988149322344148,0.7601487841223686,0.002355038364041828,1.4525479271251995,12.1505003,5364.20019531,1.10282,30.0,0.3947,0.2049,4.32153988,0.031443318617764435,0.998881359646516,0.998979416470076,0.3910273693077104,11.785570665446556,11.266067599044671,0.93,345.397,0.9072496,0.693369,3,2,37.7264144767479,-57.0725366674432,35.8537,20.4142,41.25805819,-0.28999999,,
