rowid,TIC_ID,Probability,Unnamed: 0,Unnamed: 0.1,T0,Depth,Period,Period_Uncertainity,Duration,TMag,Teff,Radius,NumTransits,a,b,logg,rp_rs,DepthEven,DepthOdd,odd_even_mismatch,snr,sde,Mass,distance,lum,rho,Camera,CCD,RA,DEC,PMRA,PMDEC,PMTOTAL,MH,Disposition,Comments
10,273824705,0.1957264244556427,323,323,2089.2083527048007,0.9106285038253116,1.0641773694096768,0.00334037483126548,1.1589641115536142,14.08139992,4322.0,0.6786220000000001,20.0,0.4834,0.1895,4.60731983,0.2686040195843869,0.9183534124647864,0.917988509518345,0.156875770447298,113.4363319374708,19.937214059732028,0.68,336.037,0.144773826,2.17583,3,2,30.724300930772,-60.6624891038573,28.9791,-12.2014,31.44300238,,,
11,350712873,1.1874212759721559e-06,324,324,2088.470625858985,0.9946246066939988,0.6105958548850375,0.0017339001126521758,0.9001650897874923,13.79699993,2903.0,0.339048,29.0,0.1998,0.5387,4.88478994,0.06734071118447714,0.9944852675135142,0.994948174951684,0.4515585189255762,13.544421161464825,7.067163873382585,0.321547,65.3363,0.00735538173,8.25013,4,4,88.2039079887264,-59.4855641940985,32.553000000000004,32.4775,45.98353852,,,
12,198034174,5.971825256523289e-09,325,325,2088.695680545101,0.9994154063097224,0.7114647503736052,0.0006584512278463572,0.3912111511263376,7.46920013,7880.0,1.76787,29.0,0.2396,0.2457,4.21731997,0.022670796837868875,0.9993380000939364,0.9993468493326402,0.06714901653732215,13.139910307528325,12.099869505935981,1.88,124.143,10.8567991,0.34025500000000003,3,4,60.9706077283029,-55.3998946056177,-11.9252,-4.47569,12.73743287,,,
13,201226029,0.0020480696111917496,326,326,2088.4054527468547,0.9938254839353924,0.9134526056274428,0.008265985116917006,2.1913719195073162,13.54209995,2948.0,0.250931,23.0,0.1998,0.5387,4.98506021,0.07217288036862643,0.9943375353013606,0.9945979412090258,0.3280093068096225,20.083403790713398,9.363414972765073,0.22187,42.7323,0.0042846296,14.0422,2,1,358.190149179739,-52.4998312824693,84.0693,-72.39699999999999,110.94581025,,,
14,177313167,4.3173754420422475e-06,327,327,2088.9019889957585,0.9925527108498432,0.8986860008858445,0.004481232758280107,2.2093006106777464,12.88210011,3197.0,0.243917,23.0,0.1533,0.4776,4.99461985,0.08046072618508493,0.99232064878728,0.993213128520325,1.9769443338131685,34.30070787103691,10.100321624695956,0.214306,34.3937,0.005599501999999999,14.7675,4,3,103.84979287508499,-74.04857435491641,-44.2071,100.641,109.92214777,,,
15,233964642,0.01142320316284895,328,328,2089.5232500638567,0.9970482414591086,6.3147598070194455,0.04168061058393047,0.7423403779280855,9.54979992,6185.0,1.56516,3.0,0.3451,0.21600000000000005,4.12083006,0.050059410796226916,0.9999031142436874,0.99538776192192,6.061038006339092,29.56408733728497,8.720170598018639,1.18,199.657,3.2297678,0.307755,3,3,36.4987501368371,-63.6475472217311,-3.3057300000000005,-13.9373,14.32397229,,FP,v-shaped; source is possibly 233964643
16,321977787,6.505601049866527e-06,329,329,2088.469985678132,0.8943064076373027,0.7897287467712207,0.0022724312828691358,1.0128112949651489,11.02980042,5219.0,0.9896510000000001,26.0,0.4136,0.1999,4.396490099999999,0.2959740037741089,0.9004256845265827,0.9002968121922178,0.05455340936414253,41.892186134725605,11.708454702383484,0.89,184.274,0.654648542,0.918213,2,1,1.03800271043927,-52.87999674521621,-35.2673,-21.6342,41.37415931,,,
17,281499618,3.4568702067527823e-15,330,330,2088.6898403327045,0.9987302883005325,0.6704782169201519,0.0008980922574263195,0.4121878926938891,8.93179989,7575.0,1.3952799999999999,32.0,0.2559,0.2329,4.39425993,0.033348452973145,0.9988404831994476,0.9986652987267616,0.7094299284747504,13.442498375579904,9.391257384787494,1.76,182.173,5.77492428,0.647934,3,2,6.557820239363751,-58.7960268346598,-56.1325,-19.7629,59.50991323,,,
18,149176080,0.07490934431552887,331,331,2088.315824208435,0.9990300448445923,0.8702979798843247,0.0018558880053436426,0.44777181796612975,10.39420033,6340.0,1.7498,20.0,0.3383,0.2164,4.05246019,0.02873314282225992,0.9990154250289176,0.9990790839963486,0.3063871055058984,12.213772748719911,13.50925007413575,1.26,339.895,4.4568634000000005,0.23518200000000006,4,1,81.4949356724615,-60.02769346044371,6.91922,24.6498,25.60250467,,,
19,251855940,0.9942561984062196,333,333,2090.7418802668767,0.9754106857472272,4.04351453747817,0.02332550502665009,2.234556656165853,13.51340008,5805.0,1.0548600000000001,6.0,0.3495,0.2247,4.40871,0.14423518753604647,0.97661061792727,0.975900696774834,0.5084489792833086,48.37737058275334,15.146386367056724,1.04,748.227,1.13839793,0.886028,2,3,8.65967154991842,-32.166527694714496,1.39705,-11.5945,11.67836371,,PC,
20,183590252,0.6232415437698364,334,334,2097.8386863157557,0.9994239341562215,10.837672524952355,0.17681842301338954,5.798248649996233,10.29559994,6232.0,1.80939,2.0,0.3451,0.21600000000000005,4.0021801,0.022114716800651496,0.9994090222712346,0.9995927758713424,0.9746339738441776,7.619497461806492,7.31922974086205,1.2,328.348,4.44908476,0.202573,2,3,17.4608711792023,-37.7588236848123,9.6663,-1.95544,9.8621043,-0.98000002,,
21,197934579,8.674535756370005e-09,336,336,2088.6880766665654,0.9981233066744464,0.6135470061139638,0.0010809708885467506,0.6043233924927239,8.07250023,7301.0,2.32043,33.0,0.2683,0.2357,3.92442012,0.04043676070523925,0.998080967681673,0.9982956397016872,1.2651949388133288,23.597774765588532,12.798203048300488,1.65,193.766,13.78353,0.13206199999999998,3,4,59.439106296221894,-56.250345019947396,-5.87709,15.645999999999999,16.71339292,,,
22,70763118,5.479009814735036e-06,338,338,2088.8453824468093,0.9762632767516588,0.7786831813706847,0.003036516253358934,1.4648191567266435,14.97649956,3470.0,0.472496,24.0,0.1604,0.4325,4.76157999,0.1440714324372183,0.974306326155452,0.9772721425042328,0.8362746673992161,17.888434921221894,8.031214323688516,0.470226,231.388,0.0291614346,4.45771,1,2,1.05078760937443,-29.9662470220022,18.9907,2.13737,19.11060012,,,
23,350332233,1.389171666232869e-05,341,341,2088.6951662074225,0.9919814773419044,0.8612906643848408,0.005548571565487881,2.07803922221603,13.25710011,3172.0,0.24653699999999998,24.0,0.1533,0.4776,4.99101019,0.08348953076094366,0.9926484708909326,0.9925498008818578,0.1756604206119695,30.588903242458663,9.42225303553526,0.217122,40.3208,0.005543597,14.4896,4,1,83.9776232862617,-55.57154491851979,-72.59899999999999,53.9081,90.42509633,,,
24,426016676,2.5633941583974584e-12,345,345,2088.739991282876,0.9973220808872733,0.6390368947591121,0.0011274504360843096,0.6380393343066253,8.31130028,7109.0,2.46838,33.0,0.2801,0.2331,3.8519001000000004,0.04820636445573403,0.9974430899759926,0.9974225972748366,0.07590932672938829,21.111987628697552,7.482085003203697,1.58,216.829,14.0201025,0.105057,3,3,42.873195409827204,-74.40539765571471,4.37443,11.6357,12.43081463,,,
25,52204645,0.006499879993498325,346,346,2092.2801413028205,0.9989875337411068,4.38340047051143,0.014710782639136166,1.1566436080417342,10.85449982,4916.0,0.742779,4.0,0.4508,0.1887,4.60482979,0.028783402599665917,0.9991060848657306,0.998929489559742,0.4651769346548082,7.306693562399702,12.700269570468555,0.81,113.387,0.2903097,1.97654,3,2,19.3943161744083,-66.9024700809606,-12.619000000000002,-138.40200000000002,138.97608703,,PC,The signal is likely on target; the centroid offset seen in SPOC report is likely caused by the nearby giant 9th mag star;which has a peak in periodogram at 8.60 days; and causes the second bright spot seen in difference image
26,12421477,3.578431005735183e-06,354,354,2088.5778620838864,0.9886462135451562,0.7177093616834375,0.0037877315726383975,1.6544423802955526,11.70100021,3461.0,0.5817859999999999,26.0,0.1959,0.4178,4.66666985,0.09910490503772673,0.989126242316958,0.9895625662786026,1.806402898211711,51.03684098375717,10.69919762258273,0.572968,67.9848,0.0437549949,2.90965,1,2,2.3631193366633196,-25.0114692597574,45.6741,12.6562,47.39517707,,,
27,220478230,5.362409865483642e-05,356,356,2088.2747144663526,0.9918224779139304,0.9989774850404052,0.003615903417157396,1.5246809750050812,8.15450001,7409.0,4.022869999999998,21.0,0.2605,0.2581,3.45688009,0.08435443582404811,0.9928698516025408,0.9911638585164138,3.8768164548773743,36.28914837684211,9.32107783864532,1.69,352.626,43.9345169,0.0259584,4,1,75.87428994233021,-58.4462664856779,7.475860000000001,11.4015,13.63388004,,,
28,177309964,9.19619014894124e-06,357,357,2088.885115369288,0.956790140612555,0.906691283406262,0.004975461362942357,2.2144801519508475,13.10239983,3215.0,0.493346,23.0,0.1618,0.47,4.74323988,0.1936353152685024,0.9592083870132346,0.9606392404783816,2.418551653528448,62.63828000853704,11.992567349920408,0.491441,91.0759,0.0234272778,4.09276,4,3,103.45249535419201,-75.7039917410791,4.723330000000001,39.722,40.00183909,,,
29,382266319,1.538893957331311e-05,358,358,2088.76295363988,0.7443085606021016,0.6886117715823256,0.001968475474055764,1.0343356704162958,11.41810036,5707.0,1.2243700000000002,27.0,0.371,0.2094,4.27084017,0.4638397354231002,0.7499612973675631,0.7492045747693967,0.1859679303370541,48.611724736532096,14.25627163589122,1.02,316.758,1.4326812,0.555732,4,1,82.84712599724391,-58.2026021421406,17.9697,10.3304,20.72745238,,,
30,150432514,1.5528710719081573e-05,364,364,2088.709864789955,0.9621787101090944,0.7995712591614428,0.004847210337935004,1.8034578817904072,12.805700300000002,3318.0,0.623795,23.0,0.171,0.4514,4.63122988,0.18116306096349985,0.9645834426737152,0.9648980522404056,0.6604571516241999,49.74748904336974,9.673350200945727,0.6070840000000001,116.274,0.0424897335,2.50105,4,4,97.4018690166432,-62.367285863217795,7.26416,25.7281,26.73393256,,,
31,47525961,1.5207259895788638e-09,366,366,2088.279410494858,0.9950850160902084,1.0563461501883142,0.0016691755785842588,0.6735459456637617,8.05348969,7048.0,2.60394,20.0,0.2961,0.2276,3.79908991,0.06514164009999428,0.9953112299858748,0.995213725203388,0.3542357621830153,27.78350451670227,11.397421667584725,1.557,203.327,15.0737343,0.088185,1,4,344.061865548188,-24.1503767124257,24.971,0.64217,24.97925586,,,
32,12418075,3.28638407154358e-06,367,367,2088.7816420705776,0.9877541101824376,0.8459140141948814,0.0051321001064214,1.9551564257156864,14.60680008,3408.0,0.537377,23.0,0.1819,0.4364,4.70486021,0.10301794170059307,0.9888596250613112,0.9876975482799948,0.6760852795193331,17.88849367297375,7.39828021305565,0.53376,228.891,0.0350954831,3.43961,1,2,1.80710794824718,-28.9110587575098,18.9273,2.87447,19.14432718,,,
33,31672006,0.002550275763496757,368,368,2089.0577875099348,0.9236403509524156,3.160024422222832,0.009551189960788298,4.366395657359135,11.26379967,5878.0,2.39622,7.0,0.3596,0.2317,3.70431995,0.2534914541643559,0.9292953052554358,0.9288905970499608,0.4915658218119599,233.34300222586933,27.093952408438863,1.06,610.0409999999998,6.175397,0.0770421,3,3,47.14668060965511,-71.7886084671954,6.36636,2.96702,7.02379864,,,
34,220435095,0.9425448179244996,369,369,2089.9676002603146,0.9929337513119422,3.4255575967370517,0.013371119960368105,1.426864592152099,11.89990044,5620.89990234,2.6126099999999997,6.0,0.3801,0.2248,3.60391998,0.07685184574947873,0.9932208447567468,0.9940045515147938,1.4416119179865152,36.98603147497108,15.215140475300894,1.0,820.079,6.13859463,0.0560756,4,1,73.6414335623337,-57.5135485551435,5.0005,22.2363,22.7916221,-0.77332199,FP,Visible secondary; very likely EB
35,149347629,1.0121771083504429e-05,371,371,2088.3637652437883,0.9928917875215612,1.13152008920562,0.007809991095664826,2.4270754734101607,12.78499985,3162.0,0.46735,16.0,0.1533,0.4776,4.76611996,0.07860769114728401,0.9930378024472326,0.9934906854687752,1.1020471130638625,36.02269792787961,9.225952710649693,0.464881,72.9029,0.01967101,4.55423,4,1,83.648302102236,-60.182846126419,25.0114,32.0605,40.66258465,,,
36,141871560,0.0002071936323773116,376,376,2088.7273485430446,0.7791155020938494,0.6304697437543642,0.002793748931118334,1.5713464809283857,10.59860039,7011.0,2.29785,32.0,0.2961,0.2276,3.90294003,0.4366970490804507,0.7998627992883484,0.799571752981655,0.4124009947802931,60.436051443420716,12.284250228724261,1.54,533.6619999999998,11.4936991,0.126927,4,2,94.1155828754611,-74.4470312649346,6.3316300000000005,13.3695,14.79300743,,,
37,7203983,1.2111576932344326e-12,379,379,2088.592039728797,0.2205060248860513,0.6552329085329902,0.002068044970757854,1.3959942431117816,13.24549961,4415.0,0.745764,32.0,0.5098,0.1592,4.53171015,0.7914223854153745,0.4131442053564081,0.406986075822741,0.24401264994056665,31.369208647322868,11.646628650682961,0.69,268.561,0.190379634,1.6635799999999998,2,1,6.3489174302944695,-46.9258009865485,10.6013,18.0989,20.97516968,,,
38,141152931,1.6479812306458006e-12,381,381,2088.8856472291723,0.9978618042635946,0.6454026297928664,0.0008381722863644028,0.4367290373081735,8.1534996,7660.0,1.59155,35.0,0.2559,0.2329,4.28728008,0.043275974962118116,0.9981373142130452,0.9978699165941828,1.2197272567418929,19.959290084308005,10.927934167706713,1.79,142.485,7.856878,0.44401,4,2,80.58678316678359,-75.0101239862583,-9.70253,-20.9249,23.06491987,,,
39,41860807,6.135814146546181e-06,382,382,2088.6642987098053,0.9926646832659518,2.052052037953421,0.00275065593115742,0.6135513011564729,6.46280003,7464.0,3.3776699999999997,10.0,0.2605,0.2581,3.61383009,0.07989258949447085,0.9919364465094556,0.99381041375118,2.7302432077581726,19.871095102244876,7.347386962301709,1.71,137.691,31.9017715,0.044375800000000014,2,2,20.5385349090748,-37.0515754135294,14.7616,-6.03458,15.94744463,,,
40,271554516,0.0710986778140068,383,383,2089.5060322028908,0.99975422236895,1.455260058209602,0.02048291796882673,3.73370514407461,8.45810032,6893.0,2.11541,14.0,0.3026,0.2256,3.96337008,0.014551481771191487,0.9997843818292228,0.9997842513359002,0.0036671959596631725,17.156533591803733,7.432223958465196,1.5,183.71400000000003,9.101584,0.158456,4,3,105.90898720110901,-71.9993149012511,-32.9951,24.9996,41.39633588,,,
41,402318229,2.1495905912476823e-13,385,385,2088.3533304923653,0.9990023808748736,0.6248775569240103,0.000553462588081477,0.3744070109030033,8.93959999,7563.0,1.9520400000000002,33.0,0.2353,0.2551,4.10013008,0.02961346132998424,0.9988975317022439,0.9990070634494868,0.5578411354223247,13.908766650997775,12.230145824259484,1.75,251.698,11.2317924,0.235272,1,3,353.331137044983,-14.1499807298966,-16.7186,-33.4113,37.36076222,,,
42,155945777,0.6490497589111328,388,388,2088.372671364303,0.9994469607764074,2.0056436795662083,0.013139104485576092,1.1202137886807488,10.07330036,4810.0,0.718474,12.0,0.4642,0.1807,4.61734009,0.02123228492441465,0.9995650466484102,0.9994572514308864,0.6498091739700738,9.017540950425794,9.206958477600113,0.78,73.551,0.248941422,2.10311,2,1,5.98538107822304,-52.155533912733205,2.44403,21.4045,21.54358148,,,
43,271639931,0.0001929749705595896,389,389,2088.321356620069,0.9994122366016394,0.7552494186838964,0.003899320730874012,1.816823403952505,8.07600021,6866.45019531,2.06664,28.0,0.3026,0.2256,3.98072004,0.022502838927588028,0.9993102789467784,0.9995971753676892,7.720157685991325,33.35841526010493,8.604738218809706,1.49,146.624,8.553678999999999,0.168808,4,3,108.922875467899,-72.7413778028286,-19.1579,14.7298,24.16592933,,,
44,150105822,0.724202036857605,391,391,2089.96054285534,0.9957228448884158,2.4941428618567842,0.010991415389456137,1.4966579839069218,13.47220039,4134.0,0.642526,8.0,0.3955,0.2618,4.63520002,0.05938566292749658,0.9955306444083012,0.9970523156095606,1.3481184177823975,9.976819084142502,12.911928627382196,0.65,213.475,0.108631961,2.45043,4,4,92.17824768646358,-62.0331384618058,7.04447,40.9105,41.512571200000004,,,
45,39018923,0.6479235887527466,395,395,2088.8435655075923,0.9985286726572776,5.684712371928991,0.04138154166278607,3.3564925863735,12.02530003,6283.0,1.38612,4.0,0.3383,0.2164,4.24436998,0.035388483859592236,0.9988096495479178,0.9983431818618702,1.081214076919869,9.11783734118984,12.021609089154436,1.23,563.621,2.69750714,0.461855,3,2,12.0747938750417,-68.4393074377361,17.2688,2.52616,17.45259115,,PC,low SNR
46,8990795,4.978841161573655e-08,398,398,2088.819191706041,0.9986326243985492,0.8608100163320958,0.0012716725132391193,0.43098876465875335,11.18560028,8026.0,1.73863,24.0,0.2273,0.2465,4.24546003,0.03475050736926452,0.9986621969466772,0.9986307708595632,0.09697726831001006,11.385596943880804,13.059092975961974,1.94,682.324,11.3006821,0.369132,1,3,354.908480949468,-9.8676477969527,5.948230000000001,0.724824,5.99222913,,,
47,231277214,2.657313924459004e-09,400,400,2088.654986367138,0.9991934450622186,0.6311258384792567,0.0008280034478736488,0.4736952967045178,8.82369995,7004.0,2.73006,35.0,0.2961,0.2276,3.75324011,0.0263884946163255,0.9992511148889559,0.9992274965221692,0.2084849302991108,17.90713135764085,8.96784305627685,1.54,298.921,16.159311300000002,0.0756842,3,1,42.1094291366644,-51.04098677893639,23.2381,5.5349,23.88816463,,,
48,319258261,1.9913177010111305e-12,405,405,2088.3053817435057,0.9992493056739088,0.6184221067469235,0.0008198197348742164,0.4872489604959427,7.87400007,7108.0,1.9052900000000002,34.0,0.2801,0.2331,4.07679987,0.025523323149814304,0.999337229594198,0.9992196868273256,1.7404744050272734,20.23717656670621,10.070029874786558,1.58,138.368,8.348459,0.228441,3,4,60.05711646844421,-62.9021179061181,37.5335,81.0662,89.33360177,,,
49,149598862,3.291382654424524e-06,406,406,2089.0218814339946,0.9891811972980776,0.8320134019620816,0.004071272898641953,2.02290407314746,11.47999954,27500.0,0.18,25.0,0.1258,0.235,5.59961987,0.09970655847433793,0.989654543238716,0.9895283876109496,0.6451588288753114,39.313665190338284,10.327976974745496,0.47,226.935,16.6943874,80.5899,4,1,86.9970945785539,-64.3842002721382,-3.01703,-29.3038,29.45870269,,,
50,350841132,2.655856587807648e-05,412,412,2088.3363798471723,0.9882140391058816,0.6606348243488821,0.004970773887017332,1.478692254771813,12.71969986,3672.0,0.591394,29.0,0.2315,0.3808,4.65850019,0.10064025997105852,0.9897303122676177,0.98908944262594,0.9551274293749192,38.13816010492773,8.709326653311997,0.58101,114.531,0.0572874136,2.80901,4,4,89.8029464972524,-56.0409903340567,18.3005,49.0422,52.34544566,,,
51,237910557,1.1461279427749105e-06,417,417,2088.9163073345053,0.9935067956219112,0.6785413119955332,0.0027503949206827416,1.6989895752254962,12.85239983,3132.0,0.346589,32.0,0.1606,0.4974,4.87729979,0.07488200625498434,0.99386347686165,0.9941103224348199,0.6327843936473975,38.65603059380124,12.689967406493752,0.330266,50.5073,0.0104138488,7.93267,3,2,21.9949070415238,-60.540082929140794,84.7872,-30.0457,89.95339556,,,
52,307433122,0.07806949317455293,418,418,2088.251819119753,0.9058483812165812,6.3473302182390166,0.024213160852697424,1.5665796064928212,12.46350002,3635.0,0.593562,3.0,0.2125,0.3984,4.65666008,0.2850103126187561,0.8360519213992509,0.9226584701212016,5.511949798432509,110.69188518321688,19.320574926379177,0.582804,107.628,0.055417195,2.7869200000000003,4,3,125.673721194005,-70.6749099831599,-53.7825,32.7527,62.97060158,,,
53,198008002,0.9978845715522766,419,419,2088.3098890018,0.9921738646919188,3.2805726052731363,0.02021393057238563,2.9480685376657263,10.39630032,6065.0,1.39935,7.0,0.3507,0.2158,4.1992898,0.08142346154919053,0.991924016220468,0.9930415412370204,4.510155792845062,87.32816122885437,16.191993954147325,1.13,255.795,2.38711023,0.412379,3,4,60.200682719893294,-54.5958580747104,8.55123,-12.474,15.12363086,,,
54,33832085,3.1699899409431964e-05,421,421,2088.283322317127,0.9996613626415364,0.6186248105222764,0.0051078221472452,1.5324746677069925,10.45870018,6006.95019531,1.7886,35.0,0.354,0.2157,3.97836995,0.016926433089349976,0.9997146825550852,0.9996865174428482,0.31994546936135204,9.741649955996847,7.468744404793104,1.11,309.741,3.75262785,0.193993,4,2,63.3645269559605,-76.41825983335441,3.18982,9.78917,10.29576616,-0.87498099,,
55,350297677,0.0001817731972550973,423,423,2088.519116259771,0.9992819521148768,1.6140147636646918,0.011743816616829215,3.961394069763192,9.64480019,6969.0,1.65041,13.0,0.2961,0.2276,4.18758011,0.024898566406236482,0.9993411444619198,0.9992966199863876,0.6881088005560911,26.430243002056713,7.358846518087593,1.53,260.584,5.788399,0.340344,4,1,83.66735584357549,-57.6968846429364,-9.8013,1.9414799999999999,9.9917379,,,
56,140975023,0.002561040222644806,426,426,2088.6529788112953,0.995555061770258,0.7084167396774403,0.0022144310582880022,1.2633242735816983,9.272399900000002,7256.0,3.8284800000000003,31.0,0.276,0.2529,3.4842,0.06203748678196287,0.995287236277342,0.9956104597510368,1.3005447158360215,34.253843186172155,8.693259817725492,1.63,500.792,36.60468,0.029047500000000007,4,2,78.1920620230805,-73.37140305818609,8.47414,4.49445,9.592243199999999,,,
57,115443990,3.3634150895522907e-06,428,428,2088.7790664408594,0.7291910160920614,0.7554526890408801,0.0021314921126180386,1.8727548342226328,8.61489964,7154.0,1.7486400000000002,28.0,0.2801,0.2331,4.15678978,0.4847716191695261,0.7457493644867998,0.7453842430944065,0.13324193735512144,368.14829684493867,22.4183919112646,1.6,181.304,7.21593857,0.299238,2,3,6.72875110137221,-39.8819840417411,74.7239,-31.8087,81.21240439,,,
58,350335330,0.001099865068681538,430,430,2088.9732369500603,0.9995987558208282,1.671810848645456,0.01624418310747,3.7203302037088313,10.45320034,6833.0,1.86958,12.0,0.3096,0.2225,4.06483984,0.01857299944104196,0.9995483346721928,0.9997022816401384,1.6125868206269696,10.557824858440226,7.14322197661213,1.48,407.301,6.8648,0.22648,4,1,84.35050154627051,-59.825054348095996,2.31291,-12.7603,12.96822304,,,
59,24695725,2.546890165433524e-08,431,431,2088.653761112728,0.3328936138082439,0.6314784048616474,0.0013898436799840708,0.2875728169716237,16.77879906,6000.0,0.239123,30.0,0.5221,0.3406,5.00134993,0.7163366752154317,0.24572142046961315,0.3123822872081151,1.2678690599390885,14.295320893207235,10.817739353040752,0.209183,130.30700000000002,0.0,15.299,3,3,25.251664861766,-67.89096364067,46.3288,19.5117,50.26991293,,,
60,167012000,0.6979732513427734,436,436,2090.1841476411955,0.9987813024346308,6.122862019573991,0.05199178173555508,3.034948134529603,9.78050041,5097.0,0.746238,4.0,0.4244,0.1961,4.62681007,0.031724775560439115,0.9986327977176332,0.9992375166403517,3.0662472814170436,19.66613860399557,7.208554268423472,0.86,75.4109,0.3386166,2.0695,4,3,95.1691683662628,-68.5085637020467,-60.5034,83.7287,103.30129048,,,
61,234338669,0.006401676684617996,441,441,2088.7572994770576,0.9976818897581732,0.9204581747226388,0.004582415845387765,2.2584955753845857,13.85900021,3005.0,0.243044,24.0,0.1693,0.5023,4.99583006,0.0446455719129545,0.9981767871136822,0.9975067021235572,0.8611540480105669,7.972692444862733,8.204870539862641,0.21337,48.3338,0.00433952734,14.862,3,3,37.4529262648608,-69.1011963764574,86.2011,-3.2130799999999997,86.26096176,,,
