rowid,TIC_ID,Probability,Unnamed: 0,Unnamed: 0.1,T0,Depth,Period,Period_Uncertainity,Duration,TMag,Teff,Radius,NumTransits,a,b,logg,rp_rs,DepthEven,DepthOdd,odd_even_mismatch,snr,sde,Mass,distance,lum,rho,Camera,CCD,RA,DEC,PMRA,PMDEC,PMTOTAL,MH,Disposition,Comments
10,99417613,1.7765920290457867e-08,777,777,2229.948392932742,0.9988818988100376,0.835232949991825,0.000795968649608958,0.4632907222361285,9.96259975,7616.0,1.761,27.0,0.2353,0.2551,4.19452,0.031350707345073,0.9992460286108924,0.9984347515709836,3.0222437686129533,11.117545725950361,9.964014062158332,1.77,363.225,9.39985752,0.324112,2,1,108.120905595772,-22.197402461399196,-9.92645,-5.34242,11.27279296,,,
11,29789648,1.5932990482525609e-09,1229,1229,2229.907002755496,0.9991737828706424,0.9310864245529844,0.0013716423564240632,0.5201411327495421,10.07649994,7938.0,1.45969,24.0,0.2331,0.2353,4.39058018,0.02701145269418704,0.9993401683123244,0.9990635253046618,1.3479244840372973,10.632746522104187,7.536013371527715,1.91,310.347,7.62183,0.61412,3,2,110.04910428109501,-37.7208845929069,-9.82514,6.08416,11.55639991,,,
12,25078924,0.00027108585345558817,3445,3445,2229.4428827420934,0.9313920933613059,0.9041061319617788,0.0035449922473931306,1.5035805254195305,10.70499992,5737.0,1.21763,26.0,0.371,0.2094,4.2756300000000005,0.2402685571938584,0.9375765168809566,0.9375627142961476,0.008691942856221841,106.31834166315956,18.217536606367165,1.02,228.492,1.44699836,0.565001,4,3,60.9309107711547,-65.9728838150855,6.01463,18.1041,19.07705981,,,
13,125059687,0.0057817306369543076,3736,3736,2229.908009898577,0.9770578688898108,0.8370935635772112,0.007555430921898031,2.3245584773469927,11.88980007,5370.0,1.1714,28.0,0.3947,0.2049,4.26913977,0.13834824760863068,0.9792526770223304,0.9807532818173752,5.928078583912959,140.52693226833978,8.80966302793339,0.93,340.7519999999999,1.0280292,0.578579,2,3,122.943198302191,-13.1701571288967,-2.37155,-1.15651,2.63851564,,,
14,167655802,4.044414652071282e-07,768,768,2229.967058644605,0.9990394295929328,1.0686876910667409,0.0016562951057308428,0.5315294524248749,10.95009995,7410.27001953,1.63573,22.0,0.2683,0.2357,4.23853016,0.028929724958438045,0.9989275476530892,0.9993090465460172,1.1746166414643873,8.050052539747655,8.317392451174339,1.69,471.972,7.26862955,0.386148,4,1,102.449856566313,-60.9243877363338,-8.779639999999999,10.6566,13.80743286,-0.42321801,,
15,73296270,1.33007660441109e-10,1084,1084,2229.194541333028,0.9973982103530438,0.6547539678947732,0.0008615316510762192,0.4281355089573313,11.72249985,7441.0,1.7290599999999998,35.0,0.2683,0.2357,4.19290018,0.04761193081814875,0.9976053504293024,0.9975354025397394,0.17719615019134055,15.564188825254275,13.342265552945348,1.7,783.948,8.257292999999999,0.328869,1,1,121.02118466713101,-3.74109062282368,-2.74808,-2.52733,3.73354264,,,
16,36339974,3.379642521394998e-08,2967,2967,2229.1548739740892,0.998943069844774,0.7623314451606991,0.0007039188616573823,0.4482123782369624,10.49569988,7947.25,1.69232,31.0,0.2331,0.2353,4.2621398,0.030550898588707708,0.9989436932108404,0.9988890219210704,0.22675370966946065,11.845159711596498,16.072742513550306,1.91,478.16,10.2926273,0.394083,1,1,118.684009687512,-7.2708415565138305,-0.19760899999999998,-3.09708,3.10337781,-0.207,,
17,13560164,1.1260667953649772e-08,640,640,2229.215333017794,0.998279925210604,0.725558401389644,0.0006579350401785813,0.4232834459645878,11.4715004,8009.0,1.6973099999999999,33.0,0.2331,0.2353,4.26410007,0.03897395769744853,0.9985285759559622,0.9981721783100002,0.9528309195816981,10.90529543400874,13.680096858966571,1.93,753.171,10.6789751,0.394707,1,2,132.612575213747,-6.2716843436744,-5.33319,-13.1197,14.16225419,,,
18,80471435,4.177398295723833e-05,2002,2002,2229.2688410245473,0.978244452421456,3.074867329536484,0.018004032073225096,3.540941091567266,14.75020027,2862.0,0.144976,8.0,0.1998,0.5387,5.18702984,0.1354745087819826,0.9721453276197743,0.9861219681060072,1.8755070213911331,8.209434583248273,8.220594532699517,0.11791,34.1281,0.001270473,38.6957,3,1,121.75571167109501,-43.8123659535026,157.071,-95.9344,184.05083033,,,
19,150151693,2.000215992836729e-09,4168,4168,2229.23585768554,0.9966138513679228,0.7074644461575509,0.0009528733150157565,0.4538254614699322,10.77019978,8858.0,1.69255,34.0,0.1887,0.2337,4.32909012,0.05514770524600311,0.9968348340405564,0.9966507633318666,0.4047506072628215,17.14312991334487,14.516568656139036,2.229,560.306,15.8898878,0.459711,2,2,117.119527068092,-30.2062916296562,-6.47221,5.36956,8.40961812,,,
20,169609352,8.728434153226773e-08,1309,1309,2229.4771126554074,0.9905872323669546,0.6445180335608823,0.001406039667264436,0.9842822515482964,11.42809963,6912.0,2.6717,36.0,0.3026,0.2256,3.76346993,0.09005227967569586,0.9919299648507924,0.9907051317230512,2.2926553447765343,35.82892364083529,10.62368651136882,1.51,886.8589999999998,14.6785736,0.07918,1,1,119.764767742383,-9.52293898333495,4.355519999999999,-5.2491900000000005,6.82089071,,,
21,143601280,0.01964966580271721,2154,2154,2230.6538588705,0.9972772012166314,2.8737793798893363,0.022594567477746352,3.899761587698092,12.66769981,5573.0,0.810697,8.0,0.3785,0.2075,4.6115799000000015,0.04780281245849523,0.997335451450006,0.9974894849935259,0.2859104977078314,13.94980498488164,10.599226415002288,0.98,341.6140000000001,0.5711731,1.83929,3,1,118.50652528511401,-44.3720307855845,-6.0656300000000005,12.6481,14.02734119,,,
22,405117698,6.037019829818746e-06,1385,1385,2229.3077718123222,0.9988293242636416,0.7543356260112158,0.003465291271019466,1.7100523327791803,11.39319992,8460.0,1.58217,31.0,0.2093,0.2355,4.36178017,0.03229632440128731,0.998929818592477,0.9988779970650546,0.2576719198097001,15.365571410829384,8.023375958769936,2.1,683.679,11.5526409,0.530227,2,4,113.802570847887,-16.1415146037969,-5.4840800000000005,-0.649419,5.52239789,,,
23,54397239,8.268346363138335e-08,1703,1703,2229.3061062647557,0.99830298801123,0.7218407237932387,0.0009790337659448256,0.4673838634395895,11.39039993,7236.0,2.4014900000000003,33.0,0.2801,0.2331,3.88930011,0.03837497518333388,0.9985266056849704,0.9983016273139704,0.6370948812321136,12.02566303097039,10.244358000203343,1.63,888.57,14.244565,0.117692,2,4,118.341346878298,-17.216564764049302,1.021,-0.243331,1.04959562,,,
24,174599051,0.8449848890304565,3787,3787,2229.061966389599,0.9992511853913856,4.985578200708135,0.04287135529860686,2.9980758319465206,10.5248003,5189.0,1.06532,6.0,0.4136,0.1999,4.32758999,0.02491244724757492,0.9993886516926984,0.9993232801188834,0.3824412354395467,10.724560899169225,11.2495278014276,0.88,147.148,0.7412888409999999,0.7278560000000001,3,1,114.69924674644,-39.13548354769971,-43.3535,-8.11014,44.10555898,,PC,v-shaped; star is evolved
25,261205462,3.750510302324983e-08,3815,3815,2229.3332853261545,0.9960455141998869,0.8795748746825627,0.003405441865020453,1.94273906818171,5.53859997,11061.40039063,2.2142,28.0,0.1426,0.2695,4.20852995,0.05990737507096008,0.9963745852889636,0.9962733837412464,0.5870934967903778,50.0860561794832,10.795007729025171,2.89,89.7268,66.1254044,0.266224,4,4,87.5699436963303,-79.3613612970215,-4.95059,66.5544,66.73826864,,,
26,167123841,7.465536668860295e-07,3757,3757,2229.5632907526906,0.9764962057562236,0.8125752763552252,0.003831496705878679,2.0017542068193905,10.08530045,5626.18994141,0.9775219999999999,30.0,0.3785,0.2075,4.45780993,0.14044771026645256,0.9790643698766892,0.9786352001278242,0.8693185705119636,56.415959864573935,11.722246876921435,1.0,135.727,0.8625914000000001,1.07058,4,1,96.30178309272449,-66.4862008404045,-13.4997,21.3957,25.29857464,-1.01387,,
27,101201594,1.3218353600135669e-15,1897,1897,2229.5204817836247,0.9969530092186027,0.7417835432712923,0.001013593719594863,0.4828731850105506,9.18229961,6969.0,3.04196,32.0,0.2894,0.2507,3.65645003,0.05124201699649498,0.9970260311801422,0.99742285713026,2.0089935242993517,23.015435595932445,10.905797884796016,1.53,369.199,19.6644745,0.054354199999999984,3,2,103.09683929498199,-33.944656414695004,4.03146,13.4865,14.07616254,,,
28,381950094,6.160452812764562e-06,1208,1208,2229.320235291004,0.924258545501236,0.641059006269187,0.002511983693217757,1.7226361869036912,8.94970036,6559.0,1.7779099999999999,37.0,0.3215,0.2192,4.0717802,0.254671175218735,0.9353076433260428,0.9275827888714896,6.9575413499918355,54.237546014204604,11.774132603329651,1.36,189.048,5.270683999999998,0.241995,4,2,76.6878833219988,-59.050959939385,58.7488,77.3306,97.11561768,,,
29,261258875,0.11164520680904387,2843,2843,2229.6459876931813,0.9998418834251592,0.989195817643678,0.00547267274391966,2.4696416326295045,9.26910019,6639.0,2.6588700000000003,24.0,0.3176,0.2406,3.7348001,0.011620534646328198,0.99983126860773,0.9998701888415752,0.8685963264258731,9.539952224628381,8.504083633484786,1.4,314.616,12.3737164,0.0744794,4,4,89.73081901154379,-79.7434750836885,-2.11884,23.5411,23.63626181,,PC,minor centroid offset
30,459056725,0.04402666166424751,3589,3589,2236.204476351184,0.9079521550890588,10.248129933840852,0.022432562946816503,3.8171231257316505,5.98549986,5823.08984375,1.01752,2.0,0.3495,0.2247,4.44417,0.279064650550552,0.9195102293673844,0.9202797271435528,0.2046784663334785,143.01447824758827,42.86381024152414,1.05,23.0003,1.07249427,0.996689,1,3,133.06829409428602,8.06291785212507,151.386,-234.797,279.36956206,-0.0218985,,
31,150431712,3.967369835433665e-12,569,569,2229.1353608740196,0.9989032226512228,0.7538202461746333,0.0006932241726869126,0.43563474604101216,10.368900300000002,7655.0,1.8268099999999998,32.0,0.2353,0.2551,4.16754007,0.03105031607637377,0.9990622313904284,0.9987986892290266,1.169624751354618,12.3127120221774,11.876404460417687,1.79,453.191,10.32431,0.293613,4,2,97.29692603615851,-60.8628755949348,-9.67118,4.85728,10.8224254,,,
32,382068562,0.94560307264328,286,286,2239.915437764751,0.9827301502831688,12.128406467863307,0.05644139948848448,1.4615050502265536,11.35929966,5682.0,0.993827,2.0,0.371,0.2094,4.44777012,0.12054636955710825,0.9849226530434454,0.985537782345823,0.4464402261875699,63.70259613626249,25.4659287005272,1.01,251.24,0.927515447,1.02894,4,2,79.6569267974686,-55.8887964821898,-4.99993,54.4379,54.6670308,,PC,
33,182588086,0.05909596756100655,1117,1117,2230.7800489081933,0.9953090334795028,3.3559218868389142,0.035346389537287415,5.026955423884607,11.48799992,8310.0,1.6684900000000005,7.0,0.2093,0.2355,4.30517006,0.0646496170676032,0.9968924241548296,0.9939914726087102,10.883815820618906,48.51590138435376,10.906312970443487,2.05,697.9680000000002,11.9604616,0.441347,3,1,123.896582902178,-37.4986218470361,-7.8017199999999995,5.48862,9.53896139,,,
34,388205603,0.3102269470691681,2519,2519,2232.1316112355025,0.9996319878237154,12.475234443769514,inf,13.103869326487546,10.01930046,6484.0,2.48043,2.0,0.3276,0.218,3.7695898999999997,0.017732854749380408,0.999686541240308,0.9996594756262592,0.2678049361791128,8.980821015948019,7.324189029053526,1.32,360.637,9.797658,0.0864949,4,4,110.607352058017,-79.7518758963744,-25.616,6.903460000000001,26.52993057,,,
35,167308252,0.002366022439673543,2508,2508,2229.8343637398725,0.9995760946667728,0.8627334190574003,0.004154058978763975,2.3024985168261334,10.68280029,3423.0,0.371077,27.0,0.1555,0.4459,4.85364008,0.019246549702232715,0.9996156611225409,0.9996269382989124,0.11386861202828336,11.087176472444431,10.41526689916879,0.358508,23.5649,0.0170314014,7.01628,4,4,98.0914015061256,-69.96218136167829,249.515,640.0980000000001,687.01032367,,,
36,107945339,0.00021454734087456015,3613,3613,2229.383138600763,0.9987186195907648,0.6239076576814552,0.0024286216320727467,1.405940146919586,11.50819969,8052.0,1.9985099999999998,38.0,0.2273,0.2465,4.12668991,0.03364002241996828,0.9988118887855054,0.9988361584337099,0.10050559358751973,13.139779987783252,8.2561039601291,1.95,888.76,15.1259212,0.244296,2,1,111.692289988566,-28.7862008183888,4.94531,-2.32139,5.46305249,,,
37,167418903,0.9827241897583008,204,204,2236.1539095407597,0.9927516244116764,10.986578801173401,0.06177110004505426,1.6072818930239603,11.37860012,5614.89013672,0.9577190000000001,2.0,0.3785,0.2075,4.47123003,0.0779948665778747,0.9933343753150032,0.9941199790822046,0.7716890109541532,23.946187303885544,18.753614410250314,0.99,234.418,0.8213652370000001,1.12699,4,1,99.620831182332,-67.6489776563274,-3.15915,6.5153,7.240812299999999,-0.15986601,PC,matches with 167418898 but this is likely the source
38,100949952,5.24727180109541e-13,2063,2063,2229.7293706331848,0.9979926421830648,0.8298542237292241,0.0007856568663862085,0.4506547049119138,9.60550022,7244.0,2.62167,28.0,0.2801,0.2331,3.8131001,0.04173669437764242,0.9981183169185172,0.99815902692679,0.1725290156068803,19.08529063649746,14.705191991652574,1.63,429.39,17.0516224,0.090459,2,3,129.424590663402,-12.927637803538802,-3.40041,-8.77791,9.41352708,,,
39,255700967,0.00316942110657692,310,310,2231.052868217699,0.9606455361504408,3.4279568167217573,0.007817930824131514,2.824226027841215,8.66819954,6896.0,2.16877,6.0,0.3026,0.2256,3.94173002,0.1841335993833193,0.9606892040954452,0.9654065924667404,4.263785232193072,237.50292678730807,30.42725048137441,1.5,215.68400000000003,9.583236,0.147044,3,3,98.90143835320049,-52.339371634982996,-5.81808,0.613776,5.85036545,,,
40,6423569,2.1138804682380163e-12,2296,2296,2229.495316405671,0.9976823685599352,0.6092639242634417,0.0007800330385270282,0.43909101053949545,11.74989986,7687.0,1.61227,38.0,0.2559,0.2329,4.27846003,0.04505524110647053,0.9979297800946104,0.9977965644532544,0.36555060894767183,13.673719106252765,11.223375209707381,1.8,750.7869999999998,8.17708,0.429495,2,4,112.67477756147301,-9.934275363906831,-2.21785,-2.7427599999999996,3.52726396,,,
41,238166585,1.2935110760281534e-07,1660,1660,2229.36769870452,0.9991877254372944,0.6617036447634627,0.001455667135634442,0.5183432870966751,10.98670006,7179.0,2.15659,36.0,0.2801,0.2331,3.97464991,0.02654954477211514,0.999242652948636,0.9992749624524824,0.1522952481284132,9.41646953328046,8.061975624440647,1.6,607.096,11.1297379,0.159521,3,4,106.39692747181401,-53.217262088858604,-5.5163400000000005,4.76501,7.28939828,,,
42,153436251,1.1086577700325506e-07,2584,2584,2229.490715285604,0.8862788146731687,0.8090120428358893,0.004177855240353523,2.1820745140742206,10.82849979,7514.0,4.017519999999998,30.0,0.2458,0.2616,3.46819997,0.3153496248010078,0.8976412450482337,0.8969257160661694,0.6116169312046217,48.49947563658594,11.017194053752863,1.73,1206.87,46.3549423,0.0266791,2,2,120.826027497447,-25.501735242712698,32.2873,-39.6779,51.15472109,,,
43,452975969,1.3784192276489193e-07,1021,1021,2229.6308625357715,0.995791662934442,0.9859954178755824,0.0019865941439291546,0.4889886011342531,8.39890003,7605.0,3.45135,23.0,0.2458,0.2616,3.61005998,0.060663419668927264,0.996128395854852,0.995956537732477,0.32229958719040963,19.59018666943055,8.75352863496274,1.77,349.367,35.89787670000001,0.0430534,1,1,122.436517700301,0.336085977308458,-16.7239,-0.583078,16.73406141,,,
44,154679871,3.9340457078651525e-06,1673,1673,2229.120404836838,0.9994698601081168,0.6110299297778976,0.003139518327678059,1.5146507116713748,11.28050041,7518.0,1.58853,39.0,0.2559,0.2329,4.27662992,0.021548565976316075,0.9994621274636656,0.9995240982736812,0.3919078397276558,9.132910733912286,8.486481940059331,1.74,586.229,7.26266,0.434072,2,2,122.37684589723,-27.103397083165003,-8.83105,5.14316,10.21956647,,,
45,80914862,0.057039998471736915,3159,3159,2230.3470826884886,0.9205369217385504,1.9680050086259544,0.006220436262814544,3.257640613921557,12.2013998,8746.0,4.75,12.0,0.1821,0.2687,3.42512012,0.2666102921672462,0.9229053306194352,0.9268698610595976,2.3653820290700334,499.83032715532914,25.086980275425248,2.19,2634.26,118.937866,0.0204344,2,1,106.116463504799,-20.5637626905743,-0.610226,0.05269209999999999,0.61249672,,,
46,452845139,0.9780436754226683,1259,1259,2230.831521714148,0.9816360686666834,3.3497680281595588,0.01523442249144491,3.0888564559894425,11.66889954,6627.79003906,1.6288,7.0,0.3215,0.2192,4.15735006,0.12539949920441867,0.9830572507077168,0.9839270349723946,1.6987471161898162,132.51895812576836,18.694160972133414,1.39,609.736,4.61218739,0.321669,1,4,120.32533072067899,2.5691954835107498,1.1909999999999998,-8.8105,8.89063503,0.031,,
47,140900726,0.12992966175079346,1300,1300,2230.014067953263,0.9967054209532152,4.632528786201452,0.04300302694237068,5.281356115665774,13.23789978,5840.0,1.042,6.0,0.3495,0.2247,4.42352009,0.05279563052500029,0.9968156442824068,0.9973904499528996,0.8156127598167436,11.814948424794276,10.485693016922404,1.05,621.0509999999998,1.13783431,0.92809,4,4,77.1195469529562,-75.4836068380819,0.473733,28.3806,28.38455353,,,
48,412900400,0.0007996382191777228,1510,1510,2229.7326981109427,0.9997360747913298,1.2548222112973393,0.010908776416791666,3.363641349492129,9.26951027,6551.56982422,2.89932,18.0,0.3176,0.2406,3.64574003,0.015013358242290288,0.9997739438162736,0.9997552212643076,0.3981330873458365,13.83029443702135,9.202149858890103,1.356,353.108,13.9530125,0.0556381,2,3,127.105199013598,-19.443470419555897,-6.075019999999999,2.78233,6.68185814,-0.45792299999999997,,
49,381925156,0.15341316163539884,383,383,2230.825848343572,0.9997904073144424,2.528633460961801,0.04177640631335256,6.677460859503423,7.67780018,6751.0,2.07305,10.0,0.3096,0.2225,3.96321011,0.01342349898444273,0.99981325095636,0.9998061218568576,0.31559262219042405,23.668885693224286,8.521676098800063,1.44,128.286,8.042401,0.161635,4,2,76.32857596987792,-56.7815142902911,-11.7576,-7.56663,13.98195435,,,
50,121335355,0.01191343180835247,3845,3845,2229.597905695768,0.997609014238233,1.149069563124905,0.0036398415284553116,1.7485253349667758,8.28660011,8298.0,4.37711,20.0,0.2039,0.271,3.46532011,0.04604873041231165,0.9979097206729238,0.9975739365332272,2.3110742867360745,34.33894290709387,7.876884736786349,2.04,460.883,81.83944,0.0243259,1,2,129.02488315848,-1.7081406357354298,-0.9841200000000001,0.753534,1.23947798,,,
51,82993060,2.1581599896937365e-13,543,543,2229.2367765261533,0.9991135610656714,0.9661649504676728,0.0009597667898791351,0.5735983126836577,9.80049992,9704.0,1.59544,25.0,0.1631,0.2314,4.4267601999999995,0.028355937814944488,0.9992759219133268,0.999249145478814,0.1974301015079872,13.516628981565493,10.031294849483267,2.48,323.702,20.335619,0.6106779999999999,3,1,125.309506471858,-42.2076737517434,1.5824799999999999,-6.923139999999999,7.10169771,,,
52,280526693,0.0021525679621845484,3746,3746,2234.6253395698973,0.6990967162011548,8.596722875986536,0.0891378679121635,5.422434044707563,10.6576004,6051.70019531,1.6853099999999999,3.0,0.3507,0.2158,4.03778982,0.5048813740033016,0.7378495218343881,0.7362552537709793,0.1363005416199212,106.54954643550984,15.291825723318624,1.13,344.8780000000001,3.432139,0.236068,1,1,115.34665275325199,2.8891959399276104,-1.92347,-23.6958,23.77373918,0.028999999999999998,,
53,456658211,0.0004828288219869137,3279,3279,2230.9926618778286,0.9976237096533612,2.8771590273275334,0.004135660626900739,0.6974855367505044,11.22780037,8673.0,1.65556,9.0,0.1983,0.235,4.33684015,0.04611015270866097,0.9972612005238238,0.9986047402092041,2.1199483715105507,10.757450970440397,7.317542190977919,2.171,689.55,13.9721165,0.478437,2,1,112.62049637490699,-22.043124270752102,-6.734310000000001,3.48156,7.58104156,,,
54,148098024,1.7166651105071649e-06,1653,1653,2229.7782761517415,0.9982011877115308,0.7140792260646418,0.004190247934453717,1.9201945558935984,11.46759987,3393.0,0.360265,33.0,0.1555,0.4459,4.86397982,0.03964709470161268,0.9983308326194784,0.9984180810288832,0.5610168324800209,26.55812809734689,10.106057084191736,0.34606,31.7279,0.0154979518,7.40091,3,2,100.53084920569599,-36.865130072498104,-117.697,207.49400000000003,238.55050586,,,
55,143542113,8.119546146545531e-10,785,785,2229.100645238409,0.9979544076386854,0.9746247141128758,0.000972449110311302,0.4738761617215817,9.74890041,7752.0,1.6033600000000001,25.0,0.2448,0.2339,4.290450099999998,0.04241377153409146,0.9980100479461276,0.9982179511644764,0.7819779282626569,17.944869009344007,11.435602755646233,1.83,296.695,8.364002000000001,0.443971,3,1,118.19363120015899,-45.9866000815086,-10.63,13.4906,17.17536574,,,
56,129265797,4.4874769855596247e-07,1119,1119,2229.7975207980453,0.9983828177963532,0.9705847406111904,0.005800664312941295,2.5987763441221947,10.59850025,8463.0,1.5564200000000001,25.0,0.2093,0.2355,4.37644005,0.03795895665600788,0.998340769969882,0.9985010234978582,0.735380489546613,19.575283854197995,10.32524674447307,2.102,491.554,11.1956282,0.557504,2,2,118.74617883257,-28.1490675687185,-5.70024,1.9693900000000002,6.03085674,,,
57,423124942,0.16275547444820404,3522,3522,2230.1603363684285,0.9492878108591458,9.866210620111882,0.04276729205205765,2.536970925369323,12.30060005,4428.0,0.875921,3.0,0.5098,0.1592,4.39386988,0.20186365294668832,0.934969218595428,1.0006822753333786,28.955759717489467,96.70908168813988,15.995425455139024,0.693,202.569,0.2657389,1.03119,2,4,113.123669133825,-18.091850873460103,-13.0317,-19.6858,23.60838678,,,
58,111539246,7.464566442649812e-05,1975,1975,2229.6314513014854,0.9997140024274456,0.8653955930708631,0.006643681274957181,2.3299171015450426,9.27709961,5480.0,2.31926,28.0,0.387,0.2228,3.68964005,0.015442922084263348,0.9997339250076066,0.9997586210478252,0.5739145762124379,14.705936207351305,7.004088897722785,0.96,206.688,4.370342,0.0769527,3,2,110.89715065745001,-33.384398587471,-7.60221,-14.1842,16.09301484,,,
59,274233762,2.837049760273657e-05,671,671,2229.633951895732,0.9986433726898378,0.8397728263259995,0.005613272302312844,2.2203647623197167,12.37909985,3645.0,0.654941,28.0,0.2125,0.3984,4.60556984,0.03421188130310264,0.998732916557694,0.9988675938021164,0.4681589770627275,11.434412853809528,7.6264176923841385,0.630817,120.349,0.0682164654,2.24542,1,1,115.48623751316799,0.724966256271663,-62.5446,44.5594,76.79431696,,,
60,168975758,0.012666312977671623,3796,3796,2230.420100137615,0.9973741904267908,1.5612862382477573,0.02194656715859377,4.216019313040597,5.13950014,6389.27978516,1.4998200000000002,15.0,0.3332,0.2167,4.19320011,0.04732160360264152,0.9975604026200948,0.997795476792302,5.138650054988839,81.7031572822539,7.514395003447956,1.28,26.7927,3.377388,0.379395,1,2,126.145893759844,-3.7512406016848905,-212.361,-26.4013,213.995848,,,
61,167554898,0.9799914360046388,3344,3344,2232.5041499976705,0.9936863495243712,4.456339972554846,0.02960760393539097,2.9705348647925085,9.67780018,6638.0,2.0683700000000003,4.0,0.3215,0.2192,3.94982004,0.07352808240584782,0.9936202761100744,0.9938692231575048,1.604528294945373,105.34247660766563,17.433592610150495,1.39,298.251,7.483439,0.157083,4,1,101.315799598579,-61.0915109400537,-15.5046,34.0535,37.41702131,,,
