rowid,TIC_ID,Probability,T0,Depth,Period,Period_Uncertainity,Duration,TMag,Teff,Radius,NumTransits,a,b,logg,rp_rs,DepthEven,DepthOdd,odd_even_mismatch,snr,sde,Mass,distance,lum,rho,Camera,CCD,RA,DEC,PMRA,PMDEC,PMTOTAL,MH,Disposition,Comments
1241,198488960,1.0525712523801192e-09,1870.958634462252,0.9979057080728492,0.9489465925872732,0.0012900557585650565,0.5902383008353314,7.89985991,8420.0,2.03236,28.0,0.2042,0.2456,4.14159012,0.04319738541962447,0.9980333867194586,0.9981056972243012,0.3900365796073003,24.017263206290863,11.270943800087574,2.087,186.878,18.7043972,0.248612,3,1,196.01240645899102,72.4025687985095,-24.7779,-8.681510000000001,26.25476993,,,
1242,259126645,7.965072654769756e-06,1871.4924628575286,0.6596523644003753,1.6312040153075045,0.004461876890379024,2.5563263563584524,9.09692955,6443.0,1.70071,16.0,0.3332,0.2167,4.09209013,0.5387523884865414,0.662567975971024,0.7169016910797125,7.486625464042362,1288.47182066313,25.64258272892974,1.304,185.649,4.490613,0.265088,4,4,291.479391048899,68.93532136704479,6.81778,33.187,33.88006926,,,
1243,355172451,2.2112098818638515e-09,1871.032592435273,0.9991668600709008,0.7563577217781808,0.0009523025600919332,0.43964870040849546,7.73040009,7536.49023438,1.7551599999999998,33.0,0.2353,0.2551,4.19073009,0.027062366021368627,0.9992784298421646,0.9991316588177568,1.082883125903044,14.319017180428098,7.351043626706129,1.743,129.372,8.9537,0.322367,1,3,137.409182951796,30.7127999537522,-20.1573,-42.5731,47.10398695,-0.138941,,
1244,154998384,0.315823495388031,1870.760278571577,0.9978351098873222,0.6323275245195412,0.00100151783652197,0.4032533387369976,10.84669971,5082.0,0.835448,38.0,0.4244,0.1961,4.52415991,0.04228326500585068,0.9979136073958612,0.9979446898240388,0.1152149643591474,22.310392272525455,10.772457157981536,0.851,134.985,0.419442058,1.45939,1,4,142.302928697694,26.531630985784396,-94.0321,-31.7129,99.23579927,,,
1245,165882767,0.17502030730247498,1870.4654690821355,0.9977531907581916,2.2381424380481207,0.02565896648137289,5.337128277057233,8.02694988,6407.66015625,1.94664,12.0,0.3332,0.2167,3.96940994,0.04377346648638677,0.997945779096592,0.9979966420697552,1.3425368348783369,77.7949115232362,10.091412270062245,1.288,130.375,5.75527239,0.17460499999999998,1,3,131.00143736146,35.0375109043641,-30.8463,-36.6891,47.93312302,0.119,,
1246,307907614,0.010374865494668484,1876.5603138900485,0.9990009125919306,7.387539592761253,0.1199460304160036,5.798349308832715,9.5606699,5330.83984375,1.1061,3.0,0.4036,0.2028,4.31427002,0.028825469543057494,0.9993151055161842,0.9984917965894412,4.375437571403699,15.670379725042991,8.451360743994769,0.92,110.583,0.8901556999999999,0.679837,1,3,141.030638933705,30.060154270081,-92.873,-15.6778,94.18698181,-0.051,,
1247,159347992,1.1816066944447812e-05,1870.771275891348,0.9990108602094594,1.420411591483925,0.007369920875468615,2.9276200415334444,9.41983986,7065.0,1.76955,19.0,0.2961,0.2276,4.13630009,0.029223112836014014,0.999031593312092,0.9991321831827784,1.5164159670125623,34.25227011130844,8.162099737529005,1.5630000000000002,259.826,7.02860641,0.282079,3,4,236.78686248774503,79.32191401894791,4.61265,-6.03261,7.59400576,,,
1248,8916517,0.00028285730513744056,1871.2898169351681,0.9995458154290878,1.1084062976136075,0.007404113030228144,2.8720372888595738,9.09972954,7000.0,1.54564,21.0,0.2961,0.2276,4.24708986,0.019802217528344518,0.999600599563538,0.9995700200221525,0.5960583982369599,23.080904192152147,8.378704495310378,1.539,193.646,5.167808,0.416782,1,1,152.384124498594,31.5871097184357,-26.0759,-27.4972,37.89523148,,,
1249,156491690,6.654801109107211e-05,1870.9227336761842,0.9963951851670044,0.6310650836170871,0.004491062242406253,1.7157161698696681,11.45100021,3221.0,0.198486,41.0,0.1533,0.4776,5.0666399,0.05597915267600033,0.9968120939707849,0.9967332887575006,0.5439301014528982,60.551997869759475,9.360230578482241,0.167506,14.5182,0.003820475,21.421,3,4,217.805952897275,75.4450654829724,-198.58,-32.8286,201.27526768,,,
1250,160602230,5.908137154619907e-06,1870.7814780549122,0.9734276611772588,0.8793289248345102,0.005449052424028378,2.3731596772029486,13.70250034,3286.0,0.338359,30.0,0.1529,0.4604,4.88547993,0.15224667863397606,0.9757186146793221,0.976329113650672,0.9417173025463929,61.25460198847394,10.775077087211368,0.320751,75.6571,0.012025978400000002,8.28009,4,1,244.69640790538398,73.4755376619452,-45.6762,47.7872,66.10545916,,,
1251,229687631,9.238235179509504e-06,1870.9029345081733,0.9988789631006848,0.9269759814568721,0.005037898984722122,2.4020627182519347,10.60610008,6340.0,1.15498,28.0,0.3174,0.2305,4.41329002,0.030973612874277745,0.9989792250435104,0.9989916826892926,0.13422709107987174,29.49488135863601,10.240962935888627,1.26,246.129,1.9417845,0.8177989999999999,4,3,262.979969548689,57.217175027424794,8.4605,-10.3185,13.34359406,,,
1252,232539420,2.008108577426088e-13,1871.0208656863265,0.9966377867645508,0.634308607449578,0.0007531078572521333,0.4369182954987213,8.91189957,7774.0,1.64304,41.0,0.2448,0.2339,4.27159023,0.054376340039959926,0.9968755081233482,0.996931471202482,0.2746577756891254,23.907453297264123,12.404588218674848,1.84,216.543,8.883244,0.41483,3,3,227.79471489848305,67.62194418236521,13.4824,-8.25844,15.81065909,,,
1253,137804387,1.612463347555604e-05,1870.8539627363384,0.98057147641137,0.7871356015691522,0.004351764459241625,2.0820764951871014,12.75119972,3306.0,0.346742,32.0,0.1529,0.4604,4.87715006,0.1301825684427906,0.9827539549113496,0.9818583777914704,2.1776244174222024,55.48503095206528,10.444915922928226,0.330443,52.2873,0.0129395453,7.9264199999999985,2,1,177.20349883185798,59.375586961363105,-71.7707,11.624,72.70591967,,,
