rowid,TIC_ID,Probability,T0,Depth,Period,Duration,TMag,Teff,Radius,NumTransits,a,b,logg,rp_rs,DepthEven,DepthOdd,snr,sde,Mass,distance,lum,rho,Camera,CCD,RA,DEC,PMRA,PMDEC,PMTOTAL,MH,Period_Uncertainity,odd_even_mismatch,Disposition,Comments
340,275692427,0.09575656056404114,1956.201159733758,0.9994485455642168,1.2246507099212287,3.297496677522907,8.02492046,6427.0,1.98828,21.0,0.3332,0.2167,3.95405006,0.021686159958445056,0.9995055365175902,0.99952147680821,47.28860820244834,7.715200201165995,1.297,133.98,6.07688236,0.16501,3,2,286.96712764955396,61.663070151526,8.17274,31.5222,32.5644403,,0.013735388122157357,0.6301792294095836,,
341,407298349,0.06868984550237656,1956.7494246476865,0.991753263599149,1.4309503640002823,4.048061308434116,8.09111023,8431.0,1.6555099999999998,18.0,0.2093,0.2355,4.32055998,0.0857187534180917,0.9926589908439679,0.9924541396595098,133.53289341145944,10.384679912267137,2.0909999999999997,164.063,12.475976,0.460849,4,2,325.773909161965,62.032155366225005,27.9666,19.3366,34.00051198,,0.015346379231452325,3.619695501934306,,
342,309827609,3.956369953872496e-11,1955.9818188298505,0.9985320948382196,0.6058128968662255,0.8272271979159405,7.74747992,8392.0,2.20503,43.0,0.2042,0.2456,4.0686698,0.03616494848809338,0.9986443394393196,0.9986573963041274,24.05861461249691,8.816632200153506,2.077,188.249,21.72638,0.193727,2,3,225.147214555121,50.5780136004214,-20.5251,8.16991,22.09133675,,0.0012189756928588926,0.10310089022686914,,
343,160585813,0.001073212246410549,1956.3021806317088,0.9731181394012676,1.381385183293043,2.109923750661981,11.20359993,6315.0,1.83013,18.0,0.3383,0.2164,4.00651979,0.15126448254504754,0.9718971046870832,0.9800511687149612,378.3034892783295,25.08782261229917,1.24,509.795,4.799024,0.20229,3,1,243.31420534915,72.8725409594077,6.3697599999999985,-3.24502,7.14870598,,0.0036630014927301335,12.942170816280713,,
344,316490067,0.4763619303703308,1956.7814640507763,0.997635694691896,1.7590249273389882,1.6561926333519852,12.18389988,6269.0,1.12822,14.0,0.3174,0.2305,4.41964006,0.04498147482672045,0.9979853629694524,0.9977766697201842,15.739145360996947,13.87014027582409,1.22,490.68800000000016,1.77122283,0.8495360000000001,2,4,260.375271675049,44.6675416868602,8.46148,13.8358,16.218076500000002,,0.007078124952513699,0.5408440802476364,,
345,156004616,2.8394895707606335e-05,1956.1238700365573,0.996567870422501,0.8426502340417752,2.213141991867678,13.72830009,3054.0,0.19436,31.0,0.1606,0.4974,5.07427979,0.05444146121118475,0.9967516061457103,0.996923545241468,10.54000520953892,8.504142053994759,0.163465,35.7953,0.00296063325,22.264,2,3,235.95445653725798,44.0286122803401,116.313,-6.33731,116.48551613,,0.004544804830151517,0.20537324154132727,,
346,345788737,2.4007681531657003e-06,1955.9253071545893,0.9392747081313892,0.7100780165700543,0.7717970445162592,13.81669998,4635.0,1.08401,33.0,0.4884,0.1727,4.23722982,0.2215656517486019,0.9437779449946266,0.944067519403884,39.092455572137204,14.163582591221411,0.74,482.783,0.4886059170000001,0.5809439999999999,4,3,356.64789179434996,57.7053255255544,17.032,0.6453479999999999,17.04422184,,0.001506354226646911,0.11711613288650885,,
347,352956805,0.03035635314881802,1955.8218792994571,0.9975288256588912,0.8572023288088512,2.3501779248931163,8.48044968,6480.0,1.27219,30.0,0.3079,0.2295,4.35019016,0.0460763178073689,0.9977632055807041,0.9978652361627476,95.25638675070726,8.384650934708384,1.3219999999999998,107.13,2.570981,0.642059,3,4,311.174616955337,75.5862632596673,20.843000000000004,27.0674,34.16247637,,0.008555688486123592,1.4498798521258691,,
348,259003868,1.2841634088545105e-05,1955.9461390985816,0.6706525208103724,1.2147024334290049,2.204885587392728,12.11839962,5358.0,1.25101,22.0,0.3943,0.2089,4.21202993,0.524016660779361,0.6972980796573139,0.7266545596394036,2067.7425521682017,27.33567853170193,0.93,391.575,1.162053,0.47501,3,3,289.941699618338,68.8130060102487,5.1128,-3.13428,5.99703551,,0.003081533565165384,3.9367715824228577,,
349,343667351,0.002480312949046493,1956.5505986453309,0.6719561400844917,0.771264014167915,2.025215290211708,10.2347002,9577.0,3.7139,32.0,0.1687,0.2764,3.68580008,0.5426646967015192,0.6724181249330052,0.7165748461157181,1802.7215310550541,17.954158306400327,2.44,956.401,104.537575,0.047632199999999986,4,3,341.62500540869,56.8254539051979,1.42735,-0.286207,1.45576182,,0.003027283751402876,10.051305273041589,,
350,232632890,0.00040819999412633484,1956.4521355765853,0.9867718918777966,1.3483273660866884,3.6402316362777896,12.84819984,5073.0,1.49787,19.0,0.421,0.2031,4.01654005,0.10451790351793463,0.9881643103647328,0.9885991992382032,72.43338977781274,9.467464274856713,0.85,600.776,1.33875751,0.25292800000000004,3,2,269.5484650674,59.3601067088831,0.472225,-10.3585,10.36925835,,0.013458177347611344,0.9235702126545228,,
351,258923466,0.008100252598524094,1957.0773388068217,0.9124004378007806,2.437189626401381,2.738116895198149,12.94960022,5651.0,1.75563,11.0,0.3726,0.2129,3.94919991,0.2713141575898821,0.9227323210865708,0.9177886922804256,292.35387145841753,26.787198659753088,1.0,806.377,2.83179951,0.184799,3,4,288.667986664927,71.51312132125159,11.8951,1.92524,12.04989432,,0.006242790443591994,2.053718577976828,,
352,198314518,7.811553950887173e-05,1956.284158761092,0.994818644214318,1.0036657409720005,2.4931807592556843,11.24969959,4605.0,0.70653,24.0,0.4913,0.1645,4.602530000000002,0.06473613299687793,0.9954909896582856,0.9954889904736184,41.27845456244574,8.262735615204518,0.7290000000000001,112.276,0.2022434,2.06698,2,2,233.820941281627,63.218372197940596,-8.115680000000001,29.8147,30.89952424,,0.006694625320867009,0.008170265683274575,,
353,207435500,5.6448752339122166e-09,1955.8750707013974,0.9970386415947404,0.656271582058146,1.2754008542181006,9.72439957,7404.0,1.66085,36.0,0.2683,0.2357,4.22528982,0.050795494116399234,0.9971376405782624,0.9971967964465168,33.31336636555622,11.093502744563027,1.69,298.091,7.468278,0.36889,2,2,244.288742602659,57.954456448379496,-17.2094,17.808,24.76465854,,0.0016282870345567526,0.35588286753946863,,
354,265461709,0.011730914935469627,1956.6105037243078,0.9925207299494262,1.3012168776748871,3.5465877194556272,12.43869972,3967.0,0.691915,20.0,0.339,0.2994,4.57601023,0.07912582991245863,0.9938046700828777,0.9930143428690832,55.03857370235541,8.910630920281553,0.65773,167.41175800000005,0.106819123,1.98559,4,4,359.625219604375,67.645783065835,-15.82,60.56,62.59221996,,0.014186347882422456,2.541091596970304,,
355,468293391,6.2122499002725826e-06,1956.203919623288,0.8331326288707923,0.6350113008468651,1.2704264261422045,10.02770042,5886.0,1.20186,41.0,0.3454,0.2253,4.30653,0.3760179579230623,0.8510021555454377,0.8513495667382506,59.99427432576511,15.32005024794715,1.067,172.19099999999997,1.56200087,0.6146189999999999,4,1,7.11653291877985,78.9618491743828,-12.682,0.420296,12.68896263,,0.0018170954668978445,0.10456046173993737,,
356,367681735,6.084014216867217e-07,1955.9626021065485,0.8903494173473699,0.7705308986992261,0.9466013977038156,11.80160046,4393.0,0.707213,34.0,0.5098,0.1592,4.5759200999999985,0.29682974611856205,0.9052957858675954,0.9046956413515678,46.34368901972644,18.01138913399447,0.687,129.827,0.167818651,1.94225,3,1,246.956148053331,72.9716805091956,-2.31124,29.7734,29.86297336,,0.002016869404077304,0.2077366936721448,,
357,329171124,1.2341789442871233e-05,1956.4375628930848,0.9909458103700411,1.0240388929237099,2.4791103550620406,14.98159981,2871.0,0.141663,25.0,0.1998,0.5387,5.196280000000002,0.08739716971958357,0.9920604234019508,0.991384095439365,9.970575187966,8.988151888896622,0.115008,40.7912,0.00122840155,40.4537,3,1,268.06987068564604,73.0517822787184,19.5645,-1.59449,19.62936725,,0.0044176535787082685,0.2906005861941073,,
358,417234526,0.28195813298225403,1956.3653192964264,0.9999365975562258,1.0429188607529445,2.9006017532276136,5.34789991,9616.0,2.88652,24.0,0.1687,0.2447,3.90649009,0.007566462186566006,0.9999379377723292,0.9999420525021121,18.454097123701068,7.9583602652700725,2.45,94.1236,64.18315,0.101869,4,4,17.663836414029397,68.778621834241,35.7901,-26.5896,44.58629931,,0.0065384599575230035,0.4553935485690606,,
359,198410119,4.029866431665141e-06,1956.5122106295144,0.9258998714272808,0.8817116627572771,1.1733660328616482,11.05510044,5613.43994141,1.0944,26.0,0.3785,0.2075,4.35665989,0.2493762877754312,0.9303781837071649,0.9304826529073116,40.38327099230553,11.110730384791406,0.993,234.758,1.07143772,0.7575569999999999,2,1,258.966544785861,53.9909955220872,23.9887,-29.7527,38.218855100000006,-0.36300001,0.002413877371699957,0.07195107099092403,,
360,376891083,0.11184817552566527,1956.6894699209088,0.4691298055789496,2.1420303397739184,5.380293167237015,8.67214012,11365.0,4.2824800000000005,12.0,0.1272,0.3062,3.65005994,0.6937357008176651,0.5194114784620089,0.5113944249163614,280.5282874741904,15.944157890553427,2.988,517.141,275.6529,0.0380448,4,2,341.26089001117697,68.13290785441521,7.64835,2.82528,8.15349402,,0.0157672044435897,0.8664917421007177,,
361,392386703,0.038751039654016495,1956.602557840224,0.9998010134369172,0.886569371741761,2.1539539063124566,8.45473003,6355.33984375,1.49103,25.0,0.3332,0.2167,4.19250011,0.013026859078064152,0.999779341833069,0.9998709011795328,14.569193501987545,7.082870938758668,1.263,117.795,3.26753831,0.381019,1,1,248.645488664516,37.99561697928021,-19.1828,-13.7507,23.60215173,-0.16158,0.005271755580690485,2.6678134872045804,,
362,115280751,2.2721920686308288e-05,1955.9894314133319,0.9731601601609964,0.8138166379679317,1.2979273977129338,15.34000015,32400.0,0.14300000000000002,32.0,0.1221,0.2303,5.79948997,0.15721722500541258,0.9753754714226536,0.9734798569316144,20.606454913600306,11.040985759884947,0.47,2640.12,20.3023739,160.727,2,4,250.55921938012,42.8761133573064,-11.5549,-6.2436300000000005,13.13387337,,0.0025293175864273265,0.5854262205209356,,
363,285039638,4.8765723477117726e-06,1956.1892160855955,0.9907785483001084,0.6739522051917491,1.3199114831825458,12.54189968,3860.0,0.606298,34.0,0.2946,0.3316,4.64589024,0.08835307717154847,0.9912583545265186,0.9910598029800959,30.55648002322903,11.373521384114511,0.593197,123.291,0.07352181519999999,2.6615900000000003,4,4,12.182436962014,61.2785129103918,72.6481,43.7565,84.80788717,,0.0022493868000387773,0.3050178879307707,,
364,233571327,0.0006922937463968992,1956.365540130505,0.9998115269403828,0.7259892543492555,1.9636801319199808,9.61779976,7403.0,1.6085200000000002,35.0,0.2438,0.2464,4.25309992,0.01286143545607237,0.9998146484598368,0.9998321738457324,9.280482953919565,8.130368632279744,1.69,276.659,7.00131845,0.406074,3,2,281.880638601088,62.500378696075,-0.6774180000000001,10.9764,10.99728385,,0.004029388679066326,0.3335498980827117,,
365,198410480,2.0484721972025e-05,1956.1736059922407,0.9796687114067316,1.1244837487052035,2.6740167402643777,9.2603302,6307.0,1.71914,21.0,0.3383,0.2164,4.06086016,0.1315496679622198,0.9807797530274324,0.9807594119170472,93.16157028021787,12.219091635238335,1.24,197.803,4.213184,0.244054,2,1,259.231946460132,54.812341675647,0.360166,-20.3573,20.36048582,,0.007228730409136741,0.041750473846218425,,
366,387994056,0.00014430322335101664,1956.0274986775519,0.9995519035588799,1.11782364403491,2.851679260665787,9.25699043,7680.0,1.5952,22.0,0.2559,0.2329,4.28795004,0.01981111315658151,0.9996511404973024,0.9995266514559886,22.057638246932697,8.517259753275791,1.801,240.805,7.97572,0.443678,3,3,316.984836879575,69.15771611368339,9.21697,6.19347,11.10457593,,0.008286029610053425,2.4842990202010373,,
367,343549114,0.3639941811561585,1958.119317696056,0.8374972643435474,3.1766520266327136,3.913629810329024,10.13869953,11741.0,3.7987,7.0,0.1276,0.2639,3.77294993,0.3852837144796569,0.8935384165448871,0.8003493113090538,246.61934670457646,19.77439318633829,3.12,1114.47,247.05056800000003,0.0569178,4,3,341.569914116767,56.8521493723382,-2.64534,-1.58486,3.08376473,,0.015568851337770084,29.371852930393647,,
368,236316622,1.5335954728357135e-09,1956.3312187252106,0.9978234928172344,1.4668384707180828,0.5219269437329577,8.85916996,7364.0,1.63196,16.0,0.2683,0.2357,4.23666,0.04354715183825437,0.9980417131592492,0.9977176430257771,15.591004480640864,8.24998834006014,1.675,192.84,7.05618334,0.385376,1,4,240.915001826301,24.2053805371515,-13.253,-16.8317,21.4230748,,0.002380867262191333,1.1064663370111607,,
369,236785122,1.4683090299172363e-08,1955.9396406976211,0.9986736582965784,0.6519823546409179,0.4557663105639131,9.03157043,7660.0,1.70592,40.0,0.2353,0.2551,4.2277298,0.034145580598265814,0.9988339278256988,0.9986956700674108,14.303616182719034,13.352551892862262,1.7930000000000001,236.027,9.02664852,0.361165,3,2,283.1785411525,58.7033351606218,-1.36997,4.42037,4.62779524,,0.0005380243044501576,0.6610940551709957,,
370,17563811,7.21126125426963e-05,1956.0992384198248,0.8808169557427815,0.7216618241596974,1.3254194939412005,10.5177002,6354.0,1.45562,30.0,0.3332,0.2167,4.21302986,0.31881230610913824,0.883310729854366,0.8829114449348192,46.162059349566434,12.552444439129872,1.262,300.433,3.1115694,0.409181,1,1,243.834121134408,35.707295195925,16.9791,-3.10978,17.26153436,,0.002157335910795421,0.3905945788589378,,
371,237092476,1.9651089644412423e-09,1955.9725684620776,0.7822657462969629,0.6117348934235972,0.7884135518778246,13.22539997,5198.27001953,0.93255,38.0,0.4136,0.1999,4.44321012,0.4248079311563116,0.7846179186808703,0.8073870582091635,41.35668076039164,12.594004919848588,0.88,457.547,0.5721026,1.08509,1,4,231.211376221413,24.995442843638802,7.366689999999998,-17.2724,18.77775075,-0.70599997,0.0012361916500628345,4.866996488576097,,
372,383676981,0.011104376986622809,1955.89394724664,0.9943724610942828,2.0037898029132832,5.201750501960663,11.54889965,6889.0,2.12455,14.0,0.3026,0.2256,3.95962,0.06962982372450517,0.995097192480126,0.9949141871411348,66.15937583246021,7.814334214196575,1.5,793.413,9.15914249,0.156419,3,2,279.174549465087,63.737126971105795,-3.81748,-7.80855,8.6917551,,0.02404273970355797,0.9172439824297624,,
373,237278994,2.153565401386004e-05,1955.903221994208,0.936256460279082,0.6859071117478724,1.4563119195790355,10.18039989,6517.0,1.36373,38.0,0.3079,0.2295,4.29539013,0.23401525028632084,0.9423917967624378,0.9429170435165062,48.48268560861615,12.708040348201473,1.339,247.3,3.022338,0.5279520000000001,3,4,299.659091750796,72.2385810733348,-8.34479,-48.9115,49.61824616,,0.00230273511687068,0.4962332961143079,,
374,422516769,2.1161210952413967e-06,1955.8070690754928,0.998557879662024,0.6340066868498135,0.8660095133625081,11.15750027,4894.0,0.787007,40.0,0.4508,0.1887,4.54920006,0.03435204560468968,0.9989047522857788,0.9985281042967288,19.440581057946265,12.25522394306693,0.8,134.661,0.3201161,1.64117,4,2,328.79413474007197,69.1326232997056,-12.6864,-81.3629,82.34601533,,0.0015550366144957415,2.103065303402321,,
375,388525969,1.1367560404096365e-07,1955.8978550253287,0.9998117389553248,0.7240854630748736,1.5775223063359922,8.87372017,7782.0,1.68121,36.0,0.2448,0.2339,4.25211,0.01286700821370015,0.9998216285419678,0.9998389026517418,11.105320500463417,8.99642244148193,1.8419999999999999,210.231,9.339096,0.387634,4,1,357.83659300710406,78.0502849779679,-6.82567,-7.0146,9.78746055,,0.0024780595226614466,0.4092233296895065,,
376,259126645,8.582372174714692e-06,1956.2933952045905,0.6626599224826644,1.6302377477657002,2.7561071271793227,9.09692955,6443.0,1.70071,16.0,0.3332,0.2167,4.09209013,0.5363667033302955,0.6774189896756467,0.7282642045900329,1435.041631359622,24.62848120992428,1.304,185.649,4.490613,0.265088,3,3,291.479391048899,68.93532136704479,6.81778,33.187,33.88006926,,0.005477943859973354,6.777641722014883,,
377,229687624,5.1266564696561545e-05,1955.83853930746,0.7793003761777306,0.6177121532668267,1.429591723310539,8.98009968,7282.0,2.34715,36.0,0.2801,0.2331,3.91182995,0.4376293582769575,0.7948832897940685,0.7948140948034721,63.57298253325677,12.874635687135713,1.64,290.626,13.9566269,0.126829,2,1,262.988526566939,57.1784319381145,13.8474,0.5380550000000001,13.8578494,,0.0025032939965671237,0.041121082217020336,,
378,441734144,1.9761289422604027e-06,1956.3614270408068,0.6772162564996806,0.6508584426165611,1.1024356389312848,10.58790016,5105.0,1.12236,39.0,0.4244,0.1961,4.27128983,0.5163050983379293,0.7154167142779289,0.7166571949259127,62.79158933448741,15.914640936863039,0.858,163.17700000000005,0.7707988,0.606865,3,1,258.558159916703,76.70397497339809,-6.53753,-37.3522,37.91999662,,0.0016104208772990125,0.1860599854248685,,
379,427227716,2.1696575913665583e-06,1955.8205148033567,0.9949217320001104,0.7411020895944717,1.879137679947016,13.47340012,3440.0,0.392106,32.0,0.1555,0.4459,4.83394003,0.06661564749894326,0.9955110132163041,0.9952240461886686,14.635517666088695,9.391439204008107,0.38254099999999996,89.9231,0.019397039,6.34552,4,3,351.35694852493,57.1904957656048,23.619,11.6257,26.32516024,,0.004151078236220407,0.3320920555364143,,
380,343268431,6.849381406937027e-06,1956.0143101098904,0.9938081452090818,0.9113332362341868,2.4976879758860093,13.06669998,3013.0,0.208476,28.0,0.1933,0.5347,5.0490097999999985,0.07239541068170499,0.9941530019595124,0.9947737597975532,26.193063909678717,10.116280250779141,0.17744100000000002,27.392,0.00322703272,19.5833,3,3,309.56711929192903,63.826928467093204,144.069,114.349,183.93360368,,0.0067187657532684075,1.034637788727114,,
381,219861551,1.0314337828276619e-08,1956.4075824875476,0.999677431037903,0.7253406965287895,0.6885198225649725,8.03396988,7560.0,1.95592,35.0,0.2353,0.2551,4.09889984,0.016839069039926158,0.9997283603674292,0.9996812750637084,17.09033012987471,11.512459486045994,1.7519999999999998,168.35,11.2585478,0.234144,3,1,258.16025164307996,67.6221442890943,-16.1396,25.6909,30.33989174,,0.0012404635699212465,1.0728117855101549,,
382,298246821,4.515825821727049e-06,1956.15186971006,0.770101013919342,0.7046367022258646,0.821641648895297,9.64694023,5857.0,1.2807,24.0,0.3599,0.215,4.24766016,0.4405459386367005,0.7625765159876267,0.7659800805865928,40.27750666251745,13.457872905105596,1.058,156.10399999999996,1.73895836,0.5036689999999999,1,2,224.118068863666,46.3622424035729,-8.25335,7.53008,11.17228227,,0.0020897975156987107,1.4005708945572817,,
383,155988917,4.334905264608001e-12,1956.4043856551887,0.9949945893421428,0.6969556507177082,0.4866091701734091,9.54069996,7123.39990234,3.83424,36.0,0.276,0.2529,3.46936989,0.0658326273067205,0.9956456975358579,0.9951058109873424,23.681417725901,11.23838377520435,1.58,591.095,34.103813200000005,0.0280297,2,3,235.43275381987098,45.87134499969829,15.6311,-20.2981,25.61921448,,0.000882618435977145,1.8227856308874508,,
384,389968719,2.329703647774295e-06,1956.008702106967,0.860027310378785,0.6634135765411526,0.8282399986330801,12.52670002,4033.0,0.885912,39.0,0.339,0.2994,4.34331989,0.3423027000797965,0.8762454220689122,0.8748354379529618,68.98495185085862,17.663025790822,0.631,181.141,0.187063172,0.907524,3,2,277.298394735031,56.5117601234842,88.8595,52.9332,103.4308194,,0.0013773592627408515,0.4210884772503111,,
385,455825451,4.805028765986209e-06,1956.4153206186536,0.9854635180401232,0.9564922230193468,2.596746212383823,12.18570042,3384.0,0.368549,27.0,0.1555,0.4459,4.85604,0.11270627649176565,0.9868683395093106,0.9867651123568428,53.341777894807684,9.86826409794592,0.355601,43.7779,0.01604747,7.10358,4,2,322.418974094061,64.094410529304,90.9031,28.7906,95.35340706,,0.006722470520795554,0.31181986384565874,,
386,233722938,0.0005953371291980147,1962.3131143186088,0.8277212016845601,10.747916794841505,2.70846910047836,12.74400043,5556.0,1.11309,2.0,0.3785,0.2075,4.3362298,0.3802433187923661,0.8486431901580649,0.8493505835822854,107.06047465892422,20.466513375591862,0.98,507.516,1.06366289,0.710617,3,2,276.669336440763,62.7375333148759,13.6777,-7.89738,15.79392567,,0.0677201249810846,0.06873687206357781,,
387,356735215,1.2214203259919287e-10,1955.854546751673,0.999037142930359,0.6508688845527746,0.66764845513314,7.205200200000001,7174.0,2.11192,40.0,0.2801,0.2331,3.99364996,0.02890590454244045,0.9991358201331418,0.9991273660483232,29.41801607299779,12.287192163016504,1.6030000000000002,115.76,10.6437559,0.170177,3,1,254.82404470381698,68.6788932994868,17.8924,-0.88107,17.91408,,0.0010736279349656264,0.2239178303605112,,
388,159854146,1.7711432519718073e-05,1955.8580655784208,0.999726679433942,0.8865234492767786,0.4663029647409174,8.49166012,7401.0,1.86185,29.0,0.2683,0.2357,4.12581015,0.015431774164481785,0.9997450644176036,0.9997270563284388,8.597269122700276,11.92694917090479,1.689,191.775,9.370097,0.261697,2,3,236.828061305323,52.079833246606505,10.0505,-2.01372,10.25024968,,0.0008104979684671054,0.22026151678685127,,
389,155968777,0.5050213336944579,1955.908723970004,0.9995455179542896,3.3136646020975524,0.7950468289153712,9.29370022,5409.0,0.8535790000000001,6.0,0.3947,0.2049,4.54870987,0.01947220573113197,0.9995605383195376,0.9994162414716392,8.414261230983161,7.7472417147332955,0.94,77.3993,0.5618884,1.51146,1,2,234.828864222614,42.7880724922842,-50.6721,22.3312,55.37458092,,0.016502355935586133,0.7175501657730694,,
390,388076435,0.630935549736023,1956.4815498501307,0.9996162359106324,2.5765261854025177,0.9555339772326126,9.17558956,6043.0,1.13741,11.0,0.3345,0.2282,4.37661982,0.018065950455785792,0.99957234126939,0.9997504706137852,8.602773930390223,11.476803994089401,1.123,117.293,1.55430675,0.763189,3,3,317.883806799036,68.4114647117016,-2.22837,-5.5326,5.96450296,,0.006723096262445383,1.612267163736497,,
391,252096958,0.0033676594030112032,1956.810532091111,0.8482219690181979,1.1643132605721216,3.2130781674543023,9.85779953,6848.0,3.87733,20.0,0.3011,0.2475,3.43126011,0.3609483788035751,0.8602249409500409,0.8596663101370554,72.20593414825312,9.80652102407535,1.48,538.559,29.7861843,0.0253901,4,4,15.538182160680801,59.928622516956,-5.32218,1.0553,5.42579561,,0.009325901615831907,0.4428915809335721,,
392,441721258,0.0580441877245903,1956.0723524196624,0.9955233119730889,0.6899296555195227,1.9174416913286683,5.87820005,7079.0,1.59812,36.0,0.2961,0.2276,4.2267499000000015,0.062169310913833924,0.9959122917183821,0.9960709414275972,37.51740100225396,7.1550863909961535,1.57,46.5138,5.778294,0.384657,3,1,255.417138568108,75.2974943040861,13.7934,-70.3485,71.68799994,,0.004061423206540293,0.8488965246214819,,
393,233193944,0.006281111389398575,1957.9883012887867,0.9469471283846606,2.507155675212817,2.4891946694392897,7.6360898,6591.68994141,1.8131,10.0,0.3215,0.2192,4.05920982,0.2131412066312265,0.953288149912167,0.9532669519930784,448.210273793968,30.891775779915644,1.374,106.313,5.591481,0.230526,3,1,264.175438824856,68.3830405421982,7.93045,83.4006,83.7767994,,0.004857982903019087,0.012961939065736562,,
394,356198675,0.1696656495332718,1956.8054142020385,0.9979802446668052,2.8720534486963305,6.9035168659489825,10.63759995,4615.0,0.802238,7.0,0.4913,0.1645,4.49278021,0.04041796353203597,0.998054198189928,0.9980279359401378,41.80828687042151,8.252851516547821,0.73,97.1391,0.26301962100000004,1.41388,2,1,266.945511296889,52.22787230713511,-14.938,11.7965,19.03421278,,0.054731792983030436,0.20257069922596105,,
395,269661191,1.1846192158725813e-13,1955.8883374049772,0.9964673660556352,0.6611932252839732,0.3992794845797495,10.57549953,8232.0,1.55827,35.0,0.221,0.2358,4.35813999,0.05597824633834516,0.9965019341469876,0.9966857991129264,18.429596958966343,11.433885482338864,2.02,370.01,10.0461378,0.533859,3,3,300.913747798896,70.2991871142218,4.4065699999999985,3.36385,5.54376641,,0.0005481906347542531,0.5822417573965684,,
396,233070089,3.7742429412901397e-06,1956.3657083505348,0.9971688497693292,1.3272676143352768,3.611608570730517,13.66950035,2993.0,0.189215,20.0,0.1933,0.5347,5.08412981,0.04895331564614811,0.9975206219116808,0.9973574525331768,9.16558117921149,7.655683967321916,0.158478,31.9696,0.00258840783,23.3939,3,2,270.877288518445,64.6248759641041,-416.831,-364.461,553.69658034,,0.008329051067944127,0.21211531409409745,,
397,17408171,0.00131982599850744,1955.8130214146372,0.9544168963674864,0.9422833240934999,1.1926515324338307,8.62110043,5702.52001953,1.24373,24.0,0.371,0.2094,4.25720978,0.19584469059227674,0.9555707178115578,0.9557764594996978,111.7931506162162,20.95845457074556,1.02,92.0519,1.47372866,0.530172,1,1,241.895311297607,32.67054729414961,-28.7958,10.2605,30.5691995,0.038,0.003078964983634636,0.18396539893947425,,
398,72766296,0.00010172545444220304,1956.3111944156897,0.9995155317458188,0.737929564908005,2.016694506247404,10.4715004,5732.0,0.8181229999999999,35.0,0.371,0.2094,4.62231016,0.02019028821017209,0.9996318550735288,0.99950101788215,15.544924777485713,11.062949844524047,1.023,140.595,0.6509628000000001,1.86819,2,4,253.379482937561,40.2985988086126,36.3327,-65.5994,74.98897499,,0.004122644277493648,1.6824704217401696,,
399,188816156,0.00013383073383010924,1956.300903133517,0.7877191403233915,1.1772799152301563,0.9523870742690058,11.83930016,5131.27001953,0.754408,19.0,0.4244,0.1961,4.61987019,0.4187029352224882,0.7984869289086645,0.7964102248510575,80.62815527336826,16.468687621017125,0.865,201.441,0.35547328,2.01464,2,1,262.40638491722,52.5475490211061,-34.2245,-35.2216,49.11086954,-0.192,0.002959559700911885,0.3725314425174146,,
400,441728425,0.20041587948799133,1956.41934415466,0.999160816116597,3.0175690252557024,4.44328705052669,11.05029964,5943.0,1.0665,8.0,0.3454,0.2253,4.41956997,0.02666560501480145,0.9991783573498324,0.99926857895769,13.562181682233806,7.361952236676089,1.09,253.43,1.278327,0.898545,3,1,256.765762166176,73.04382059287559,-8.39166,32.9329,33.98523003,,0.02284616916097093,0.5586074507615364,,
401,372390514,7.734290193184279e-06,1956.1879246014146,0.9955966268236816,1.1167119309675522,3.017836543604336,12.97819996,3140.0,0.246374,23.0,0.1606,0.4974,4.99123001,0.06166527625789605,0.996006119710194,0.9960858378506946,17.131037606743053,8.729024999530159,0.21694699999999997,36.0406,0.005316221,14.5067,4,2,332.027076154007,70.089376531772,114.134,9.50138,114.52880065,,0.008809355347473402,0.12205672324426245,,
402,219893560,0.2690789103507996,1957.760380463746,0.9997760297746714,5.0827055509549695,12.874366961570482,9.57728958,6116.0,1.05287,5.0,0.3276,0.2297,4.45515013,0.01381804435981178,0.9998185687952528,0.9997727434749144,9.540977519311307,7.3411288166123345,1.153,133.915,1.39737916,0.987881,3,1,262.542024183936,70.5329211572976,18.7428,5.14353,19.43575192,,0.09189650762738076,0.7303286770848426,,
403,322133074,5.090299055154901e-06,1956.3223474512758,0.9984007640133598,0.9555804074961954,0.5011294894056599,9.65007019,7549.0,1.67418,27.0,0.2353,0.2551,4.23300982,0.037494111458415816,0.9983976703515464,0.9985750975228308,13.717059553815837,9.700699390437773,1.7480000000000002,294.788,8.200764999999999,0.37251,4,2,324.516627181338,68.4269609731185,19.1948,4.64871,19.7497051,,0.0008957406201015039,0.6780703817110234,,
404,366329064,0.0015640627825632694,1956.558538296467,0.9378708403237872,1.6862508849903346,1.5557494507520868,11.60900021,6039.0,1.20354,16.0,0.3345,0.2282,4.32713985,0.22986687306488915,0.9433763065265778,0.944426371125792,312.1077225274302,25.006487030350428,1.122,310.432,1.7356987,0.6435960000000001,4,1,328.668818291688,72.1117119028335,-8.23874,4.61439,9.44295673,,0.0038202265583875405,0.5451963440938618,,
