rowid,tic_id,Probability
0,335661214.0,0.21348483860492706
1,456311127.0,4.267501608166968e-13
2,233169434.0,3.4540287296991323e-10
3,256321662.0,0.30099791288375854
4,88692888.0,0.0020783860236406326
5,138580976.0,0.16884294152259827
6,67949277.0,0.023100441321730614
7,302606360.0,0.0274856798350811
8,154486565.0,0.007923806086182594
9,139418436.0,0.00019769715436268598
10,160600809.0,0.00012616887397598475
11,229473197.0,2.615049083942722e-07
12,232606278.0,0.2655898630619049
13,272669886.0,1.4676422210868623e-07
14,320526252.0,0.16957898437976837
15,198354443.0,2.638561636558734e-05
16,237214784.0,3.0477289328700863e-05
17,406927285.0,4.9345903789799195e-06
18,358615125.0,6.8974475198047e-07
19,367753977.0,0.9790884256362915
20,86267301.0,0.0004663107974920422
21,270491267.0,5.226496568866423e-07
22,233627515.0,5.818696635628839e-10
23,150170858.0,2.164780926250387e-05
24,407591297.0,0.8587584495544434
25,298666271.0,8.468301757602603e-07
26,900734088.0,8.276265894835433e-09
27,229766198.0,0.005615072324872017
28,232606431.0,2.7816100117705744e-11
29,233684822.0,0.44711312651634216
30,24004619.0,0.5140074491500854
31,150326927.0,4.078110578120686e-06
32,229766985.0,1.0674282748368569e-05
33,198181552.0,0.014444652013480663
34,331900366.0,0.006239426322281361
35,117414820.0,1.929023954461151e-11
36,160346953.0,5.1371139980771474e-11
37,356735215.0,1.3142861798876027e-10
38,224299764.0,6.420814315788448e-07
39,269697721.0,6.171762265694269e-07
40,272748431.0,1.346771999477525e-10
41,142590224.0,9.408673577127047e-06
42,219429236.0,1.8556551140136435e-06
43,389917444.0,0.1251600682735443
44,367681735.0,1.195464733427798e-06
45,329000598.0,0.0024571374524384737
46,237096809.0,7.842470561847392e-10
47,198557860.0,9.59441877057543e-06
48,284891650.0,0.3447730541229248
49,53479497.0,1.253615966589905e-08
50,235680293.0,0.08490046113729477
51,352239584.0,3.3290466490143444e-06
52,138505829.0,3.121841018582927e-06
53,159510109.0,0.02251308597624302
54,99817233.0,8.398814088650397e-07
55,219755626.0,8.404966138186865e-06
56,160308419.0,0.0007756341947242618
57,219738202.0,1.9064462009055205e-08
58,229585542.0,7.3975288614747114e-06
59,377190658.0,5.11748453391192e-07
60,155636777.0,0.0036017249803990126
61,229686929.0,8.481153062830926e-13
62,353854078.0,6.165348895592615e-05
63,117278732.0,7.410257580886537e-07
64,355127594.0,0.027861177921295166
65,372681376.0,2.1771268815529154e-11
66,367838785.0,0.0005713132559321821
67,233529474.0,9.723191760713235e-05
68,105440997.0,0.010759809985756874
69,55752857.0,4.962617367709754e-06
70,302307924.0,1.683583832345903e-05
71,85979054.0,2.085487060821123e-10
72,257047932.0,2.668397792149335e-05
73,3755369.0,3.2099832774495907e-12
74,154511742.0,3.3480080929848555e-09
75,39074957.0,0.18636789917945862
76,229687980.0,3.33812681674317e-06
77,159346490.0,4.487384103413206e-06
78,289716926.0,5.116519605508074e-05
79,126321778.0,1.8441552538522865e-12
80,424731749.0,0.6110697984695435
81,235709086.0,3.761192312462525e-12
82,307986889.0,0.005246011074632406
83,233211748.0,0.3721523880958557
84,147950620.0,0.999066174030304
85,284897697.0,0.21766439080238342
86,263635510.0,0.011694887652993202
87,349792715.0,3.057083688418061e-07
88,155635163.0,1.4494206368453888e-07
89,159298033.0,1.1933164387301076e-05
90,142441910.0,0.6842310428619385
91,462637035.0,4.167053702985868e-05
92,355176628.0,4.1444977227911295e-07
93,307983881.0,4.2503728764131665e-05
94,99091734.0,1.0683397864822732e-14
95,82203007.0,1.3410526022994418e-09
96,297963957.0,1.2154256490148896e-09
97,233168801.0,1.0178437086227898e-11
98,341687488.0,3.394059699957097e-09
99,147625755.0,9.090084631679929e-07
100,141120071.0,1.17989740200386e-09
101,259235315.0,6.665239193903716e-11
102,376849183.0,0.6937583088874817
103,160164102.0,2.763080562961928e-12
104,235718636.0,0.00021330566960386932
105,232976128.0,0.7985433340072632
106,328583962.0,0.00018115558486897498
107,142873270.0,5.489307467777815e-14
108,233512529.0,0.09880729019641876
109,462546387.0,1.7759022739483044e-05
110,232967521.0,0.0042387573048472404
111,125528410.0,0.0007812688127160072
112,420135755.0,0.10673606395721436
113,259169431.0,8.441618604138057e-08
114,229487733.0,0.849979043006897
115,232977473.0,7.31226391508244e-05
116,155657581.0,3.9709548218525015e-06
117,313356073.0,6.196715585105039e-09
118,105576710.0,0.045399148017168045
119,289722957.0,2.3274071736523183e-06
120,368437202.0,0.19022080302238464
121,230015169.0,6.311940410341776e-07
122,236887394.0,0.9981403350830078
123,160115012.0,3.024586447963884e-08
124,157273321.0,0.0013837504666298628
125,165526988.0,0.04052651301026344
126,105488249.0,0.006816543638706207
127,88722701.0,6.160188092962926e-08
128,138505483.0,3.2155345053297424e-10
129,383648802.0,1.1790061982264177e-10
130,86265580.0,0.0001646994787734002
131,126322004.0,9.486655471846461e-05
132,172900250.0,0.0036554555408656597
133,166492245.0,0.008311299607157707
134,233541312.0,6.648488124483265e-07
135,142385827.0,0.0021688269916921854
136,450325635.0,3.722804831340909e-05
137,142442450.0,2.3077275272953557e-06
138,354033672.0,0.10223159939050674
139,157835110.0,6.636915350100026e-05
140,103687176.0,5.8435129176359624e-05
141,198456033.0,1.5330585938500008e-06
142,332064670.0,0.9979349970817566
143,4845057.0,6.748647751741998e-10
144,318290913.0,0.030444452539086342
145,236982983.0,4.290573542675702e-06
146,159241096.0,6.65661127641215e-06
