rowid,tic_id,Probability
0,349273278.0,3.7257487406350265e-07
1,93101799.0,5.2876959699688086e-08
2,67093765.0,6.271965048654238e-06
3,37603872.0,1.985644537683129e-09
4,30531417.0,0.004113597329705954
5,64204892.0,2.145183119681149e-12
6,425144346.0,3.7548501634343534e-13
7,119067714.0,0.0006789239123463631
8,4614514.0,4.5778936197393705e-11
9,379953452.0,1.0622357876854949e-05
10,434315300.0,6.8289294219425756e-09
11,123629836.0,7.406413815580493e-10
12,32926505.0,3.1172014303137985e-08
13,144486791.0,3.5089317407255294e-06
14,36440357.0,0.9697179794311523
15,124645099.0,0.00032099898089654744
16,34077285.0,0.999474823474884
17,370113785.0,0.03207769617438316
18,355450245.0,0.1267615258693695
19,251135630.0,4.814797875951626e-07
20,355455187.0,0.10078146308660507
21,349156098.0,0.00014364763046614826
22,229379231.0,0.0032178708352148533
23,149175965.0,5.614164867587604e-14
24,60405689.0,1.6881071500735647e-16
25,143119953.0,5.624979648732875e-13
26,284613090.0,0.0006971906987018883
27,20096356.0,0.00030002035782672465
28,337264872.0,1.506565316944375e-09
29,149218335.0,1.2677157500834424e-12
30,141435705.0,6.679791719754746e-10
31,22862622.0,4.381453866386664e-09
32,91689874.0,9.711731419059788e-10
33,260657291.0,0.06240371614694595
34,167179479.0,8.316447357159529e-12
35,299285316.0,4.926830115437042e-06
36,234669996.0,0.0004354804696049541
37,123757170.0,7.128494843022803e-13
38,350858713.0,0.00011546716268640012
39,220131144.0,0.23113226890563965
40,440827839.0,7.315607217606157e-05
41,95422260.0,0.7740634083747864
42,320220938.0,1.0114159287866187e-08
43,386154220.0,0.0003201918734703213
44,66561343.0,0.9944319725036621
45,287774286.0,0.004505224991589785
46,294273900.0,1.6078432452104607e-07
47,309659126.0,1.6019909025999368e-06
48,106627605.0,0.021242642775177956
49,151355228.0,4.872307890479988e-09
50,100481123.0,9.883110033115372e-05
51,231187592.0,0.08057771623134613
52,71630514.0,7.790937166241019e-12
53,172464366.0,0.9782668948173523
54,271893367.0,0.9905537366867065
55,307214209.0,2.748806705989049e-17
56,306364747.0,0.0014081792905926704
57,445939160.0,2.4150299815506315e-12
58,170158218.0,7.204378198366612e-05
59,49248476.0,2.5483013477156646e-09
60,306773428.0,3.291352260181846e-11
61,172124237.0,1.1875321836996022e-09
62,260078159.0,7.663319284700876e-11
63,293316823.0,0.005482382141053677
64,123627524.0,0.4130116403102875
65,149125377.0,0.22394433617591858
66,318044740.0,2.465754336822279e-11
67,36218156.0,1.546905332361348e-05
68,71728354.0,3.4590195291395176e-11
69,339637059.0,7.671970524825156e-05
70,156760789.0,3.3678108593448997e-05
71,93277336.0,6.085615900097707e-10
72,260417932.0,0.4846763610839844
73,434304832.0,1.0741841444117384e-11
74,142087258.0,0.0009334195638075471
75,294430837.0,1.0535896599606076e-09
76,172402556.0,4.142120246797276e-07
77,201529284.0,2.6763823701204427e-14
78,427502486.0,1.3509377367881825e-06
79,60104280.0,1.9148842511640396e-08
80,4615512.0,9.980789528185596e-09
81,453125006.0,8.974447161975985e-13
82,220614656.0,0.08952291309833527
83,369521705.0,1.3327901005055764e-09
84,287427126.0,7.102690688043367e-06
85,150357935.0,2.1665037819307287e-11
86,201465679.0,0.004741269163787365
87,238074335.0,0.0025932935532182455
88,64200136.0,2.7749768705120914e-08
89,119289595.0,2.742388022398956e-13
90,457088925.0,4.3053638364654034e-05
91,348995211.0,0.5017005205154419
92,235444121.0,2.8886246693227147e-12
93,237751146.0,0.9834295511245728
94,55497266.0,7.562578048236901e-06
95,267250821.0,1.0348906471335795e-05
96,34187923.0,0.00013763485185336322
97,149630117.0,7.297781934312297e-08
98,282712208.0,0.00020568157196976244
99,255744433.0,7.990465060447871e-12
100,376940751.0,1.55071504082116e-07
101,290870218.0,0.014634336344897747
102,443081223.0,2.0201932215968554e-07
103,170224449.0,0.0002415945491520688
104,52804058.0,0.0005183450994081795
105,119546844.0,2.6923080440610647e-05
106,438219904.0,1.0602112524793483e-05
107,300038246.0,0.027603834867477417
108,443156730.0,5.6941148613987025e-06
109,153409838.0,1.0538967615270067e-10
110,453194921.0,0.5469288229942322
111,201422112.0,1.576675810106864e-15
112,143271144.0,0.3473057150840759
113,270576040.0,0.007816611789166927
114,14709809.0,0.0003618827904574573
115,38846515.0,0.9373089671134949
116,37307440.0,0.00048674322897568345
117,124227849.0,2.9366251510509755e-06
118,25706963.0,3.699748840624295e-12
119,386484325.0,0.4479963779449463
120,282349491.0,1.7008408028339195e-13
121,408854179.0,1.7982091510271303e-11
122,306635088.0,0.6940382719039917
123,157399896.0,0.00022599853400606662
124,293391068.0,5.077596676450469e-10
125,31961007.0,0.0008897185325622559
126,123796965.0,9.687098128860483e-13
127,123853481.0,0.005966657306998968
128,350861103.0,0.00024579063756391406
129,235261657.0,5.5794401987441233e-08
130,80390932.0,3.850412326755759e-07
131,64539333.0,2.733717337832786e-06
132,35234855.0,9.69060920397169e-09
133,343963345.0,3.3550162648054993e-09
134,14713971.0,4.9673181123921495e-09
135,166984647.0,4.624186658475082e-06
136,200386263.0,0.005228522699326277
137,280533871.0,6.85319973854348e-05
138,238129783.0,0.9889057874679565
139,96437889.0,4.620083871031966e-09
140,148097294.0,7.65267516023016e-10
141,124231284.0,3.781913204912307e-13
142,201433128.0,9.651934669818729e-05
143,453856449.0,6.578169953197488e-11
144,14368430.0,5.449772263198236e-17
145,149216532.0,7.1159424805955496e-06
146,260474194.0,1.1659836900435039e-06
147,201467153.0,1.1382223874534247e-06
148,120837437.0,0.0088295117020607
149,26402068.0,4.479418138497726e-12
150,270625535.0,3.888894752890337e-06
151,149274367.0,1.2878637107860413e-06
152,124549601.0,4.248039697785089e-09
153,80920929.0,0.00013138704525772482
154,386523861.0,1.1195004034902922e-08
