rowid,tic_id,Probability
0,115551110.0,1.2049444997330738e-08
1,321446584.0,5.311366277349627e-11
2,467421670.0,5.463213437195691e-09
3,243315719.0,6.3127199609880336e-06
4,233608839.0,0.002145279897376895
5,462575057.0,0.00010427492816234007
6,272822330.0,0.08606498688459396
7,232612416.0,0.9982019662857056
8,199688409.0,5.950435934209963e-06
9,232982544.0,0.003578347386792302
10,471012662.0,2.6032972755274386e-07
11,232606431.0,1.4511329637922898e-11
12,376023519.0,8.007731594261713e-06
13,352317587.0,5.884073783768429e-10
14,233570240.0,5.151107325218618e-05
15,280069113.0,0.00025046145310625434
16,416401395.0,3.750221921200447e-12
17,289572269.0,0.003600291209295392
18,196896001.0,1.2571006664074957e-05
19,219900027.0,2.684056198631879e-06
20,376963666.0,2.8917365852976218e-05
21,269598225.0,8.01295141350522e-10
22,125992746.0,6.329937685123355e-10
23,317511418.0,0.13729479908943176
24,336767770.0,2.3888831492513418e-05
25,267806071.0,0.10880408436059952
26,439943228.0,0.8449865579605103
27,22525919.0,6.970923749349822e-08
28,236982983.0,0.0014695001300424337
29,305293943.0,3.086138895014301e-05
30,353780788.0,0.0005460045649670064
31,428040448.0,7.634492067154497e-05
32,237082299.0,1.1112969268770034e-12
33,600573015.0,2.4338092430298275e-07
34,26369887.0,2.1977381038595922e-05
35,387702256.0,5.600823556051182e-07
36,57916518.0,0.005741205997765064
37,229461186.0,1.5058665425726758e-08
38,272324340.0,2.4232631403720006e-05
39,376110330.0,4.6418568899753154e-07
40,243222975.0,1.4498390328299138e-06
41,191461113.0,0.00013978249626234174
42,198456033.0,2.1468235189558982e-08
43,237197236.0,2.693705312140082e-07
44,264247117.0,0.016927586868405342
45,356701798.0,8.189140316972043e-06
46,364116821.0,8.543803176053189e-08
47,229938135.0,4.691385584010277e-06
48,238626074.0,0.0014353567967191339
49,256298025.0,0.08505947887897491
50,376891085.0,1.720603722787928e-05
51,252110114.0,7.734789733149228e-07
52,352979549.0,4.465136044018436e-06
53,240873079.0,4.6816559915896505e-05
54,436547641.0,0.0004365960485301912
55,455790537.0,4.9052807298721746e-05
56,264051559.0,0.9103390574455261
57,352409590.0,1.340842845820589e-05
58,219862138.0,0.008320963010191917
59,237285384.0,0.0019390977686271071
60,414827885.0,2.1273014461087314e-09
61,431423983.0,0.0010736137628555298
62,233499307.0,7.515079232689459e-06
63,339003559.0,4.0660688682692125e-06
64,434340780.0,0.0016434643184766173
65,258799793.0,1.613451274806721e-07
66,229758994.0,3.7587165024888236e-07
67,173419202.0,0.00010862787166843191
68,358908226.0,0.0003344534488860518
69,229473905.0,3.116015041479403e-12
70,186484490.0,2.105295152432518e-06
71,233681149.0,0.5522667765617371
72,315576282.0,0.012245658785104752
73,445419427.0,1.7942136665283215e-10
74,243172438.0,1.2068935575371142e-06
75,420126478.0,4.184793844785872e-09
76,415460749.0,0.04049305245280266
77,345324572.0,0.06985338777303696
78,202432247.0,0.4973785877227783
79,372503449.0,4.69423412141623e-06
80,237073638.0,4.899682437553565e-09
81,269696438.0,0.9476946592330933
82,371480725.0,2.5544773052388337e-06
83,275625763.0,0.06333815306425095
84,335995445.0,0.8863047361373901
85,198388195.0,0.022032935172319412
86,242701185.0,0.08953343331813812
87,198457457.0,2.9915304367023055e-06
88,326792143.0,0.3857850134372711
89,269411609.0,0.27304619550704956
90,256458460.0,3.760532440999498e-10
91,377253895.0,0.003056918503716588
92,44454210.0,4.059269864686854e-10
93,16881444.0,0.22082214057445526
94,240681314.0,0.37307658791542053
95,433977629.0,0.2963387370109558
96,272230783.0,0.09086227416992188
97,352619386.0,3.795250904659042e-07
98,63972440.0,1.1751787496905308e-05
99,441804888.0,1.0938807463389821e-05
100,26514294.0,0.00014593909145332873
101,236768225.0,0.0018899403512477875
102,230389395.0,8.362628136637795e-07
103,269696430.0,0.017098814249038696
104,232634683.0,0.00046090479008853436
105,366587623.0,2.521965414281624e-10
106,605752029.0,3.1485751605941914e-07
107,461340561.0,1.0187197858613217e-06
108,229641533.0,6.073032743358908e-09
109,53847727.0,0.03004462644457817
110,428475704.0,0.11759281158447266
111,388891443.0,1.539416684404049e-11
112,26993764.0,0.35859182476997375
113,229438910.0,5.054560103801009e-10
114,267805178.0,1.5349369277828373e-06
115,236973844.0,0.24739518761634827
116,331805342.0,8.434888150077313e-05
117,392536812.0,4.066998258167587e-07
118,327138902.0,0.2706576883792877
119,202416668.0,2.7611207542577176e-08
120,400408178.0,3.489551758661946e-08
121,191466237.0,1.8050877770292573e-07
122,377611329.0,2.3213699478219496e-06
123,236816404.0,0.17955607175827026
124,256749121.0,0.0021103047765791416
125,368319105.0,0.0003872219822369516
126,186297798.0,0.0003490339149720967
127,405374935.0,6.80813599940322e-11
128,202366954.0,2.533398173909518e-06
129,198388252.0,8.078222890617326e-06
130,435855067.0,4.060082937940024e-05
131,327188380.0,8.189007631720369e-12
132,331860062.0,0.43715715408325195
133,267567171.0,3.5786713397101266e-06
