rowid,tic_id,Probability
0,460765494.0,0.00015520062879659235
1,364398097.0,3.0484212931725096e-09
2,302037442.0,3.5494667827151716e-06
3,147466817.0,0.038557909429073334
4,364267225.0,2.0834697522786882e-08
5,355540195.0,5.446435125122662e-08
6,167812509.0,3.247010340601264e-07
7,71218718.0,7.88445220223366e-09
8,294784522.0,2.47624438998173e-06
9,71343073.0,4.265185532217284e-24
10,270230264.0,0.21406590938568115
11,158588995.0,0.9996975660324097
12,281630320.0,1.9579108993639238e-05
13,179195602.0,1.753942335912652e-15
14,341549737.0,0.0017005481058731675
15,57572761.0,0.5913363695144653
16,106498211.0,0.009346401318907738
17,371677594.0,3.326687814109164e-09
18,355379702.0,1.289475904525661e-12
19,150441015.0,5.81104664387766e-10
20,74528796.0,0.001435076934285462
21,332825030.0,7.232726223493913e-11
22,167800877.0,5.874379894521553e-06
23,269683433.0,0.2930064797401428
24,158450472.0,0.9661447405815125
25,57141274.0,2.9915497856691786e-10
26,30481672.0,0.00021905235189478844
27,458999570.0,1.1128700805329572e-07
28,272361244.0,0.4954710900783539
29,306931200.0,5.779004277428612e-05
30,262577838.0,6.5071159042418e-05
31,349152048.0,0.004212395288050175
32,147280864.0,1.0051126597687698e-09
33,11934375.0,0.010763254016637802
34,54144488.0,4.1118647686744225e-07
35,341492266.0,7.516865463408351e-10
36,162798801.0,3.7406966413300324e-10
37,53188145.0,2.045079305901254e-08
38,350522251.0,1.4019485661265207e-06
39,310817737.0,0.0012684129178524017
40,48768221.0,1.8929740690509789e-06
41,445586472.0,0.4567398130893707
42,141757920.0,2.409441913187038e-05
43,358168697.0,8.830273259263777e-07
44,458112910.0,0.022700875997543335
45,140659978.0,0.002658975776284933
46,306510653.0,0.9851418733596802
47,303940728.0,3.064245385209219e-11
48,168160139.0,0.012561638839542866
49,38116680.0,0.003827763255685568
50,72849004.0,1.4206944953798484e-08
51,349373226.0,3.79467019229196e-05
52,105710145.0,1.3132565072737634e-05
53,341547205.0,8.85613076206937e-07
54,340065168.0,0.00027743607643060386
55,260410905.0,4.2866798999341427e-10
56,360199591.0,6.98541171573197e-08
57,350434381.0,1.1683424952328714e-13
58,152828580.0,3.2383056197508864e-13
59,293675860.0,5.465331963036557e-13
60,463722495.0,4.16090915678069e-06
61,238341044.0,7.323640582868052e-10
62,178709444.0,0.9992696642875671
63,53933476.0,1.642159048742542e-07
64,393490554.0,1.8161639445679612e-06
65,52197558.0,0.0002954014635179192
66,5906850.0,0.015202279202640057
67,440638544.0,3.6407837855634284e-10
68,187930369.0,0.1704513281583786
69,294854157.0,4.804800446400748e-10
70,81310679.0,2.577984741947148e-05
71,271639931.0,0.00037745051668025553
72,98628827.0,1.7138665498350747e-05
73,459339815.0,1.8316574141863384e-06
74,270935815.0,9.334760520118834e-09
75,295591091.0,3.1294207676613173e-12
76,348988584.0,3.2912136904705847e-10
77,71542177.0,0.12849678099155426
78,178344145.0,1.1788306442106489e-11
79,75129148.0,6.522113835671917e-05
80,29632799.0,2.8049355373094276e-12
