rowid,tic_id,Probability
0,196991868.0,6.044429596840928e-07
1,237203014.0,2.4301038138219155e-05
2,400095573.0,2.2699616408772272e-08
3,457095787.0,0.37175819277763367
4,333792986.0,0.5747267603874207
5,165555377.0,4.333226024755277e-05
6,259100107.0,5.102467184769921e-06
7,441629144.0,3.1088688956515398e-06
8,141070753.0,0.0009766132570803165
9,159342866.0,0.3860918879508972
10,320526252.0,0.004526300821453333
11,165553836.0,0.36978843808174133
12,197186869.0,0.12796491384506226
13,9154935.0,3.16201726491272e-06
14,445021749.0,2.9326550417544723e-17
15,4166514.0,0.13857458531856537
16,224600500.0,9.470422810409218e-05
17,272679620.0,0.010165084153413773
18,230079674.0,0.0008773445151746273
19,229683574.0,2.6214302124571986e-06
20,377251803.0,8.534178050467744e-06
21,165528645.0,6.684417257929454e-06
22,406535548.0,4.007661482319236e-05
23,441619744.0,5.3008166105428245e-06
24,353854078.0,7.253574585774913e-05
25,159298033.0,1.6390262317145243e-05
26,198456033.0,8.290876252203816e-08
27,233576389.0,0.2266242504119873
28,99571729.0,0.9962089657783508
29,346444653.0,0.17295078933238983
30,309516960.0,0.01861819066107273
31,1551660228.0,5.1689807150978595e-05
32,400643882.0,2.5413855464506696e-09
33,156927712.0,8.914005818205784e-12
34,130158363.0,0.0006824017036706209
35,229766985.0,1.0050956916529685e-05
36,219436667.0,0.24359557032585144
37,139032730.0,0.19810089468955994
38,237197236.0,1.4325195196729368e-10
39,353937856.0,2.9471120654989136e-08
40,192971157.0,1.0004872819990851e-05
41,256457971.0,7.99527718337023e-12
42,219110898.0,0.05279894545674324
43,160582982.0,0.0042928666807711124
44,198386262.0,5.454849542729789e-06
45,417023667.0,3.497458749279758e-07
46,138476641.0,2.5488245682936395e-06
47,138469973.0,9.156536151522232e-08
48,154925091.0,1.8948070109464643e-12
49,252875556.0,1.5485031781281577e-06
50,357031563.0,0.07345487177371979
51,86231820.0,2.981861513262629e-08
52,417645843.0,7.090792745854816e-15
53,335656466.0,6.356639659088614e-08
54,68944843.0,2.4767407467152225e-06
55,51263518.0,0.0241816695779562
56,468802935.0,2.6181231760347146e-07
57,137501278.0,0.16751083731651306
58,198242676.0,1.235272520716535e-05
59,420175925.0,0.00017724164354149252
60,172421366.0,2.425542405815051e-12
61,233208885.0,1.352947606392263e-06
62,272786822.0,0.0004990400047972798
63,147806562.0,0.34694796800613403
64,147950620.0,0.9989229440689087
65,367160856.0,1.438223540262129e-09
66,141034396.0,2.3759504983900115e-05
67,160600809.0,0.00016026082448661327
68,141525324.0,0.010227072052657604
69,417830126.0,0.0002491537597961724
70,269697721.0,4.6913473283893836e-07
71,86336880.0,0.0009426336619071662
72,68945712.0,4.883910150965676e-06
73,219816797.0,0.00558991776779294
74,138440897.0,0.12552456557750702
75,377293776.0,0.6781102418899536
76,233093355.0,0.0020635451655834913
77,453332033.0,4.965132802681183e-07
78,393767167.0,0.00020091605256311595
79,22590328.0,0.09288289397954941
80,362220700.0,2.963383394671837e-06
81,284064338.0,0.026647109538316727
82,232521212.0,0.1308630406856537
83,235718636.0,0.0005042633274570107
84,156103261.0,2.7125870474264957e-06
85,142587827.0,3.014729941241967e-07
86,21295882.0,1.7604889768207954e-10
87,359675242.0,0.0003452461678534746
88,230377745.0,0.0038352147676050663
89,353989471.0,5.108421419208753e-07
90,219755088.0,0.013928944244980812
91,376595143.0,0.01897389069199562
92,68542689.0,0.03662547096610069
93,160272318.0,1.1421452325577341e-11
94,258799679.0,6.049896911566877e-14
95,229438910.0,1.9915781024337775e-08
96,156921656.0,0.5256428122520447
97,268334846.0,1.2197312604378396e-11
98,459981057.0,0.027314066886901855
99,307774860.0,5.5789896578062326e-06
100,16700335.0,0.6405808329582214
101,172217953.0,2.4182281777029857e-05
102,256458460.0,4.886259175052032e-10
103,376593757.0,4.217653781779518e-07
104,230085290.0,0.11817320436239243
105,71328378.0,0.34195178747177124
106,233539736.0,0.2181900441646576
107,288525131.0,0.00010155529162148014
108,198491261.0,2.0292686713219155e-06
109,219117956.0,1.2394797010983893e-07
110,51924141.0,5.409145908963353e-10
111,219010551.0,8.659708691993728e-05
112,461547908.0,0.07921510934829712
113,258827801.0,1.0485128390524956e-11
114,229671667.0,3.347191977809416e-06
115,456267270.0,0.30769750475883484
116,229672074.0,0.0010949189309030771
117,229944188.0,0.053422361612319946
118,219435803.0,0.4311884045600891
119,233071509.0,2.0867378225375433e-06
120,356109646.0,0.00034811472869478166
121,396776476.0,0.5108474493026733
122,237278994.0,1.5220593013509642e-05
123,259238257.0,3.326622390886769e-05
124,229945408.0,0.00018609136168379337
125,156924740.0,0.00024538603611290455
126,424439457.0,0.00013063343067187816
127,144133307.0,0.38019829988479614
128,160228595.0,2.970728382933885e-05
129,468807902.0,0.0005995323299430311
130,461660512.0,0.03860771656036377
131,236816404.0,0.3241158723831177
132,233058176.0,0.02693519927561283
133,461597569.0,5.484575467562536e-06
134,233097244.0,0.0007772747194394469
135,371234684.0,0.998648464679718
136,461566386.0,2.0090795693761265e-09
137,289947843.0,9.750358298532547e-10
138,142783746.0,7.93562430771999e-05
139,154743228.0,0.23870816826820374
140,16594672.0,2.939270871138433e-07
141,239192241.0,2.4126607829633162e-12
142,39025525.0,6.5859030655701645e-06
143,444862146.0,8.845894503006768e-12
144,88225088.0,0.0007865721127018332
145,275634677.0,9.542957559460774e-05
146,284358867.0,0.0004024083318654448
147,459867146.0,1.3241459782875609e-05
148,233692125.0,1.868129947979469e-05
149,445069009.0,7.324666512431577e-06
150,229588059.0,2.1409498003777117e-05
151,461662295.0,0.0007159629603847861
152,333792984.0,0.6512322425842285
153,232634196.0,1.3302800653036684e-05
154,16117219.0,0.000318145815981552
155,403114672.0,0.09167726337909698
156,232604221.0,8.700470789335668e-05
157,159214489.0,5.0020644266624004e-05
158,233627515.0,4.337110670604716e-09
159,441810113.0,5.000563760404475e-05
160,197026037.0,1.980037023230352e-09
161,219793117.0,0.03683701902627945
162,172356142.0,0.34079259634017944
163,67469069.0,5.0542341145654035e-11
164,359678383.0,1.4330442214827155e-14
165,4558423.0,2.069189042330777e-09
166,202276766.0,0.010003311559557915
167,252972335.0,2.3294134734896943e-05
168,392536805.0,0.006050874013453722
169,269696438.0,0.8514901399612427
170,71038757.0,4.506439381657401e-07
171,232612416.0,0.9994991421699524
172,272781956.0,1.1680369425448589e-05
173,229538190.0,0.0017253735568374395
174,289905207.0,0.07911206781864166
175,189847569.0,6.233282329048961e-05
176,377253895.0,0.0036977319978177547
177,313109404.0,3.742062659739531e-08
178,237221986.0,0.5568597316741943
179,189719361.0,0.0009246437693946064
180,229585356.0,5.3473836487683e-06
181,237198037.0,0.19485895335674286
182,288511239.0,1.460078585813207e-11
183,470679277.0,0.00010787196515593678
184,232634180.0,7.167081093939487e-06
185,230060668.0,5.792716706309875e-07
186,284891601.0,0.00035774626303464174
187,88569358.0,7.997683765248453e-11
188,355979658.0,0.0008113578660413623
189,240154683.0,1.78505179064814e-05
190,372759279.0,4.901666216028389e-06
191,326258494.0,0.04047297686338425
192,233121747.0,0.00025570180150680244
193,68686458.0,9.438560155672349e-09
194,233192617.0,0.02560805343091488
195,219884807.0,2.2480620143205954e-10
196,4490412.0,0.0060054836794734
197,356896550.0,0.00021623882639687508
198,139229374.0,1.4437421527388472e-12
199,280072486.0,0.8792980909347534
200,377192675.0,0.3712555170059204
201,441567967.0,0.022527355700731277
202,160144570.0,0.6303361654281616
203,284364590.0,6.121428214100888e-06
204,322549898.0,5.479867468238808e-06
205,272705043.0,7.190136557255755e-07
206,219434210.0,6.926131109613598e-12
207,157999789.0,0.0532432422041893
208,399962207.0,0.00038299005245789886
209,139252264.0,0.6011988520622253
210,406927322.0,0.004133484326303005
211,237096809.0,2.5840480866179405e-09
212,233068870.0,2.334102100576274e-05
213,309662278.0,0.5209740400314331
214,468897559.0,1.62189139896185e-09
215,230389395.0,3.617071229200519e-07
216,233728690.0,0.6394404172897339
217,233532554.0,3.304299298179103e-06
218,88484868.0,2.067657689508451e-08
219,159509283.0,4.921434992866125e-06
220,160268897.0,1.562876786920242e-05
221,235679672.0,6.382607556896808e-15
222,80859893.0,7.317729755484947e-11
223,154066690.0,2.9337630621739663e-05
224,55215589.0,0.034850917756557465
225,420267323.0,4.279169388610171e-06
226,142201562.0,3.832305992546026e-06
227,102899177.0,0.15691903233528137
228,230127302.0,0.4334734380245209
229,356920361.0,0.19830432534217834
230,293805252.0,0.4049597680568695
231,159464498.0,0.10960141569375992
232,269663477.0,7.232956421299175e-12
233,288507797.0,1.3917568431054406e-08
234,288269394.0,0.3761442303657532
235,219810122.0,6.312555339560433e-11
236,199688472.0,0.13045117259025574
237,318174206.0,6.542869544767793e-12
238,401532771.0,2.626624336699024e-06
239,154567766.0,3.140844683002797e-06
240,237235847.0,0.07043987512588501
241,458381402.0,1.3324066849840221e-10
242,423233578.0,0.46993646025657654
243,16486800.0,5.9530272267238615e-08
244,229776723.0,6.4405924170285456e-12
245,346440697.0,8.021983433081914e-08
246,416195870.0,0.9990933537483215
247,84208719.0,5.95593963037544e-10
248,232620739.0,0.015929562970995903
249,219100626.0,5.683051143394457e-13
250,229676244.0,2.1411781858660106e-07
251,156491690.0,2.377557393629104e-05
252,191964696.0,0.02150830812752247
253,138122054.0,5.012570980511555e-08
