rowid,tic_id,Probability
0,349696100.0,5.722293735743733e-06
1,96791888.0,0.28986018896102905
2,366385217.0,2.654377273536568e-10
3,233528503.0,0.7071574926376343
4,84720987.0,1.7986985767493024e-05
5,428530768.0,2.1165096768527292e-05
6,450228309.0,0.04153570532798767
7,297899564.0,0.0010112072341144085
8,71103363.0,2.7726825919671683e-06
9,428735978.0,0.0036100931465625763
10,274606615.0,0.6364656686782837
11,394031786.0,0.00012327898002695292
12,280068700.0,6.48132535054774e-13
13,219092312.0,8.976470411425908e-08
14,1717734760.0,0.00038049143040552735
15,237222864.0,0.4342603087425232
16,339094309.0,1.7595608303722088e-10
17,362226108.0,0.0014094237703830004
18,284173125.0,0.01218997873365879
19,395844659.0,0.08817355334758759
20,239004471.0,0.7015713453292847
21,367448265.0,0.00014956839731894433
22,468696247.0,9.944547268991855e-11
23,357595904.0,0.0001817958109313622
24,268404986.0,0.14575909078121185
25,258827801.0,9.627861008443261e-11
26,3034524.0,1.858682097122255e-08
27,286478778.0,0.5084097981452942
28,310634695.0,0.001797295524738729
29,298782588.0,2.5809145402441724e-13
30,140864169.0,6.389992631739005e-05
31,441762590.0,8.758307856737702e-09
32,377050568.0,1.5448519130600857e-09
33,416348572.0,8.46164284473705e-12
34,8980866.0,1.8868934148486005e-06
35,440531562.0,0.004431514535099268
36,219811129.0,0.002555952640250325
37,376354629.0,0.0003205315151717514
38,354437781.0,0.11783760786056519
39,138168780.0,0.8720777630805969
40,353854078.0,3.8295147533062845e-05
41,160425283.0,6.012576818648085e-07
42,311188656.0,0.831699013710022
43,353475866.0,0.9964235424995422
44,138345546.0,5.630841279358201e-11
45,259006185.0,0.009873080998659134
46,258957113.0,0.0007114472682587802
47,237203014.0,0.00023799152404535562
48,354023414.0,0.0013167692814022303
49,401533007.0,0.7289676666259766
50,400011137.0,2.254684477520641e-05
51,347044473.0,0.5454636216163635
52,137322451.0,0.008667923510074615
53,347045482.0,0.0719010978937149
54,470085803.0,0.0010880768531933427
55,461585841.0,1.1403950006538821e-10
56,286413076.0,0.357346773147583
57,418256166.0,0.10674113035202026
58,306109597.0,0.03587585687637329
59,233633066.0,1.2240642277561165e-08
60,347821498.0,1.1335262155992565e-12
61,255996252.0,4.4827594414265093e-10
62,275367529.0,0.003949557431042194
63,233738219.0,0.00017716825823299587
64,367243118.0,0.00221388041973114
65,237108542.0,9.16493263503071e-06
66,461514365.0,0.5374486446380615
67,229785210.0,0.0031707510352134705
68,235680293.0,0.1524972766637802
69,28586609.0,0.00194324622862041
70,237286849.0,0.0001257012045243755
71,219755626.0,3.1989845865609823e-06
72,406517927.0,0.028690028935670853
73,362259855.0,2.8240898245712742e-05
74,440322432.0,0.0024110698141157627
75,264224446.0,0.006118553224951029
76,199715706.0,4.597579754772596e-05
77,420754474.0,2.590400394186787e-10
78,266139745.0,5.022528400122628e-12
79,229585365.0,0.00015744240954518318
80,2004993.0,0.0003909243387170136
81,367857305.0,1.4817084448282003e-08
82,305863651.0,3.8136560760904104e-05
83,233532220.0,0.00037895480636507273
84,155479809.0,0.001876098453067243
85,428906385.0,7.509504939662293e-06
86,65912606.0,0.4577484130859375
87,198242676.0,2.4639590264996514e-05
88,280255488.0,0.44671574234962463
89,316446133.0,3.457982228663629e-17
90,408651394.0,0.02862565778195858
91,252403752.0,0.8282915949821472
92,229687980.0,1.159847329290642e-06
93,233659263.0,0.0248609259724617
94,288735205.0,0.9865735769271851
95,236779163.0,0.0022717390675097704
96,198383073.0,1.2495835529507948e-12
97,288312840.0,0.0007980406517162919
98,416195870.0,0.9995803833007812
99,233576389.0,0.1512148231267929
100,233079659.0,2.4902954010030953e-07
101,85785338.0,4.683245151682058e-06
102,159347992.0,8.864421033649705e-06
103,416882160.0,0.9066929817199707
104,148574197.0,0.03845188766717911
105,399859280.0,0.004198988899588585
106,354019901.0,2.0331683117547072e-05
107,470085533.0,0.03878181427717209
108,467075099.0,0.27493521571159363
109,467074220.0,0.07598008215427399
110,267055669.0,4.4113727199146524e-05
111,269701147.0,0.9974843859672546
112,233010284.0,6.06568505645555e-07
113,368118204.0,0.030556390061974525
114,29072734.0,0.018720876425504684
115,356015058.0,0.2732146084308624
116,29408858.0,0.21523085236549377
117,272781956.0,1.0215921065537259e-05
118,367948537.0,0.0001064551979652606
119,199547605.0,6.089583004520449e-11
120,121966220.0,0.7457288503646851
121,232634180.0,1.1639973308774643e-05
122,317681251.0,0.8131052851676941
123,366581547.0,0.047450341284275055
124,288511239.0,1.1571270330801298e-10
125,347130362.0,0.41371074318885803
126,395605039.0,2.091754547350888e-10
127,141615704.0,5.778961337243871e-11
128,396241131.0,0.04094020277261734
129,20968904.0,0.16370393335819244
130,86532559.0,0.4116479456424713
131,279202406.0,0.00019285554299131036
132,237116051.0,2.9304661438800395e-05
133,364181187.0,4.711370274890214e-05
134,396562848.0,0.9995732307434082
135,273536065.0,6.562048611158389e-07
136,356896550.0,0.00019016381702385843
137,417728463.0,0.09261146187782288
138,661540044.0,2.2144675313029438e-05
139,237214784.0,1.1023558732503602e-09
140,440416553.0,0.27614855766296387
141,417732194.0,0.88023442029953
142,449912747.0,1.388200053042965e-05
143,199574208.0,0.004390472546219826
144,229672074.0,0.012553478591144085
145,420574964.0,0.0250084288418293
146,461512872.0,9.740581390360603e-07
147,148515754.0,0.3690390884876251
148,441807720.0,4.7624191211070865e-05
149,229676244.0,1.7656012207822869e-09
