rowid,tic_id,Probability
0,358460464.0,0.01681957207620144
1,146420492.0,1.6620136875644675e-06
2,382157212.0,0.00015912785602267832
3,442956391.0,3.171143544022925e-05
4,350274840.0,0.7292148470878601
5,244242737.0,8.128390183159695e-10
6,372919010.0,0.01225251704454422
7,24626509.0,0.2887415289878845
8,13137378.0,5.94798944594647e-15
9,245826372.0,0.10256105661392212
10,232052561.0,0.0008379415376111865
11,32499416.0,2.854319447465059e-08
12,345585812.0,0.003186556976288557
13,375058105.0,0.0012521216413006186
14,244252407.0,0.00031085271621122956
15,146523467.0,0.034333426505327225
16,179048228.0,0.0018527113134041429
17,260654610.0,0.09187839925289154
18,293945531.0,8.942706335801631e-05
19,9176012.0,3.478722952060531e-12
20,381975024.0,5.088997001578832e-10
21,4156177.0,5.94392753332923e-13
22,149603524.0,0.992893397808075
23,319609501.0,0.0008834631298668683
24,11287455.0,0.8406853675842285
25,123557418.0,0.001228891545906663
26,300448815.0,6.991343980189413e-05
27,350145384.0,0.00016912676801439375
28,399664959.0,0.9123148918151855
29,348995211.0,0.9553281664848328
30,245798976.0,0.6924888491630554
31,306736789.0,1.3081511269774637e-06
32,248437936.0,0.0002029142779065296
33,248446953.0,1.8307098892389462e-11
34,31381302.0,3.1327040961315333e-09
35,435919245.0,0.4611484110355377
36,238951019.0,3.6950236790289637e-06
37,32644591.0,6.0267969000799e-13
38,371689059.0,0.005714047234505415
39,33833443.0,2.8612643365732993e-09
40,450087252.0,1.0650896165032009e-08
41,399698079.0,0.3368585407733917
42,306931200.0,0.00021593966812361032
43,143143769.0,0.4195394515991211
44,220389297.0,0.006711953319609165
45,31283402.0,7.628049206687137e-05
46,50524438.0,7.595099305035546e-06
47,238925870.0,0.2775898277759552
48,43648757.0,0.7775112390518188
49,44890224.0,0.31743377447128296
50,459942762.0,0.21339157223701477
51,283795739.0,8.693219755162573e-13
52,767433.0,0.1849890947341919
53,50662878.0,9.307589096251562e-30
54,93277807.0,0.0048768105916678905
55,369392838.0,1.6911984232843489e-16
56,299941037.0,0.2818678617477417
57,317332553.0,9.709377746247583e-10
58,345482519.0,1.3527509112876146e-09
59,349412449.0,7.939165817816285e-13
60,150105822.0,0.2434735745191574
61,373431424.0,6.400154006769299e-07
62,332697460.0,6.616303949158464e-09
63,177258471.0,0.10036975145339966
64,255618973.0,8.016165338631254e-06
65,177115492.0,4.487323013169231e-10
66,176874062.0,0.00026559681282378733
67,7445941.0,0.00043230364099144936
68,167554181.0,8.017687832762022e-06
69,168871868.0,0.3530067801475525
70,220475245.0,0.9950920939445496
71,287841093.0,0.00429465202614665
