rowid,tic_id,Probability
0,198388252.0,8.1613143265713e-06
1,142307246.0,0.04733272269368172
2,376524552.0,0.9944456219673157
3,147625755.0,7.756874538245029e-07
4,237096809.0,1.4324642805263466e-08
5,282925798.0,0.0006101472536101937
6,372445638.0,4.456077476788778e-06
7,219755626.0,8.598660497227684e-05
8,219900027.0,2.4844080144248437e-06
9,272785018.0,5.630760614716568e-12
10,383648802.0,1.7134260232865017e-08
11,229913521.0,2.5406299755559303e-05
12,240173623.0,5.980390596960206e-06
13,359587754.0,2.534472969273338e-06
14,236818973.0,1.0374806151958182e-05
15,287080092.0,0.16400301456451416
16,359007837.0,7.04028207110241e-05
17,310381204.0,3.5616794236137395e-11
18,43216747.0,0.0006259706569835544
19,353780788.0,4.451626864465652e-06
20,359677968.0,9.723241964820772e-05
21,406731950.0,0.013816486112773418
22,165426108.0,8.646801688882988e-06
23,459190726.0,9.158380998997018e-05
24,233571918.0,8.696100621818914e-07
25,136995130.0,1.183112726721447e-05
26,198383073.0,1.6178207662420618e-09
27,219429236.0,4.522176823229529e-06
28,290975819.0,0.21210595965385437
29,219755088.0,3.3633588714110374e-07
30,237222864.0,0.2644650340080261
31,236714379.0,0.8312268257141113
32,230019797.0,0.4220169484615326
33,198362148.0,0.03951781988143921
34,229588059.0,3.4903830965049565e-05
35,357372327.0,5.921017898202763e-09
36,233186149.0,8.34507736726664e-05
37,373675061.0,1.074465035344474e-05
38,202427220.0,0.009137360379099846
39,256458460.0,1.0627036056698458e-10
40,420110967.0,0.20812134444713593
41,148673433.0,0.9987746477127075
42,377190658.0,2.508872739781509e-06
43,8967242.0,0.0775209590792656
44,198314835.0,6.587696361748385e-07
45,144311900.0,0.0006915814010426402
46,405504882.0,1.031472311296966e-05
47,237278147.0,0.008981887251138687
48,18069450.0,0.1902831345796585
49,198182825.0,8.815209184831474e-06
50,386939141.0,2.696516621103484e-10
51,256298934.0,5.201789917919086e-06
52,55753802.0,9.28679355638451e-08
53,288391801.0,5.5260798035305925e-06
54,219117956.0,8.411236194660887e-06
55,219791033.0,3.6695178096124437e-06
56,284063057.0,1.4568472579412628e-05
57,82285493.0,0.15405483543872833
58,359679515.0,0.00086692237528041
59,233162061.0,2.1401704193568793e-12
60,259128582.0,0.05583943799138069
61,417921519.0,6.33452509646304e-05
62,383500904.0,1.3111497998430366e-10
63,233692125.0,2.0938941815984435e-05
64,286923791.0,0.0025393334217369556
65,298109741.0,7.505214307457209e-05
66,198179969.0,3.7243564293021336e-05
67,233659263.0,0.005271431989967823
68,95778110.0,0.5940898656845093
69,160603693.0,2.110767582053086e-06
70,291074223.0,3.897174583045171e-09
71,263930790.0,8.830166734696832e-06
72,166074503.0,0.00034716862137429416
73,256457971.0,7.272017016335397e-11
74,334635909.0,0.36602774262428284
75,233207585.0,4.802714101970196e-06
76,240173492.0,0.0028108423575758934
77,219884807.0,9.46420497527356e-10
78,229593009.0,0.011840738356113434
79,57008952.0,0.003529616864398122
80,258351350.0,1.0740498510131147e-05
81,141861147.0,0.008102784864604473
82,446175401.0,0.189866304397583
83,393887753.0,1.1272405535042718e-12
84,316450573.0,0.0003558457246981561
85,441687696.0,5.235222488408908e-06
86,160602230.0,4.798239842784824e-06
87,291007291.0,5.781697836937383e-06
88,233720276.0,2.4683872652531136e-06
89,153977353.0,0.04145325347781181
90,288404936.0,1.5544777625109418e-06
91,138910382.0,0.013916030526161194
92,312886004.0,2.7045490469390643e-07
93,156491887.0,0.0009695150656625628
94,48220551.0,0.0006957791047170758
95,328862783.0,0.8441028594970703
